 Diffraction intensities for potential:gv5x5_15D10007.in                       
#    -28    13       3.6769484087E-005
#    -28    14       7.8805718542E-005
#    -28    15       9.5430948935E-006
#    -27     7       3.2612560099E-005
#    -27     8       2.2099517853E-004
#    -27     9       4.3224325051E-005
#    -27    10       5.6951673720E-005
#    -27    11       1.6386139531E-004
#    -27    12       7.5632943386E-006
#    -27    13       5.3472752657E-005
#    -27    14       9.3830555623E-006
#    -27    15       3.4139036664E-005
#    -27    16       9.2313110780E-006
#    -27    17       1.8081324337E-005
#    -27    18       1.2199532743E-005
#    -27    19       4.6356202719E-005
#    -27    20       2.6627895497E-005
#    -26     4       8.6709629692E-006
#    -26     5       5.3516392790E-005
#    -26     6       8.3724788650E-005
#    -26     7       4.8319354736E-005
#    -26     8       1.2444766854E-004
#    -26     9       1.4478423992E-005
#    -26    10       1.6974030447E-006
#    -26    11       1.6879073098E-004
#    -26    12       4.2456611308E-005
#    -26    13       2.0984021066E-004
#    -26    14       8.5572974863E-005
#    -26    15       1.6557066616E-004
#    -26    16       9.2015211096E-005
#    -26    17       3.5104604047E-005
#    -26    18       6.0561392133E-005
#    -26    19       2.2992795359E-005
#    -26    20       7.0209757406E-005
#    -26    21       8.9727298046E-006
#    -26    22       4.5680443187E-006
#    -25     2       7.2521274145E-005
#    -25     3       1.2289602430E-004
#    -25     4       5.2507760339E-005
#    -25     5       5.4543289629E-004
#    -25     6       2.7239355981E-004
#    -25     7       2.2532016077E-004
#    -25     8       1.4230212163E-004
#    -25     9       1.9755325180E-004
#    -25    10       3.2923070892E-004
#    -25    11       1.6789414315E-005
#    -25    12       6.1433962323E-004
#    -25    13       5.9897433020E-004
#    -25    14       5.2441790052E-005
#    -25    15       4.3630582287E-005
#    -25    16       1.1198996185E-004
#    -25    17       7.1274984018E-005
#    -25    18       2.5367418346E-005
#    -25    19       1.6993679616E-004
#    -25    20       6.0949423244E-004
#    -25    21       1.0726194948E-004
#    -25    22       1.9373026276E-005
#    -25    23       3.8277117092E-005
#    -24     0       4.5785779319E-005
#    -24     1       3.0647442151E-006
#    -24     2       5.6645227218E-005
#    -24     3       2.1130211862E-005
#    -24     4       3.6494982273E-006
#    -24     5       9.6504589631E-005
#    -24     6       4.2303487541E-005
#    -24     7       4.4531658234E-006
#    -24     8       8.1785342533E-005
#    -24     9       1.8791924981E-005
#    -24    10       4.1884149871E-006
#    -24    11       2.1925758492E-004
#    -24    12       2.4363487794E-004
#    -24    13       5.0497058670E-004
#    -24    14       2.7908180151E-004
#    -24    15       2.5690500811E-004
#    -24    16       1.6878754352E-004
#    -24    17       1.2770534882E-004
#    -24    18       1.2100511179E-004
#    -24    19       1.4970353959E-005
#    -24    20       9.7938846910E-005
#    -24    21       6.2444745208E-005
#    -24    22       2.2456705786E-005
#    -24    23       1.8272691209E-004
#    -24    24       1.6128397824E-005
#    -23    -2       9.1778997495E-006
#    -23    -1       5.1418077372E-005
#    -23     0       2.0042506151E-005
#    -23     1       1.9106673273E-004
#    -23     2       1.6005762196E-004
#    -23     3       1.1010331269E-004
#    -23     4       3.2243146653E-004
#    -23     5       1.2609464655E-004
#    -23     6       5.4903305866E-004
#    -23     7       4.3981080761E-004
#    -23     8       4.3108706177E-004
#    -23     9       3.2350369455E-004
#    -23    10       1.1892396988E-004
#    -23    11       2.3547879853E-004
#    -23    12       1.0657050449E-004
#    -23    13       2.2195782795E-004
#    -23    14       9.4226350351E-005
#    -23    15       8.1371235547E-005
#    -23    16       1.2230843976E-004
