 Diffraction intensities for potential:gv5x5_09D10005.in                       
#    -28    13       4.5072096690E-005
#    -28    14       7.6103241689E-005
#    -28    15       3.5421697681E-005
#    -27     7       2.6377328500E-005
#    -27     8       8.5218027606E-006
#    -27     9       2.7955161522E-006
#    -27    10       1.5729341794E-005
#    -27    11       5.2260580245E-005
#    -27    12       4.7797118482E-005
#    -27    13       2.6315635581E-005
#    -27    14       2.8600259754E-005
#    -27    15       5.7814993010E-005
#    -27    16       2.0192643039E-005
#    -27    17       2.1900551011E-006
#    -27    18       9.2733865835E-006
#    -27    19       4.2850738692E-007
#    -27    20       1.5194957286E-006
#    -26     4       4.5351632476E-005
#    -26     5       1.3332279658E-005
#    -26     6       5.6837111167E-005
#    -26     7       1.0964012278E-004
#    -26     8       3.9993059324E-005
#    -26     9       3.6658967066E-005
#    -26    10       1.0280645276E-005
#    -26    11       2.0162700500E-005
#    -26    12       2.1962497571E-005
#    -26    13       6.3904583767E-005
#    -26    14       2.5036692724E-005
#    -26    15       4.0496265705E-005
#    -26    16       5.4553428425E-006
#    -26    17       1.4110777667E-005
#    -26    18       1.1733465245E-005
#    -26    19       7.6445777876E-007
#    -26    20       4.6370605875E-006
#    -26    21       5.7589855562E-006
#    -26    22       9.5289766585E-006
#    -25     2       3.7991076650E-005
#    -25     3       2.3576327618E-005
#    -25     4       1.8695291535E-005
#    -25     5       4.4857367098E-004
#    -25     6       8.3323980998E-005
#    -25     7       1.1285231500E-004
#    -25     8       1.6333756210E-004
#    -25     9       3.9065561392E-005
#    -25    10       2.8015986919E-004
#    -25    11       1.9473762437E-005
#    -25    12       5.2263726915E-005
#    -25    13       2.6447179401E-005
#    -25    14       1.5876756902E-005
#    -25    15       2.6632403434E-004
#    -25    16       9.5655673076E-006
#    -25    17       4.8743655884E-005
#    -25    18       1.9888586205E-005
#    -25    19       4.5778317057E-005
#    -25    20       3.9097208734E-004
#    -25    21       3.0701200237E-006
#    -25    22       2.7452750546E-005
#    -25    23       4.7861287259E-006
#    -24     0       1.5635818172E-005
#    -24     1       9.6778421972E-006
#    -24     2       1.5809513319E-006
#    -24     3       5.9553924227E-006
#    -24     4       1.1892350663E-005
#    -24     5       4.1921661348E-005
#    -24     6       1.6973535331E-004
#    -24     7       1.0232509231E-004
#    -24     8       8.2933252170E-005
#    -24     9       7.2399428093E-005
#    -24    10       1.4238685786E-004
#    -24    11       1.7723159708E-004
#    -24    12       8.5397936547E-005
#    -24    13       1.0735881222E-004
#    -24    14       4.2569208233E-005
#    -24    15       4.7366139279E-006
#    -24    16       1.9132186136E-005
#    -24    17       3.7203918770E-005
#    -24    18       3.5207072563E-005
#    -24    19       1.3451579652E-005
#    -24    20       1.6642291210E-005
#    -24    21       2.0929684820E-005
#    -24    22       9.5498159414E-006
#    -24    23       1.7647176649E-005
#    -24    24       1.1297693023E-006
#    -23    -2       3.1783664119E-005
#    -23    -1       4.6786492602E-005
#    -23     0       1.1083829163E-005
#    -23     1       9.3971318185E-005
#    -23     2       4.7220412069E-005
#    -23     3       2.2866520173E-005
#    -23     4       6.5584334197E-007
#    -23     5       5.4941233872E-006
#    -23     6       1.9131422256E-005
#    -23     7       1.6714334110E-004
#    -23     8       1.6638976397E-004
#    -23     9       2.3626900534E-004
#    -23    10       3.0491549564E-004
#    -23    11       5.4439850355E-005
#    -23    12       7.8561542931E-005
#    -23    13       5.8942701747E-005
#    -23    14       8.6627384837E-005
#    -23    15       3.9976062585E-005
#    -23    16       7.3386146554E-005
#    -23    17       4.1948872614E-005
#    -23    18       8.6892450733E-006
#    -23    19       4.7718598642E-005
#    -23    20       4.8345151302E-006
#    -23    21       1.4572917704E-005
#    -23    22       1.6531159264E-005
#    -23    23       1.7935144616E-005
#    -23    24       1.4937141288E-005
#    -23    25       1.1150087401E-005
#    -22    -4       8.2342787802E-005
#    -22    -3       3.1482206564E-005
#    -22    -2       8.4041048375E-005
#    -22    -1       9.4759334357E-005
#    -22     0       8.7916373098E-005
#    -22     1       1.2523533247E-004
