 Diffraction intensities for potential:gv5x5_25D10009.in                       
#    -45    11       2.3912625176E-006
#    -45    12       6.7236089122E-006
#    -45    13       5.6142511368E-006
#    -45    14       1.5328246944E-007
#    -45    15       4.2020706077E-007
#    -45    16       6.2446144794E-006
#    -44     7       2.8364162399E-006
#    -44     8       1.0560652822E-007
#    -44     9       4.1625018538E-006
#    -44    10       3.5414365096E-006
#    -44    11       2.8341799760E-006
#    -44    12       5.7754714075E-006
#    -44    13       5.0368829545E-006
#    -44    14       8.3449885765E-006
#    -44    15       2.0240069527E-006
#    -44    16       5.4191530164E-007
#    -44    17       1.5608929329E-008
#    -44    18       5.5237045003E-007
#    -44    19       2.6202291370E-006
#    -44    20       4.6200176531E-007
#    -43     4       2.3199253460E-006
#    -43     5       1.7809531856E-006
#    -43     6       6.1775533573E-006
#    -43     7       9.9753360899E-006
#    -43     8       9.1440988069E-006
#    -43     9       8.2441867078E-007
#    -43    10       3.4805451761E-006
#    -43    11       1.4825695576E-006
#    -43    12       6.2059362843E-007
#    -43    13       9.0348885153E-006
#    -43    14       8.5837137717E-006
#    -43    15       1.9443403626E-007
#    -43    16       8.5279765786E-006
#    -43    17       1.8489448734E-005
#    -43    18       1.4909686603E-005
#    -43    19       6.9171083337E-006
#    -43    20       7.6983059329E-006
#    -43    21       1.5869490403E-006
#    -43    22       2.1687111812E-006
#    -42     2       1.3798657203E-006
#    -42     3       1.2662995188E-006
#    -42     4       1.9718395768E-006
#    -42     5       8.5909848970E-007
#    -42     6       2.0099420805E-007
#    -42     7       1.7287175251E-005
#    -42     8       8.1401511163E-006
#    -42     9       1.1338535655E-005
#    -42    10       1.6028775413E-005
#    -42    11       2.6081731101E-005
#    -42    12       1.3892628813E-005
#    -42    13       2.7899110935E-005
#    -42    14       2.8951325889E-005
#    -42    15       8.6008609553E-006
#    -42    16       4.1444004528E-006
#    -42    17       5.1305066246E-006
#    -42    18       3.3118485709E-006
#    -42    19       1.0952319858E-006
#    -42    20       7.8739353611E-006
#    -42    21       3.5115802227E-006
#    -42    22       5.7511756576E-006
#    -42    23       2.2960887059E-007
#    -41     0       4.7633037022E-007
#    -41     1       2.2976996475E-007
#    -41     2       1.9749611963E-007
#    -41     3       8.4353938426E-006
#    -41     4       4.8708416540E-006
#    -41     5       9.1265062633E-006
#    -41     6       1.9306306474E-005
#    -41     7       3.4332729413E-005
#    -41     8       1.9318267335E-005
#    -41     9       2.9878755592E-006
#    -41    10       4.6613636999E-006
#    -41    11       2.8802420144E-006
#    -41    12       5.2974216223E-006
#    -41    13       1.0574497745E-005
#    -41    14       4.0433093879E-005
#    -41    15       3.1452694110E-006
#    -41    16       1.2618209409E-006
#    -41    17       3.1223011284E-005
#    -41    18       4.4089551229E-005
#    -41    19       6.7405384248E-006
#    -41    20       3.0242110613E-005
#    -41    21       1.9962844741E-005
#    -41    22       4.9632881611E-007
#    -41    23       9.1700547984E-006
#    -41    24       1.2707506293E-005
#    -40    -2       3.3187192265E-006
#    -40    -1       8.1157367269E-007
#    -40     0       5.5568160279E-006
#    -40     1       4.7893266481E-006
#    -40     2       1.3985129959E-005
#    -40     3       2.3786826913E-006
#    -40     4       8.1179017996E-006
#    -40     5       3.8273619154E-006
#    -40     6       5.8593806412E-007
#    -40     7       2.6656706560E-006
#    -40     8       3.2164889927E-005
#    -40     9       6.9319695541E-006
#    -40    10       3.2727827089E-005
#    -40    11       4.6067764360E-005
#    -40    12       7.4160285554E-005
#    -40    13       3.5334517618E-005
#    -40    14       5.4671365102E-005
#    -40    15       2.8107758642E-005
#    -40    16       1.4004070297E-006
#    -40    17       2.7282865086E-005
#    -40    18       1.9343238146E-005
#    -40    19       1.6174039535E-007
#    -40    20       1.2366552109E-005
#    -40    21       1.0451555685E-006
#    -40    22       1.4154676652E-005
#    -40    23       2.7148789296E-005
#    -40    24       1.0960232609E-005
#    -40    25       5.6361468840E-006
#    -39    -4       1.2546714956E-006
#    -39    -3       6.3550255058E-007
#    -39    -2       5.1870474366E-006
#    -39    -1       1.0414059808E-007
#    -39     0       6.4135786101E-007
#    -39     1       5.8399102124E-006
#    -39     2       2.1375144082E-005
#    -39     3       6.8549606937E-006
#    -39     4       1.9681067611E-005
#    -39     5       2.1666645504E-005
#    -39     6       4.0921850520E-005
#    -39     7       2.5616916201E-005
#    -39     8       1.9599316251E-005
#    -39     9       1.4914215758E-005
#    -39    10       1.4212549508E-006
#    -39    11       2.5051451318E-005
#    -39    12       1.3023872301E-006
#    -39    13       1.1791409921E-005
#    -39    14       2.6672446363E-005
#    -39    15       1.7633696309E-006
#    -39    16       2.8088376788E-006
#    -39    17       6.7598770421E-006
#    -39    18       5.1746369992E-005
#    -39    19       2.3449726890E-005
#    -39    20       2.3341446444E-005
#    -39    21       1.9424717952E-005
#    -39    22       5.4520665465E-006
#    -39    23       1.2503993005E-006
#    -39    24       1.5149083752E-005
#    -39    25       1.1388265755E-005
#    -39    26       1.0959685888E-005
#    -38    -5       6.8604928608E-007
#    -38    -4       1.4436601534E-006
#    -38    -3       2.9209817173E-006
#    -38    -2       2.2855791678E-005
#    -38    -1       7.2474465510E-006
#    -38     0       8.4746832533E-006
#    -38     1       1.5060142227E-005
#    -38     2       4.1394237492E-005
#    -38     3       3.9817967663E-005
#    -38     4       2.1157278135E-006
#    -38     5       8.5757305421E-006
#    -38     6       1.0638706585E-005
#    -38     7       5.9407150313E-005
#    -38     8       6.8240990483E-005
#    -38     9       9.8273301657E-006
#    -38    10       1.0192740681E-005
#    -38    11       3.0963348868E-005
#    -38    12       1.3322567899E-004
#    -38    13       2.0757608520E-005
#    -38    14       6.6478337063E-005
#    -38    15       2.6445226060E-005
#    -38    16       2.7804684446E-005
#    -38    17       3.0898229996E-005
#    -38    18       6.9538194187E-005
#    -38    19       2.0804253776E-005
#    -38    20       3.4663573901E-005
#    -38    21       2.2234043326E-005
#    -38    22       2.8794227388E-006
#    -38    23       1.1528896111E-005
#    -38    24       7.9502125153E-005
#    -38    25       2.1646855193E-005
#    -38    26       3.7826958610E-006
#    -37    -7       4.8401863675E-007
#    -37    -6       2.2133377682E-006
#    -37    -5       1.7848252989E-006
#    -37    -4       2.6587601555E-006
#    -37    -3       1.2201408379E-005
#    -37    -2       2.5675568469E-006
#    -37    -1       2.1235954979E-006
#    -37     0       5.3682813515E-006
#    -37     1       4.9705025348E-005
#    -37     2       6.2476309616E-005
#    -37     3       2.2018140847E-006
#    -37     4       7.8623931107E-005
#    -37     5       6.6816074545E-005
#    -37     6       9.5996506876E-005
#    -37     7       3.2135954257E-005
#    -37     8       9.9164394576E-005
#    -37     9       4.5913073876E-005
#    -37    10       3.0683844374E-005
#    -37    11       1.0462776734E-004
#    -37    12       8.3070980096E-005
#    -37    13       5.9162246321E-005
#    -37    14       1.0088994299E-004
#    -37    15       8.2430329893E-005
#    -37    16       2.1308009355E-007
#    -37    17       8.6459837939E-005
#    -37    18       9.4238167839E-005
#    -37    19       4.8628865574E-005
#    -37    20       4.4747959823E-005
#    -37    21       5.4531184075E-005
#    -37    22       6.1009670786E-005
#    -37    23       1.6361702169E-005
#    -37    24       1.3571011188E-005
#    -37    25       3.6027390468E-005
#    -37    26       4.1352294369E-005
#    -37    27       1.7000892546E-006
