 Diffraction intensities for potential:_6x6_04D10004.in                        
#    -54    14       6.0140610706E-007
#    -54    15       1.1077035785E-005
#    -54    16       2.4675168598E-006
#    -54    17       4.6151218505E-007
#    -54    18       5.4683336072E-005
#    -54    19       1.4350286108E-006
#    -54    20       4.0493871043E-006
#    -53     9       1.8180510556E-006
#    -53    10       6.1321129439E-007
#    -53    11       6.5649748812E-007
#    -53    12       2.4085582903E-006
#    -53    13       1.3288872411E-005
#    -53    14       1.4759028681E-005
#    -53    15       4.7559730576E-006
#    -53    16       2.1503958251E-006
#    -53    17       9.4256910224E-006
#    -53    18       1.6494864919E-006
#    -53    19       2.0720232564E-005
#    -53    20       9.3258117101E-006
#    -53    21       7.0393460192E-006
#    -53    22       8.3815770667E-007
#    -53    23       5.4042228006E-006
#    -53    24       1.5241516849E-007
#    -52     6       1.1136197397E-006
#    -52     7       4.3165506308E-007
#    -52     8       4.2670448936E-007
#    -52     9       1.3382426163E-005
#    -52    10       2.5059505140E-006
#    -52    11       1.4686500889E-006
#    -52    12       4.8523675178E-006
#    -52    13       1.3397912631E-006
#    -52    14       5.0573436491E-007
#    -52    15       3.4502358680E-005
#    -52    16       2.5874019501E-006
#    -52    17       3.3005564494E-006
#    -52    18       1.2785858085E-005
#    -52    19       1.7459115331E-006
#    -52    20       2.0257611599E-006
#    -52    21       3.7451542103E-005
#    -52    22       1.6639733742E-006
#    -52    23       1.6437070343E-006
#    -52    24       7.0737269981E-006
#    -52    25       4.6002468273E-007
#    -52    26       3.8093358539E-007
#    -51     3       6.2102477291E-009
#    -51     4       4.0559780794E-007
#    -51     5       1.0403989866E-006
#    -51     6       2.0179156302E-006
#    -51     7       6.6575282860E-007
#    -51     8       3.5019060348E-006
#    -51     9       6.3453571276E-008
#    -51    10       7.2507584118E-006
#    -51    11       5.6023204882E-006
#    -51    12       8.9329129408E-006
#    -51    13       4.1950389897E-006
#    -51    14       2.0391396960E-005
#    -51    15       3.9649295783E-008
#    -51    16       2.0053298032E-005
#    -51    17       1.0776064338E-005
#    -51    18       1.1565120530E-005
#    -51    19       6.8709778826E-006
#    -51    20       1.7676732458E-005
#    -51    21       1.3598309883E-007
#    -51    22       1.0920891371E-005
#    -51    23       3.1701484401E-006
#    -51    24       3.4406372319E-006
#    -51    25       2.1022723090E-006
#    -51    26       2.5917619610E-006
#    -51    27       3.6970046955E-007
#    -50     1       1.5257026183E-008
#    -50     2       5.0543870585E-008
#    -50     3       8.7458840511E-009
#    -50     4       1.1456510867E-007
#    -50     5       5.8157650536E-007
#    -50     6       5.2816502811E-006
#    -50     7       6.0252577626E-008
#    -50     8       2.4192110519E-007
#    -50     9       6.9154718018E-006
#    -50    10       2.0869212005E-006
#    -50    11       2.0110658232E-006
#    -50    12       2.1866054724E-005
#    -50    13       1.9280043205E-006
#    -50    14       1.3805212053E-006
#    -50    15       3.3576617070E-005
#    -50    16       4.2557138406E-006
#    -50    17       3.0576758187E-006
#    -50    18       4.1895009797E-005
#    -50    19       3.0092803108E-006
#    -50    20       2.4748892151E-006
#    -50    21       2.1900465789E-005
#    -50    22       3.8543152122E-006
#    -50    23       1.4549759226E-006
#    -50    24       1.0417009803E-005
#    -50    25       8.2941729419E-008
#    -50    26       1.4585039293E-007
#    -50    27       6.3096403551E-006
#    -50    28       1.6999344668E-006
#    -49    -1       4.3482938005E-007
#    -49     0       7.5480258607E-008
#    -49     1       1.0718140206E-008
#    -49     2       1.5399252967E-007
#    -49     3       8.5905866779E-008
#    -49     4       9.4745524192E-007
#    -49     5       1.0160255423E-006
#    -49     6       6.4741096391E-007
#    -49     7       8.3603649923E-007
#    -49     8       2.7265002515E-007
#    -49     9       1.2714879652E-006
#    -49    10       1.3402942994E-005
#    -49    11       1.8689787186E-005
