 Diffraction intensities for potential:ga5x5_04D10003.in                       
#    -28    13       1.0731265481E-006
#    -28    14       5.6354760413E-006
#    -28    15       8.0460159445E-008
#    -27     7       1.5936528593E-006
#    -27     8       5.2749630051E-006
#    -27     9       4.8893396803E-006
#    -27    10       1.3233763953E-005
#    -27    11       4.0658944937E-006
#    -27    12       7.7734043116E-007
#    -27    13       7.7292579239E-006
#    -27    14       6.3663073452E-006
#    -27    15       7.4220847210E-006
#    -27    16       4.0176326565E-006
#    -27    17       1.0011450211E-006
#    -27    18       3.6033773439E-006
#    -27    19       2.1936002398E-006
#    -27    20       1.4971522546E-005
#    -26     4       8.0456707200E-006
#    -26     5       2.5246904940E-006
#    -26     6       6.5070767234E-006
#    -26     7       4.5191307564E-006
#    -26     8       7.9261775854E-007
#    -26     9       8.1237471639E-006
#    -26    10       1.0954355048E-005
#    -26    11       3.5090796557E-006
#    -26    12       9.2022526951E-007
#    -26    13       1.9871465012E-007
#    -26    14       1.7953002182E-006
#    -26    15       8.2074116246E-006
#    -26    16       4.6618328037E-006
#    -26    17       8.5002700310E-007
#    -26    18       1.4373136709E-005
#    -26    19       7.1044281766E-006
#    -26    20       8.5610896915E-006
#    -26    21       8.4287876330E-006
#    -26    22       1.3017343463E-006
#    -25     2       2.3321018069E-006
#    -25     3       5.1770315963E-006
#    -25     4       1.4387812221E-006
#    -25     5       6.3848083028E-004
#    -25     6       8.0367517439E-006
#    -25     7       1.8120700231E-006
#    -25     8       1.2469279999E-005
#    -25     9       4.7429700713E-007
#    -25    10       8.4587457452E-004
#    -25    11       7.1490144051E-006
#    -25    12       1.9359652071E-006
#    -25    13       4.2117414427E-006
#    -25    14       1.1063919261E-005
#    -25    15       4.1357736878E-004
#    -25    16       3.1371909796E-006
#    -25    17       1.5558329977E-006
#    -25    18       9.5370243739E-008
#    -25    19       1.7314561245E-006
#    -25    20       2.1328986059E-004
#    -25    21       7.2105473739E-006
#    -25    22       4.8496462139E-006
#    -25    23       1.3155527013E-005
#    -24     0       1.5488965169E-006
#    -24     1       1.6922922863E-005
#    -24     2       1.2550894802E-006
#    -24     3       8.3694229879E-006
#    -24     4       3.0123895135E-005
#    -24     5       9.9794197390E-006
#    -24     6       7.9723433915E-006
#    -24     7       4.3380391771E-006
#    -24     8       1.6519792643E-005
#    -24     9       2.4817865736E-005
#    -24    10       9.4825600039E-006
#    -24    11       1.1505480841E-006
#    -24    12       2.1163784292E-006
#    -24    13       9.8029636366E-006
#    -24    14       6.0651108462E-006
#    -24    15       9.2760900764E-006
#    -24    16       2.2487097578E-005
#    -24    17       2.0106386544E-006
#    -24    18       7.0552875335E-006
#    -24    19       1.0178247332E-005
#    -24    20       1.1774918273E-005
#    -24    21       2.0704215739E-006
#    -24    22       1.3494143839E-006
#    -24    23       1.4232345825E-005
#    -24    24       9.1971111105E-006
#    -23    -2       4.8175672883E-007
#    -23    -1       9.6452223960E-006
#    -23     0       2.6275534818E-005
#    -23     1       1.1616606436E-005
#    -23     2       1.7666499777E-005
#    -23     3       5.5316658056E-006
#    -23     4       2.3928743334E-005
#    -23     5       6.7934985478E-005
#    -23     6       1.9452716235E-005
#    -23     7       3.8879057166E-006
#    -23     8       6.1027621226E-007
#    -23     9       3.1832939606E-005
#    -23    10       4.9506500549E-005
#    -23    11       2.7069131466E-005
#    -23    12       2.3165759695E-005
#    -23    13       1.7508593693E-005
#    -23    14       1.1795893314E-005
#    -23    15       9.9427737111E-006
#    -23    16       7.7908497666E-006
#    -23    17       1.6544720474E-006
#    -23    18       3.9437929106E-006
#    -23    19       2.5688290550E-005
#    -23    20       1.9550048640E-005
#    -23    21       1.8264307317E-006
#    -23    22       2.8999691702E-005
#    -23    23       4.6918600347E-005
#    -23    24       8.7841296512E-006
#    -23    25       2.1287743592E-007
#    -22    -4       1.0495982785E-005
#    -22    -3       1.5238232809E-008
#    -22    -2       5.3903528543E-006
#    -22    -1       5.9004257060E-006
#    -22     0       3.9479724941E-005
#    -22     1       4.3981146863E-005
#    -22     2       9.4082571642E-006
#    -22     3       1.7659426173E-005
#    -22     4       1.8100046006E-005
#    -22     5       4.4650479364E-005
#    -22     6       4.7887301080E-005
#    -22     7       1.1784053619E-005
#    -22     8       4.1498729564E-005
#    -22     9       2.6159463779E-005
#    -22    10       4.0292554292E-006
#    -22    11       1.6590821448E-005
#    -22    12       1.9990152056E-005
#    -22    13       2.5179811736E-005
#    -22    14       4.5138417980E-005
#    -22    15       5.6699314175E-005
#    -22    16       3.1611901654E-005
#    -22    17       6.1823333566E-006
#    -22    18       3.4255079860E-005
#    -22    19       1.2305181627E-005
#    -22    20       1.1601523188E-005
#    -22    21       3.4078073024E-007
#    -22    22       1.9061939155E-005
#    -22    23       3.3065807280E-005
#    -22    24       2.2391047601E-005
#    -22    25       9.8986453802E-006
#    -22    26       1.6708158027E-005
#    -21    -5       4.3225453918E-006
#    -21    -4       5.9514687641E-006
#    -21    -3       8.2294350564E-006
#    -21    -2       2.4447951671E-006
#    -21    -1       4.7543545221E-005
#    -21     0       3.2673712815E-005
#    -21     1       2.1960712462E-005
#    -21     2       4.2186301353E-005
#    -21     3       6.0191302820E-006
#    -21     4       1.0413453288E-004
#    -21     5       3.7753438734E-005
#    -21     6       6.3320795406E-006
#    -21     7       1.7641210971E-006
#    -21     8       5.2154010103E-006
#    -21     9       5.7722310947E-005
#    -21    10       6.2835230999E-005
#    -21    11       3.7903405113E-005
#    -21    12       1.8984712976E-005
#    -21    13       1.2556802396E-005
#    -21    14       2.1368393355E-005
#    -21    15       6.7570061351E-006
#    -21    16       5.5510711088E-005
#    -21    17       3.3069037946E-006
#    -21    18       1.6943931341E-005
#    -21    19       5.6152704378E-005
#    -21    20       4.0732965755E-005
#    -21    21       1.5167914118E-005
#    -21    22       2.4427931785E-005
#    -21    23       5.7442021169E-005
#    -21    24       2.2814755231E-006
#    -21    25       6.8657471514E-006
#    -21    26       2.1420436216E-005
#    -20    -7       3.4937978778E-006
#    -20    -6       5.0306829535E-007
#    -20    -5       6.1246509422E-004
#    -20    -4       2.3254414306E-005
#    -20    -3       4.7768580339E-006
#    -20    -2       3.5867893410E-005
#    -20    -1       1.8543548557E-006
#    -20     0       6.8224422014E-003
#    -20     1       2.8922124038E-005
#    -20     2       3.9750849550E-006
#    -20     3       1.8475754932E-005
#    -20     4       2.6230809148E-006
#    -20     5       1.0865072426E-002
#    -20     6       7.3459832238E-005
#    -20     7       2.2267797814E-005
#    -20     8       1.3730200808E-005
#    -20     9       1.3810669435E-005
#    -20    10       6.8056666541E-003
#    -20    11       3.1813835405E-005
#    -20    12       1.0669208609E-004
#    -20    13       3.9750586162E-005
#    -20    14       5.0980659615E-005
#    -20    15       5.9855481845E-003
#    -20    16       5.6253331773E-005
#    -20    17       1.7502692994E-005
#    -20    18       4.0007958121E-005
#    -20    19       5.9319633556E-005
#    -20    20       2.1573522654E-003
#    -20    21       2.0783655002E-006
#    -20    22       6.0857717722E-005
#    -20    23       3.1354670038E-005
#    -20    24       1.9640146127E-005
#    -20    25       2.0042013451E-004
#    -20    26       3.9850356492E-005
#    -20    27       3.1026243982E-006
#    -19    -8       6.2981548779E-006
#    -19    -7       1.1821371210E-006
#    -19    -6       9.9550696613E-006
#    -19    -5       7.1969120773E-006
#    -19    -4       5.2480224288E-005
#    -19    -3       3.1537324705E-005
#    -19    -2       1.9366136431E-005
#    -19    -1       8.2224961626E-005
#    -19     0       8.4874530789E-007
#    -19     1       1.2729705094E-004
#    -19     2       5.5630026240E-005
#    -19     3       5.2422403970E-005
#    -19     4       1.0393592610E-004
#    -19     5       2.6645326724E-005
#    -19     6       1.0526200489E-005
#    -19     7       4.0398155106E-005
#    -19     8       7.7305924561E-005
#    -19     9       1.6021811607E-005
#    -19    10       2.5893384910E-005
#    -19    11       9.1516646368E-005
#    -19    12       8.3226926151E-006
#    -19    13       1.4622581956E-005
#    -19    14       1.5013642623E-005
#    -19    15       2.9039416736E-005
#    -19    16       1.4824348272E-004
#    -19    17       4.8944338806E-005
#    -19    18       1.5247397378E-004
#    -19    19       6.7128040181E-005
#    -19    20       5.8881912260E-005
#    -19    21       8.1426993016E-005
#    -19    22       4.9061371129E-005
#    -19    23       5.8612565612E-005
#    -19    24       5.6940092176E-006
#    -19    25       2.5832814300E-005
#    -19    26       6.8912357217E-006
#    -19    27       2.3715155623E-006
#    -18    -9       8.1680362356E-007
#    -18    -8       7.4612069089E-006
#    -18    -7       8.5492898464E-008
#    -18    -6       6.6749121272E-006
#    -18    -5       4.3142363159E-005
#    -18    -4       6.1699152502E-006
#    -18    -3       2.0965253861E-005
#    -18    -2       1.2913066841E-005
#    -18    -1       5.2097475970E-005
#    -18     0       2.4443398252E-004
#    -18     1       4.0575023826E-005
#    -18     2       3.6268219196E-005
#    -18     3       9.5082840125E-006
#    -18     4       1.0012228840E-004
#    -18     5       1.2959310445E-004
#    -18     6       8.7892132362E-005
#    -18     7       8.0489135276E-005
#    -18     8       1.9116604576E-006
#    -18     9       3.3990189789E-005
#    -18    10       5.8946671869E-006
#    -18    11       1.6703029917E-005
#    -18    12       1.8557843108E-004
#    -18    13       6.4550101265E-005
#    -18    14       7.7613995785E-005
#    -18    15       1.7133625587E-004
#    -18    16       3.6647120776E-005
#    -18    17       9.1798007353E-005
#    -18    18       2.5240020303E-005
#    -18    19       1.5463825268E-004
#    -18    20       1.5198239050E-006
#    -18    21       1.6887102984E-005
#    -18    22       9.0370280195E-005
#    -18    23       2.5838770557E-005
#    -18    24       2.5249143993E-006
#    -18    25       2.5700819365E-005
#    -18    26       8.0571293126E-005
#    -18    27       1.1113930050E-005
#    -17   -10       5.4878672339E-006
#    -17    -9       1.2663763751E-005
#    -17    -8       5.2945550517E-006
#    -17    -7       1.1632341360E-005
#    -17    -6       2.1236634907E-006
#    -17    -5       4.3929807658E-005
#    -17    -4       1.0385284132E-004
#    -17    -3       7.0517407370E-006
#    -17    -2       1.1541025783E-005
#    -17    -1       2.5914911292E-006
#    -17     0       6.7685531500E-005
#    -17     1       2.0698510858E-004
#    -17     2       9.4301074282E-005
#    -17     3       8.6439806108E-005
#    -17     4       3.2230261813E-005
#    -17     5       3.9252679731E-005
#    -17     6       5.2227465048E-006
#    -17     7       1.0653091014E-004
#    -17     8       2.0805367157E-004
#    -17     9       2.6929097562E-005
#    -17    10       1.6892847295E-005
#    -17    11       7.2429277474E-005
#    -17    12       4.9872128670E-007
#    -17    13       8.3630185173E-005
#    -17    14       3.5142108951E-005
#    -17    15       1.8555770002E-004
#    -17    16       1.4351001206E-004
#    -17    17       5.3684146368E-005
#    -17    18       3.9923631706E-004
#    -17    19       1.1996282337E-004
#    -17    20       1.3380289199E-005
#    -17    21       1.3078639693E-004
#    -17    22       1.1827512389E-004
#    -17    23       1.6569104931E-006
#    -17    24       6.4654889185E-006
#    -17    25       8.5896189554E-005
#    -17    26       4.6279251032E-006
#    -17    27       4.3154080814E-006
#    -16   -11       5.3767717022E-006
#    -16   -10       4.6725075525E-006
#    -16    -9       1.0058766199E-006
#    -16    -8       4.7976569960E-005
#    -16    -7       1.3299354201E-005
#    -16    -6       6.9770165174E-005
#    -16    -5       1.9229440565E-005
#    -16    -4       4.9756179039E-005
#    -16    -3       1.2584007613E-004
#    -16    -2       6.7722368675E-005
#    -16    -1       1.4170288286E-004
#    -16     0       3.3678262788E-005
#    -16     1       1.2321598875E-005
#    -16     2       3.9278645072E-005
#    -16     3       1.2824614466E-004
#    -16     4       1.6657347147E-004
#    -16     5       2.9338905230E-005
#    -16     6       3.7671059490E-005
#    -16     7       9.9446233600E-005
#    -16     8       7.3294721582E-006
#    -16     9       5.9856931787E-005
#    -16    10       3.9217827442E-005
#    -16    11       8.3739465451E-005
#    -16    12       1.4524490201E-004
#    -16    13       4.8575482034E-005
#    -16    14       2.0460227819E-004
#    -16    15       4.8528526117E-005
#    -16    16       2.0963607011E-005
#    -16    17       8.5765359136E-005
#    -16    18       4.9800169159E-005
#    -16    19       2.3667103652E-004
#    -16    20       4.3111679499E-006
#    -16    21       2.1447705114E-005
#    -16    22       7.6399200486E-005
#    -16    23       3.7618623569E-005
#    -16    24       1.0270897573E-005
#    -16    25       5.7684080133E-005
#    -16    26       2.7096971979E-005
#    -16    27       5.2551270815E-005
#    -15   -13       1.0109902482E-006
#    -15   -12       7.5795021283E-006
#    -15   -11       5.8467887371E-006
#    -15   -10       7.6041697829E-004
#    -15    -9       1.8956071136E-005
#    -15    -8       1.1016926513E-006
#    -15    -7       3.4060558875E-005
#    -15    -6       2.3294125416E-005
#    -15    -5       1.0447429775E-002
#    -15    -4       6.1206314721E-005
#    -15    -3       2.5722542056E-005
#    -15    -2       6.5474688125E-005
