 Diffraction intensities for potential:gv5x5_07D10007.in                       
#    -28    13       4.8961871108E-006
#    -28    14       4.9339197335E-007
#    -28    15       5.4464404206E-006
#    -27     7       4.7015554352E-006
#    -27     8       6.2808469131E-006
#    -27     9       1.3973469070E-005
#    -27    10       4.1708918000E-006
#    -27    11       9.1241262412E-007
#    -27    12       2.7435211593E-006
#    -27    13       1.3560891074E-005
#    -27    14       1.1410165808E-005
#    -27    15       1.5687255760E-005
#    -27    16       6.4299809158E-005
#    -27    17       2.7189487463E-005
#    -27    18       9.2345444283E-006
#    -27    19       3.6795844212E-005
#    -27    20       6.5999611716E-005
#    -26     4       3.5809081899E-006
#    -26     5       1.0413731631E-005
#    -26     6       9.5603727774E-006
#    -26     7       9.7573674692E-006
#    -26     8       1.8613889844E-005
#    -26     9       1.0052576284E-005
#    -26    10       1.6662705528E-006
#    -26    11       1.4707843118E-005
#    -26    12       2.1211875007E-005
#    -26    13       5.8491543032E-005
#    -26    14       6.8056673428E-006
#    -26    15       8.6867935893E-006
#    -26    16       8.9365132996E-006
#    -26    17       3.8547036469E-005
#    -26    18       9.0316793082E-006
#    -26    19       8.3900653365E-005
#    -26    20       9.3249827008E-005
#    -26    21       3.5934988476E-006
#    -26    22       1.6985182151E-005
#    -25     2       2.0746856484E-006
#    -25     3       3.2659996265E-006
#    -25     4       1.1525154864E-005
#    -25     5       4.9660401798E-004
#    -25     6       2.2621091946E-006
#    -25     7       1.0140139279E-005
#    -25     8       2.4164255342E-005
#    -25     9       4.0756912022E-006
#    -25    10       7.3314030741E-004
#    -25    11       8.0239241674E-005
#    -25    12       3.9027124335E-005
#    -25    13       3.5701313182E-005
#    -25    14       6.1087279893E-005
#    -25    15       6.8602358792E-004
#    -25    16       2.0851550707E-005
#    -25    17       3.6857402521E-005
#    -25    18       3.9597456190E-005
#    -25    19       4.1314181200E-005
#    -25    20       4.0237033835E-004
#    -25    21       4.9446332577E-005
#    -25    22       3.5465520809E-005
#    -25    23       7.4389647693E-005
#    -24     0       1.0973200498E-006
#    -24     1       2.4472372020E-005
#    -24     2       3.2462236797E-005
#    -24     3       7.5558692120E-006
#    -24     4       8.8278822598E-006
#    -24     5       2.7599203695E-006
#    -24     6       3.8432421572E-005
#    -24     7       3.2735188300E-006
#    -24     8       7.0587561411E-006
#    -24     9       1.6406526510E-005
#    -24    10       1.6178044511E-005
#    -24    11       3.1954806544E-006
#    -24    12       4.9379746708E-005
#    -24    13       5.8334307763E-007
#    -24    14       1.4088728108E-005
#    -24    15       1.2465976117E-004
