 Diffraction intensities for potential:_6x6_02D10011.in                        
#    -54    14       1.0444940861E-005
#    -54    15       1.8162834959E-016
#    -54    16       2.5548145413E-005
#    -54    17       1.4743045545E-015
#    -54    18       2.1046118015E-005
#    -54    19       7.8697446760E-014
#    -54    20       2.0367740157E-005
#    -53     9       1.9999667615E-016
#    -53    10       7.7213275549E-006
#    -53    11       5.9733710898E-016
#    -53    12       1.2547814245E-005
#    -53    13       6.4837091869E-016
#    -53    14       2.1311824148E-005
#    -53    15       5.7879211907E-016
#    -53    16       2.4301306208E-005
#    -53    17       4.3830058758E-016
#    -53    18       2.2043278473E-005
#    -53    19       7.5064739736E-016
#    -53    20       1.9421350028E-005
#    -53    21       9.2128530696E-016
#    -53    22       2.9850643328E-005
#    -53    23       6.0793468765E-016
#    -53    24       1.7015714442E-005
#    -52     6       4.6424630418E-006
#    -52     7       4.4954481946E-018
#    -52     8       7.4977590534E-006
#    -52     9       9.7645808168E-017
#    -52    10       8.4531882520E-006
#    -52    11       1.4596600857E-016
#    -52    12       3.4212592615E-005
#    -52    13       3.8185611712E-016
#    -52    14       3.3133477976E-005
#    -52    15       1.2739486523E-015
#    -52    16       1.9662202876E-005
#    -52    17       1.1870550033E-015
#    -52    18       2.8039757032E-005
#    -52    19       2.1125483057E-015
#    -52    20       2.6901754714E-005
#    -52    21       1.6003788327E-015
#    -52    22       4.5242500222E-005
#    -52    23       6.2123870059E-015
#    -52    24       2.8862365798E-005
#    -52    25       1.0361745867E-015
#    -52    26       1.6118391441E-005
#    -51     3       1.8630201135E-017
#    -51     4       1.7353287691E-005
#    -51     5       2.4386248886E-017
#    -51     6       9.9941255775E-006
#    -51     7       2.0640933839E-017
#    -51     8       2.3538643837E-005
#    -51     9       1.4286293946E-016
#    -51    10       2.8345967338E-005
#    -51    11       3.7599533894E-016
#    -51    12       3.6900533115E-005
#    -51    13       6.4471344351E-016
#    -51    14       4.5987485991E-005
#    -51    15       8.1999638256E-016
#    -51    16       3.6912482595E-005
#    -51    17       1.5398179311E-015
#    -51    18       4.0544463437E-005
#    -51    19       2.8519684930E-015
#    -51    20       3.7785138861E-005
#    -51    21       3.9214109677E-015
#    -51    22       4.3461021533E-005
#    -51    23       1.1143094138E-015
#    -51    24       2.1820316721E-005
#    -51    25       4.2065837943E-017
#    -51    26       1.0640581919E-005
#    -51    27       1.3892125379E-018
#    -50     1       7.3858836721E-017
#    -50     2       1.6049564849E-005
#    -50     3       9.8308116200E-018
#    -50     4       1.3248101706E-005
#    -50     5       1.6402892611E-016
#    -50     6       3.4261826706E-005
#    -50     7       2.9978352603E-016
#    -50     8       2.6976585126E-005
#    -50     9       4.5194010435E-016
#    -50    10       2.8679514187E-005
#    -50    11       2.2457503974E-018
#    -50    12       5.6301232333E-005
#    -50    13       4.8406288032E-016
#    -50    14       4.1283040757E-005
#    -50    15       1.4301503660E-015
#    -50    16       4.8423923397E-005
#    -50    17       3.1898436015E-015
#    -50    18       4.5607102114E-005
#    -50    19       5.3179312583E-015
#    -50    20       5.2603798556E-005
#    -50    21       3.7382072888E-015
#    -50    22       6.4614174132E-005
#    -50    23       1.9567991261E-015
#    -50    24       2.2602444997E-005
#    -50    25       6.4230893485E-017
#    -50    26       3.5374598507E-005
#    -50    27       2.4644156732E-016
#    -50    28       2.7021117272E-005
#    -49    -1       1.0696480603E-016
#    -49     0       1.2669360418E-005
#    -49     1       1.6194752673E-016
#    -49     2       2.2448370643E-005
#    -49     3       9.4482365797E-017
#    -49     4       3.0324840941E-005
#    -49     5       2.1032389753E-016
#    -49     6       3.5099135367E-005
#    -49     7       1.8677606974E-016
#    -49     8       3.8342426542E-005
#    -49     9       2.5318129976E-016
#    -49    10       2.7021133255E-005
#    -49    11       3.0309675018E-016
#    -49    12       5.7105492120E-005
#    -49    13       8.1569838210E-016
#    -49    14       6.2218013349E-005
#    -49    15       1.1202745086E-015
#    -49    16       8.9543474023E-005
#    -49    17       4.2749192625E-015
#    -49    18       4.8022954168E-005
#    -49    19       5.6820705180E-015
#    -49    20       1.0142649566E-004
#    -49    21       4.5673446229E-015
#    -49    22       8.4899036364E-005
#    -49    23       1.9314899478E-015
#    -49    24       5.9764429554E-005
#    -49    25       7.0680502763E-016
#    -49    26       4.5790474497E-005
#    -49    27       7.5645159991E-016
#    -49    28       5.1450571992E-005
#    -49    29       1.5245692582E-016
#    -48    -3       4.0528654499E-017
#    -48    -2       1.6021354958E-005
#    -48    -1       2.6471048141E-016
#    -48     0       2.2107312948E-005
#    -48     1       1.6644057685E-015
#    -48     2       1.2231982672E-005
#    -48     3       2.3199222137E-016
#    -48     4       1.7607993363E-005
#    -48     5       5.5010335822E-016
#    -48     6       2.4061753137E-005
#    -48     7       7.7395848802E-015
#    -48     8       1.9887661269E-005
#    -48     9       5.1587781432E-016
#    -48    10       3.3637230342E-005
#    -48    11       4.9212955538E-016
#    -48    12       8.6814076483E-005
#    -48    13       3.1270417216E-014
#    -48    14       6.3250484523E-005
#    -48    15       2.1884708486E-015
#    -48    16       9.6930273208E-005
#    -48    17       3.3749641544E-015
#    -48    18       4.2557720089E-005
#    -48    19       2.6990281478E-014
#    -48    20       7.5531726494E-005
#    -48    21       3.2974869279E-015
#    -48    22       2.0516202861E-004
#    -48    23       1.0842092892E-015
#    -48    24       6.3046597515E-005
#    -48    25       2.8539270123E-014
#    -48    26       5.4468423296E-005
#    -48    27       1.9274225003E-016
#    -48    28       2.4593775455E-005
#    -48    29       1.8807868866E-015
#    -48    30       2.2544636834E-006
#    -47    -4       1.7308521475E-005
#    -47    -3       9.2545280707E-017
#    -47    -2       2.2448264252E-005
#    -47    -1       1.5429372689E-016
#    -47     0       2.5609645197E-005
#    -47     1       2.3425949238E-017
#    -47     2       1.4071115743E-005
#    -47     3       1.7190695036E-016
#    -47     4       9.9056236022E-006
#    -47     5       6.5097256114E-018
#    -47     6       3.3134307848E-005
#    -47     7       1.1288147076E-016
#    -47     8       3.0708665188E-005
#    -47     9       4.6509698183E-016
#    -47    10       4.2061611258E-005
#    -47    11       3.3031764571E-016
#    -47    12       5.4882591243E-005
#    -47    13       3.1598750581E-015
#    -47    14       7.1470512391E-005
#    -47    15       4.0880527451E-015
#    -47    16       7.0653300787E-005
#    -47    17       2.5552811943E-015
#    -47    18       8.1503696298E-005
#    -47    19       5.1257781059E-015
#    -47    20       8.3311706675E-005
#    -47    21       2.1245649945E-015
#    -47    22       1.1908214747E-004
#    -47    23       1.4980496872E-015
#    -47    24       8.5169343441E-005
#    -47    25       8.4424215824E-016
#    -47    26       3.2818210015E-005
#    -47    27       1.8827312737E-016
#    -47    28       2.2212236863E-005
#    -47    29       1.4495513298E-016
#    -47    30       1.7046763161E-005
#    -47    31       4.0582435938E-016
#    -46    -6       4.6358513612E-006
#    -46    -5       4.2731686469E-017
#    -46    -4       1.3194316455E-005
#    -46    -3       3.4836973972E-017
#    -46    -2       1.2158562618E-005
#    -46    -1       4.2299660431E-017
#    -46     0       2.2587363424E-005
#    -46     1       7.5007848534E-018
#    -46     2       1.8322678094E-005
#    -46     3       8.0750306591E-017
#    -46     4       1.8084154724E-005
#    -46     5       4.0956088316E-016
#    -46     6       3.4725982480E-005
#    -46     7       8.2762890729E-016
#    -46     8       3.8249781738E-005
#    -46     9       9.1374757317E-017
#    -46    10       3.8106567096E-005
#    -46    11       1.4907292231E-015
#    -46    12       5.8824388972E-005
#    -46    13       3.5423941695E-015
#    -46    14       5.5332677339E-005
#    -46    15       6.7517401567E-015
#    -46    16       6.1732569799E-005
#    -46    17       8.6148670316E-016
#    -46    18       8.0488648498E-005
#    -46    19       2.0731928446E-015
#    -46    20       8.7418922707E-005
#    -46    21       7.2528563818E-015
#    -46    22       9.1225870762E-005
#    -46    23       6.1007667141E-016
#    -46    24       8.0841584844E-005
#    -46    25       6.9946440730E-016
#    -46    26       9.4637078289E-005
#    -46    27       9.5398337324E-016
#    -46    28       1.0120476998E-004
#    -46    29       4.2022253638E-015
#    -46    30       4.1547574875E-005
#    -46    31       8.6554452288E-016
#    -45    -7       7.5811643880E-018
#    -45    -6       9.9572565110E-006
#    -45    -5       1.0235537595E-016
#    -45    -4       3.0104723972E-005
#    -45    -3       6.3451052789E-017
#    -45    -2       1.3921737297E-005
#    -45    -1       4.3083994418E-017
#    -45     0       2.0331581455E-005
#    -45     1       1.8946694752E-017
#    -45     2       3.6542037468E-005
#    -45     3       7.6902026890E-017
#    -45     4       3.7651166911E-005
#    -45     5       3.3482495853E-016
#    -45     6       3.6412795976E-005
#    -45     7       6.5579670303E-016
#    -45     8       4.4847084113E-005
#    -45     9       1.1946186587E-015
#    -45    10       4.3407122952E-005
#    -45    11       1.3557416760E-015
#    -45    12       5.8421044983E-005
#    -45    13       1.1107040278E-015
#    -45    14       6.4358176609E-005
#    -45    15       1.4599997554E-015
#    -45    16       7.1461379743E-005
#    -45    17       1.9969316581E-015
#    -45    18       4.8490875166E-005
#    -45    19       1.6756111732E-015
#    -45    20       6.8787919116E-005
#    -45    21       2.3973294065E-016
#    -45    22       8.2110464646E-005
#    -45    23       5.4896983246E-016
#    -45    24       9.5784469410E-005
#    -45    25       8.6161346663E-016
#    -45    26       6.6011469431E-005
#    -45    27       1.2481286625E-016
#    -45    28       1.0092871278E-004
#    -45    29       1.3404536728E-015
#    -45    30       1.6844330254E-004
#    -45    31       3.9627766320E-016
#    -45    32       4.8905675681E-005
#    -44    -9       5.5781102486E-017
#    -44    -8       7.4716750070E-006
#    -44    -7       5.4621598757E-017
