 Diffraction intensities for potential:_6x6_04D10026.in                        
#    -54    14       3.4572959135E-007
#    -54    15       1.5656128746E-006
#    -54    16       2.0331610686E-006
#    -54    17       3.9321583942E-006
#    -54    18       4.2710380333E-005
#    -54    19       2.3542912353E-005
#    -54    20       1.6809830797E-006
#    -53     9       8.5321900501E-006
#    -53    10       5.9033604898E-007
#    -53    11       2.0375019481E-006
#    -53    12       2.2257384836E-007
#    -53    13       9.3056333060E-008
#    -53    14       8.9015678704E-006
#    -53    15       1.8888776618E-005
#    -53    16       2.2743764098E-008
#    -53    17       8.7113886342E-006
#    -53    18       1.0849169979E-007
#    -53    19       5.5646395943E-007
#    -53    20       1.4759995465E-005
#    -53    21       3.0535282189E-005
#    -53    22       2.2893741027E-007
#    -53    23       4.5590379646E-006
#    -53    24       9.0680163729E-008
#    -52     6       1.0034948915E-006
#    -52     7       1.0983440550E-006
#    -52     8       3.3916467398E-006
#    -52     9       4.4445064235E-008
#    -52    10       1.3521116267E-006
#    -52    11       1.2631826225E-005
#    -52    12       5.3703435113E-006
#    -52    13       2.3826493030E-006
#    -52    14       2.9254274707E-006
#    -52    15       3.7068366481E-008
#    -52    16       1.4331648179E-006
#    -52    17       2.6174962068E-005
#    -52    18       9.4204229709E-006
#    -52    19       7.5915118867E-006
#    -52    20       1.3795981207E-005
#    -52    21       7.6696326188E-008
#    -52    22       7.9725108834E-007
#    -52    23       1.5162079553E-005
#    -52    24       5.1717929639E-006
#    -52    25       6.0093471879E-007
#    -52    26       2.9839842420E-006
#    -51     3       2.3137560050E-007
#    -51     4       1.0330966470E-007
#    -51     5       3.5682312912E-007
#    -51     6       7.1694209114E-008
#    -51     7       5.9105120465E-007
#    -51     8       1.9248342880E-006
#    -51     9       4.9893277468E-009
#    -51    10       6.8708984742E-006
#    -51    11       4.3680157792E-006
#    -51    12       4.4439581968E-008
#    -51    13       5.5586627650E-006
#    -51    14       2.4082643115E-005
#    -51    15       1.0612570209E-007
#    -51    16       2.3168378029E-005
#    -51    17       7.9034091910E-006
#    -51    18       1.1934464431E-008
#    -51    19       7.6439188403E-006
#    -51    20       3.0269295625E-005
#    -51    21       1.5134299806E-008
#    -51    22       1.8840625700E-005
#    -51    23       4.2351441232E-006
#    -51    24       4.7201227169E-008
#    -51    25       1.9942117882E-006
#    -51    26       3.9007001274E-006
#    -51    27       3.8043190282E-007
#    -50     1       4.5987126604E-007
#    -50     2       5.3107796157E-008
#    -50     3       1.3656185577E-009
#    -50     4       1.3334795370E-007
#    -50     5       5.5962689896E-007
#    -50     6       1.4016753173E-006
#    -50     7       2.0627285263E-006
#    -50     8       2.7469671334E-007
#    -50     9       5.7420621406E-008
#    -50    10       3.0895555745E-006
#    -50    11       3.2905986521E-006
#    -50    12       6.9873437282E-006
#    -50    13       2.6021697435E-005
#    -50    14       2.5337513195E-006
#    -50    15       4.9519281842E-008
#    -50    16       1.5541842393E-005
#    -50    17       8.6627183398E-006
#    -50    18       1.9624369947E-005
#    -50    19       4.0050363112E-005
#    -50    20       3.1112879197E-006
#    -50    21       2.4336726893E-007
#    -50    22       9.3638780134E-006
#    -50    23       4.2459112327E-006
#    -50    24       6.4685720086E-006
#    -50    25       1.0875191837E-005
#    -50    26       1.0031523279E-006
#    -50    27       6.4843389090E-008
#    -50    28       3.9640177643E-006
#    -49    -1       8.8506102446E-008
#    -49     0       4.1808165234E-007
#    -49     1       2.0091990586E-007
#    -49     2       5.4063149334E-007
#    -49     3       5.9599330977E-007
#    -49     4       1.9650405612E-008
#    -49     5       3.4638215792E-007
#    -49     6       8.7235848109E-007
#    -49     7       2.0033329867E-007
#    -49     8       6.7174305062E-007
#    -49     9       4.1394129947E-006
#    -49    10       2.4444372937E-005
#    -49    11       1.0005101087E-007
#    -49    12       1.6551756552E-007
#    -49    13       4.3838548151E-006
#    -49    14       3.6645170526E-007
#    -49    15       2.9662338911E-005
#    -49    16       3.2565651174E-005
#    -49    17       1.3786905451E-006
#    -49    18       1.6998500257E-007
#    -49    19       1.1783071724E-005
#    -49    20       8.7299434618E-007
#    -49    21       3.8359476088E-005
#    -49    22       1.7845401252E-005
#    -49    23       1.3916321256E-006
#    -49    24       3.6432969157E-008
#    -49    25       3.1940732694E-006
#    -49    26       5.8503010444E-007
#    -49    27       1.7963896363E-005
#    -49    28       1.3463389667E-005
#    -49    29       1.2292165805E-007
#    -48    -3       4.7824500015E-008
#    -48    -2       2.9536301537E-007
#    -48    -1       4.9923866051E-007
#    -48     0       3.6231873085E-006
#    -48     1       6.3389706801E-007
#    -48     2       1.1407400934E-007
#    -48     3       9.4193100142E-008
#    -48     4       5.7252262635E-007
#    -48     5       1.9739877168E-006
#    -48     6       9.9299406187E-006
