 Diffraction intensities for potential:4x4MoS210001.in                         
#    -11     1       1.5472077235E-004
#    -11     2       5.7182260425E-005
#    -11     3       4.8647437323E-005
#    -11     4       4.1623461109E-005
#    -11     5       6.5208581648E-005
#    -11     6       6.8592104115E-005
#    -11     7       1.2106227328E-004
#    -11     8       1.8836591249E-004
#    -11     9       2.8231446266E-004
#    -11    10       1.0450420546E-004
#    -11    11       9.2394600189E-005
#    -11    12       2.0312399799E-004
#    -11    13       1.0008790061E-004
#    -11    14       1.4620705230E-004
#    -11    15       5.2514046479E-005
#    -11    16       1.5805787697E-005
#    -11    17       3.6559723049E-004
#    -10   -21       2.8233447777E-005
#    -10   -20       1.1913533817E-004
#    -10   -19       9.4828021768E-005
#    -10   -18       9.1841631726E-005
#    -10   -17       1.1597022035E-004
#    -10   -16       8.9658237571E-005
#    -10   -15       1.3594861604E-005
#    -10   -14       3.9458987976E-006
#    -10   -13       2.1726588708E-005
#    -10   -12       5.2709412003E-005
#    -10   -11       6.5077852838E-005
#    -10   -10       1.9585230595E-005
#    -10    -9       5.3195091098E-005
#    -10    -8       1.8759809983E-004
#    -10    -7       2.3714518808E-004
#    -10    -6       7.9255239019E-005
#    -10    -5       3.5000339901E-005
#    -10    -4       1.4161203054E-004
#    -10    -3       3.1322289842E-004
#    -10    -2       3.1420667442E-004
#    -10    -1       1.5467738429E-004
#    -10     0       2.2002849778E-005
#    -10     1       1.7967978606E-005
#    -10     2       4.0983275049E-005
#    -10     3       4.7122846052E-005
#    -10     4       2.2718552622E-004
#    -10     5       4.1089740548E-004
#    -10     6       3.1935974021E-004
#    -10     7       4.3899071692E-004
#    -10     8       4.0155616936E-004
#    -10     9       2.6244872046E-004
#    -10    10       2.0912921527E-004
#    -10    11       1.0846423751E-004
#    -10    12       2.3127370639E-004
#    -10    13       1.7487809580E-004
#    -10    14       1.7000099054E-004
#    -10    15       4.5971372878E-004
#    -10    16       2.1350844689E-004
#    -10    17       3.6247389506E-004
#     -9   -21       3.1359881731E-005
#     -9   -20       9.8109550846E-005
#     -9   -19       1.1503172326E-004
#     -9   -18       1.8976429129E-004
#     -9   -17       1.0116492385E-004
#     -9   -16       6.8566188898E-005
#     -9   -15       2.6530381821E-006
#     -9   -14       4.9933101413E-006
#     -9   -13       3.4723888264E-005
#     -9   -12       4.5715544963E-005
#     -9   -11       3.6996047495E-005
#     -9   -10       4.1873009186E-005
#     -9    -9       1.7481466354E-004
#     -9    -8       2.4170934100E-004
#     -9    -7       1.5023995345E-004
#     -9    -6       8.3425344006E-005
#     -9    -5       2.1565519537E-004
#     -9    -4       3.4528937386E-004
#     -9    -3       2.6035218728E-004
#     -9    -2       5.7378215113E-005
#     -9    -1       1.7938372100E-005
#     -9     0       1.9608862122E-004
#     -9     1       3.3439859787E-004
#     -9     2       4.8396521732E-004
#     -9     3       5.3819151185E-004
#     -9     4       7.3485093047E-004
#     -9     5       5.8995803797E-004
#     -9     6       4.6555105438E-004
#     -9     7       3.8966698059E-004
#     -9     8       3.2122133459E-004
#     -9     9       2.4231714681E-004
#     -9    10       1.3992779055E-004
#     -9    11       7.3789426434E-005
#     -9    12       1.9646464195E-004
#     -9    13       1.3397004794E-004
#     -9    14       1.7705947662E-004
#     -9    15       1.8624678155E-005
#     -9    16       1.7623595841E-004
#     -8   -21       7.7499415334E-005
#     -8   -20       1.0619173658E-004
#     -8   -19       1.3329410335E-004
#     -8   -18       1.6397962467E-004
#     -8   -17       7.9420420844E-005
#     -8   -16       2.3592410206E-005
#     -8   -15       1.5023607395E-005
#     -8   -14       4.0190261290E-005
#     -8   -13       4.3119681099E-005
#     -8   -12       2.4168027524E-003
#     -8   -11       3.0942327358E-005
#     -8   -10       1.1797704382E-004
#     -8    -9       2.0777244487E-004
#     -8    -8       1.0781189733E-002
#     -8    -7       1.2167599448E-004
#     -8    -6       2.0956347836E-004
#     -8    -5       3.4817061302E-004
#     -8    -4       2.6861770968E-002
#     -8    -3       4.8972795317E-005
#     -8    -2       4.0818004904E-005
#     -8    -1       3.3411928673E-004
#     -8     0       4.1091280656E-002
#     -8     1       9.6566050377E-004
#     -8     2       7.3029468687E-004
#     -8     3       6.0569502399E-004
#     -8     4       1.9841407159E-002
#     -8     5       5.8259901530E-004
#     -8     6       2.3910157630E-004
#     -8     7       3.9750809685E-004
#     -8     8       1.8461243306E-002
#     -8     9       1.3463800127E-004
#     -8    10       1.5613881163E-004
#     -8    11       2.5151089847E-005
#     -8    12       2.3630130308E-002
#     -8    13       4.9579692069E-004
#     -8    14       2.2060617254E-004
#     -8    15       1.7538815346E-004
#     -7   -21       2.8639630921E-005
#     -7   -20       8.7246722059E-005
#     -7   -19       1.6911760783E-004
#     -7   -18       1.3579527802E-004
#     -7   -17       7.8620759233E-005
#     -7   -16       8.9332776032E-005
#     -7   -15       2.9630656261E-005
#     -7   -14       2.1777293387E-005
#     -7   -13       3.8930795860E-005
#     -7   -12       5.8108392963E-005
#     -7   -11       1.2011082050E-004
#     -7   -10       1.1155394424E-004
#     -7    -9       1.2445916227E-004
#     -7    -8       7.4529995990E-005
#     -7    -7       1.9162469067E-004
#     -7    -6       2.6063261258E-004
#     -7    -5       1.8094059517E-004
#     -7    -4       4.1676289721E-005
#     -7    -3       4.6681834632E-005
#     -7    -2       4.8303860554E-004
#     -7    -1       9.6505828642E-004
#     -7     0       9.6815866387E-004
#     -7     1       6.0963281589E-004
#     -7     2       3.4526555235E-004
#     -7     3       4.0214882079E-004
#     -7     4       1.6632514876E-004
#     -7     5       1.3500396745E-004
#     -7     6       1.2481268185E-004
#     -7     7       1.0159417118E-004
#     -7     8       2.4067640705E-004
#     -7     9       6.1059280878E-005
#     -7    10       4.2771451430E-005
#     -7    11       1.1154248274E-004
#     -7    12       2.2632845313E-004
#     -7    13       4.8460713069E-004
#     -7    14       7.3784368151E-004
#     -7    15       8.6601529252E-005
#     -6   -22       5.4992779079E-005
#     -6   -21       4.0801900426E-005
#     -6   -20       9.2799980736E-005
#     -6   -19       1.2462068068E-004
#     -6   -18       1.7539878848E-004
#     -6   -17       7.9722316791E-005
#     -6   -16       5.2717550120E-005
#     -6   -15       4.5152089246E-005
#     -6   -14       5.9660616919E-005
#     -6   -13       6.5025045413E-005
#     -6   -12       1.0485349520E-004
#     -6   -11       1.6529874345E-004
#     -6   -10       1.4179219959E-004
#     -6    -9       4.4591718075E-005
#     -6    -8       2.9454531020E-005
#     -6    -7       1.1589262265E-004
#     -6    -6       6.1812303533E-005
#     -6    -5       6.4935371100E-005
#     -6    -4       2.2602907687E-004
#     -6    -3       5.3663110887E-004
#     -6    -2       7.2909436583E-004
#     -6    -1       6.0924022442E-004
#     -6     0       3.6925618981E-004
#     -6     1       1.0783870122E-004
#     -6     2       6.1129385707E-005
#     -6     3       2.3128065488E-005
#     -6     4       4.7074374062E-005
#     -6     5       1.1634001273E-004
#     -6     6       9.3027106594E-005
#     -6     7       5.3690449447E-005
#     -6     8       2.7366530858E-004
#     -6     9       4.7669758966E-004
#     -6    10       2.1206852171E-004
#     -6    11       5.6281503415E-004
#     -6    12       2.2569691898E-004
#     -6    13       5.3612201114E-004
#     -6    14       4.5323620385E-004
#     -5   -22       1.4264933285E-005
#     -5   -21       6.8296652032E-005
#     -5   -20       5.7118370430E-005
#     -5   -19       1.9726599599E-004
#     -5   -18       1.0201776881E-004
#     -5   -17       1.0315155921E-004
#     -5   -16       5.1970471409E-005
#     -5   -15       3.0612229016E-005
#     -5   -14       4.6401836955E-005
#     -5   -13       1.4088417279E-004
#     -5   -12       1.9396153261E-004
#     -5   -11       1.0545037237E-004
#     -5   -10       3.4331120377E-005
#     -5    -9       2.2439465541E-006
#     -5    -8       1.8141939898E-005
#     -5    -7       1.4570105627E-005
#     -5    -6       6.7837452346E-005
#     -5    -5       4.0911212478E-004
#     -5    -4       7.3280074010E-004
#     -5    -3       6.0431187826E-004
#     -5    -2       3.4466091756E-004
#     -5    -1       1.0777997303E-004
#     -5     0       3.3797050529E-005
#     -5     1       3.9556989218E-005
#     -5     2       1.0816159485E-004
#     -5     3       1.8669764334E-004
#     -5     4       2.8037504278E-004
#     -5     5       1.1257951388E-004
#     -5     6       1.6441892781E-004
#     -5     7       1.9033964514E-004
#     -5     8       8.7446054354E-004
#     -5     9       1.5181522054E-003
#     -5    10       1.5794841603E-004
#     -5    11       7.0299880404E-005
#     -5    12       5.6425702682E-004
#     -5    13       2.5224289759E-004
#     -4   -22       1.8961923185E-005
#     -4   -21       8.2924159042E-005
#     -4   -20       8.1127201147E-005
#     -4   -19       1.3729654163E-004
#     -4   -18       5.3234967735E-005
#     -4   -17       5.0515093600E-005
#     -4   -16       8.2398694870E-004
#     -4   -15       6.9503967715E-005
#     -4   -14       9.5108937423E-005
#     -4   -13       1.6649143045E-004
#     -4   -12       2.3043598543E-003
#     -4   -11       8.9528984700E-005
#     -4   -10       3.7710786489E-005
#     -4    -9       3.0919192711E-005
#     -4    -8       1.3986814932E-002
#     -4    -7       1.2066965171E-004
#     -4    -6       3.1808181611E-004
#     -4    -5       5.8831158000E-004
#     -4    -4       1.9850694272E-002
#     -4    -3       4.0115384854E-004
#     -4    -2       6.0985514166E-005
#     -4    -1       3.9699168657E-005
#     -4     0       9.9327741120E-003
#     -4     1       2.4534952807E-004
#     -4     2       2.6381078350E-004
#     -4     3       1.7588196815E-004
#     -4     4       3.1050276019E-003
#     -4     5       2.5146492743E-004
#     -4     6       3.4738346390E-005
#     -4     7       1.1776384467E-003
#     -4     8       6.7537376979E-002
#     -4     9       8.9189174631E-004
#     -4    10       7.0291226594E-004
#     -4    11       5.4339089019E-004
#     -4    12       2.2145554848E-002
#     -3   -22       8.3123516322E-005
#     -3   -21       9.7432033228E-005
#     -3   -20       3.7935217289E-005
#     -3   -19       1.0237366468E-004
#     -3   -18       1.2723420572E-004
#     -3   -17       6.0460632707E-005
#     -3   -16       5.7857769187E-005
#     -3   -15       1.1669132576E-004
#     -3   -14       2.0665572570E-004
#     -3   -13       1.7708889003E-004
#     -3   -12       1.9184924626E-004
#     -3   -11       2.1374228679E-005
#     -3   -10       9.1364587018E-005
#     -3    -9       1.3533085821E-004
#     -3    -8       1.8894291326E-004
#     -3    -7       4.3961730809E-004
#     -3    -6       4.6464688016E-004
#     -3    -5       5.8151319578E-004
#     -3    -4       1.6574271772E-004
#     -3    -3       2.3148288196E-005
#     -3    -2       1.0834617828E-004
#     -3    -1       2.4538300409E-004
#     -3     0       3.7222245095E-004
#     -3     1       1.1869437257E-004
#     -3     2       5.0653230709E-005
#     -3     3       1.5511108129E-004
#     -3     4       8.7647386546E-005
#     -3     5       9.0905245070E-005
#     -3     6       4.3174040154E-004
#     -3     7       8.0279930289E-004
#     -3     8       2.3241476529E-003
#     -3     9       1.0243171250E-003
#     -3    10       5.3156873131E-004
#     -3    11       1.6433290149E-004
#     -2   -22       2.0885949301E-005
#     -2   -21       1.3220805817E-004
#     -2   -20       1.0757515327E-004
#     -2   -19       9.9390234830E-005
#     -2   -18       5.0785428123E-005
#     -2   -17       6.3546222418E-005
#     -2   -16       8.7874018009E-005
#     -2   -15       9.9895733274E-005
#     -2   -14       7.0486785792E-005
#     -2   -13       1.2686453890E-004
#     -2   -12       1.1855684548E-004
#     -2   -11       2.1412853844E-005
#     -2   -10       5.7832420871E-005
#     -2    -9       2.8324227616E-004
#     -2    -8       4.0288186932E-004
#     -2    -7       3.9068109928E-004
#     -2    -6       2.3941381565E-004
#     -2    -5       1.3531590935E-004
#     -2    -4       4.7527144122E-005
#     -2    -3       1.8694328612E-004
#     -2    -2       2.6377897422E-004
#     -2    -1       1.1864096673E-004
#     -2     0       2.9944634947E-005
#     -2     1       3.8999721390E-005
#     -2     2       4.9594695565E-005
#     -2     3       1.8260484457E-006
#     -2     4       2.4374792357E-004
#     -2     5       1.2354559917E-004
#     -2     6       1.7018163385E-004
#     -2     7       2.8118204382E-005
#     -2     8       1.8929588837E-004
#     -2     9       1.8811976483E-004
#     -2    10       4.0820768433E-005
#     -1   -22       6.4733329765E-005
#     -1   -21       5.1843478087E-005
#     -1   -20       1.5043399148E-004
#     -1   -19       1.9093029990E-004
#     -1   -18       1.3704457925E-004
#     -1   -17       7.7457551261E-005
#     -1   -16       4.9655996907E-005
#     -1   -15       1.1373648558E-004
#     -1   -14       1.3133019038E-004
#     -1   -13       4.6389185159E-005
#     -1   -12       1.3975077776E-005
#     -1   -11       3.8042219504E-005
#     -1   -10       1.0512667504E-004
#     -1    -9       2.6374072386E-004
#     -1    -8       3.2270482279E-004
#     -1    -7       3.9891865707E-004
#     -1    -6       1.2573296922E-004
#     -1    -5       1.1695423789E-004
#     -1    -4       2.8050395585E-004
#     -1    -3       1.7572543430E-004
#     -1    -2       5.0747141861E-005
#     -1    -1       3.9129993276E-005
#     -1     0       1.7110296262E-004
#     -1     1       4.0774208055E-004
#     -1     2       4.7744985083E-004
#     -1     3       1.0497346359E-004
#     -1     4       6.6546847180E-005
#     -1     5       5.3695078172E-004
#     -1     6       9.7551759230E-005
#     -1     7       3.8472570673E-005
#     -1     8       2.3222346014E-004
#     -1     9       2.7525893065E-005
#      0   -22       2.3019209426E-004
#      0   -21       1.5733514960E-004
#      0   -20       2.5391127231E-004
#      0   -19       2.3568310357E-004
#      0   -18       1.1650780184E-004
#      0   -17       8.4259938992E-005
#      0   -16       2.5627982272E-003
#      0   -15       3.2935743240E-005
#      0   -14       6.2250407786E-007
#      0   -13       9.5923886134E-007
#      0   -12       1.5427365200E-002
#      0   -11       9.2955136093E-005
#      0   -10       2.1006747960E-004
#      0    -9       2.4369339199E-004
#      0    -8       1.8453709881E-002
#      0    -7       1.0244145585E-004
#      0    -6       9.3584709134E-005
#      0    -5       1.1265092963E-004
#      0    -4       3.1052633000E-003
#      0    -3       1.5503141983E-004
#      0    -2       4.9445846301E-005
#      0    -1       4.0759635543E-004
#      0     0       5.6805357995E-002
#      0     1       7.9167696337E-004
#      0     2       2.4357028742E-004
#      0     3       1.4998531159E-004
#      0     4       1.1030755519E-002
#      0     5       7.8297008259E-004
#      0     6       2.5223529940E-006
#      0     7       8.3630611061E-006
#      0     8       1.6415232166E-002
#      1   -22       7.0622645674E-005
#      1   -21       6.5607453719E-005
#      1   -20       5.1418626503E-004
#      1   -19       9.4224883628E-005
#      1   -18       2.6253524218E-005
#      1   -17       4.4488836694E-005
#      1   -16       2.5394887026E-006
#      1   -15       3.9987366740E-005
#      1   -14       6.2494970597E-005
#      1   -13       8.5288875490E-005
#      1   -12       2.0377490889E-004
#      1   -11       1.0908261047E-004
#      1   -10       1.4040930786E-004
#      1    -9       1.3553415297E-004
#      1    -8       2.4197828130E-004
#      1    -7       5.3496213610E-005
#      1    -6       1.6470012960E-004
#      1    -5       2.5120445719E-004
#      1    -4       8.7911359209E-005
#      1    -3       1.7877860581E-006
#      1    -2       4.7736701424E-004
#      1    -1       7.9178374975E-004
#      1     0       1.0912843613E-003
#      1     1       5.6732071411E-004
#      1     2       3.0308416416E-005
#      1     3       1.3206769619E-004
#      1     4       1.3341742004E-004
#      1     5       8.0908615741E-004
#      1     6       2.0325307699E-005
#      1     7       2.3719461832E-004
#      2   -21       1.5075780762E-004
#      2   -20       1.0396131171E-004
#      2   -19       7.7883143272E-005
#      2   -18       1.7519175811E-004
#      2   -17       4.0869091936E-005
#      2   -16       9.1858256170E-005
#      2   -15       3.6555852342E-005
#      2   -14       1.1785142808E-004
#      2   -13       1.0048701032E-004
#      2   -12       2.3220224035E-004
#      2   -11       7.4336085722E-005
#      2   -10       1.5710637939E-004
#      2    -9       6.1407619457E-005
#      2    -8       2.7323503316E-004
#      2    -7       1.8978486315E-004
#      2    -6       3.4358517623E-005
#      2    -5       9.0290005347E-005
#      2    -4       2.4279070299E-004
#      2    -3       1.0495779798E-004
#      2    -2       2.4383158868E-004
#      2    -1       5.6739950906E-004
#      2     0       3.1203302988E-004
#      2     1       3.8030861889E-004
#      2     2       1.8120243257E-004
#      2     3       1.0739569926E-004
#      2     4       8.5803767410E-004
#      2     5       2.9521241266E-004
#      3   -21       2.7697962141E-004
#      3   -20       1.7402185300E-004
#      3   -19       4.6492542719E-005
#      3   -18       2.1535325930E-005
#      3   -17       4.0489773505E-005
#      3   -16       1.5598354704E-004
#      3   -15       1.8784556895E-004
#      3   -14       1.4637665645E-004
#      3   -13       1.7565703587E-004
#      3   -12       1.9743353093E-004
#      3   -11       2.5482430795E-005
#      3   -10       4.2935240152E-005
#      3    -9       4.7606103577E-004
#      3    -8       8.7302748289E-004
#      3    -7       1.1756695347E-003
#      3    -6       4.3056039293E-004
#      3    -5       1.2289406769E-004
#      3    -4       6.6837384764E-005
#      3    -3       1.5033016105E-004
#      3    -2       3.0291514103E-005
#      3    -1       3.8017449432E-004
#      3     0       8.8219632003E-004
#      3     1       3.8409351677E-004
#      3     2       1.4793714416E-003
#      3     3       3.4691614960E-004
#      3     4       3.5607137372E-004
#      4   -20       8.4971478968E-004
#      4   -19       5.9590586843E-005
#      4   -18       1.8797204520E-005
#      4   -17       1.1215204450E-004
#      4   -16       1.7180955613E-003
#      4   -15       5.2587047496E-005
#      4   -14       1.7060894719E-004
#      4   -13       1.3461917893E-004
#      4   -12       2.3620151834E-002
#      4   -11       1.1203335676E-004
#      4   -10       2.1193692226E-004
#      4    -9       1.5164736697E-003
#      4    -8       6.7548308118E-002
#      4    -7       8.0155959847E-004
#      4    -6       1.6949951437E-004
#      4    -5       5.3716433772E-004
#      4    -4       1.1033697781E-002
#      4    -3       1.3234869845E-004
#      4    -2       1.8096842065E-004
#      4    -1       3.8391405174E-004
#      4     0       8.5992325334E-002
#      4     1       1.0679057193E-003
#      4     2       2.5334201320E-004
#      4     3       4.0665387934E-004
#      5   -20       4.2738177899E-004
#      5   -19       9.9246227928E-005
#      5   -18       1.7114579964E-004
#      5   -17       1.3925877974E-004
#      5   -16       1.5791640863E-005
#      5   -15       4.5890832519E-004
#      5   -14       1.7767389033E-004
#      5   -13       4.9684653983E-004
#      5   -12       2.2695103341E-004
#      5   -11       5.6159192116E-004
#      5   -10       1.5804731211E-004
#      5    -9       8.9131956463E-004
#      5    -8       2.3228747532E-003
#      5    -7       2.7999776989E-005
#      5    -6       9.7945603934E-005
#      5    -5       7.8362536357E-004
#      5    -4       1.3340933150E-004
#      5    -3       1.0722692085E-004
#      5    -2       1.4790292442E-003
#      5    -1       1.0675575260E-003
#      5     0       4.4001865084E-004
#      5     1       3.3913840180E-004
#      6   -19       1.1736337316E-004
#      6   -18       2.7578191401E-004
#      6   -17       3.6522809221E-004
#      6   -16       2.1321364944E-004
#      6   -15       1.8543070592E-005
#      6   -14       2.2117972876E-004
#      6   -13       4.8549789081E-004
#      6   -12       2.2611446538E-004
#      6   -11       7.0346802784E-005
#      6   -10       7.0281764675E-004
#      6    -9       1.0240859538E-003
#      6    -8       1.8906675400E-004
#      6    -7       3.8358610778E-005
#      6    -6       2.5615598268E-006
#      6    -5       8.0888484457E-004
#      6    -4       8.5831820272E-004
#      6    -3       3.4676831637E-004
#      6    -2       2.5313664176E-004
#      6    -1       3.3914808222E-004
#      7   -17       3.6229123658E-004
#      7   -16       1.7608292123E-004
#      7   -15       1.7578723841E-004
#      7   -14       7.3862167028E-004
#      7   -13       5.3672956564E-004
#      7   -12       5.6484697730E-004
#      7   -11       5.4405332377E-004
#      7   -10       5.3213573156E-004
#      7    -9       1.8803892349E-004
#      7    -8       2.3220166693E-004
#      7    -7       8.3399676945E-006
#      7    -6       2.0250809781E-005
#      7    -5       2.9512607113E-004
#      7    -4       3.5589684109E-004
#      7    -3       4.0646794556E-004
#      8   -15       8.6792302321E-005
#      8   -14       4.5356155063E-004
#      8   -13       2.5240924735E-004
#      8   -12       2.2142495383E-002
#      8   -11       1.6464187796E-004
#      8   -10       4.0859052867E-005
#      8    -9       2.7474057937E-005
#      8    -8       1.6415307182E-002
#      8    -7       2.3705692388E-004
