 Diffraction intensities for potential:ga5x5_20D10010.in                       
#    -28    13       2.0685173237E-006
#    -28    14       6.5860916134E-005
#    -28    15       8.3354741867E-005
#    -27     7       1.2539165083E-005
#    -27     8       3.4801406137E-006
#    -27     9       4.9264009278E-005
#    -27    10       2.5739293566E-005
#    -27    11       1.0527072186E-005
#    -27    12       2.3931531934E-004
#    -27    13       4.8157702644E-005
#    -27    14       1.4603348312E-005
#    -27    15       4.5246950014E-006
#    -27    16       2.6371228867E-005
#    -27    17       8.0795014312E-005
#    -27    18       4.4034470356E-006
#    -27    19       1.0348530350E-004
#    -27    20       2.7042035646E-005
#    -26     4       4.3644444733E-005
#    -26     5       5.0814973211E-005
#    -26     6       5.0112788287E-005
#    -26     7       1.8323293780E-005
#    -26     8       8.8766471695E-006
#    -26     9       6.9987570376E-005
#    -26    10       7.1636876336E-005
#    -26    11       1.8415134665E-006
#    -26    12       8.5146794621E-005
#    -26    13       2.0476621474E-004
#    -26    14       6.3317962872E-005
#    -26    15       2.6857340909E-005
#    -26    16       1.4477490304E-005
#    -26    17       3.6264075445E-005
#    -26    18       4.1622143396E-005
#    -26    19       1.5820771834E-004
#    -26    20       7.1603297513E-006
#    -26    21       2.1032885510E-005
#    -26    22       2.1342749148E-005
#    -25     2       5.7997617852E-005
#    -25     3       6.0473978874E-005
#    -25     4       1.2094792887E-004
#    -25     5       6.6910910439E-004
#    -25     6       1.2861323420E-005
#    -25     7       2.3839562268E-005
#    -25     8       3.9475737010E-005
#    -25     9       8.0923387907E-005
#    -25    10       8.5573400158E-004
#    -25    11       1.3527317918E-004
#    -25    12       3.6635330713E-005
#    -25    13       4.8375952195E-005
#    -25    14       1.8002520620E-005
#    -25    15       3.0450036294E-004
#    -25    16       2.5426901613E-004
#    -25    17       1.3303344878E-005
#    -25    18       9.7339388366E-006
#    -25    19       3.1813716177E-005
#    -25    20       1.3825566756E-004
#    -25    21       2.6956769959E-004
#    -25    22       7.6926400254E-006
#    -25    23       4.3861392278E-005
#    -24     0       9.1561149242E-006
#    -24     1       5.2602917480E-004
#    -24     2       3.6944880198E-005
#    -24     3       2.9967573749E-005
#    -24     4       1.8448922055E-004
#    -24     5       5.8089574630E-005
#    -24     6       8.5682842893E-005
#    -24     7       9.0199609023E-005
#    -24     8       3.6055858178E-004
#    -24     9       9.8625781818E-005
#    -24    10       3.6046423548E-005
#    -24    11       1.2774504396E-005
#    -24    12       5.8489498366E-005
#    -24    13       6.1337906741E-005
#    -24    14       4.5546833082E-005
#    -24    15       1.7149254568E-004
#    -24    16       1.8261159227E-004
#    -24    17       4.3727996367E-005
#    -24    18       8.2979584471E-005
#    -24    19       7.4159320460E-005
#    -24    20       3.4490883406E-005
#    -24    21       3.3091916432E-004
#    -24    22       9.3507175564E-005
#    -24    23       2.3187009761E-004
#    -24    24       6.3938731085E-005
#    -23    -2       3.9263969251E-004
#    -23    -1       1.4520333288E-005
#    -23     0       1.2858572591E-004
#    -23     1       2.8036190337E-004
#    -23     2       6.6977859882E-005
#    -23     3       2.9519810710E-005
#    -23     4       4.4428769074E-004
#    -23     5       1.4233136406E-004
#    -23     6       1.5622159972E-005
#    -23     7       1.1156697487E-004
#    -23     8       2.4762055426E-005
#    -23     9       1.2760574082E-004
#    -23    10       3.3379192031E-005
#    -23    11       5.1753903833E-005
#    -23    12       3.3822900257E-006
#    -23    13       4.5147565949E-004
#    -23    14       2.0670472134E-004
#    -23    15       2.5629320843E-005
#    -23    16       1.0433582081E-004
#    -23    17       7.9687272382E-005
#    -23    18       1.3785943788E-004
#    -23    19       1.3965109608E-004
#    -23    20       2.0264665964E-004
#    -23    21       1.5301603532E-005
#    -23    22       7.6742869051E-007
#    -23    23       1.6829031335E-004
#    -23    24       1.8784499403E-006
#    -23    25       9.9530945580E-005
#    -22    -4       2.0120277829E-005
#    -22    -3       4.7321422433E-005
#    -22    -2       3.2757900439E-005
#    -22    -1       3.5726255838E-005
#    -22     0       1.5736119620E-005
#    -22     1       9.8089469784E-005
#    -22     2       1.1285526689E-004
#    -22     3       1.1178247536E-004
#    -22     4       3.7309764428E-005
#    -22     5       1.0446353649E-004
#    -22     6       1.5272405683E-005
#    -22     7       1.4324869444E-004
#    -22     8       7.1988578376E-005
#    -22     9       1.4324976303E-004
#    -22    10       5.0434600489E-005
#    -22    11       3.5310979587E-004
#    -22    12       3.5859839869E-005
#    -22    13       8.2240181352E-005
#    -22    14       9.0345409275E-005
#    -22    15       1.7257561192E-005
#    -22    16       1.3896390883E-004
#    -22    17       7.4828754897E-005
#    -22    18       2.2637559733E-004
#    -22    19       4.6688056912E-005
#    -22    20       3.7966491254E-005
#    -22    21       3.4389815784E-005
#    -22    22       7.9039876562E-005
#    -22    23       1.2558328584E-004
#    -22    24       7.0988102833E-005
#    -22    25       1.9030976951E-004
#    -22    26       2.5922837759E-005
#    -21    -5       3.5663754172E-005
#    -21    -4       8.1335581923E-005
#    -21    -3       1.8815560422E-004
#    -21    -2       6.1750758625E-006
#    -21    -1       8.4261286267E-005
#    -21     0       1.0012372180E-004
#    -21     1       2.8761610917E-004
#    -21     2       2.9049264717E-004
#    -21     3       4.7995217932E-004
#    -21     4       1.8462176126E-004
#    -21     5       7.6628752825E-004
#    -21     6       1.6154527803E-004
