 Diffraction intensities for potential:restest_12_5010001.in                   
#    -40    19       4.5467528638E-005
#    -40    20       2.0360744765E-005
#    -40    21       4.7276078155E-005
#    -40    22       4.9074027446E-006
#    -40    23       1.2886952724E-005
#    -40    24       2.6958482648E-005
#    -40    25       5.0567361822E-006
#    -39    -4       5.5158267499E-006
#    -39    -3       7.3092639396E-006
#    -39    -2       5.0194087394E-006
#    -39    -1       1.5029950172E-005
#    -39     0       4.3701042932E-006
#    -39     1       1.2286397441E-005
#    -39     2       1.1475567204E-005
#    -39     3       8.8038039559E-006
#    -39     4       1.9445274448E-005
#    -39     5       1.2913896558E-005
#    -39     6       1.6443852635E-005
#    -39     7       2.2417510399E-005
#    -39     8       1.8382420656E-005
#    -39     9       2.7207928705E-005
#    -39    10       2.3722430838E-005
#    -39    11       3.9841256210E-005
#    -39    12       4.3921555894E-005
#    -39    13       3.3371509863E-005
#    -39    14       4.4407752231E-005
#    -39    15       4.6530248596E-005
#    -39    16       5.2757199311E-005
#    -39    17       4.3241112442E-005
#    -39    18       6.5802048762E-005
#    -39    19       4.9126022234E-005
#    -39    20       2.9672605373E-005
#    -39    21       3.1170577502E-005
#    -39    22       2.6501660079E-005
#    -39    23       4.3066203336E-005
#    -39    24       4.1651161110E-005
#    -39    25       5.4786056319E-005
#    -39    26       1.2113634603E-005
#    -38    -5       5.8469398377E-006
#    -38    -4       7.3417021526E-006
#    -38    -3       1.1752737772E-005
#    -38    -2       2.6343140618E-005
#    -38    -1       1.2298891908E-005
#    -38     0       1.0172749885E-005
#    -38     1       6.5366485493E-006
#    -38     2       1.5169505534E-005
#    -38     3       2.4505899215E-005
#    -38     4       2.0708494246E-005
#    -38     5       2.0422617168E-005
#    -38     6       1.6561152445E-005
#    -38     7       2.2039137964E-005
#    -38     8       1.7143199772E-005
#    -38     9       2.9230316645E-005
#    -38    10       3.0969652140E-005
#    -38    11       3.8069942883E-005
#    -38    12       3.8260633240E-005
#    -38    13       5.9352813179E-005
#    -38    14       4.2911650100E-005
#    -38    15       4.6800821638E-005
#    -38    16       3.7181954156E-005
#    -38    17       5.1520893358E-005
#    -38    18       9.9363689803E-005
#    -38    19       5.1503224623E-005
#    -38    20       4.5016277060E-005
#    -38    21       4.0241778720E-005
#    -38    22       4.3768081536E-005
#    -38    23       1.2033515973E-005
#    -38    24       5.3240354928E-005
#    -38    25       1.5232151613E-005
#    -38    26       1.9312779055E-005
#    -37    -7       6.9662317494E-006
#    -37    -6       7.0832170707E-006
#    -37    -5       5.7927988170E-006
#    -37    -4       7.4512901521E-006
#    -37    -3       8.7278393709E-006
#    -37    -2       1.1519795195E-005
#    -37    -1       6.5447014755E-006
#    -37     0       9.3151780522E-006
#    -37     1       1.0397305452E-005
#    -37     2       1.5476557743E-005
#    -37     3       2.0462547027E-005
#    -37     4       2.2583369506E-005
#    -37     5       2.1145418003E-005
#    -37     6       1.7582344764E-005
#    -37     7       2.3289753067E-005
#    -37     8       3.4641746845E-005
#    -37     9       2.6303793581E-005
#    -37    10       3.0801980389E-005
#    -37    11       3.3893821270E-005
#    -37    12       3.9129504356E-005
#    -37    13       4.0553284549E-005
#    -37    14       3.6210814359E-005
#    -37    15       3.9885931219E-005
#    -37    16       4.5193407969E-005
#    -37    17       4.7969145690E-005
#    -37    18       4.3711204992E-005
#    -37    19       5.0696367519E-005
#    -37    20       4.4153414533E-005
#    -37    21       3.6677323316E-005
#    -37    22       2.5623821844E-005
#    -37    23       4.5680204941E-005
#    -37    24       3.0225120143E-005
#    -37    25       1.5224135378E-005
#    -37    26       1.2030595826E-005
#    -37    27       3.0508384108E-005
#    -36    -8       6.5531314060E-006
#    -36    -7       1.0066015208E-005
#    -36    -6       1.6517647275E-006
#    -36    -5       1.0028357754E-005
#    -36    -4       1.6980535469E-005
#    -36    -3       8.8323185043E-006
#    -36    -2       1.5189310408E-005
#    -36    -1       1.0400431198E-005
#    -36     0       1.1914858342E-005
#    -36     1       1.4040752851E-005
#    -36     2       1.8324990470E-005
#    -36     3       2.6861005416E-005
#    -36     4       2.5122843995E-005
#    -36     5       2.3769147325E-005
#    -36     6       2.4288098632E-005
#    -36     7       2.3507504411E-005
#    -36     8       2.2352322272E-005
#    -36     9       2.5265326644E-005
#    -36    10       2.3125378547E-005
#    -36    11       2.7943334007E-005
#    -36    12       2.2895701544E-005
#    -36    13       3.0186521513E-005
#    -36    14       2.9858555411E-005
#    -36    15       4.0466677171E-005
#    -36    16       4.5535742089E-005
#    -36    17       4.7347056191E-005
#    -36    18       4.9159854276E-005
#    -36    19       4.7417468806E-005
#    -36    20       4.1032597241E-005
#    -36    21       4.6162772725E-005
#    -36    22       3.6963605468E-005
#    -36    23       3.4832604136E-005
#    -36    24       4.5540792876E-005
#    -36    25       1.7530051876E-005
#    -36    26       1.2167141725E-005
#    -36    27       1.9028561992E-005
#    -35    -9       1.1910331526E-005
#    -35    -8       1.2350834553E-005
#    -35    -7       5.5515515556E-006
#    -35    -6       1.1289377711E-005
#    -35    -5       1.6535877753E-005
#    -35    -4       1.9444502113E-005
#    -35    -3       2.4476206727E-005
#    -35    -2       1.5460905488E-005
#    -35    -1       1.4038381272E-005
#    -35     0       5.0765304312E-005
#    -35     1       2.4474215796E-005
#    -35     2       4.1427263518E-005
#    -35     3       2.7097093462E-005
#    -35     4       2.2161688704E-005
#    -35     5       2.7251920367E-006
#    -35     6       2.2869595918E-005
#    -35     7       2.5905015088E-005
#    -35     8       2.1702857189E-005
#    -35     9       2.0266037539E-005
#    -35    10       1.6026714365E-004
#    -35    11       1.5181609064E-005
#    -35    12       2.5586354527E-005
#    -35    13       2.1412497500E-005
#    -35    14       3.2359896783E-005
#    -35    15       1.7181365199E-004
#    -35    16       3.9114519445E-005
#    -35    17       2.3807505701E-005
#    -35    18       2.9408401903E-005
#    -35    19       4.5757237077E-005
#    -35    20       8.1578874938E-005
#    -35    21       6.6172367860E-005
#    -35    22       3.2372201837E-005
#    -35    23       5.9717857009E-005
#    -35    24       4.9486277574E-005
#    -35    25       3.6612993185E-005
#    -35    26       6.3170527720E-005
#    -35    27       6.2462756386E-005
#    -34   -11       7.9930057499E-007
#    -34   -10       5.4490020004E-006
#    -34    -9       1.2522247015E-005
#    -34    -8       2.3446059853E-005
#    -34    -7       1.5423577843E-005
#    -34    -6       1.4889312663E-005
#    -34    -5       1.2855001116E-005
#    -34    -4       2.0644552153E-005
#    -34    -3       2.0402569178E-005
#    -34    -2       1.8286734124E-005
#    -34    -1       2.4431905901E-005
#    -34     0       2.1909703594E-005
#    -34     1       2.8154170936E-005
#    -34     2       2.8582101458E-005
#    -34     3       2.7668636235E-005
#    -34     4       2.7460621012E-005
#    -34     5       1.8437773718E-005
#    -34     6       1.8720416731E-005
#    -34     7       1.6046585692E-005
#    -34     8       8.0291497146E-006
#    -34     9       1.1814616815E-005
#    -34    10       1.2230740558E-005
#    -34    11       1.5747085439E-005
#    -34    12       1.4766891913E-005
#    -34    13       2.1945778208E-005
#    -34    14       2.4024814749E-005
#    -34    15       2.2800341213E-005
#    -34    16       2.5615391621E-005
#    -34    17       3.3861845634E-005
#    -34    18       4.7754244438E-005
#    -34    19       2.3170474052E-005
#    -34    20       3.8459079512E-005
#    -34    21       2.7825823476E-005
#    -34    22       4.1458502752E-005
#    -34    23       6.0748084176E-005
#    -34    24       8.4941492790E-005
#    -34    25       1.5558686036E-005
#    -34    26       4.9559828782E-005
#    -34    27       1.4508340002E-005
#    -33   -12       1.5690227292E-005
#    -33   -11       8.1642934618E-006
#    -33   -10       1.2304283902E-005
#    -33    -9       1.4873979646E-005
#    -33    -8       1.3265743307E-005
#    -33    -7       3.7497745121E-005
#    -33    -6       1.6351582861E-005
#    -33    -5       2.0313763581E-005
#    -33    -4       2.2482008664E-005
#    -33    -3       2.6769530082E-005
#    -33    -2       4.1330278151E-005
#    -33    -1       2.8111784394E-005
#    -33     0       2.8735514956E-005
#    -33     1       2.5540241002E-005
#    -33     2       3.3648071791E-005
#    -33     3       3.3027534373E-005
#    -33     4       2.3607290786E-005
#    -33     5       1.6789000560E-005
#    -33     6       1.1844570797E-005
#    -33     7       8.4630133638E-006
#    -33     8       8.9803514303E-006
#    -33     9       8.6159748246E-006
#    -33    10       1.1254625570E-005
#    -33    11       1.0271102660E-005
#    -33    12       1.3308315021E-005
#    -33    13       2.1127829214E-005
#    -33    14       2.0782533295E-005
#    -33    15       1.8080118164E-005
#    -33    16       2.4656524713E-005
#    -33    17       3.3155684618E-005
#    -33    18       1.7522817479E-005
#    -33    19       2.0943561761E-005
#    -33    20       1.5782837676E-005
#    -33    21       2.8393125971E-005
#    -33    22       4.6989348833E-005
#    -33    23       4.3066291312E-005
#    -33    24       2.2620470288E-005
#    -33    25       6.7281730858E-005
#    -33    26       3.8787730249E-005
#    -33    27       2.3922713777E-005
#    -32   -13       1.0794590990E-005
#    -32   -12       2.2608429452E-005
#    -32   -11       1.8778249133E-005
#    -32   -10       1.8985618208E-005
#    -32    -9       1.9907193547E-005
#    -32    -8       2.2412584414E-005
#    -32    -7       2.2310717055E-005
#    -32    -6       1.6423772217E-005
#    -32    -5       2.1000368569E-005
#    -32    -4       2.4987595831E-005
#    -32    -3       2.6988638804E-005
#    -32    -2       2.8533411023E-005
#    -32    -1       2.5522338925E-005
#    -32     0       2.9882175961E-005
#    -32     1       2.9617414717E-005
#    -32     2       2.4370983745E-005
#    -32     3       2.2237129412E-005
#    -32     4       1.5225073823E-005
#    -32     5       1.1043515450E-005
#    -32     6       7.6525563791E-006
#    -32     7       7.2296652389E-006
#    -32     8       9.4057996142E-006
#    -32     9       6.4019803769E-006
#    -32    10       6.5421063669E-006
#    -32    11       7.3731408335E-006
#    -32    12       7.1762138005E-006
#    -32    13       8.6244566667E-006
#    -32    14       1.1294347298E-005
#    -32    15       1.1240077604E-005
#    -32    16       1.2987350249E-005
#    -32    17       9.2247928258E-006
#    -32    18       2.8260621563E-005
#    -32    19       9.4325070487E-006
#    -32    20       1.1389029685E-005
#    -32    21       1.5058278623E-005
#    -32    22       3.1654214857E-005
#    -32    23       5.8749859314E-005
#    -32    24       4.2964945620E-005
#    -32    25       5.0778834107E-005
#    -32    26       4.5348147513E-005
#    -32    27       4.9841162240E-005
#    -32    28       7.4283487392E-005
#    -31   -14       1.6565578828E-005
#    -31   -13       1.0479590282E-005
#    -31   -12       2.2248063659E-005
#    -31   -11       2.1303104149E-005
#    -31   -10       2.0992979676E-005
#    -31    -9       1.1478492722E-005
#    -31    -8       1.8265958327E-005
#    -31    -7       2.1889897865E-005
#    -31    -6       1.7430388242E-005
#    -31    -5       2.3606459701E-005
#    -31    -4       2.2022919599E-005
#    -31    -3       2.7604563243E-005
#    -31    -2       3.3634307542E-005
#    -31    -1       2.9619973462E-005
#    -31     0       2.8522419118E-005
#    -31     1       2.3162513038E-005
#    -31     2       2.2153620684E-005
#    -31     3       1.6374054841E-005
#    -31     4       1.2342538998E-005
#    -31     5       8.2659739247E-006
#    -31     6       8.8096354813E-006
#    -31     7       6.9098582561E-006
#    -31     8       5.6581026623E-006
#    -31     9       3.0942013138E-006
#    -31    10       3.1707009688E-006
#    -31    11       3.8320342467E-006
#    -31    12       3.3591827589E-006
#    -31    13       3.4180140845E-006
#    -31    14       1.6696107765E-006
#    -31    15       2.5928373126E-006
#    -31    16       6.7767590347E-006
#    -31    17       6.0189514849E-006
#    -31    18       3.6249420536E-006
#    -31    19       5.9597647286E-006
#    -31    20       4.9977248161E-006
#    -31    21       2.6039648933E-005
#    -31    22       4.6902571371E-005
#    -31    23       3.2996183331E-005
#    -31    24       4.7926556860E-005
#    -31    25       4.3220567843E-005
#    -31    26       2.8890304545E-005
#    -31    27       8.7882531707E-006
#    -31    28       4.2003326857E-005
#    -30   -15       1.0458046898E-005
#    -30   -14       2.0869299540E-005
#    -30   -13       1.4341497032E-005
#    -30   -12       3.2218299704E-005
#    -30   -11       3.2226591028E-005
#    -30   -10       4.0090050433E-005
#    -30    -9       2.7120297117E-005
#    -30    -8       1.7035774218E-005
#    -30    -7       2.3156155714E-005
#    -30    -6       2.4193607686E-005
#    -30    -5       2.7623369244E-006
#    -30    -4       2.7408323597E-005
#    -30    -3       3.3011192510E-005
#    -30    -2       2.4380444519E-005
#    -30    -1       2.3179208312E-005
#    -30     0       3.9800447150E-004
#    -30     1       2.0156952374E-005
#    -30     2       1.9686030505E-005
#    -30     3       1.0954187775E-005
#    -30     4       6.4329755671E-006
#    -30     5       7.9434741957E-004
#    -30     6       1.1977659254E-005
#    -30     7       1.3173792205E-005
#    -30     8       6.0649626951E-006
#    -30     9       1.5222485021E-006
#    -30    10       9.0370208488E-004
#    -30    11       5.0888778136E-006
#    -30    12       5.2853740595E-006
#    -30    13       7.6755727586E-006
#    -30    14       2.1441014668E-006
#    -30    15       6.3541974169E-004
#    -30    16       4.3234998128E-006
#    -30    17       3.8653855301E-006
#    -30    18       5.1151933651E-006
#    -30    19       1.7258829815E-007
#    -30    20       4.5252486263E-005
#    -30    21       4.9597096570E-005
#    -30    22       4.6419208540E-005
#    -30    23       1.1493676237E-004
#    -30    24       8.6175222711E-005
#    -30    25       4.3586282198E-005
#    -30    26       3.0345573024E-005
#    -30    27       3.2167235496E-005
#    -30    28       2.5534544164E-006
#    -29   -16       1.4047690636E-005
#    -29   -15       1.2222438148E-005
#    -29   -14       2.2526121063E-005
#    -29   -13       4.9510175563E-005
#    -29   -12       2.3357624314E-005
#    -29   -11       2.6270156028E-005
#    -29   -10       2.3647067394E-005
#    -29    -9       2.9145556426E-005
#    -29    -8       3.4556015608E-005
#    -29    -7       2.3388869138E-005
#    -29    -6       2.2795584846E-005
#    -29    -5       1.8399401879E-005
#    -29    -4       2.3599346896E-005
#    -29    -3       2.2267816636E-005
#    -29    -2       2.2173019958E-005
#    -29    -1       2.0171272873E-005
#    -29     0       1.6400084819E-005
#    -29     1       1.4452220555E-005
#    -29     2       1.2417299925E-005
#    -29     3       1.1180624063E-005
#    -29     4       1.2377132637E-005
#    -29     5       1.4623113974E-005
#    -29     6       1.8829096069E-005
#    -29     7       1.2654401495E-005
#    -29     8       3.6776455894E-006
#    -29     9       2.2455582933E-006
#    -29    10       5.8930665826E-006
#    -29    11       1.5802216969E-005
#    -29    12       1.7896426964E-005
#    -29    13       1.6393613992E-005
#    -29    14       2.5731940051E-005
#    -29    15       7.9024842705E-006
#    -29    16       4.2425095079E-006
#    -29    17       3.0112902648E-006
#    -29    18       1.9869474080E-006
#    -29    19       7.0343260206E-007
#    -29    20       1.3106031994E-005
#    -29    21       4.1584640160E-005
#    -29    22       3.9592718150E-005
#    -29    23       6.9270860059E-005
#    -29    24       7.1227296417E-005
#    -29    25       3.4797492351E-005
#    -29    26       2.4174632788E-005
#    -29    27       1.6839051087E-005
#    -28   -16       2.2063069974E-005
#    -28   -15       1.7923098755E-005
#    -28   -14       2.0334816201E-005
#    -28   -13       2.6983801444E-005
#    -28   -12       3.7976517918E-005
#    -28   -11       3.9795519997E-005
#    -28   -10       3.0927284800E-005
#    -28    -9       2.6260865162E-005
#    -28    -8       2.2319201695E-005
#    -28    -7       2.5891462006E-005
#    -28    -6       1.8715832792E-005
#    -28    -5       1.6788230553E-005
#    -28    -4       1.5239540401E-005
#    -28    -3       1.6402683361E-005
#    -28    -2       1.9710299302E-005
#    -28    -1       1.4453909953E-005
#    -28     0       1.3625584669E-005
#    -28     1       1.4279876153E-005
#    -28     2       1.5228377540E-005
#    -28     3       1.3107086806E-005
#    -28     4       1.7527765483E-005
#    -28     5       2.2050342733E-005
#    -28     6       2.2038942159E-005
#    -28     7       1.7904186174E-005
#    -28     8       8.2147588779E-006
#    -28     9       8.5074153874E-006
#    -28    10       2.1159227732E-005
#    -28    11       3.6106705431E-005
#    -28    12       4.6997241412E-005
#    -28    13       4.6832793142E-005
#    -28    14       4.4515033919E-005
#    -28    15       2.5000982893E-005
#    -28    16       1.4370604108E-005
#    -28    17       5.4628991849E-006
#    -28    18       1.3869357994E-005
#    -28    19       6.9648940233E-006
#    -28    20       1.1862854458E-005
#    -28    21       2.6580736827E-005
#    -28    22       6.2778299825E-005
#    -28    23       4.8128085025E-005
#    -28    24       6.2402593003E-005
#    -28    25       6.6032488223E-005
#    -28    26       3.8244247215E-005
#    -28    27       1.2240614219E-005
#    -27   -17       8.9884478632E-006
#    -27   -16       1.3774477621E-005
#    -27   -15       2.1607749868E-005
#    -27   -14       2.7386790751E-005
#    -27   -13       3.9336190885E-005
#    -27   -12       4.3890527642E-005
#    -27   -11       3.8033866478E-005
#    -27   -10       3.0777732055E-005
#    -27    -9       2.5247671364E-005
#    -27    -8       2.1703658154E-005
#    -27    -7       1.6069992524E-005
#    -27    -6       1.1864988342E-005
#    -27    -5       1.1066116656E-005
#    -27    -4       1.2370740879E-005
#    -27    -3       1.0971983400E-005
#    -27    -2       1.2418386725E-005
#    -27    -1       1.4269802300E-005
#    -27     0       1.6525675380E-005
#    -27     1       1.6081491769E-005
#    -27     2       1.3734240617E-005
#    -27     3       1.7254534704E-005
#    -27     4       1.9516906351E-005
#    -27     5       2.7679871600E-005
#    -27     6       2.8461773761E-005
#    -27     7       2.5084072179E-005
#    -27     8       1.9395533903E-005
#    -27     9       2.2772740935E-005
#    -27    10       3.9539399608E-005
#    -27    11       5.8188457446E-005
#    -27    12       8.1216407607E-005
#    -27    13       5.4530829747E-005
#    -27    14       5.0617314004E-005
#    -27    15       2.9125481586E-005
#    -27    16       1.6029320285E-005
#    -27    17       5.6911735819E-006
#    -27    18       1.1879895944E-005
#    -27    19       7.1118893141E-006
#    -27    20       1.3281298582E-005
#    -27    21       3.4335222775E-005
#    -27    22       5.4379731271E-005
#    -27    23       6.7330915742E-005
#    -27    24       6.9043329908E-005
#    -27    25       5.1722768972E-005
#    -27    26       3.4828304600E-005
#    -27    27       4.6196595283E-005
#    -26   -18       1.5910921792E-005
#    -26   -17       1.7643896747E-005
#    -26   -16       2.4497587000E-005
#    -26   -15       2.9865448533E-005
#    -26   -14       6.1974367896E-005
#    -26   -13       3.3346135955E-005
#    -26   -12       3.8242062936E-005
#    -26   -11       3.3873816233E-005
#    -26   -10       2.3138012426E-005
#    -26    -9       2.0300745142E-005
#    -26    -8       8.0410147630E-006
#    -26    -7       8.4911771153E-006
#    -26    -6       7.6807725258E-006
#    -26    -5       8.2891894342E-006
#    -26    -4       6.4486323971E-006
#    -26    -3       1.1175394676E-005
#    -26    -2       1.5206029106E-005
#    -26    -1       1.6062886851E-005
#    -26     0       1.5512213791E-005
#    -26     1       1.1185684163E-005
#    -26     2       1.0358450794E-005
#    -26     3       1.2379793496E-005
#    -26     4       2.1802940490E-005
#    -26     5       2.5617589555E-005
#    -26     6       2.7294313744E-005
#    -26     7       2.5247416219E-005
#    -26     8       2.0041011890E-005
#    -26     9       2.7767840177E-005
#    -26    10       3.2804919449E-005
#    -26    11       4.3260989660E-005
#    -26    12       5.3266302302E-005
#    -26    13       5.0398722881E-005
#    -26    14       2.8684290700E-005
#    -26    15       2.0740924992E-005
#    -26    16       1.3402967348E-005
#    -26    17       4.6923968970E-006
#    -26    18       8.4850896125E-006
#    -26    19       2.5617438223E-005
#    -26    20       2.4063259813E-005
#    -26    21       1.8124194268E-005
#    -26    22       3.6861839321E-005
#    -26    23       4.1890780939E-005
#    -26    24       1.1672222763E-004
#    -26    25       3.4860695797E-005
#    -26    26       9.5294043705E-005
#    -26    27       6.4798933809E-005
#    -25   -19       7.8367168649E-006
#    -25   -18       4.9114316705E-005
#    -25   -17       2.6350907728E-005
#    -25   -16       3.7492055588E-005
#    -25   -15       2.4642772681E-005
#    -25   -14       4.4344800698E-005
#    -25   -13       5.9304636756E-005
#    -25   -12       3.9044956936E-005
#    -25   -11       2.7957768908E-005
#    -25   -10       1.6032603770E-004
#    -25    -9       1.1859534680E-005
#    -25    -8       9.0294137461E-006
#    -25    -7       7.2625155893E-006
#    -25    -6       8.8374781638E-006
#    -25    -5       7.9466333487E-004
#    -25    -4       1.2361650920E-005
#    -25    -3       1.3066611988E-005
#    -25    -2       1.3695818803E-005
#    -25    -1       1.1174194355E-005
#    -25     0       2.3402311070E-003
#    -25     1       2.6903397496E-006
#    -25     2       4.2535530295E-006
#    -25     3       8.5672671319E-006
#    -25     4       1.2567600235E-005
#    -25     5       4.4775598704E-003
#    -25     6       1.9301453345E-005
#    -25     7       1.3572652574E-005
#    -25     8       1.4327501896E-005
#    -25     9       9.8423748613E-006
#    -25    10       4.8676499231E-003
#    -25    11       1.4631666339E-005
#    -25    12       3.3718267744E-005
#    -25    13       2.7659418141E-005
#    -25    14       1.9066794462E-005
#    -25    15       2.2828131999E-003
#    -25    16       1.4457942619E-005
#    -25    17       4.2645784514E-006
#    -25    18       1.0442193043E-005
#    -25    19       2.4046181140E-005
#    -25    20       7.7373413603E-004
#    -25    21       4.0529316993E-005
#    -25    22       5.0004825280E-005
#    -25    23       5.1997313397E-005
#    -25    24       3.1587957819E-005
#    -25    25       1.2777030421E-004
#    -25    26       5.0270557391E-005
#    -25    27       1.6549377051E-005
#    -24   -20       6.1983279091E-006
#    -24   -19       1.8402418003E-005
#    -24   -18       2.1566456832E-005
#    -24   -17       2.8416617140E-005
#    -24   -16       3.8310544503E-005
#    -24   -15       4.6415636035E-005
#    -24   -14       4.2832440938E-005
#    -24   -13       4.0488495812E-005
#    -24   -12       2.2885852129E-005
#    -24   -11       1.5191477720E-005
#    -24   -10       1.2259742150E-005
#    -24    -9       8.6520447151E-006
#    -24    -8       9.4376850747E-006
#    -24    -7       6.9204762338E-006
#    -24    -6       1.1988009974E-005
#    -24    -5       1.4613818542E-005
#    -24    -4       1.7488914720E-005
#    -24    -3       1.7205653310E-005
#    -24    -2       1.0324622942E-005
#    -24    -1       2.6819000046E-006
#    -24     0       8.9534648216E-007
#    -24     1       5.7574320111E-006
#    -24     2       1.1261497086E-005
#    -24     3       1.5545968095E-005
#    -24     4       9.6422813166E-006
#    -24     5       5.1478059044E-006
#    -24     6       2.9175339982E-006
#    -24     7       2.3108975374E-006
#    -24     8       3.7397866086E-006
#    -24     9       5.0935735765E-006
#    -24    10       1.2512587132E-005
#    -24    11       2.3257766281E-005
#    -24    12       3.8850338112E-005
#    -24    13       4.5805883110E-005
#    -24    14       2.8786547326E-005
#    -24    15       2.2995687334E-005
#    -24    16       2.3160138957E-005
#    -24    17       6.2371571543E-006
#    -24    18       1.2025838435E-005
#    -24    19       2.2125887398E-005
#    -24    20       4.4087921970E-005
#    -24    21       5.7321127374E-005
#    -24    22       5.4763658703E-005
#    -24    23       3.9237322338E-005
#    -24    24       9.8144946919E-005
#    -24    25       3.2087634412E-005
#    -24    26       4.2906772408E-005
#    -23   -20       1.7693977060E-005
#    -23   -19       2.9816361181E-005
#    -23   -18       4.1355774505E-005
#    -23   -17       4.9151597637E-005
#    -23   -16       5.2639802089E-005
#    -23   -15       4.6693473145E-005
#    -23   -14       3.6154248112E-005
#    -23   -13       3.0178654397E-005
#    -23   -12       2.5602551141E-005
#    -23   -11       1.5772325431E-005
#    -23   -10       1.1286224756E-005
#    -23    -9       6.4205812066E-006
#    -23    -8       5.6692821995E-006
#    -23    -7       1.3191858386E-005
#    -23    -6       1.8827989573E-005
#    -23    -5       2.2015259847E-005
#    -23    -4       1.9465974119E-005
#    -23    -3       1.2338925287E-005
#    -23    -2       4.2377952679E-006
#    -23    -1       5.7599055788E-006
#    -23     0       1.9485691535E-005
#    -23     1       3.2815910460E-005
#    -23     2       3.0934421830E-005
#    -23     3       2.2002688984E-005
#    -23     4       6.5886445847E-006
#    -23     5       1.1419144320E-006
#    -23     6       6.5791433594E-006
#    -23     7       1.7155019113E-005
#    -23     8       3.3906679294E-005
#    -23     9       3.7922895896E-005
#    -23    10       4.9730445335E-005
#    -23    11       6.0679513925E-005
#    -23    12       7.3798967230E-005
#    -23    13       8.8379402173E-005
#    -23    14       5.6531710241E-005
#    -23    15       3.8993079055E-005
#    -23    16       2.7126214203E-005
#    -23    17       1.7936415898E-005
#    -23    18       1.6618190052E-005
#    -23    19       3.0063074097E-005
#    -23    20       7.3790064002E-005
