 Diffraction intensities for potential:_5x5_03D10010.in                        
#    -45    11       1.1021961459E-007
#    -45    12       2.9270608564E-005
#    -45    13       4.0640850687E-005
#    -45    14       2.0514862028E-006
#    -45    15       1.2746060682E-004
#    -45    16       9.3068058137E-006
#    -44     7       5.0839034715E-005
#    -44     8       3.3093254367E-006
#    -44     9       1.9753371844E-006
#    -44    10       5.0957240487E-005
#    -44    11       1.9911892930E-005
#    -44    12       1.1755314324E-004
#    -44    13       4.0451068843E-006
#    -44    14       7.9674830271E-006
#    -44    15       8.7342908415E-005
#    -44    16       3.3679283466E-005
#    -44    17       7.9489566326E-005
#    -44    18       1.2146793477E-005
#    -44    19       5.8147419611E-006
#    -44    20       2.0372588777E-005
#    -43     4       4.8967665133E-006
#    -43     5       1.6402198055E-005
#    -43     6       1.0554383230E-005
#    -43     7       5.4984522353E-005
#    -43     8       3.4271118086E-005
#    -43     9       1.2745037746E-005
#    -43    10       1.8345826688E-005
#    -43    11       5.1607543772E-005
#    -43    12       1.3499238132E-004
#    -43    13       4.6635455799E-005
#    -43    14       4.8252257069E-005
#    -43    15       3.4155268918E-005
#    -43    16       4.9817911542E-005
#    -43    17       1.5104808012E-004
#    -43    18       9.0567555588E-005
#    -43    19       5.3617148764E-005
#    -43    20       2.1401822887E-005
#    -43    21       5.9322277232E-006
#    -43    22       6.7254476898E-005
#    -42     2       2.1378339392E-005
#    -42     3       4.6548591638E-005
#    -42     4       1.6868383039E-005
#    -42     5       4.6685123456E-006
#    -42     6       7.3774996095E-006
#    -42     7       1.5191616398E-005
#    -42     8       8.1933465888E-005
#    -42     9       2.7647508388E-005
#    -42    10       3.2197323146E-005
#    -42    11       3.8770274706E-005
#    -42    12       5.3422608081E-005
#    -42    13       2.1548632707E-004
#    -42    14       5.4729504175E-005
#    -42    15       3.9101781683E-005
#    -42    16       4.0159337633E-005
#    -42    17       4.3738686024E-005
#    -42    18       1.2074736487E-004
#    -42    19       6.8135099104E-005
#    -42    20       3.7084264559E-005
#    -42    21       2.7839032060E-005
#    -42    22       6.3504963212E-005
#    -42    23       9.1534473720E-005
#    -41     0       3.9128093889E-005
#    -41     1       1.8962391666E-007
#    -41     2       1.4472683141E-007
#    -41     3       8.0961079916E-005
#    -41     4       1.0939967008E-005
#    -41     5       3.3849775793E-005
#    -41     6       3.0610854420E-006
#    -41     7       2.5343698784E-006
#    -41     8       1.0128407282E-004
#    -41     9       3.2297804304E-005
#    -41    10       1.2228686094E-004
#    -41    11       8.5984856242E-006
#    -41    12       6.3319212867E-006
#    -41    13       2.1727606045E-004
#    -41    14       4.4160264620E-005
#    -41    15       1.6911707804E-004
#    -41    16       1.7979972687E-005
#    -41    17       1.8846083331E-005
#    -41    18       2.1268374819E-004
#    -41    19       5.4628579666E-005
#    -41    20       2.2722622508E-004
#    -41    21       1.8144858733E-005
#    -41    22       2.7239275912E-005
#    -41    23       1.4606428913E-004
#    -41    24       5.4241496018E-006
#    -40    -2       2.1214552338E-005
#    -40    -1       1.7630935624E-007
#    -40     0       1.6324502597E-004
#    -40     1       1.6080442071E-006
#    -40     2       2.9405928754E-005
#    -40     3       2.6355483163E-005
#    -40     4       7.6936506499E-006
#    -40     5       1.2594758013E-004
#    -40     6       7.0088057421E-006
#    -40     7       7.3392059816E-005
#    -40     8       5.2727376674E-005
#    -40     9       1.3691087657E-005
#    -40    10       2.7577678992E-004
#    -40    11       8.5059479387E-006
#    -40    12       7.5810170110E-005
#    -40    13       1.0786972195E-004
#    -40    14       7.1612065221E-006
#    -40    15       3.1107505876E-004
#    -40    16       2.2565288947E-005
#    -40    17       1.0307490052E-004
#    -40    18       1.0697312759E-004
#    -40    19       1.9016928123E-005
#    -40    20       2.8171854673E-004
#    -40    21       2.0756947891E-005
#    -40    22       3.3615566813E-005
#    -40    23       4.9174197500E-005
#    -40    24       2.1122663433E-006
#    -40    25       9.3156030046E-005
#    -39    -4       4.8873049515E-006
#    -39    -3       4.6511535562E-005
#    -39    -2       1.3475577126E-007
#    -39    -1       1.6039597703E-006
#    -39     0       4.0964858000E-005
#    -39     1       1.6618052154E-005
#    -39     2       7.3017460389E-005
#    -39     3       7.4236763703E-006
#    -39     4       2.2276760350E-006
#    -39     5       9.6592092308E-005
#    -39     6       2.7518369957E-005
#    -39     7       1.3645916164E-004
#    -39     8       4.7240296486E-006
#    -39     9       9.3325663531E-006
#    -39    10       1.6111122856E-004
#    -39    11       8.9855655691E-005
#    -39    12       2.5396419619E-004
#    -39    13       1.8174561618E-005
#    -39    14       2.7521954245E-005
#    -39    15       2.2965415843E-004
#    -39    16       5.5600184055E-005
#    -39    17       2.5132298862E-004
#    -39    18       1.2503187639E-005
#    -39    19       1.5791349355E-005
#    -39    20       1.8827906014E-004
#    -39    21       9.5721873471E-005
#    -39    22       2.1687361839E-004
#    -39    23       3.6969134482E-005
#    -39    24       1.2806593071E-005
#    -39    25       3.0176865200E-004
#    -39    26       9.0859790281E-006
#    -38    -5       1.6298635380E-005
#    -38    -4       1.6779189089E-005
#    -38    -3       8.0564943500E-005
#    -38    -2       2.9121216051E-005
#    -38    -1       1.6616989745E-005
#    -38     0       3.5266571023E-005
#    -38     1       2.7217355476E-005
#    -38     2       1.1044988034E-004
#    -38     3       4.9266512289E-005
#    -38     4       3.4952171116E-005
#    -38     5       4.3777642151E-005
#    -38     6       4.6369823859E-005
#    -38     7       1.4066572589E-004
#    -38     8       4.1658916845E-005
#    -38     9       3.4249098180E-005
#    -38    10       4.7443352925E-005
#    -38    11       1.2551643724E-004
#    -38    12       2.3753084079E-004
#    -38    13       1.6746782655E-004
#    -38    14       1.1293176889E-004
#    -38    15       7.4869994026E-005
#    -38    16       6.5576673181E-005
#    -38    17       3.0028663685E-004
#    -38    18       1.4111439716E-004
#    -38    19       8.5365615043E-005
#    -38    20       6.5084200131E-005
#    -38    21       1.1472579184E-004
#    -38    22       2.8701119124E-004
#    -38    23       6.7507655248E-005
#    -38    24       8.5536411364E-005
#    -38    25       3.4636486060E-005
#    -38    26       3.7081599860E-005
#    -37    -7       5.0989454767E-005
#    -37    -6       1.0686308338E-005
#    -37    -5       4.6158923682E-006
#    -37    -4       1.0869980847E-005
#    -37    -3       2.6138149227E-005
#    -37    -2       7.2264834536E-005
#    -37    -1       2.7017963509E-005
#    -37     0       2.2301961188E-005
#    -37     1       2.4592918246E-005
#    -37     2       4.9579677062E-005
#    -37     3       1.2861343566E-004
#    -37     4       6.4245620794E-005
#    -37     5       3.5542296019E-005
#    -37     6       3.9403929867E-005
#    -37     7       5.7779303681E-005
#    -37     8       1.5427376136E-004
#    -37     9       5.7785710375E-005
#    -37    10       4.7997531712E-005
#    -37    11       6.2876226795E-005
#    -37    12       5.2408286997E-005
#    -37    13       2.7216556309E-004
#    -37    14       8.3774149943E-005
#    -37    15       6.5394584028E-005
#    -37    16       8.5397253293E-005
#    -37    17       1.4166211970E-004
#    -37    18       1.9915223211E-004
#    -37    19       1.0606518826E-004
#    -37    20       8.4714158806E-005
#    -37    21       8.5051278558E-005
#    -37    22       1.3146106061E-004
#    -37    23       2.0068922282E-004
#    -37    24       1.0425603478E-004
#    -37    25       2.3734059229E-005
#    -37    26       1.6675461340E-005
#    -37    27       3.0273888805E-005
#    -36    -8       3.2528848154E-006
#    -36    -7       5.4641142436E-005
#    -36    -6       7.3010954813E-006
#    -36    -5       3.3564814256E-005
#    -36    -4       7.6173774997E-006
#    -36    -3       7.3612535038E-006
#    -36    -2       1.0940562322E-004
#    -36    -1       2.4472683398E-005
#    -36     0       8.3423213504E-005
#    -36     1       6.8191027316E-006
#    -36     2       3.3498972087E-006
#    -36     3       2.0408909384E-004
#    -36     4       5.0370234999E-005
#    -36     5       1.4415431672E-004
#    -36     6       8.3568033148E-006
#    -36     7       2.8556753346E-006
#    -36     8       1.3799929958E-004
#    -36     9       4.5164827845E-005
#    -36    10       1.2542216268E-004
#    -36    11       5.5416194523E-006
#    -36    12       4.9146073532E-006
#    -36    13       2.0745116187E-004
#    -36    14       2.4349707156E-005
#    -36    15       2.4129536328E-004
#    -36    16       3.6141840236E-005
#    -36    17       4.1672393280E-005
#    -36    18       2.2230290704E-004
#    -36    19       7.0062226030E-005
#    -36    20       2.6913063622E-004
#    -36    21       2.3719011341E-005
#    -36    22       2.4547795318E-005
#    -36    23       2.7891985014E-004
#    -36    24       6.6789342039E-005
#    -36    25       1.0575669590E-004
#    -36    26       1.3713903848E-005
#    -36    27       4.4631441981E-006
#    -35    -9       1.9870019747E-006
#    -35    -8       3.4060183199E-005
#    -35    -7       1.5069549472E-005
#    -35    -6       2.9679983983E-006
#    -35    -5       1.2546621036E-004
#    -35    -4       2.2213942437E-006
#    -35    -3       4.8838007807E-005
#    -35    -2       4.8883609099E-005
#    -35    -1       6.7735831114E-006
#    -35     0       2.6457385894E-004
#    -35     1       7.6578088898E-006
#    -35     2       6.8213964627E-005
#    -35     3       9.4348051511E-005
#    -35     4       1.6743339564E-005
#    -35     5       8.1434718680E-005
#    -35     6       6.7027417262E-006
#    -35     7       4.0005534118E-005
#    -35     8       4.9408012614E-005
#    -35     9       1.1641643947E-005
#    -35    10       3.7495310280E-004
#    -35    11       1.4182964442E-005
#    -35    12       4.3654535626E-005
#    -35    13       5.9799204737E-005
#    -35    14       4.0726397874E-006
#    -35    15       5.1730125422E-004
#    -35    16       6.7388156458E-006
#    -35    17       8.3292831650E-005
#    -35    18       4.8575323928E-005
#    -35    19       2.3506711887E-005
#    -35    20       3.9607381582E-004
#    -35    21       1.4849091396E-005
#    -35    22       1.0629135218E-004
#    -35    23       1.6411980236E-004
#    -35    24       9.0374683083E-006
#    -35    25       2.4612473235E-004
#    -35    26       4.4418871047E-005
#    -35    27       1.2679693202E-004
#    -34   -11       1.1205312636E-007
#    -34   -10       5.0385326613E-005
#    -34    -9       1.2580592285E-005
#    -34    -8       8.1301210050E-005
#    -34    -7       2.5126431118E-006
#    -34    -6       6.9046705095E-006
#    -34    -5       9.5945838912E-005
#    -34    -4       3.4669516880E-005
#    -34    -3       1.2827528763E-004
#    -34    -2       3.3621689977E-006
#    -34    -1       7.6629286322E-006
#    -34     0       1.6759332698E-004
#    -34     1       4.2710700111E-005
#    -34     2       2.0095836491E-004
#    -34     3       1.5463667896E-005
#    -34     4       1.1050977298E-005
#    -34     5       1.2998384585E-004
#    -34     6       3.7172194629E-005
#    -34     7       8.7872986025E-005
#    -34     8       1.2731117516E-006
#    -34     9       4.2186355974E-006
#    -34    10       4.9948706257E-005
#    -34    11       3.3286254523E-005
#    -34    12       6.6714755319E-005
#    -34    13       1.0363022782E-005
#    -34    14       2.2842386089E-005
#    -34    15       1.4698719819E-004
#    -34    16       3.4097227351E-005
#    -34    17       2.0574420090E-004
#    -34    18       1.9815702467E-005
#    -34    19       6.7491078783E-006
#    -34    20       2.0629135582E-004
#    -34    21       4.2306602324E-005
#    -34    22       3.5833115862E-004
#    -34    23       1.9210692556E-006
#    -34    24       4.1819996623E-005
#    -34    25       1.2146319526E-004
#    -34    26       7.7489365951E-005
#    -34    27       4.0313870330E-005
#    -33   -12       2.9183993832E-005
#    -33   -11       1.9822146452E-005
#    -33   -10       1.7788143589E-005
#    -33    -9       2.6991387927E-005
#    -33    -8       9.8489092622E-005
#    -33    -7       7.2090795334E-005
#    -33    -6       2.7472275524E-005
#    -33    -5       4.3788420452E-005
#    -33    -4       6.4186245895E-005
#    -33    -3       2.0409761046E-004
#    -33    -2       6.8229111371E-005
#    -33    -1       4.2863651360E-005
#    -33     0       1.0384400654E-004
#    -33     1       8.1567688248E-005
#    -33     2       2.8247553465E-004
#    -33     3       8.1973547233E-005
#    -33     4       5.3155709647E-005
#    -33     5       3.2366507240E-005
#    -33     6       4.6621054322E-005
#    -33     7       6.8275441883E-005
#    -33     8       2.2915698260E-005
#    -33     9       1.5791972671E-005
#    -33    10       1.6144554669E-005
#    -33    11       4.6981326115E-005
#    -33    12       7.0164087742E-005
#    -33    13       3.7085680483E-005
#    -33    14       5.5550394998E-005
#    -33    15       3.2178909087E-005
#    -33    16       4.0982882341E-005
#    -33    17       1.8556339348E-004
#    -33    18       4.7470097170E-005
#    -33    19       1.7876938799E-005
#    -33    20       3.7783593217E-005
#    -33    21       6.4331340599E-005
#    -33    22       3.9408155067E-004
#    -33    23       1.0142871353E-004
#    -33    24       1.2363878889E-004
#    -33    25       9.8534326237E-005
#    -33    26       8.7036591285E-005
#    -33    27       8.8668075609E-005
#    -32   -13       4.0215668086E-005
#    -32   -12       1.1595315477E-004
#    -32   -11       5.0724254068E-005
#    -32   -10       3.1255275318E-005
#    -32    -9       3.1521966459E-005
#    -32    -8       5.2065051073E-005
#    -32    -7       1.3701816062E-004
#    -32    -6       4.7138139002E-005
#    -32    -5       3.5697516076E-005
#    -32    -4       5.0986667647E-005
#    -32    -3       9.5577456283E-005
#    -32    -2       2.0294349863E-004
#    -32    -1       8.1958827545E-005
#    -32     0       7.2466295682E-005
#    -32     1       6.5817691712E-005
#    -32     2       9.6576514398E-005
#    -32     3       1.4219467307E-004
#    -32     4       5.9473095246E-005
#    -32     5       9.3206548455E-006
#    -32     6       3.0123075163E-005
#    -32     7       1.8048357301E-005
#    -32     8       6.1283564383E-005
#    -32     9       1.7997841184E-005
#    -32    10       8.5686299513E-006
#    -32    11       3.5800041737E-005
#    -32    12       1.8994953888E-005
#    -32    13       4.6047407644E-005
#    -32    14       1.6282201237E-005
#    -32    15       1.5116443622E-005
#    -32    16       1.5223303629E-005
#    -32    17       3.4263386340E-005
#    -32    18       8.8646295660E-005
#    -32    19       1.6104738925E-005
#    -32    20       2.3880268214E-005
#    -32    21       3.5523971154E-005
#    -32    22       1.6947282106E-004
#    -32    23       4.5424141810E-004
#    -32    24       2.0201849125E-004
#    -32    25       8.5621413230E-005
#    -32    26       5.0709263554E-005
#    -32    27       9.8880214960E-005
#    -32    28       1.1304628357E-004
#    -31   -14       2.0152366647E-006
#    -31   -13       3.9769060943E-006
#    -31   -12       1.3185708000E-004
#    -31   -11       3.7634631496E-005
#    -31   -10       1.1827718606E-004
#    -31    -9       1.3687820464E-005
#    -31    -8       4.5865577550E-006
#    -31    -7       1.4302576153E-004
#    -31    -6       4.0396253417E-005
#    -31    -5       1.4663095487E-004
#    -31    -4       1.7111657982E-005
#    -31    -3       1.5702510861E-005
#    -31    -2       2.8601003759E-004
#    -31    -1       6.6298050493E-005
#    -31     0       1.9734208281E-004
#    -31     1       1.8106490631E-005
#    -31     2       6.1394464007E-006
#    -31     3       1.4088100645E-004
#    -31     4       3.6519534369E-005
#    -31     5       5.9940403013E-005
#    -31     6       5.3524846140E-006
#    -31     7       2.2212595638E-007
#    -31     8       4.6513774550E-005
#    -31     9       1.0119102358E-005
#    -31    10       3.3185775380E-005
#    -31    11       1.8216097874E-006
#    -31    12       3.0417871411E-007
#    -31    13       1.0273349935E-005
#    -31    14       2.1350721849E-006
#    -31    15       5.8580553846E-006
#    -31    16       8.9916400859E-007
#    -31    17       2.9585669976E-006
#    -31    18       1.1922774131E-005
#    -31    19       1.1984819607E-006
#    -31    20       5.6680762334E-005
#    -31    21       1.8792764218E-005
#    -31    22       4.7191881668E-005
#    -31    23       2.1264967048E-004
#    -31    24       1.8220473543E-004
#    -31    25       3.0771707948E-004
#    -31    26       1.1256644663E-005
#    -31    27       2.7887291818E-006
#    -31    28       3.0629657004E-004
#    -30   -15       1.2592142488E-004
#    -30   -14       7.7977389766E-006
#    -30   -13       4.5374794165E-005
#    -30   -12       5.1473763771E-005
#    -30   -11       8.3444329553E-006
#    -30   -10       2.7053636927E-004
#    -30    -9       9.3461463583E-006
#    -30    -8       4.2353217440E-005
#    -30    -7       6.0203635417E-005
#    -30    -6       8.6978632182E-006
#    -30    -5       8.6351252626E-005
#    -30    -4       1.1274189663E-005
#    -30    -3       8.3990533199E-005
#    -30    -2       9.8171302603E-005
#    -30    -1       1.8168346695E-005
#    -30     0       7.8684893316E-004
#    -30     1       5.7374685737E-006
#    -30     2       3.1350772183E-005
#    -30     3       6.0913964715E-005
#    -30     4       1.1814685744E-005
#    -30     5       1.0810020266E-003
#    -30     6       4.1214590981E-006
#    -30     7       2.3796606036E-005
#    -30     8       1.3744626053E-005
#    -30     9       4.9652868454E-006
#    -30    10       1.0948834839E-003
#    -30    11       1.0210529229E-005
#    -30    12       2.0833488168E-005
#    -30    13       4.0046506021E-005
#    -30    14       5.8499583885E-006
#    -30    15       5.6797779471E-004
#    -30    16       3.7286779390E-007
#    -30    17       3.6772367917E-006
#    -30    18       2.3711872845E-005
#    -30    19       6.2392447615E-006
#    -30    20       1.0773168337E-005
#    -30    21       3.0736522294E-005
#    -30    22       1.7656392428E-004
#    -30    23       3.1980829098E-004
#    -30    24       6.4310067686E-005
#    -30    25       3.7113068124E-004
#    -30    26       3.5171895564E-005
#    -30    27       6.5161426498E-005
#    -30    28       2.2281600800E-005
#    -29   -16       9.1890719064E-006
#    -29   -15       8.4954943220E-005
#    -29   -14       4.7014551280E-005
#    -29   -13       2.0994052092E-004
#    -29   -12       5.9437158654E-006
#    -29   -11       8.6005640268E-006
#    -29   -10       1.6339816089E-004
#    -29    -9       3.5502479391E-005
#    -29    -8       1.6085364467E-004
#    -29    -7       3.0747647790E-006
#    -29    -6       7.0261305731E-006
#    -29    -5       1.3595012836E-004
#    -29    -4       5.4785130853E-005
#    -29    -3       1.4592278623E-004
#    -29    -2       6.2286946165E-006
#    -29    -1       5.8452134568E-006
#    -29     0       1.3545542617E-004
#    -29     1       2.2699382770E-005
#    -29     2       9.4802106765E-005
#    -29     3       5.9797451672E-006
#    -29     4       6.6733572419E-006
#    -29     5       9.3953113945E-005
#    -29     6       3.3574747490E-005
#    -29     7       6.3365752767E-005
#    -29     8       8.3207438958E-007
#    -29     9       1.2675688993E-006
#    -29    10       8.9969375395E-005
#    -29    11       4.8629692813E-005
#    -29    12       1.6537276270E-004
#    -29    13       4.3092823701E-006
#    -29    14       2.3991595133E-005
#    -29    15       3.5391904864E-005
#    -29    16       1.1791624047E-005
#    -29    17       1.1891060881E-005
#    -29    18       6.1512010385E-006
#    -29    19       8.3507541704E-006
#    -29    20       1.2673034005E-004
#    -29    21       1.2849929105E-004
#    -29    22       3.1066073098E-004
#    -29    23       4.9441583870E-005
#    -29    24       1.2418582341E-005
#    -29    25       1.8520749470E-004
#    -29    26       6.0714263653E-005
