 Diffraction intensities for potential:_6x6_07D10015.in                        
#    -54    14       5.4764057784E-007
#    -54    15       2.5532500246E-006
#    -54    16       1.6799228213E-006
#    -54    17       1.4259328275E-007
#    -54    18       2.5068530212E-005
#    -54    19       3.3371422852E-007
#    -54    20       1.8706911815E-006
#    -53     9       3.0560981025E-006
#    -53    10       1.1234982943E-006
#    -53    11       4.4280622886E-007
#    -53    12       5.9097693451E-007
#    -53    13       1.2297162972E-006
#    -53    14       5.0300046997E-007
#    -53    15       2.5342872154E-006
#    -53    16       2.0479839383E-006
#    -53    17       1.5102669258E-006
#    -53    18       2.3344714163E-007
#    -53    19       2.2356143089E-006
#    -53    20       1.1957653524E-006
#    -53    21       2.8173877718E-006
#    -53    22       1.4568241099E-006
#    -53    23       6.7948534006E-007
#    -53    24       6.9063216205E-008
#    -52     6       2.8243598760E-007
#    -52     7       8.7356857100E-008
#    -52     8       2.4567141486E-006
#    -52     9       1.6187612482E-006
#    -52    10       8.3829630045E-007
#    -52    11       2.5700746444E-007
#    -52    12       9.5769005779E-007
#    -52    13       5.9816584696E-007
#    -52    14       8.3726581407E-006
#    -52    15       2.1269279681E-006
#    -52    16       2.1049179570E-006
#    -52    17       1.7585045522E-006
#    -52    18       1.3964010932E-006
#    -52    19       1.0507828382E-007
#    -52    20       7.6852852908E-006
#    -52    21       2.2510444886E-006
#    -52    22       2.4449587745E-006
#    -52    23       9.2611509570E-008
#    -52    24       2.1119652948E-007
#    -52    25       3.2695927482E-008
#    -52    26       3.0983385753E-006
#    -51     3       1.2129185495E-007
#    -51     4       3.1230968103E-007
#    -51     5       1.5453398043E-006
#    -51     6       5.6732312112E-007
#    -51     7       2.4799991996E-006
#    -51     8       7.7655535852E-007
#    -51     9       1.3370703075E-006
#    -51    10       1.1558435821E-006
#    -51    11       3.3358175788E-006
#    -51    12       1.4853544077E-006
#    -51    13       8.6258408415E-006
#    -51    14       2.8346982203E-006
#    -51    15       5.0629249206E-006
#    -51    16       3.5344077076E-006
#    -51    17       6.6172475652E-006
#    -51    18       1.7085458820E-006
#    -51    19       7.3639314393E-006
#    -51    20       1.8909840721E-006
#    -51    21       3.4106082275E-006
#    -51    22       1.0238863053E-006
#    -51    23       1.8529567440E-006
#    -51    24       2.9309575344E-007
#    -51    25       8.4732205888E-007
#    -51    26       1.9634003395E-007
#    -51    27       4.8142841903E-007
#    -50     1       4.0952943835E-008
#    -50     2       2.0826492932E-008
#    -50     3       4.3357743175E-007
#    -50     4       3.9697852712E-006
#    -50     5       9.3026830153E-007
#    -50     6       2.6835748344E-006
#    -50     7       5.0877813720E-007
#    -50     8       1.2084225598E-007
#    -50     9       9.1166709741E-008
#    -50    10       1.5525301494E-005
#    -50    11       4.0125949675E-006
#    -50    12       8.7034888379E-006
#    -50    13       2.8072921161E-006
#    -50    14       5.4873968772E-007
#    -50    15       7.1608846418E-007
#    -50    16       3.0193548675E-005
#    -50    17       3.0347638499E-006
#    -50    18       1.0886862797E-005
#    -50    19       4.6290603591E-006
#    -50    20       9.7761847261E-008
#    -50    21       1.0779348536E-006
#    -50    22       9.2733754363E-006
#    -50    23       9.4454811276E-008
#    -50    24       3.0299647415E-006
#    -50    25       1.2538518477E-006
#    -50    26       1.9814443763E-007
#    -50    27       1.2672889775E-007
#    -50    28       3.4619005448E-006
#    -49    -1       1.7327548562E-007
#    -49     0       5.2039303918E-009
#    -49     1       5.1878938067E-007
#    -49     2       7.0866812376E-007
#    -49     3       6.5408703959E-007
#    -49     4       9.7964892960E-009
#    -49     5       5.2444445489E-007
#    -49     6       2.1700546625E-007
#    -49     7       1.0956503915E-006
#    -49     8       4.1952298568E-006
#    -49     9       1.5243577002E-006
#    -49    10       7.7235573523E-008
#    -49    11       1.5166829697E-006
#    -49    12       3.1746978684E-007
#    -49    13       4.1461029431E-006
#    -49    14       7.8428646781E-006
#    -49    15       4.7671712380E-006
#    -49    16       1.5984205632E-007
#    -49    17       1.2435680548E-006
#    -49    18       5.5989600101E-007
#    -49    19       2.8772255410E-006
#    -49    20       1.3858098165E-006
#    -49    21       1.7256554521E-006
#    -49    22       1.9155607766E-007
#    -49    23       2.8066018790E-008
#    -49    24       3.2564496098E-007
#    -49    25       5.2547249970E-007
#    -49    26       2.4860293931E-009
#    -49    27       1.5233013264E-007
#    -49    28       2.5218854783E-008
#    -49    29       5.9592144041E-008
#    -48    -3       2.2101720720E-007
#    -48    -2       1.8738602172E-007
#    -48    -1       7.6368807291E-008
#    -48     0       5.5161317282E-006
#    -48     1       3.5226538639E-007
#    -48     2       6.9094807312E-008
#    -48     3       7.8254609595E-008
#    -48     4       1.1181994911E-007
#    -48     5       1.4564889043E-007
