 Diffraction intensities for potential:_5x5_03D10004.in                        
#    -45    11       3.1981174351E-006
#    -45    12       2.6964226763E-005
#    -45    13       4.1788125886E-005
#    -45    14       3.2745327276E-006
#    -45    15       1.2645484537E-004
#    -45    16       4.5284520599E-006
#    -44     7       4.3097143801E-005
#    -44     8       1.3342755854E-005
#    -44     9       5.8428677868E-005
#    -44    10       3.9007326272E-006
#    -44    11       1.0164751174E-005
#    -44    12       1.0768048392E-004
#    -44    13       1.7597595845E-005
#    -44    14       1.1895753987E-004
#    -44    15       9.0525162805E-006
#    -44    16       4.1560291151E-006
#    -44    17       6.8549289169E-005
#    -44    18       2.7146921539E-005
#    -44    19       5.4299147269E-005
#    -44    20       3.2661207717E-006
#    -43     4       6.9153658519E-006
#    -43     5       1.7448224676E-005
#    -43     6       2.0561736637E-005
#    -43     7       2.6835845072E-005
#    -43     8       1.8723942163E-005
#    -43     9       1.3468271619E-005
#    -43    10       2.8508052474E-005
#    -43    11       1.0706807160E-004
#    -43    12       6.9299657360E-005
#    -43    13       4.2088708823E-005
#    -43    14       2.9244791465E-005
#    -43    15       6.7105052247E-005
#    -43    16       1.0347978379E-004
#    -43    17       6.6859420084E-005
#    -43    18       4.6779305846E-005
#    -43    19       6.1747732422E-005
#    -43    20       4.6306393638E-005
#    -43    21       5.5017365856E-005
#    -43    22       3.5148935921E-005
#    -42     2       6.4224072744E-006
#    -42     3       3.9665772508E-005
#    -42     4       5.1368233709E-005
#    -42     5       9.1719725668E-006
#    -42     6       1.1069249964E-006
#    -42     7       2.1004622827E-005
#    -42     8       3.1489137431E-005
#    -42     9       7.9778580261E-005
#    -42    10       5.6414148807E-005
#    -42    11       3.5170595822E-005
#    -42    12       4.8221834457E-005
#    -42    13       7.5232876807E-005
#    -42    14       1.7164362131E-004
#    -42    15       4.6682102798E-005
#    -42    16       4.7616662065E-005
#    -42    17       4.7309327404E-005
#    -42    18       8.0640764677E-005
#    -42    19       1.9566211855E-004
#    -42    20       6.5194672124E-005
#    -42    21       3.2110560040E-005
#    -42    22       1.2293863179E-005
#    -42    23       3.0479164449E-005
#    -41     0       3.8209418800E-006
#    -41     1       1.2534049592E-005
#    -41     2       5.8451395966E-006
#    -41     3       8.0247686314E-005
#    -41     4       4.9815459743E-006
#    -41     5       1.2953314509E-006
#    -41     6       5.2886767948E-005
#    -41     7       2.9690926421E-005
#    -41     8       7.9542839265E-005
#    -41     9       1.0206401536E-005
#    -41    10       7.4213133772E-006
#    -41    11       1.6431551938E-004
#    -41    12       6.3721359151E-005
#    -41    13       1.8923177670E-004
#    -41    14       1.3405089719E-005
#    -41    15       9.2678329103E-006
#    -41    16       2.8973224287E-004
#    -41    17       5.4448544805E-005
#    -41    18       2.4549809501E-004
#    -41    19       5.0066197887E-006
#    -41    20       2.2124778477E-005
#    -41    21       1.8720489145E-004
#    -41    22       5.1672582260E-005
#    -41    23       9.0525736867E-005
#    -41    24       2.4376298776E-005
#    -40    -2       1.6738710746E-005
#    -40    -1       2.9749852730E-007
#    -40     0       1.3594443292E-004
#    -40     1       2.5359941356E-006
#    -40     2       3.4732924810E-005
#    -40     3       3.5924203438E-005
#    -40     4       1.6575522646E-005
#    -40     5       1.1998195728E-004
#    -40     6       9.4919935010E-006
#    -40     7       6.0848561347E-005
#    -40     8       5.9387854522E-005
#    -40     9       1.6086940581E-005
#    -40    10       2.8672105808E-004
#    -40    11       5.5527076428E-006
#    -40    12       9.0417689357E-005
#    -40    13       1.2802288837E-004
#    -40    14       1.0463568155E-005
#    -40    15       3.6762846900E-004
#    -40    16       1.5545573580E-005
#    -40    17       1.1890395590E-004
#    -40    18       1.1518615477E-004
#    -40    19       2.4750698269E-005
#    -40    20       2.1139173645E-004
#    -40    21       1.7749044717E-005
#    -40    22       6.8552274587E-006
#    -40    23       5.7099348669E-005
#    -40    24       2.5347424184E-006
#    -40    25       1.3750366046E-004
#    -39    -4       1.6432705265E-006
#    -39    -3       5.7301200976E-005
#    -39    -2       8.0774593157E-006
#    -39    -1       7.8878692764E-005
#    -39     0       4.9422984096E-006
#    -39     1       2.7501807809E-006
#    -39     2       8.5546711564E-005
#    -39     3       1.7703365160E-005
#    -39     4       1.0807699798E-004
#    -39     5       2.7445258835E-006
#    -39     6       1.7072351063E-005
#    -39     7       1.4676066947E-004
#    -39     8       4.4873842325E-005
#    -39     9       1.6479961423E-004
#    -39    10       1.1358363569E-005
#    -39    11       1.1860778024E-005
#    -39    12       2.5272538250E-004
#    -39    13       4.4761651896E-005
#    -39    14       3.0838017659E-004
#    -39    15       1.4423076677E-005
#    -39    16       2.7475893215E-005
#    -39    17       2.5969188884E-004
#    -39    18       1.3729753370E-004
#    -39    19       1.6967626096E-004
#    -39    20       1.0709421959E-005
#    -39    21       1.1510236214E-005
#    -39    22       1.7863041299E-004
#    -39    23       8.3393594709E-005
#    -39    24       3.0327118343E-004
#    -39    25       4.2073534821E-005
#    -39    26       7.9647181376E-007
#    -38    -5       1.6414981943E-005
#    -38    -4       3.6920103142E-005
#    -38    -3       3.4708668473E-005
#    -38    -2       2.2054059862E-005
#    -38    -1       1.8412556369E-005
#    -38     0       2.5481483058E-005
#    -38     1       6.2123399326E-005
#    -38     2       3.2182507916E-005
#    -38     3       3.6216387881E-005
#    -38     4       2.1119776937E-005
#    -38     5       6.5759607723E-005
#    -38     6       1.2081750962E-004
#    -38     7       7.4419533633E-005
#    -38     8       3.0942307242E-005
#    -38     9       4.0487608991E-005
#    -38    10       7.8307995437E-005
#    -38    11       2.2829574505E-004
#    -38    12       1.0006699791E-004
#    -38    13       9.0400333822E-005
#    -38    14       9.1430033424E-005
#    -38    15       1.6901062670E-004
#    -38    16       2.5311986568E-004
#    -38    17       1.5200404058E-004
#    -38    18       1.1432040613E-004
#    -38    19       8.0239264779E-005
#    -38    20       7.8535525470E-005
#    -38    21       2.0340263321E-004
#    -38    22       8.0538010961E-005
#    -38    23       2.8675139332E-005
#    -38    24       8.8284955543E-005
#    -38    25       9.4561859291E-005
#    -38    26       1.3564713336E-004
#    -37    -7       3.8093131120E-005
#    -37    -6       3.3265926592E-005
#    -37    -5       1.4825846253E-005
#    -37    -4       1.2209405400E-005
#    -37    -3       9.7211383962E-006
#    -37    -2       3.3326805207E-005
#    -37    -1       5.2624192295E-005
#    -37     0       2.8391858805E-005
#    -37     1       1.6574166504E-005
#    -37     2       1.3964993863E-005
#    -37     3       4.4951030880E-005
#    -37     4       1.5463076871E-004
#    -37     5       5.2647037135E-005
#    -37     6       3.2533090744E-005
#    -37     7       5.0221658933E-005
#    -37     8       6.4692501615E-005
#    -37     9       1.7404218979E-004
#    -37    10       6.8779906423E-005
#    -37    11       5.0246522746E-005
#    -37    12       7.1190365897E-005
#    -37    13       1.0427840497E-004
#    -37    14       2.7988474752E-004
#    -37    15       8.3749534028E-005
#    -37    16       8.4542272671E-005
#    -37    17       1.0190884714E-004
#    -37    18       1.3198439693E-004
#    -37    19       2.2408680161E-004
#    -37    20       1.0401112450E-004
#    -37    21       5.5579603400E-005
#    -37    22       5.3298908300E-005
#    -37    23       7.7789788620E-005
#    -37    24       2.8522874578E-004
#    -37    25       7.3459872153E-005
#    -37    26       4.5386447124E-005
#    -37    27       6.9346788780E-005
#    -36    -8       8.9549999965E-006
#    -36    -7       5.8852696852E-005
#    -36    -6       3.7330686745E-006
#    -36    -5       1.3480749990E-006
#    -36    -4       1.0088498365E-004
#    -36    -3       1.1150084988E-005
#    -36    -2       8.0485390131E-005
#    -36    -1       3.4083748864E-006
#    -36     0       9.9338358383E-006
#    -36     1       6.4937067071E-005
#    -36     2       2.8458061748E-005
#    -36     3       1.5152522975E-004
#    -36     4       1.0557008130E-005
#    -36     5       4.4756201570E-006
#    -36     6       1.4214436437E-004
#    -36     7       5.2472205868E-005
#    -36     8       1.3881796201E-004
#    -36     9       4.6542861227E-006
#    -36    10       4.5691652439E-006
#    -36    11       2.0108875451E-004
#    -36    12       4.2964680886E-005
#    -36    13       1.8936123860E-004
#    -36    14       1.4772395497E-005
#    -36    15       9.6551746112E-006
#    -36    16       3.6614382576E-004
#    -36    17       7.7396981859E-005
#    -36    18       2.2818713846E-004
#    -36    19       3.4751302785E-005
#    -36    20       3.0219326719E-005
#    -36    21       2.6668757938E-004
#    -36    22       5.2001113699E-005
#    -36    23       2.6424752526E-004
#    -36    24       8.8885965683E-006
#    -36    25       1.3782154988E-005
#    -36    26       1.0161053909E-004
#    -36    27       3.7266544216E-005
#    -35    -9       1.4766579032E-006
#    -35    -8       3.4772413682E-005
#    -35    -7       3.1074185744E-005
#    -35    -6       5.3284721598E-006
#    -35    -5       1.2273062693E-004
#    -35    -4       2.5077508749E-006
#    -35    -3       4.6733113246E-005
#    -35    -2       4.8008337205E-005
#    -35    -1       8.4110962539E-006
#    -35     0       2.3935600299E-004
#    -35     1       8.3753619548E-006
#    -35     2       5.1437197038E-005
#    -35     3       7.4313950351E-005
#    -35     4       1.2413385225E-005
#    -35     5       7.6601510931E-005
#    -35     6       1.3914583932E-005
#    -35     7       4.9723521464E-005
#    -35     8       7.5593327089E-005
#    -35     9       1.9967553491E-005
#    -35    10       4.8494012730E-004
#    -35    11       4.9519000234E-006
#    -35    12       6.2273607641E-005
#    -35    13       7.9557166732E-005
#    -35    14       7.6551764106E-006
#    -35    15       5.0628207816E-004
#    -35    16       1.5471186425E-005
#    -35    17       5.1521793642E-005
#    -35    18       6.8318359146E-005
#    -35    19       3.5755933348E-005
#    -35    20       3.3887222548E-004
#    -35    21       8.8928994321E-006
#    -35    22       8.6822959145E-005
#    -35    23       1.4872735574E-004
#    -35    24       1.0361929589E-005
#    -35    25       3.8417431178E-004
#    -35    26       5.2400635231E-005
#    -35    27       5.2367349259E-005
#    -34   -11       4.9154433634E-006
#    -34   -10       7.4691315984E-006
#    -34    -9       9.8362430023E-006
#    -34    -8       1.0871819307E-004
#    -34    -7       2.6994930238E-005
#    -34    -6       8.4572696317E-005
#    -34    -5       2.0462511521E-006
#    -34    -4       1.6149489411E-005
#    -34    -3       1.5946051343E-004
#    -34    -2       3.1545421202E-005
#    -34    -1       1.4042260760E-004
#    -34     0       1.2160993733E-005
#    -34     1       7.7900126423E-006
#    -34     2       1.7606918348E-004
#    -34     3       4.4655560737E-005
#    -34     4       1.8067213877E-004
#    -34     5       5.7906671089E-006
#    -34     6       7.9728470426E-006
#    -34     7       1.0983589337E-004
#    -34     8       3.0770031499E-005
#    -34     9       8.5923587898E-005
#    -34    10       3.5171857270E-006
#    -34    11       1.0066751289E-005
#    -34    12       1.2093644674E-004
#    -34    13       3.7320534954E-005
#    -34    14       1.3078105662E-004
#    -34    15       1.6203370566E-005
#    -34    16       2.4376472826E-005
#    -34    17       1.7179170459E-004
#    -34    18       9.4937677652E-005
#    -34    19       1.0253292502E-004
#    -34    20       1.5307551083E-005
#    -34    21       5.0411103214E-006
#    -34    22       3.1531977531E-004
#    -34    23       1.0834848294E-004
#    -34    24       3.7685672163E-004
#    -34    25       1.8221639998E-005
#    -34    26       1.0804359303E-005
#    -34    27       3.8814881669E-005
#    -33   -12       1.2089023282E-005
