 Diffraction intensities for potential:ga5x5_09D10005.in                       
#    -28    13       3.2069232374E-005
#    -28    14       4.7444106580E-005
#    -28    15       1.2652489859E-005
#    -27     7       1.4121553099E-004
#    -27     8       9.2843164495E-006
#    -27     9       1.6622600032E-005
#    -27    10       1.6210029868E-005
#    -27    11       3.6834484797E-005
#    -27    12       2.4130123379E-005
#    -27    13       1.5394101260E-005
#    -27    14       7.0379727142E-005
#    -27    15       7.3763140452E-005
#    -27    16       1.8809622090E-005
#    -27    17       9.3444942020E-006
#    -27    18       3.5282805172E-005
#    -27    19       6.8367703746E-006
#    -27    20       2.8453843032E-006
#    -26     4       2.5646656975E-005
#    -26     5       3.4878915578E-007
#    -26     6       6.2639431789E-005
#    -26     7       5.7451137865E-006
#    -26     8       5.6361842520E-006
#    -26     9       1.8043755928E-005
#    -26    10       5.0384176959E-005
#    -26    11       7.5466543403E-005
#    -26    12       2.5162682920E-005
#    -26    13       7.3646931670E-006
#    -26    14       8.1160014837E-005
#    -26    15       8.5905683356E-005
#    -26    16       6.8661570473E-005
#    -26    17       3.9417242126E-005
#    -26    18       8.7079599794E-005
#    -26    19       8.9357148918E-005
#    -26    20       1.5028329619E-005
#    -26    21       2.3456182967E-005
#    -26    22       1.3874178171E-005
#    -25     2       1.3660704971E-004
#    -25     3       5.3701611489E-005
#    -25     4       8.7438995710E-006
#    -25     5       7.9824115833E-004
#    -25     6       4.1118977199E-006
#    -25     7       1.5112254573E-005
#    -25     8       1.4511640491E-004
#    -25     9       4.0404841791E-005
#    -25    10       7.1289352811E-004
#    -25    11       5.9576441185E-005
#    -25    12       2.4300722135E-005
#    -25    13       2.4599712832E-005
#    -25    14       2.4612475669E-005
#    -25    15       4.9316257077E-004
#    -25    16       2.4968881289E-005
#    -25    17       3.4654674235E-005
#    -25    18       1.0597624142E-004
#    -25    19       1.4222558098E-004
#    -25    20       2.2555127866E-004
#    -25    21       1.4805516530E-005
#    -25    22       3.3283154837E-005
#    -25    23       7.1664695585E-005
#    -24     0       8.1663252485E-005
#    -24     1       1.0613054746E-004
#    -24     2       9.4123936399E-005
#    -24     3       5.3165375687E-005
#    -24     4       2.5521516335E-004
#    -24     5       9.5730185241E-006
#    -24     6       2.9078262709E-005
#    -24     7       1.2796978942E-004
#    -24     8       3.6335643896E-007
#    -24     9       7.3223984747E-005
#    -24    10       2.6779031672E-005
#    -24    11       6.7856859959E-005
#    -24    12       2.2247956047E-004
#    -24    13       9.4800197671E-005
#    -24    14       1.9755262858E-005
#    -24    15       1.1332016047E-004
#    -24    16       1.1036941707E-004
#    -24    17       1.0222960286E-004
#    -24    18       3.6931579034E-005
#    -24    19       2.8096041356E-005
#    -24    20       7.1597223073E-005
#    -24    21       7.0336311882E-005
#    -24    22       7.6649023250E-006
#    -24    23       1.6885576630E-005
#    -24    24       4.1252062296E-006
#    -23    -2       1.7970013659E-004
#    -23    -1       1.9759948160E-004
#    -23     0       2.3087657779E-005
#    -23     1       5.2295731623E-006
#    -23     2       7.3419962910E-006
#    -23     3       1.9086948619E-004
#    -23     4       8.3083844952E-005
#    -23     5       1.1159362058E-005
#    -23     6       4.9335213413E-005
#    -23     7       2.3883494938E-006
#    -23     8       1.6817481236E-004
#    -23     9       6.5888197375E-005
#    -23    10       8.4966822748E-006
#    -23    11       5.0552324775E-006
#    -23    12       6.4947282229E-005
#    -23    13       4.2386706412E-005
#    -23    14       1.7024466406E-005
#    -23    15       1.7001730195E-004
#    -23    16       3.6789675671E-005
#    -23    17       1.6214554691E-004
#    -23    18       1.4059906088E-005
#    -23    19       1.6132849601E-004
#    -23    20       2.5111850092E-004
#    -23    21       5.4758736191E-005
#    -23    22       1.4149746899E-005
#    -23    23       4.9873087423E-005
#    -23    24       4.3212869634E-005
#    -23    25       2.3297769960E-005
#    -22    -4       2.1013949202E-005
#    -22    -3       6.2696231338E-005
#    -22    -2       8.3015924107E-005
#    -22    -1       8.6554144256E-005
#    -22     0       2.5408878709E-005
#    -22     1       2.0058826582E-005
#    -22     2       4.4866831587E-004
#    -22     3       6.4377986757E-005
#    -22     4       1.8655582176E-004
#    -22     5       2.4211944650E-004
#    -22     6       5.0398355435E-005
#    -22     7       2.8646848537E-004
#    -22     8       1.7282325005E-004
#    -22     9       4.5732422373E-004
#    -22    10       8.3140503545E-005
#    -22    11       1.9283377925E-004
#    -22    12       1.0735935898E-004
#    -22    13       1.1614887309E-004
