 Diffraction intensities for potential:restest_64_5010001.in                   
#    -23    21       4.8795794198E-005
#    -23    22       5.4185301849E-005
#    -23    23       7.7402784340E-005
#    -23    24       6.9747401543E-005
#    -23    25       2.5456209762E-005
#    -23    26       3.0394908678E-005
#    -22   -21       8.3924276211E-006
#    -22   -20       2.2630542006E-005
#    -22   -19       3.2228726584E-005
#    -22   -18       4.5022913183E-005
#    -22   -17       4.3042323572E-005
#    -22   -16       3.6962185912E-005
#    -22   -15       3.9726624198E-005
#    -22   -14       2.9785516500E-005
#    -22   -13       2.1497687539E-005
#    -22   -12       1.4887055041E-005
#    -22   -11       1.0336963631E-005
#    -22   -10       6.5602378697E-006
#    -22    -9       3.1041476710E-006
#    -22    -8       6.1042514640E-006
#    -22    -7       1.2657512332E-005
#    -22    -6       2.1974989724E-005
#    -22    -5       2.7543188687E-005
#    -22    -4       2.1635158954E-005
#    -22    -3       8.4920260660E-006
#    -22    -2       1.1335823587E-005
#    -22    -1       3.3044336692E-005
#    -22     0       5.2683133462E-005
#    -22     1       5.2327682910E-005
#    -22     2       3.4242131552E-005
#    -22     3       1.7753190047E-005
#    -22     4       1.0668705701E-005
#    -22     5       1.8153998853E-005
#    -22     6       3.5643571625E-005
#    -22     7       4.9196943438E-005
#    -22     8       7.1064991631E-005
#    -22     9       8.2947918314E-005
#    -22    10       9.5762773121E-005
#    -22    11       1.0566818410E-004
#    -22    12       1.0796212258E-004
#    -22    13       1.0863976181E-004
#    -22    14       7.5869877502E-005
#    -22    15       5.4474999048E-005
#    -22    16       4.3357856934E-005
#    -22    17       2.7812947628E-005
#    -22    18       3.1604041308E-005
#    -22    19       3.7678185444E-005
#    -22    20       5.8687894499E-005
#    -22    21       4.8793447365E-005
#    -22    22       1.2888736994E-004
#    -22    23       3.7646560027E-005
#    -22    24       4.3534064230E-005
#    -22    25       5.3431286441E-006
#    -22    26       2.9144094565E-005
#    -21   -22       1.9050757327E-005
#    -21   -21       1.7673987645E-005
#    -21   -20       3.2017872488E-005
#    -21   -19       4.5492471045E-005
#    -21   -18       6.5636946391E-005
#    -21   -17       5.1274640445E-005
#    -21   -16       4.4982542987E-005
#    -21   -15       4.0359743140E-005
#    -21   -14       3.2428297231E-005
#    -21   -13       2.2098351584E-005
#    -21   -12       1.3383974594E-005
#    -21   -11       7.3734559638E-006
#    -21   -10       3.1392360549E-006
#    -21    -9       1.5145400332E-006
#    -21    -8       3.7051541433E-006
#    -21    -7       1.7893755583E-005
#    -21    -6       2.8355698124E-005
#    -21    -5       2.5472007314E-005
#    -21    -4       1.2490173077E-005
#    -21    -3       1.5593290317E-005
#    -21    -2       3.1154546140E-005
#    -21    -1       5.2344445623E-005
#    -21     0       5.7432495171E-005
#    -21     1       4.0849751640E-005
#    -21     2       2.0381391533E-005
#    -21     3       1.2173399715E-005
#    -21     4       1.7644356427E-005
#    -21     5       3.6834728599E-005
#    -21     6       5.7267702956E-005
#    -21     7       7.8085711991E-005
#    -21     8       7.5946581588E-005
#    -21     9       8.6863297091E-005
#    -21    10       9.4259225467E-005
#    -21    11       1.1770131817E-004
#    -21    12       1.3396716224E-004
#    -21    13       1.0106393163E-004
#    -21    14       1.0678539762E-004
#    -21    15       6.7439326981E-005
#    -21    16       2.8699467001E-005
#    -21    17       1.0672843714E-005
#    -21    18       2.7932762157E-005
#    -21    19       3.5152032405E-005
#    -21    20       2.0094051916E-005
#    -21    21       6.3127161548E-005
#    -21    22       1.5555183936E-004
#    -21    23       8.2452888371E-005
#    -21    24       8.8425269399E-005
#    -21    25       4.7356067209E-005
#    -20   -22       1.6269769136E-005
#    -20   -21       3.0333567721E-005
#    -20   -20       2.0326912546E-005
#    -20   -19       4.8991508062E-005
#    -20   -18       9.9321155810E-005
#    -20   -17       4.7706271745E-005
#    -20   -16       4.5381246474E-005
#    -20   -15       1.7170834196E-004
#    -20   -14       2.4150181970E-005
#    -20   -13       2.1304553718E-005
#    -20   -12       7.1776380380E-006
#    -20   -11       3.7635603335E-006
#    -20   -10       9.0331565665E-004
#    -20    -9       2.2813316643E-006
#    -20    -8       8.2122186623E-006
#    -20    -7       2.5008707706E-005
#    -20    -6       2.7153624454E-005
#    -20    -5       4.4787934964E-003
#    -20    -4       9.6528424200E-006
#    -20    -3       2.2177971732E-005
#    -20    -2       3.4270015820E-005
#    -20    -1       4.0866133934E-005
#    -20     0       1.3073691267E-002
#    -20     1       9.6498372845E-006
#    -20     2       3.1425925224E-006
#    -20     3       8.5877276097E-006
#    -20     4       1.9213814128E-005
#    -20     5       1.5298553689E-002
#    -20     6       4.3758254378E-005
#    -20     7       3.8579498706E-005
#    -20     8       2.9556314712E-005
#    -20     9       3.9866694342E-005
#    -20    10       1.1493156497E-002
#    -20    11       1.0062332585E-004
#    -20    12       8.2315852824E-005
#    -20    13       7.8814652888E-005
#    -20    14       8.5786626556E-005
#    -20    15       2.9596731036E-003
#    -20    16       1.0153246574E-005
#    -20    17       3.0507301626E-005
#    -20    18       2.6843754357E-005
#    -20    19       1.1490012599E-005
#    -20    20       2.3441967445E-003
#    -20    21       9.0944050205E-005
#    -20    22       5.0784990223E-005
#    -20    23       5.2091352870E-005
#    -20    24       7.4825910077E-005
#    -20    25       4.9752469557E-004
#    -19   -23       2.8877590623E-005
#    -19   -22       2.9340068155E-005
#    -19   -21       4.7244046357E-005
#    -19   -20       2.9604385536E-005
#    -19   -19       5.1280720931E-005
#    -19   -18       4.3538138086E-005
#    -19   -17       4.7163680828E-005
#    -19   -16       3.9091843800E-005
#    -19   -15       2.2883849556E-005
#    -19   -14       2.0885119155E-005
#    -19   -13       8.6278444026E-006
#    -19   -12       3.2955258352E-006
#    -19   -11       5.0449594682E-006
#    -19   -10       5.9439876472E-006
#    -19    -9       8.5810182920E-006
#    -19    -8       1.9421920962E-005
#    -19    -7       2.5193244069E-005
#    -19    -6       1.9181867268E-005
#    -19    -5       5.1108892523E-006
#    -19    -4       6.6864971244E-006
#    -19    -3       1.7787714172E-005
#    -19    -2       2.0407199406E-005
#    -19    -1       9.6587444596E-006
#    -19     0       4.0542230538E-007
#    -19     1       5.1922973768E-006
#    -19     2       1.4081410865E-005
#    -19     3       2.0611591812E-005
#    -19     4       2.3580799052E-005
#    -19     5       1.1953505301E-005
#    -19     6       3.1235151465E-006
#    -19     7       4.6940198086E-006
#    -19     8       2.0198120444E-005
#    -19     9       4.3762734262E-005
#    -19    10       4.6461656795E-005
#    -19    11       4.6437997064E-005
#    -19    12       5.1053351090E-005
#    -19    13       4.3512183082E-005
#    -19    14       4.9947844619E-005
#    -19    15       7.1680211672E-005
#    -19    16       4.0375660427E-005
#    -19    17       4.7981844190E-005
#    -19    18       4.0110002066E-005
#    -19    19       8.3986583608E-006
#    -19    20       1.6451377336E-006
#    -19    21       1.7764591987E-005
#    -19    22       1.1954748191E-004
#    -19    23       1.7628852235E-004
#    -19    24       1.9880924665E-005
#    -19    25       7.0560719340E-005
#    -18   -23       1.6209310417E-005
#    -18   -22       4.8555946792E-006
#    -18   -21       3.1107877592E-005
#    -18   -20       4.4898762964E-005
#    -18   -19       5.0516044540E-005
#    -18   -18       4.8936057331E-005
#    -18   -17       2.3790980130E-005
#    -18   -16       2.5645294948E-005
#    -18   -15       1.8181297774E-005
#    -18   -14       1.1344731477E-005
#    -18   -13       3.3630570018E-006
#    -18   -12       5.2467715387E-006
#    -18   -11       1.5861786613E-005
#    -18   -10       2.1281297285E-005
#    -18    -9       2.2864579591E-005
#    -18    -8       2.0026700218E-005
#    -18    -7       1.3463980986E-005
#    -18    -6       2.8407437650E-006
#    -18    -5       1.1910528698E-006
#    -18    -4       1.0706093446E-005
#    -18    -3       1.2207559933E-005
#    -18    -2       3.1550643714E-006
#    -18    -1       5.1864500519E-006
#    -18     0       3.1319346274E-005
#    -18     1       6.5269857041E-005
#    -18     2       7.4373732346E-005
#    -18     3       4.8334656286E-005
#    -18     4       2.3058249398E-005
#    -18     5       1.1321411264E-005
#    -18     6       2.5043659643E-005
#    -18     7       4.6979751317E-005
#    -18     8       6.5334194834E-005
#    -18     9       5.9107905796E-005
#    -18    10       4.2707407459E-005
#    -18    11       1.5088385199E-005
#    -18    12       1.4041703729E-005
#    -18    13       3.0585013960E-005
#    -18    14       4.0521503597E-005
#    -18    15       2.2175702036E-005
#    -18    16       3.2415124811E-005
#    -18    17       2.5833403178E-005
#    -18    18       4.8664942572E-006
#    -18    19       3.2572081869E-006
#    -18    20       3.3610785042E-006
#    -18    21       6.4189151008E-005
#    -18    22       1.1324663168E-004
#    -18    23       2.4600786108E-005
#    -18    24       3.6486550384E-005
#    -17   -24       1.5143108075E-005
#    -17   -23       1.2928432079E-005
#    -17   -22       2.6497962830E-005
#    -17   -21       4.0174587104E-005
#    -17   -20       4.4034265142E-005
#    -17   -19       4.7290860325E-005
#    -17   -18       2.9319210678E-005
#    -17   -17       3.3878306678E-005
#    -17   -16       2.4742912231E-005
#    -17   -15       1.1305518197E-005
#    -17   -14       1.6537998569E-006
#    -17   -13       7.6500461949E-006
#    -17   -12       1.7962836949E-005
#    -17   -11       3.6270033299E-005
#    -17   -10       3.9689231331E-005
#    -17    -9       2.7823258959E-005
#    -17    -8       1.4261113474E-005
#    -17    -7       2.2395743564E-006
#    -17    -6       6.6147268545E-006
#    -17    -5       1.8193300679E-005
#    -17    -4       1.7688125391E-005
#    -17    -3       8.6046241014E-006
#    -17    -2       1.4071181750E-005
#    -17    -1       6.5247650423E-005
#    -17     0       1.3524865966E-004
#    -17     1       1.7108091237E-004
#    -17     2       1.4670716263E-004
#    -17     3       1.0543936679E-004
#    -17     4       7.3618250120E-005
#    -17     5       8.1923260294E-005
#    -17     6       9.9209256024E-005
#    -17     7       1.0590832094E-004
#    -17     8       1.1519463784E-004
#    -17     9       6.5410368719E-005
#    -17    10       2.0899999369E-005
#    -17    11       2.6030431231E-006
#    -17    12       1.5410593243E-005
#    -17    13       2.1470364385E-005
#    -17    14       1.3446535951E-005
#    -17    15       8.9727987163E-006
#    -17    16       2.8592526137E-006
#    -17    17       8.5221638584E-007
#    -17    18       1.9887705978E-006
#    -17    19       2.2533814125E-005
#    -17    20       5.9354524048E-005
#    -17    21       3.4477902015E-005
#    -17    22       4.1162994705E-006
#    -17    23       4.0577368855E-005
#    -17    24       4.5605919393E-005
#    -16   -24       2.6905686970E-005
#    -16   -23       4.3174789744E-005
#    -16   -22       4.3735411958E-005
#    -16   -21       3.6608292544E-005
#    -16   -20       4.0939709109E-005
#    -16   -19       4.5681176547E-005
#    -16   -18       4.7744145093E-005
#    -16   -17       3.3290142472E-005
#    -16   -16       1.3070025994E-005
#    -16   -15       2.6197430680E-006
#    -16   -14       2.1281129798E-006
#    -16   -13       1.6431836662E-005
#    -16   -12       4.7130158809E-005
#    -16   -11       5.8391713418E-005
#    -16   -10       3.2914069687E-005
#    -16    -9       9.8160476248E-006
#    -16    -8       3.6751127196E-006
#    -16    -7       1.7179059527E-005
#    -16    -6       3.5681506013E-005
#    -16    -5       3.6890797594E-005
#    -16    -4       1.9246726326E-005
#    -16    -3       2.0605215895E-005
#    -16    -2       7.4335871146E-005
#    -16    -1       1.7104851570E-004
#    -16     0       2.5502747430E-004
#    -16     1       2.5710838851E-004
#    -16     2       2.1726766304E-004
#    -16     3       1.6021722882E-004
#    -16     4       1.2618993513E-004
#    -16     5       1.3427067179E-004
#    -16     6       1.3574402977E-004
#    -16     7       1.5148449038E-004
#    -16     8       7.6307262348E-005
#    -16     9       3.2280139714E-005
#    -16    10       2.0580748629E-006
#    -16    11       1.0870433244E-005
#    -16    12       4.0390569168E-005
#    -16    13       8.2485630873E-006
#    -16    14       6.2939672048E-006
#    -16    15       2.8758659585E-006
#    -16    16       2.8472727781E-006
#    -16    17       3.6204176124E-006
#    -16    18       5.4679690685E-005
#    -16    19       1.6267014562E-005
#    -16    20       1.0177779787E-004
#    -16    21       1.2110505295E-004
#    -16    22       1.7812406570E-004
#    -16    23       6.8651940175E-005
#    -15   -25       5.0474997077E-006
#    -15   -24       4.1700291376E-005
#    -15   -23       1.2125568805E-005
#    -15   -22       2.5599615530E-005
#    -15   -21       4.6016017157E-005
#    -15   -20       8.1487338691E-005
#    -15   -19       2.3164031004E-005
#    -15   -18       1.7598740804E-005
#    -15   -17       9.2881546565E-006
#    -15   -16       6.7942169867E-006
#    -15   -15       6.3512056097E-004
#    -15   -14       2.5735681199E-005
#    -15   -13       4.6968324209E-005
#    -15   -12       8.1436908454E-005
#    -15   -11       4.3410942377E-005
#    -15   -10       4.8681172662E-003
#    -15    -9       5.0078782024E-006
#    -15    -8       3.3831610731E-005
#    -15    -7       4.9223999346E-005
#    -15    -6       5.7337486298E-005
#    -15    -5       1.5297920229E-002
#    -15    -4       2.3593468835E-005
#    -15    -3       4.8300495577E-005
#    -15    -2       1.4665254656E-004
#    -15    -1       2.5707223465E-004
#    -15     0       3.4619522404E-002
#    -15     1       3.2147389573E-004
#    -15     2       2.1867486802E-004
#    -15     3       1.3373983680E-004
#    -15     4       9.9621958358E-005
#    -15     5       2.8151216485E-002
#    -15     6       9.7221747055E-005
#    -15     7       5.5782892241E-005
#    -15     8       2.0955133934E-005
#    -15     9       2.7640156666E-007
#    -15    10       1.4683162169E-002
#    -15    11       7.6945517408E-005
#    -15    12       3.4113093886E-005
#    -15    13       1.6965814854E-005
#    -15    14       2.8350856608E-005
#    -15    15       1.5302639572E-002
#    -15    16       2.3559177561E-007
#    -15    17       5.0246650220E-005
#    -15    18       5.8178838986E-005
#    -15    19       1.7108636178E-005
#    -15    20       1.7622908388E-003
#    -15    21       2.1302655154E-004
#    -15    22       6.7580437407E-005
#    -15    23       1.2153985960E-004
#    -14   -25       5.4687557247E-005
#    -14   -24       5.3303019144E-005
#    -14   -23       4.5561136121E-005
#    -14   -22       3.6883676923E-005
#    -14   -21       6.6096445141E-005
#    -14   -20       3.8367111582E-005
#    -14   -19       2.0958974678E-005
#    -14   -18       2.8338169472E-005
#    -14   -17       6.0424075634E-006
#    -14   -16       4.2985502600E-006
#    -14   -15       7.9148033687E-006
#    -14   -14       4.4603409127E-005
#    -14   -13       5.4709877789E-005
#    -14   -12       5.3507926452E-005
#    -14   -11       1.4738975626E-005
#    -14   -10       1.2414805414E-005
#    -14    -9       3.7738115836E-005
#    -14    -8       7.1086074456E-005
#    -14    -7       7.8150645857E-005
#    -14    -6       4.3823190664E-005
#    -14    -5       1.1978062836E-005
#    -14    -4       2.3023868475E-005
#    -14    -3       1.0536862323E-004
#    -14    -2       2.1721009374E-004
#    -14    -1       3.2144325167E-004
#    -14     0       2.8420221729E-004
#    -14     1       1.7626587764E-004
#    -14     2       1.0992518623E-004
#    -14     3       4.7582085273E-005
#    -14     4       3.5847322665E-005
#    -14     5       2.4993855656E-005
#    -14     6       2.4870862985E-005
#    -14     7       1.2640514334E-005
#    -14     8       1.1125902279E-005
#    -14     9       3.8994356896E-005
#    -14    10       7.9703067243E-005
#    -14    11       6.9250201512E-005
#    -14    12       6.5362156698E-005
#    -14    13       2.1275055184E-005
#    -14    14       2.7689778097E-005
#    -14    15       6.9419888523E-005
#    -14    16       4.5528919409E-005
#    -14    17       7.7538910005E-005
#    -14    18       6.3642282708E-005
#    -14    19       2.9224835520E-005
#    -14    20       7.6197996092E-006
#    -14    21       4.6737031898E-004
#    -14    22       3.8974599317E-004
#    -13   -26       1.2111731518E-005
#    -13   -25       1.5249530605E-005
#    -13   -24       3.0246867199E-005
#    -13   -23       3.4737985602E-005
#    -13   -22       3.2200931125E-005
#    -13   -21       2.7722541185E-005
#    -13   -20       1.5759729976E-005
#    -13   -19       9.4504767146E-006
#    -13   -18       3.6563091522E-006
#    -13   -17       3.8170861842E-006
#    -13   -16       4.2077135660E-006
#    -13   -15       2.5036028979E-005
#    -13   -14       5.0786082155E-005
#    -13   -13       5.0601466377E-005
#    -13   -12       3.3873413676E-005
#    -13   -11       2.3213735518E-005
#    -13   -10       4.9485240937E-005
#    -13    -9       8.2937005291E-005
#    -13    -8       7.5983383649E-005
#    -13    -7       3.8628412903E-005
#    -13    -6       3.1383622164E-006
#    -13    -5       1.1279907483E-005
#    -13    -4       7.3530950463E-005
#    -13    -3       1.6013422386E-004
#    -13    -2       2.1862980410E-004
#    -13    -1       1.7625610067E-004
#    -13     0       9.7283442302E-005
#    -13     1       3.1815149729E-005
#    -13     2       4.9913083237E-006
#    -13     3       3.1486194784E-007
#    -13     4       1.1253779801E-005
#    -13     5       5.4492752118E-005
#    -13     6       9.5007728473E-005
#    -13     7       8.7979226890E-005
#    -13     8       1.1706360170E-004
#    -13     9       1.1659949680E-004
#    -13    10       1.3582120888E-004
#    -13    11       1.1428361639E-004
#    -13    12       9.0782231540E-005
#    -13    13       2.8207448387E-005
#    -13    14       4.6531039935E-005
#    -13    15       2.9231373361E-005
#    -13    16       6.0666733752E-005
#    -13    17       7.0419743808E-006
#    -13    18       1.0141761684E-005
#    -13    19       4.7092923311E-006
#    -13    20       9.2763643396E-005
#    -13    21       1.1241028516E-004
#    -12   -26       1.9310482866E-005
#    -12   -25       1.5194438100E-005
#    -12   -24       4.5579639778E-005
#    -12   -23       5.9562631875E-005
#    -12   -22       4.1335805634E-005
#    -12   -21       2.8321553153E-005
#    -12   -20       1.1381128214E-005
#    -12   -19       5.9701669209E-006
#    -12   -18       5.1284397936E-006
#    -12   -17       2.9775455358E-006
#    -12   -16       1.4351864957E-005
#    -12   -15       2.9209566236E-005
#    -12   -14       2.8827523648E-005
#    -12   -13       2.7830606857E-005
#    -12   -12       3.8877523901E-005
#    -12   -11       6.0473003461E-005
#    -12   -10       9.5735845901E-005
#    -12    -9       8.6880166959E-005
#    -12    -8       2.9575420020E-005
#    -12    -7       4.6915030760E-006
#    -12    -6       2.4976324375E-005
#    -12    -5       8.1816050959E-005
#    -12    -4       1.2609126165E-004
#    -12    -3       1.3368467165E-004
#    -12    -2       1.0991249284E-004
#    -12    -1       3.1816662715E-005
#    -12     0       6.7872780549E-007
#    -12     1       1.5390823624E-005
#    -12     2       5.2930926632E-005
#    -12     3       8.8767631492E-005
#    -12     4       1.6014412716E-004
#    -12     5       2.3024059512E-004
#    -12     6       2.7169730533E-004
#    -12     7       2.3328499537E-004
#    -12     8       2.2696790133E-004
#    -12     9       1.8453150120E-004
#    -12    10       1.9714495349E-004
#    -12    11       1.2717170383E-004
#    -12    12       7.7640406261E-005
#    -12    13       3.5327338558E-005
#    -12    14       3.4141793186E-005
#    -12    15       3.5229110481E-005
#    -12    16       6.4322294535E-005
#    -12    17       5.6083319722E-005
#    -12    18       4.7730708542E-005
#    -12    19       2.7863867831E-005
#    -12    20       7.0920642181E-005
#    -12    21       2.1588534670E-004
#    -11   -26       1.2010776315E-005
#    -11   -25       1.7426480674E-005
#    -11   -24       4.9264714183E-005
#    -11   -23       6.0554995806E-005
#    -11   -22       4.6901909585E-005
#    -11   -21       1.4999834952E-005
#    -11   -20       4.9852910353E-006
#    -11   -19       1.7590850193E-007
#    -11   -18       1.9818513745E-006
#    -11   -17       5.4546336914E-006
#    -11   -16       1.6042038984E-005
#    -11   -15       2.0849391746E-005
#    -11   -14       1.9219295670E-005
#    -11   -13       4.5868528295E-005
#    -11   -12       7.3686998598E-005
#    -11   -11       1.0564453435E-004
#    -11   -10       9.4248517641E-005
#    -11    -9       3.9863073885E-005
#    -11    -8       2.0162658694E-005
#    -11    -7       4.6899397719E-005
#    -11    -6       9.9091231865E-005
#    -11    -5       1.3415666775E-004
#    -11    -4       9.9555956861E-005
#    -11    -3       4.7564753855E-005
#    -11    -2       4.9934304855E-006
#    -11    -1       1.5390811804E-005
#    -11     0       8.7168644449E-005
#    -11     1       1.5767233058E-004
#    -11     2       2.2248268646E-004
#    -11     3       2.8821598709E-004
#    -11     4       3.5638979964E-004
#    -11     5       3.6664393376E-004
#    -11     6       2.9284679356E-004
#    -11     7       2.7495725145E-004
#    -11     8       1.8240630815E-004
#    -11     9       1.7623093709E-004
#    -11    10       1.7113224142E-004
#    -11    11       1.0488989455E-004
#    -11    12       1.0434137133E-005
#    -11    13       7.0094942676E-005
#    -11    14       7.5680902771E-005
#    -11    15       6.2441358512E-005
#    -11    16       4.7590798332E-005
#    -11    17       8.0446523852E-006
#    -11    18       1.3571542213E-004
#    -11    19       1.3298774975E-004
#    -11    20       6.1066604665E-005
#    -10   -27       3.0416496745E-005
#    -10   -26       1.2133006982E-005
#    -10   -25       3.6463315011E-005
#    -10   -24       8.4778596919E-005
#    -10   -23       4.3018086484E-005
#    -10   -22       3.1533888235E-005
#    -10   -21       2.5930733384E-005
#    -10   -20       4.5359916642E-005
#    -10   -19       7.1578496112E-007
#    -10   -18       1.3838061102E-005
#    -10   -17       5.6909305301E-006
#    -10   -16       1.3502675224E-005
#    -10   -15       2.2846182648E-003
#    -10   -14       2.8846550685E-005
#    -10   -13       8.8273988609E-005
#    -10   -12       1.0796123755E-004
#    -10   -11       1.1769415591E-004
#    -10   -10       1.1493507508E-002
#    -10    -9       4.3730360428E-005
#    -10    -8       6.5261601328E-005
#    -10    -7       1.0580151129E-004
#    -10    -6       1.3564271121E-004
#    -10    -5       2.8152933176E-002
#    -10    -4       3.5823861976E-005
#    -10    -3       3.1772129911E-007
#    -10    -2       5.2932184843E-005
#    -10    -1       1.5766344058E-004
#    -10     0       4.5623468185E-002
#    -10     1       4.1782853180E-004
#    -10     2       3.6594697148E-004
#    -10     3       3.0249084939E-004
#    -10     4       3.0516104398E-004
#    -10     5       2.2825771223E-002
#    -10     6       3.0441591438E-004
#    -10     7       1.7591408487E-004
#    -10     8       1.5719264670E-004
#    -10     9       1.4193769386E-004
#    -10    10       1.8596883884E-002
#    -10    11       2.4737931636E-005
#    -10    12       4.1591113511E-005
#    -10    13       7.6216597042E-005
#    -10    14       1.6408798212E-004
#    -10    15       2.5549349099E-002
#    -10    16       8.2525423526E-005
#    -10    17       1.7912996967E-004
#    -10    18       1.1864437645E-004
#    -10    19       1.5481459237E-004
#     -9   -27       1.9004823118E-005
#     -9   -26       6.3218155863E-005
#     -9   -25       1.5510529362E-005
#     -9   -24       2.2484990412E-005
#     -9   -23       5.8679069702E-005
#     -9   -22       4.6770946386E-005
#     -9   -21       4.9565224808E-005
#     -9   -20       1.3098270860E-005
#     -9   -19       6.9708947643E-006
#     -9   -18       1.1847776187E-005
#     -9   -17       4.7211093663E-006
#     -9   -16       1.4509750009E-005
#     -9   -15       2.3041944663E-005
#     -9   -14       5.6535637297E-005
#     -9   -13       1.0866715579E-004
#     -9   -12       1.3398701361E-004
#     -9   -11       1.0062676180E-004
#     -9   -10       4.6453225025E-005
#     -9    -9       5.9065888934E-005
#     -9    -8       1.1511244102E-004
#     -9    -7       1.5139318886E-004
#     -9    -6       9.7160668060E-005
#     -9    -5       2.4991936820E-005
#     -9    -4       1.1273922610E-005
#     -9    -3       8.8767359566E-005
#     -9    -2       2.2246489865E-004
#     -9    -1       4.1780925513E-004
#     -9     0       3.8808982853E-004
#     -9     1       3.3795212060E-004
#     -9     2       2.7019635814E-004
#     -9     3       1.4486150592E-004
#     -9     4       1.6035149675E-004
#     -9     5       1.2992466909E-004
#     -9     6       4.5205613569E-005
#     -9     7       1.0622250305E-004
#     -9     8       1.1226919999E-004
#     -9     9       8.0050280161E-005
#     -9    10       4.3216931915E-005
#     -9    11       1.4723382156E-004
#     -9    12       1.6337600069E-005
#     -9    13       2.5071541161E-005
#     -9    14       6.0578948181E-005
#     -9    15       2.0853253344E-004
#     -9    16       1.0040032224E-004
#     -9    17       3.4260809776E-004
#     -9    18       2.3458084906E-004
#     -9    19       3.6512090752E-006
#     -8   -27       6.2262766049E-005
#     -8   -26       4.9438120256E-005
#     -8   -25       6.7046521970E-005
#     -8   -24       4.2797086582E-005
#     -8   -23       3.2898774879E-005
#     -8   -22       4.6335692794E-005
#     -8   -21       4.1493912818E-005
#     -8   -20       1.1878082931E-005
#     -8   -19       7.1331492466E-006
#     -8   -18       8.5457758301E-006
#     -8   -17       4.3138586558E-006
#     -8   -16       2.3248611908E-005
#     -8   -15       3.9058907124E-005
#     -8   -14       7.5922395049E-005
#     -8   -13       1.0111603823E-004
#     -8   -12       8.2353626861E-005
#     -8   -11       4.6457335250E-005
#     -8   -10       4.2699084633E-005
#     -8    -9       6.5372476579E-005
#     -8    -8       7.6263433834E-005
#     -8    -7       5.5760424346E-005
#     -8    -6       2.4903350380E-005
#     -8    -5       5.4535689534E-005
#     -8    -4       1.6015856299E-004
#     -8    -3       2.8819128555E-004
#     -8    -2       3.6590873760E-004
#     -8    -1       3.3793280936E-004
#     -8     0       2.5311933422E-004
#     -8     1       1.3558286226E-004
#     -8     2       6.7211772093E-005
#     -8     3       3.5329965351E-005
#     -8     4       1.5555113234E-005
#     -8     5       1.0976984419E-005
#     -8     6       2.6594642999E-005
#     -8     7       5.1209319749E-005
#     -8     8       3.0453170365E-005
#     -8     9       2.6219890796E-005
#     -8    10       5.4904713274E-005
#     -8    11       6.6296672263E-005
#     -8    12       1.5367521477E-004
#     -8    13       1.6366113391E-005
#     -8    14       3.5554853318E-005
#     -8    15       8.5908768048E-005
#     -8    16       2.7938057015E-004
#     -8    17       2.8860816901E-004
#     -8    18       1.0002378238E-004
#     -7   -27       1.4395871182E-005
#     -7   -26       3.8687170179E-005
#     -7   -25       5.0608073137E-005
#     -7   -24       4.7790035901E-005
#     -7   -23       1.1481647468E-004
#     -7   -22       3.9548507009E-005
#     -7   -21       2.6612913525E-005
#     -7   -20       1.3317255458E-005
#     -7   -19       2.5686271745E-005
#     -7   -18       1.0517357405E-005
#     -7   -17       6.2786134644E-006
#     -7   -16       2.7174326631E-005
#     -7   -15       5.4540243154E-005
#     -7   -14       1.0686770715E-004
#     -7   -13       7.8873444429E-005
#     -7   -12       5.1095677426E-005
#     -7   -11       1.5108908128E-005
#     -7   -10       2.0892202372E-005
#     -7    -9       3.2269611210E-005
#     -7    -8       2.0957938156E-005
#     -7    -7       1.2664664491E-005
#     -7    -6       9.5052579224E-005
#     -7    -5       2.3025566254E-004
#     -7    -4       3.5636325904E-004
#     -7    -3       3.0244778435E-004
#     -7    -2       2.7016362673E-004
#     -7    -1       1.3557692382E-004
#     -7     0       7.7356676800E-005
#     -7     1       2.3929168213E-005
#     -7     2       1.1847912714E-005
#     -7     3       2.4246794761E-006
#     -7     4       5.5359552908E-005
#     -7     5       9.3586193758E-005
#     -7     6       1.1563147016E-004
#     -7     7       8.1819145810E-005
#     -7     8       2.8414150422E-005
#     -7     9       1.6765506016E-005
#     -7    10       1.2660538527E-004
#     -7    11       2.3353205257E-004
#     -7    12       1.7395908500E-004
#     -7    13       2.4689904281E-006
#     -7    14       5.7493853876E-005
#     -7    15       1.5879829844E-004
#     -7    16       2.3789582768E-004
#     -7    17       3.8507537769E-005
#     -6   -27       2.3792864484E-005
#     -6   -26       4.5259370480E-005
#     -6   -25       4.3100295390E-005
#     -6   -24       8.6090714533E-005
#     -6   -23       6.9249774853E-005
#     -6   -22       6.2764011142E-005
#     -6   -21       3.4410123224E-005
#     -6   -20       2.4147148825E-005
#     -6   -19       2.4156491419E-005
#     -6   -18       1.2077943323E-005
#     -6   -17       1.7958355432E-005
#     -6   -16       4.3429811485E-005
#     -6   -15       6.7522026438E-005
#     -6   -14       8.5866603486E-005
#     -6   -13       4.3551061916E-005
#     -6   -12       1.4065146483E-005
#     -6   -11       2.6142388379E-006
#     -6   -10       2.0478969195E-006
#     -6    -9       2.8030589200E-007
#     -6    -8       1.1131593473E-005
#     -6    -7       8.8001514927E-005
#     -6    -6       2.7170185429E-004
#     -6    -5       3.6661339621E-004
#     -6    -4       3.0511244367E-004
#     -6    -3       1.4482802669E-004
#     -6    -2       6.7200191866E-005
#     -6    -1       2.3928669890E-005
#     -6     0       1.4846927788E-005
