 Diffraction intensities for potential:ga5x5_07D10010.in                       
#    -28    13       3.0205893762E-005
#    -28    14       1.2911875440E-004
#    -28    15       2.4692107671E-005
#    -27     7       4.3901467713E-005
#    -27     8       3.8512758147E-005
#    -27     9       2.6988288780E-005
#    -27    10       5.0694296652E-005
#    -27    11       8.1499738129E-005
#    -27    12       5.9187025286E-005
#    -27    13       7.7500018820E-005
#    -27    14       1.0237618589E-004
#    -27    15       3.7502182695E-005
#    -27    16       1.0671247354E-004
#    -27    17       9.7953363576E-006
#    -27    18       2.8422764486E-005
#    -27    19       1.0113851317E-004
#    -27    20       3.6686817946E-005
#    -26     4       8.8758391118E-005
#    -26     5       3.9289253137E-006
#    -26     6       6.7275100131E-005
#    -26     7       7.8965363587E-005
#    -26     8       2.3027273845E-004
#    -26     9       3.3581526784E-005
#    -26    10       3.5765079793E-005
#    -26    11       1.7355818798E-004
#    -26    12       1.0464310318E-004
#    -26    13       9.8512140951E-005
#    -26    14       5.3924889418E-005
#    -26    15       3.1039712712E-004
#    -26    16       1.7451488786E-005
#    -26    17       1.7233157267E-005
#    -26    18       1.8040324494E-005
#    -26    19       6.5873005553E-005
#    -26    20       5.0912630743E-005
#    -26    21       7.4645485434E-006
#    -26    22       3.0535396444E-005
#    -25     2       1.5965140773E-005
#    -25     3       2.9972504231E-006
#    -25     4       2.3085983996E-005
#    -25     5       8.0004826094E-004
#    -25     6       1.4149939285E-004
#    -25     7       1.0831904167E-005
#    -25     8       2.7223226768E-004
#    -25     9       5.8365098547E-006
#    -25    10       5.2383071799E-004
#    -25    11       8.2351200572E-005
#    -25    12       5.4758995861E-004
#    -25    13       1.4968766284E-007
#    -25    14       8.2860448779E-005
#    -25    15       4.4577044395E-004
#    -25    16       1.6254737737E-004
#    -25    17       2.6652608304E-005
#    -25    18       5.9048363377E-005
#    -25    19       2.1856666527E-004
#    -25    20       1.6570227565E-004
#    -25    21       3.0445881652E-005
#    -25    22       8.7279353086E-005
#    -25    23       7.0409570987E-005
#    -24     0       1.2502517964E-005
#    -24     1       1.7314210388E-004
#    -24     2       4.5561985374E-006
#    -24     3       9.2314341280E-006
#    -24     4       2.4762101712E-005
#    -24     5       5.8397639453E-004
#    -24     6       1.3373575632E-004
#    -24     7       3.4778254711E-005
#    -24     8       2.8422635218E-005
#    -24     9       1.3041633784E-004
#    -24    10       4.2314371481E-005
#    -24    11       2.2170121055E-005
#    -24    12       1.7741219171E-004
#    -24    13       8.6030341912E-005
#    -24    14       7.4005342399E-005
#    -24    15       6.7502674023E-006
#    -24    16       1.1670569240E-004
#    -24    17       1.9260376260E-004
#    -24    18       9.4662055876E-005
#    -24    19       5.2093022469E-005
#    -24    20       1.1650091926E-004
#    -24    21       4.2931592236E-005
#    -24    22       2.2889398037E-005
#    -24    23       7.2954258788E-005
#    -24    24       9.9669864046E-006
#    -23    -2       6.4645373073E-005
#    -23    -1       6.3036726028E-006
#    -23     0       4.6184154681E-005
#    -23     1       2.3017104940E-005
#    -23     2       7.9504462872E-005
#    -23     3       2.1155437533E-006
#    -23     4       1.7450336184E-004
#    -23     5       2.8631853241E-004
#    -23     6       7.8907003673E-005
#    -23     7       1.8093280076E-004
#    -23     8       6.6038155659E-005
#    -23     9       9.5407543219E-004
#    -23    10       2.0432371402E-004
#    -23    11       3.0314287236E-005
#    -23    12       3.1931573343E-004
#    -23    13       9.3016312776E-005
#    -23    14       2.9917502884E-005
#    -23    15       4.6712082754E-006
#    -23    16       9.5280329698E-005
#    -23    17       5.4356465289E-006
#    -23    18       4.2177924211E-005
#    -23    19       4.2352805651E-005
#    -23    20       1.5771784982E-005
#    -23    21       9.0241855214E-005
#    -23    22       4.4799281523E-005
#    -23    23       6.6288655645E-005
#    -23    24       3.7343857113E-005
#    -23    25       6.2983010028E-005
#    -22    -4       1.1099143874E-005
#    -22    -3       4.0722277611E-006
#    -22    -2       1.3278281414E-004
#    -22    -1       2.1433501375E-005
#    -22     0       1.7850250973E-004
#    -22     1       1.5573481637E-005
#    -22     2       5.6260138866E-004
#    -22     3       4.9570622782E-004
#    -22     4       4.3779238768E-004
#    -22     5       4.8423650256E-005
#    -22     6       2.0651652383E-004
#    -22     7       3.0159911555E-005
#    -22     8       4.6267797247E-004
#    -22     9       9.8537991380E-005
#    -22    10       2.5567686398E-005
#    -22    11       2.9275291664E-004
#    -22    12       1.2957922581E-004
#    -22    13       7.6665652512E-004
#    -22    14       2.4992461586E-004
#    -22    15       1.0099842600E-004
#    -22    16       2.0159149228E-004
#    -22    17       9.3377971954E-005
#    -22    18       2.1058079346E-004
#    -22    19       5.2758915184E-005
#    -22    20       1.1488218046E-004
#    -22    21       6.4707139033E-006
#    -22    22       6.4107798591E-005
#    -22    23       2.1795898273E-005
#    -22    24       8.9412206576E-005
#    -22    25       3.0034826453E-005
#    -22    26       8.5588262288E-005
#    -21    -5       2.6240443493E-005
#    -21    -4       6.6100128854E-006
#    -21    -3       1.1537618509E-004
#    -21    -2       2.1864465834E-005
#    -21    -1       2.3132663152E-005
#    -21     0       1.3000378539E-005
#    -21     1       2.2845956955E-004
#    -21     2       1.7130882384E-005
#    -21     3       7.0985942425E-006
#    -21     4       3.6011408114E-004
#    -21     5       5.9605486724E-005
#    -21     6       3.9540817566E-004
#    -21     7       4.0493403736E-004
#    -21     8       1.0256023873E-004
#    -21     9       3.0890682553E-005
#    -21    10       1.0011913759E-004
#    -21    11       1.3806485456E-005
#    -21    12       8.6014897233E-005
#    -21    13       3.2375047260E-006
#    -21    14       1.3713791605E-004
#    -21    15       2.8529911326E-004
#    -21    16       3.8515611610E-005
#    -21    17       4.9650786984E-005
#    -21    18       1.9653900800E-004
#    -21    19       4.7335319696E-005
#    -21    20       7.8910520913E-005
#    -21    21       2.1890057669E-005
#    -21    22       2.0584910384E-005
#    -21    23       8.1418934001E-005
#    -21    24       2.5361984905E-005
#    -21    25       2.9928745745E-006
#    -21    26       5.7446646144E-006
#    -20    -7       2.3536808582E-005
#    -20    -6       2.4622085769E-005
#    -20    -5       9.2848829724E-004
#    -20    -4       5.7155465773E-005
#    -20    -3       1.9086463220E-004
#    -20    -2       3.9618947834E-006
#    -20    -1       2.4472535889E-004
#    -20     0       5.2184737927E-003
#    -20     1       3.5890489143E-004
#    -20     2       1.3940291876E-004
#    -20     3       5.6854825038E-005
#    -20     4       4.1099542445E-006
#    -20     5       9.4008821463E-003
#    -20     6       3.9383208404E-004
#    -20     7       2.8532532707E-004
#    -20     8       5.2455566820E-004
#    -20     9       3.0170185411E-004
#    -20    10       5.0756842612E-003
#    -20    11       1.7121826032E-004
#    -20    12       5.7725376111E-006
#    -20    13       8.9181446282E-005
#    -20    14       5.0070713411E-006
#    -20    15       6.1875482628E-003
#    -20    16       5.3754388516E-006
#    -20    17       2.6097575234E-004
#    -20    18       4.2491660807E-005
#    -20    19       6.2397254270E-005
#    -20    20       1.5763214318E-003
#    -20    21       3.1064977207E-005
#    -20    22       3.6138230162E-005
#    -20    23       6.5170751499E-005
#    -20    24       6.8615794980E-005
#    -20    25       3.4954894711E-005
#    -20    26       1.5734561208E-005
#    -20    27       4.1462258143E-006
#    -19    -8       1.9173484841E-005
#    -19    -7       7.7052134379E-006
#    -19    -6       1.9300363092E-005
#    -19    -5       2.1805447324E-005
#    -19    -4       5.5101076568E-006
#    -19    -3       7.1147672332E-005
#    -19    -2       7.3916981257E-005
#    -19    -1       1.3129913495E-004
#    -19     0       1.3868271843E-004
#    -19     1       9.7900171056E-005
#    -19     2       1.9160019428E-005
#    -19     3       7.0416907983E-005
#    -19     4       1.9040185433E-004
#    -19     5       3.0258680506E-004
#    -19     6       6.2797091701E-004
#    -19     7       1.3858597435E-004
#    -19     8       2.7367844737E-005
#    -19     9       1.6593386456E-004
#    -19    10       2.7321147113E-004
#    -19    11       2.9617539011E-004
#    -19    12       6.0920371733E-004
#    -19    13       1.6238533312E-004
#    -19    14       1.1215085567E-004
#    -19    15       1.3605746500E-004
#    -19    16       5.9458892513E-005
#    -19    17       1.2543001399E-004
#    -19    18       9.6952714904E-007
#    -19    19       1.1021539404E-004
#    -19    20       3.7304313202E-005
#    -19    21       8.4346877806E-005
#    -19    22       3.1491909220E-005
#    -19    23       8.4973876857E-006
#    -19    24       2.0288182431E-006
#    -19    25       2.6535158830E-005
#    -19    26       6.8366843121E-006
#    -19    27       2.8037721767E-005
#    -18    -9       6.2540592913E-006
#    -18    -8       1.6169427734E-005
#    -18    -7       9.6847602001E-006
#    -18    -6       6.4934641218E-005
#    -18    -5       9.0486641754E-006
#    -18    -4       1.5312323243E-004
