 Diffraction intensities for potential:ga5x5_07D10003.in                       
#    -28    13       2.2159177163E-005
#    -28    14       9.1739684305E-006
#    -28    15       4.3652964917E-005
#    -27     7       6.8774698440E-005
#    -27     8       2.1676498920E-005
#    -27     9       9.7536137296E-006
#    -27    10       3.1131059372E-005
#    -27    11       9.0902210500E-005
#    -27    12       4.9369406776E-005
#    -27    13       5.1936168615E-006
#    -27    14       5.6520287010E-005
#    -27    15       6.8365021178E-005
#    -27    16       3.0867373995E-005
#    -27    17       7.8344620862E-005
#    -27    18       1.5356366460E-006
#    -27    19       2.8443227784E-005
#    -27    20       1.4270113208E-005
#    -26     4       2.8447156718E-005
#    -26     5       3.3887074311E-005
#    -26     6       9.7898678941E-005
#    -26     7       2.3987145269E-005
#    -26     8       4.0170870641E-005
#    -26     9       1.4202583965E-005
#    -26    10       6.3489730132E-005
#    -26    11       8.9806548393E-005
#    -26    12       4.3540097251E-005
#    -26    13       8.5261399228E-006
#    -26    14       5.2897693418E-005
#    -26    15       2.3798145422E-005
#    -26    16       2.1992770067E-005
#    -26    17       9.0293171753E-005
#    -26    18       4.5808032209E-005
#    -26    19       4.0312002980E-005
#    -26    20       2.0760135057E-006
#    -26    21       2.2548664607E-006
#    -26    22       9.5327920317E-006
#    -25     2       1.0476890286E-004
#    -25     3       5.9410074241E-006
#    -25     4       1.1654521374E-004
#    -25     5       2.8934769178E-004
#    -25     6       2.4080973607E-005
#    -25     7       1.0880855891E-004
#    -25     8       2.5986956469E-006
#    -25     9       2.7327658846E-005
#    -25    10       7.4588339983E-004
#    -25    11       2.8781156122E-005
#    -25    12       9.7826454367E-005
#    -25    13       4.2811081679E-005
#    -25    14       3.9390789577E-005
#    -25    15       4.1186994121E-004
#    -25    16       4.6326206056E-005
#    -25    17       1.8430704823E-005
#    -25    18       4.3547497673E-005
#    -25    19       3.2530845635E-005
#    -25    20       6.6494496482E-005
#    -25    21       2.8443327003E-005
#    -25    22       4.2088444392E-005
#    -25    23       1.2498878062E-004
#    -24     0       3.5641752503E-005
#    -24     1       2.3041847556E-004
#    -24     2       5.8441994041E-006
#    -24     3       1.6486222167E-004
#    -24     4       1.8022537633E-004
#    -24     5       8.3026156970E-006
#    -24     6       6.9625568004E-005
#    -24     7       1.3712243414E-004
#    -24     8       7.5447078300E-007
#    -24     9       3.4242373361E-006
#    -24    10       3.6741101190E-006
#    -24    11       3.0739992640E-005
#    -24    12       3.2307996094E-005
#    -24    13       5.2258953747E-005
#    -24    14       2.9799823027E-005
#    -24    15       4.1715113837E-006
#    -24    16       1.9505575208E-004
#    -24    17       5.0135325623E-005
#    -24    18       5.7031304287E-005
#    -24    19       1.5628633479E-004
#    -24    20       2.0657433026E-004
#    -24    21       5.4848329816E-005
#    -24    22       1.1307660664E-004
#    -24    23       4.7494512276E-005
#    -24    24       4.7754062275E-005
#    -23    -2       2.2546224315E-005
#    -23    -1       5.7244910101E-005
#    -23     0       1.7301045035E-004
#    -23     1       5.3808281307E-005
#    -23     2       1.6976914518E-004
#    -23     3       5.6208526146E-005
#    -23     4       1.1352983440E-005
#    -23     5       1.4155430634E-004
#    -23     6       4.8034298318E-005
#    -23     7       5.1868782037E-007
#    -23     8       4.7507663590E-005
#    -23     9       1.7078448482E-005
#    -23    10       1.1102290724E-004
#    -23    11       7.7443867553E-005
#    -23    12       5.5428654563E-005
#    -23    13       6.7389757510E-005
#    -23    14       7.7847638093E-005
#    -23    15       1.0887911299E-004
#    -23    16       2.7085935905E-004
#    -23    17       3.2480862979E-005
#    -23    18       9.3461710316E-005
#    -23    19       7.6119875684E-005
#    -23    20       3.3876317756E-005
