 Diffraction intensities for potential:gv5x5_20D10007.in                       
#    -28    13       3.8871914531E-005
#    -28    14       5.2298657142E-005
#    -28    15       8.1241842178E-007
#    -27     7       1.1798490097E-004
#    -27     8       1.7446434382E-004
#    -27     9       5.6580136908E-005
#    -27    10       4.6885460049E-005
#    -27    11       4.9153047260E-005
#    -27    12       1.9216621775E-005
#    -27    13       2.2445987653E-004
#    -27    14       1.0346514362E-005
#    -27    15       6.5234380050E-005
#    -27    16       6.3461007742E-005
#    -27    17       3.7716368316E-005
#    -27    18       6.2426451343E-006
#    -27    19       2.4349550986E-006
#    -27    20       4.6759595470E-006
#    -26     4       4.6146917744E-005
#    -26     5       2.3144623274E-004
#    -26     6       7.6217568585E-005
#    -26     7       6.6994314699E-005
#    -26     8       8.0065231746E-007
#    -26     9       1.6511319082E-004
#    -26    10       4.5867804187E-004
#    -26    11       1.0211924810E-004
#    -26    12       3.4213297598E-005
#    -26    13       6.7145848349E-005
#    -26    14       1.4328436083E-004
#    -26    15       8.1748350835E-005
#    -26    16       1.0495967603E-004
#    -26    17       3.0754542181E-006
#    -26    18       1.1365596548E-004
#    -26    19       2.7852668732E-005
#    -26    20       9.4587898671E-006
#    -26    21       3.7458027145E-006
#    -26    22       8.8317909224E-006
#    -25     2       6.5922033485E-005
#    -25     3       2.5283188125E-004
#    -25     4       6.7312353253E-005
#    -25     5       1.7295584638E-003
#    -25     6       1.6898176402E-004
#    -25     7       6.1001211051E-005
#    -25     8       8.4078093151E-005
#    -25     9       1.5521940247E-005
#    -25    10       1.0293230244E-003
#    -25    11       1.1116936042E-004
#    -25    12       2.8745902210E-004
#    -25    13       1.5491400966E-005
#    -25    14       3.3133656293E-005
#    -25    15       2.2054305376E-004
#    -25    16       7.5316109668E-005
#    -25    17       1.3200375004E-004
#    -25    18       3.4015147157E-004
#    -25    19       1.3218323319E-005
#    -25    20       1.6003801327E-004
#    -25    21       5.0604504504E-005
#    -25    22       5.2251026276E-005
#    -25    23       8.4753848529E-007
#    -24     0       1.1036105461E-004
#    -24     1       1.7660890138E-004
#    -24     2       5.7310196165E-005
#    -24     3       3.9567157742E-004
#    -24     4       2.3268273066E-004
#    -24     5       1.0199174749E-004
#    -24     6       1.0671382819E-003
#    -24     7       1.2480318898E-004
#    -24     8       2.3665823380E-005
#    -24     9       4.1552023652E-005
#    -24    10       1.0913175609E-004
#    -24    11       1.9381936390E-005
#    -24    12       2.9624196519E-004
#    -24    13       3.4932398461E-004
#    -24    14       9.1514312234E-006
#    -24    15       9.1776223438E-005
#    -24    16       4.0801039236E-004
#    -24    17       2.3174624733E-004
#    -24    18       1.0122479946E-004
#    -24    19       2.4261098024E-004
#    -24    20       3.9251148138E-004
#    -24    21       2.6723325686E-004
#    -24    22       1.1255382556E-004
#    -24    23       5.6767889473E-005
#    -24    24       8.7121779400E-005
#    -23    -2       1.3166932224E-004
#    -23    -1       8.1852946826E-005
#    -23     0       5.4224196027E-005
#    -23     1       8.8444585974E-006
#    -23     2       3.7545869758E-005
#    -23     3       8.6007297776E-004
#    -23     4       2.5815455839E-004
#    -23     5       6.1227338952E-004
#    -23     6       4.0017692956E-004
#    -23     7       1.0774348111E-004
#    -23     8       2.6924879524E-004
#    -23     9       5.9736002356E-005
#    -23    10       1.6627257998E-004
#    -23    11       4.2371173937E-004
#    -23    12       4.9781753900E-004
#    -23    13       4.1806809637E-006
#    -23    14       1.1023973421E-004
#    -23    15       1.8227167037E-004
#    -23    16       5.9859894774E-005
#    -23    17       8.9794745903E-005
#    -23    18       3.6251436756E-005
#    -23    19       4.6080128197E-005
#    -23    20       8.8483152710E-005
#    -23    21       3.6614834127E-005
#    -23    22       2.1312116792E-005
#    -23    23       1.2853742590E-004
#    -23    24       6.6015968684E-005
#    -23    25       6.5647468360E-005
#    -22    -4       2.9151964024E-005
#    -22    -3       2.2003885504E-004
#    -22    -2       1.0842826714E-004
#    -22    -1       2.4246008361E-004
#    -22     0       5.2627293367E-004
#    -22     1       1.6340898829E-004
#    -22     2       2.0925590279E-004
#    -22     3       3.6395630779E-004
#    -22     4       2.9801707024E-004
#    -22     5       6.3360639031E-004
#    -22     6       7.9910894040E-005
#    -22     7       1.5259565925E-004
#    -22     8       4.6531071466E-004
#    -22     9       1.7651702006E-004
#    -22    10       2.3257446726E-004
#    -22    11       4.3585996568E-005
#    -22    12       7.4869756531E-005
#    -22    13       1.8871322491E-004
#    -22    14       2.2960926270E-004
#    -22    15       5.7140932365E-005
#    -22    16       6.6115838397E-005
#    -22    17       2.2398379782E-006
#    -22    18       2.1093250849E-004
#    -22    19       2.8541496375E-005
#    -22    20       8.5187014978E-005
#    -22    21       1.7628219148E-004
#    -22    22       2.0585829711E-004
#    -22    23       2.3066712765E-005
#    -22    24       7.1542379330E-005
#    -22    25       3.5402588900E-005
#    -22    26       2.2052437149E-005
#    -21    -5       1.2551068294E-004
#    -21    -4       3.1095451492E-005
#    -21    -3       1.2961423772E-004
#    -21    -2       4.4616155406E-005
#    -21    -1       2.4475553183E-005
#    -21     0       3.6058463340E-004
#    -21     1       9.6940721389E-005
#    -21     2       1.0904554207E-005
