 Diffraction intensities for potential:_6x6_02D10005.in                        
#    -54    14       7.5050457486E-006
#    -54    15       8.6766074583E-017
#    -54    16       1.8665835337E-005
#    -54    17       1.3431189538E-016
#    -54    18       2.8684437044E-005
#    -54    19       1.0570029714E-016
#    -54    20       2.1307447581E-005
#    -53     9       1.8020904303E-005
#    -53    10       6.2234245968E-018
#    -53    11       2.2341976294E-005
#    -53    12       1.0934317274E-017
#    -53    13       3.0311531491E-005
#    -53    14       7.3963466463E-018
#    -53    15       2.3114495921E-005
#    -53    16       4.9438579198E-017
#    -53    17       1.7385446223E-005
#    -53    18       8.5902391983E-017
#    -53    19       4.2851302913E-005
#    -53    20       2.7089939359E-017
#    -53    21       3.4417754955E-005
#    -53    22       5.0155643949E-018
#    -53    23       3.0967954374E-005
#    -53    24       1.5532352436E-016
#    -52     6       4.2340861609E-006
#    -52     7       8.8668743649E-018
#    -52     8       6.1598097473E-006
#    -52     9       2.4965876365E-018
#    -52    10       2.2782620527E-006
#    -52    11       2.5712033738E-017
#    -52    12       2.3844170505E-005
#    -52    13       2.3980078313E-017
#    -52    14       2.9622249903E-005
#    -52    15       1.9276859929E-017
#    -52    16       1.9081754058E-005
#    -52    17       4.3183846868E-018
#    -52    18       2.6207176862E-005
#    -52    19       3.9707957869E-017
#    -52    20       2.9047616379E-005
#    -52    21       5.0554624511E-018
#    -52    22       5.0034324809E-005
#    -52    23       2.0182558279E-016
#    -52    24       2.9849103352E-005
#    -52    25       7.3861876029E-017
#    -52    26       1.9140213150E-005
#    -51     3       1.3791273123E-005
#    -51     4       4.6631643453E-017
#    -51     5       1.7107798663E-005
#    -51     6       2.4367276001E-017
#    -51     7       1.5407888072E-005
#    -51     8       1.1750654329E-017
#    -51     9       2.4479646462E-005
#    -51    10       1.2833920318E-017
#    -51    11       2.7536272454E-005
#    -51    12       2.3216012911E-017
#    -51    13       3.1711199044E-005
#    -51    14       1.0082740892E-017
#    -51    15       3.0710987718E-005
#    -51    16       4.6390635700E-017
#    -51    17       4.3854925598E-005
#    -51    18       5.4679597650E-017
#    -51    19       3.6985353849E-005
#    -51    20       2.2233685441E-017
#    -51    21       3.7463314109E-005
#    -51    22       3.8576763662E-017
#    -51    23       3.4699976141E-005
#    -51    24       5.9203289388E-018
#    -51    25       4.4225117356E-005
#    -51    26       3.2282721478E-016
#    -51    27       2.7521633910E-005
#    -50     1       4.9350976343E-017
#    -50     2       1.3328305372E-005
#    -50     3       1.3113346959E-016
#    -50     4       9.4902367569E-006
#    -50     5       1.0704303091E-016
#    -50     6       3.9074897181E-005
#    -50     7       3.2834199523E-017
#    -50     8       2.3520540579E-005
#    -50     9       9.4022690930E-018
#    -50    10       2.2722128714E-005
#    -50    11       3.3489385576E-017
#    -50    12       6.2311059324E-005
#    -50    13       3.9394175160E-017
#    -50    14       4.9627659180E-005
#    -50    15       5.9978257677E-017
#    -50    16       6.4266281713E-005
#    -50    17       9.9890400773E-017
#    -50    18       5.3047478509E-005
#    -50    19       1.2604412849E-016
#    -50    20       5.1865271628E-005
#    -50    21       5.2454184086E-017
#    -50    22       6.7374916730E-005
#    -50    23       6.1836020873E-017
#    -50    24       3.6581255252E-005
#    -50    25       2.1205121925E-017
#    -50    26       4.4917057794E-005
#    -50    27       1.3327747221E-016
#    -50    28       2.8485440923E-005
#    -49    -1       3.2701448267E-006
#    -49     0       1.7872207135E-017
#    -49     1       1.0324003616E-005
#    -49     2       9.0502101997E-018
#    -49     3       2.4373454943E-005
#    -49     4       2.3863922322E-016
#    -49     5       1.4879172546E-005
#    -49     6       2.0403349975E-016
#    -49     7       1.7221843342E-005
#    -49     8       1.1753501367E-017
#    -49     9       3.4503203881E-005
#    -49    10       2.3520698689E-017
#    -49    11       3.3043236819E-005
#    -49    12       4.5016881916E-017
#    -49    13       4.3116854111E-005
#    -49    14       8.3117613883E-017
#    -49    15       6.5497205684E-005
#    -49    16       1.7724372199E-016
#    -49    17       4.5452420802E-005
#    -49    18       1.6125920480E-016
#    -49    19       6.5773962375E-005
#    -49    20       1.6290520962E-016
#    -49    21       4.4252030175E-005
#    -49    22       1.1808463709E-016
#    -49    23       6.8914500245E-005
#    -49    24       2.2282387648E-016
#    -49    25       5.9350091129E-005
#    -49    26       5.2732857988E-017
#    -49    27       6.7876940519E-005
#    -49    28       7.6379772391E-017
#    -49    29       2.5279562250E-005
#    -48    -3       2.1189451264E-016
#    -48    -2       1.2195786037E-005
#    -48    -1       1.0885354212E-016
#    -48     0       2.0810811643E-005
#    -48     1       1.4731677651E-017
#    -48     2       1.3996011065E-005
#    -48     3       1.6607983139E-016
#    -48     4       1.3250639601E-005
#    -48     5       1.8952140342E-016
#    -48     6       2.0918970170E-005
#    -48     7       2.0820094947E-017
#    -48     8       1.1317302802E-005
#    -48     9       2.9412178383E-016
#    -48    10       2.7847591491E-005
#    -48    11       6.7305491611E-017
#    -48    12       8.2963337958E-005
#    -48    13       7.4414829398E-017
#    -48    14       6.0430839504E-005
#    -48    15       6.2734331678E-016
#    -48    16       8.8735737438E-005
#    -48    17       3.2132076703E-016
#    -48    18       5.4728525167E-005
#    -48    19       1.8344199994E-016
#    -48    20       7.3205543487E-005
#    -48    21       4.4881798560E-016
#    -48    22       1.6495235612E-004
#    -48    23       2.4555563113E-016
#    -48    24       4.1325498978E-005
#    -48    25       5.0816928268E-017
#    -48    26       6.5668941044E-005
#    -48    27       2.3147010312E-016
#    -48    28       1.9429613515E-005
#    -48    29       9.2807919972E-017
#    -48    30       4.1581375412E-005
#    -47    -4       2.3684886748E-017
#    -47    -3       2.0011181556E-005
#    -47    -2       4.5981381449E-017
#    -47    -1       3.4126532145E-005
#    -47     0       2.2544148092E-016
#    -47     1       3.0321658627E-005
#    -47     2       1.2076776860E-016
#    -47     3       3.1410339664E-005
#    -47     4       2.9060285992E-017
#    -47     5       2.6818617955E-005
#    -47     6       1.9684404799E-016
#    -47     7       2.9425376277E-005
#    -47     8       1.2020274067E-016
#    -47     9       4.5342551771E-005
#    -47    10       1.0452245173E-016
#    -47    11       4.4017100942E-005
#    -47    12       1.4332586383E-016
#    -47    13       7.6924799853E-005
#    -47    14       8.2331303414E-018
#    -47    15       7.1922818825E-005
#    -47    16       4.8821426608E-016
#    -47    17       7.8494120248E-005
#    -47    18       3.3945519426E-016
#    -47    19       9.6925616622E-005
#    -47    20       4.7456488088E-017
#    -47    21       1.2089369558E-004
#    -47    22       3.1028343007E-016
#    -47    23       1.1019519198E-004
#    -47    24       2.6344484394E-016
#    -47    25       6.6699326145E-005
#    -47    26       3.1964590620E-016
#    -47    27       3.5406321854E-005
#    -47    28       1.0699990742E-016
#    -47    29       5.5328377065E-005
#    -47    30       1.7554841601E-016
#    -47    31       2.6997107014E-005
#    -46    -6       3.8186760540E-006
#    -46    -5       4.2421140882E-017
#    -46    -4       8.3149149581E-006
#    -46    -3       5.8079884525E-017
#    -46    -2       1.3085317724E-005
#    -46    -1       2.6329025688E-016
#    -46     0       2.1293967116E-005
#    -46     1       1.9255213425E-016
#    -46     2       1.8441493693E-005
#    -46     3       7.3611481167E-017
#    -46     4       1.5759910921E-005
#    -46     5       1.6571725058E-016
#    -46     6       3.0858877258E-005
#    -46     7       5.0364959433E-017
#    -46     8       3.4656496706E-005
#    -46     9       5.4669752719E-017
#    -46    10       2.6287121421E-005
#    -46    11       3.7294104072E-017
#    -46    12       4.7133891998E-005
#    -46    13       1.3917054887E-016
#    -46    14       5.6270186988E-005
#    -46    15       1.2298024003E-016
#    -46    16       7.5382009629E-005
#    -46    17       2.0927763100E-016
#    -46    18       8.5742569623E-005
#    -46    19       2.8476262445E-016
#    -46    20       9.2247842960E-005
#    -46    21       2.0257201844E-016
#    -46    22       9.3867800373E-005
#    -46    23       2.7021199134E-016
#    -46    24       9.6909316689E-005
#    -46    25       3.0937652161E-016
#    -46    26       1.0838763586E-004
#    -46    27       7.4417232923E-017
#    -46    28       8.9883196049E-005
#    -46    29       2.7502580700E-016
#    -46    30       3.3604476467E-005
#    -46    31       1.8210596081E-016
#    -45    -7       1.2340370517E-005
#    -45    -6       6.5840532447E-017
#    -45    -5       1.2864364851E-005
#    -45    -4       1.1891448875E-016
#    -45    -3       1.9144652661E-005
#    -45    -2       1.5721862295E-016
#    -45    -1       2.7363410990E-005
#    -45     0       2.4730086992E-016
#    -45     1       2.7972253208E-005
#    -45     2       1.9712316811E-016
#    -45     3       3.3520125032E-005
#    -45     4       7.4704391448E-017
#    -45     5       4.0040229185E-005
#    -45     6       7.9710098159E-017
#    -45     7       3.7994034519E-005
#    -45     8       8.8370058663E-018
#    -45     9       3.3799128592E-005
#    -45    10       2.6587969483E-017
#    -45    11       4.4018137609E-005
#    -45    12       1.3344860856E-016
#    -45    13       4.5848587708E-005
#    -45    14       2.7635272988E-016
#    -45    15       6.4029730120E-005
#    -45    16       5.0665888710E-016
#    -45    17       8.2771030652E-005
#    -45    18       3.8869605950E-016
#    -45    19       9.5031523149E-005
#    -45    20       2.6761012077E-016
#    -45    21       1.0341023445E-004
