 Diffraction intensities for potential:x6x6_03D10005.in                        
#    -33   -20       4.0619787813E-005
#    -33   -19       4.1955429760E-005
#    -33   -18       8.8784161011E-006
#    -33   -17       4.9621509166E-005
#    -33   -16       7.1017313919E-005
#    -33   -15       1.3196286531E-005
#    -33   -14       7.9384513666E-005
#    -33   -13       8.2461118304E-005
#    -33   -12       8.9991367314E-006
#    -33   -11       5.9857406481E-005
#    -33   -10       4.7814483197E-005
#    -33    -9       7.4732427029E-006
#    -33    -8       4.8105668109E-005
#    -33    -7       3.2769000764E-005
#    -33    -6       1.2458894224E-005
#    -33    -5       2.4451241848E-005
#    -33    -4       3.7778722109E-005
#    -33    -3       1.3907727072E-005
#    -33    -2       6.6902036593E-005
#    -33    -1       4.6208791244E-005
#    -33     0       2.6809941006E-005
#    -33     1       4.7519706423E-005
#    -33     2       3.6467124302E-005
#    -33     3       2.0276877050E-005
#    -33     4       2.6004235072E-005
#    -33     5       4.3422016064E-005
#    -33     6       3.6915456575E-006
#    -33     7       7.3230581556E-005
#    -33     8       7.6463692795E-005
#    -33     9       8.8782023427E-006
#    -33    10       8.4466550339E-005
#    -33    11       7.7769584783E-005
#    -33    12       1.9360521278E-005
#    -33    13       5.7023230409E-005
#    -33    14       1.0789780125E-004
#    -33    15       2.6875554429E-005
#    -33    16       1.0609271907E-004
#    -33    17       1.1370599447E-004
#    -33    18       2.0494224076E-005
#    -33    19       6.1296167135E-005
#    -33    20       2.7313478899E-005
#    -33    21       1.1344988689E-005
#    -33    22       9.0839124349E-006
#    -33    23       2.1200377658E-005
#    -33    24       1.0535137037E-005
#    -33    25       2.9479004341E-005
#    -33    26       7.1449185619E-005
#    -33    27       1.3461467262E-005
#    -33    28       1.1193094934E-004
#    -33    29       1.0038855806E-004
#    -33    30       2.1307954834E-005
#    -33    31       9.9603522336E-005
#    -33    32       7.4498416355E-005
#    -33    33       3.7373172301E-005
#    -32   -21       2.3229426153E-008
#    -32   -20       6.1969716431E-005
#    -32   -19       7.5286247526E-007
#    -32   -18       7.2636470268E-007
#    -32   -17       8.9930471996E-005
#    -32   -16       5.6698898342E-008
#    -32   -15       7.4088518177E-009
#    -32   -14       1.4200811303E-004
#    -32   -13       1.2441495513E-006
#    -32   -12       7.0737682413E-007
#    -32   -11       8.3706694645E-005
#    -32   -10       1.2090942548E-007
#    -32    -9       1.6256110288E-006
#    -32    -8       5.5060318155E-005
#    -32    -7       1.3755730257E-007
#    -32    -6       1.1231938652E-006
#    -32    -5       5.7552041801E-005
#    -32    -4       1.3865062666E-006
#    -32    -3       2.4728348756E-006
#    -32    -2       1.3541949576E-004
#    -32    -1       5.4145130402E-006
#    -32     0       5.0189626795E-007
#    -32     1       1.1683887911E-004
#    -32     2       9.7901522997E-006
#    -32     3       1.2743566582E-006
#    -32     4       6.3546054185E-005
#    -32     5       3.7107621864E-006
#    -32     6       1.8307577324E-006
#    -32     7       1.9160259319E-004
#    -32     8       3.1534318809E-006
#    -32     9       6.4289588162E-006
#    -32    10       2.1387889816E-004
#    -32    11       2.1021303478E-007
#    -32    12       3.8903080463E-006
#    -32    13       2.1289273042E-004
#    -32    14       7.6243958482E-007
#    -32    15       1.4373282614E-006
#    -32    16       2.5388893414E-004
#    -32    17       1.6407281578E-007
#    -32    18       4.5018890468E-007
#    -32    19       1.2925268982E-004
#    -32    20       2.2328598221E-007
#    -32    21       7.6084332498E-007
#    -32    22       5.2047000735E-005
#    -32    23       6.6991097850E-007
#    -32    24       7.2810027890E-007
#    -32    25       1.1810669445E-004
#    -32    26       3.1740093919E-006
#    -32    27       5.9220752355E-007
#    -32    28       1.9270946784E-004
#    -32    29       2.4619237094E-006
#    -32    30       3.7613970891E-006
#    -32    31       2.2639125881E-004
#    -32    32       4.3579546233E-006
#    -32    33       6.2503638530E-006
#    -31   -22       5.5437335224E-006
#    -31   -21       3.8000119979E-005
#    -31   -20       3.8181376225E-005
#    -31   -19       1.3181673793E-005
#    -31   -18       4.8672545530E-005
#    -31   -17       6.0816000490E-005
#    -31   -16       1.7211215080E-005
#    -31   -15       6.1525679925E-005
#    -31   -14       7.4345951530E-005
#    -31   -13       9.8359167719E-006
#    -31   -12       5.6071055317E-005
#    -31   -11       1.9556193111E-005
#    -31   -10       1.7214175197E-006
#    -31    -9       1.9293893174E-005
#    -31    -8       1.2070861425E-005
#    -31    -7       2.8426767548E-006
#    -31    -6       1.5522135907E-005
#    -31    -5       2.5498819649E-005
#    -31    -4       9.6882943720E-006
#    -31    -3       7.8612462199E-005
#    -31    -2       5.2826817708E-005
#    -31    -1       3.1411199762E-005
#    -31     0       5.2534978335E-005
#    -31     1       3.6474793103E-005
#    -31     2       1.6014057555E-005
#    -31     3       1.3735392814E-005
#    -31     4       4.6631424561E-005
#    -31     5       3.3796685655E-006
#    -31     6       6.6065548548E-005
#    -31     7       8.7960963691E-005
#    -31     8       2.0508429353E-005
#    -31     9       1.1061076134E-004
#    -31    10       8.7565272730E-005
#    -31    11       2.5775066273E-005
#    -31    12       5.7164612239E-005
#    -31    13       7.7744519900E-005
#    -31    14       2.2267244331E-005
#    -31    15       5.6125155312E-005
#    -31    16       1.1492254967E-004
#    -31    17       2.4565288902E-005
#    -31    18       5.9212034001E-005
#    -31    19       8.5426847016E-005
#    -31    20       1.2010792739E-005
#    -31    21       2.4905998083E-005
#    -31    22       2.2942130509E-005
#    -31    23       7.5012808144E-006
#    -31    24       3.0511832349E-005
#    -31    25       2.5072485034E-005
#    -31    26       1.3715103632E-005
#    -31    27       1.0451135911E-004
#    -31    28       8.9564979313E-005
#    -31    29       2.0621174963E-005
#    -31    30       1.3328172941E-004
#    -31    31       2.3378319210E-004
#    -31    32       3.9917262622E-006
#    -30   -23       1.7278294934E-006
#    -30   -22       1.4070422872E-006
#    -30   -21       8.2277478736E-005
#    -30   -20       3.7214899982E-007
#    -30   -19       1.5258579062E-006
#    -30   -18       1.2002348387E-004
#    -30   -17       4.7968616697E-009
#    -30   -16       2.2313901278E-009
#    -30   -15       1.4510566075E-004
#    -30   -14       9.3937633772E-007
#    -30   -13       1.4221636340E-006
#    -30   -12       3.0335479793E-004
#    -30   -11       4.3681411773E-008
#    -30   -10       2.0520119119E-006
#    -30    -9       9.5160177534E-006
#    -30    -8       1.1544812475E-007
#    -30    -7       1.1846570661E-006
#    -30    -6       7.3553886791E-004
#    -30    -5       2.2748263367E-006
#    -30    -4       3.1005546979E-006
#    -30    -3       1.2562050661E-004
#    -30    -2       6.9804510747E-006
#    -30    -1       1.6594590257E-006
#    -30     0       2.1330212784E-003
#    -30     1       8.8924632081E-006
#    -30     2       3.6227253875E-006
#    -30     3       2.2793934233E-005
#    -30     4       7.8467925940E-006
#    -30     5       4.2970103358E-007
#    -30     6       3.7181646158E-003
#    -30     7       7.3629151189E-006
#    -30     8       5.1431166259E-006
#    -30     9       1.4621584975E-004
#    -30    10       1.2293591778E-006
#    -30    11       5.5926785947E-006
#    -30    12       5.6301817492E-003
#    -30    13       2.9988413938E-007
#    -30    14       2.7330740643E-006
#    -30    15       1.3854335389E-004
#    -30    16       1.5610700514E-006
#    -30    17       5.9903126992E-007
#    -30    18       3.0205629264E-003
#    -30    19       3.4051989206E-006
#    -30    20       5.6256406123E-007
#    -30    21       9.8971803193E-005
#    -30    22       2.5683357350E-006
#    -30    23       3.5638085471E-008
#    -30    24       9.5223075971E-004
#    -30    25       9.9325564863E-007
#    -30    26       4.3487017824E-006
#    -30    27       1.0609319199E-004
#    -30    28       1.2719750175E-006
#    -30    29       1.4923848027E-006
#    -30    30       2.1534939968E-004
#    -30    31       3.1703967345E-006
#    -30    32       2.2831938407E-006
#    -29   -24       5.9552895749E-006
#    -29   -23       3.3909586815E-006
#    -29   -22       6.3881402135E-005
#    -29   -21       6.3205256378E-005
#    -29   -20       2.3915125359E-005
#    -29   -19       5.7264489250E-005
#    -29   -18       7.8468686324E-005
#    -29   -17       1.6513455290E-005
#    -29   -16       6.4533408295E-005
#    -29   -15       6.6630371174E-005
#    -29   -14       8.9818519808E-006
#    -29   -13       4.9009789288E-005
#    -29   -12       2.1186624631E-005
#    -29   -11       8.1393235184E-007
#    -29   -10       7.1350135590E-006
#    -29    -9       3.3720946721E-006
#    -29    -8       6.9519988684E-007
#    -29    -7       1.3700560110E-005
#    -29    -6       2.0062690621E-005
#    -29    -5       8.4005048044E-006
#    -29    -4       5.5564806716E-005
#    -29    -3       3.9050307472E-005
#    -29    -2       1.3291023155E-005
#    -29    -1       1.3816111692E-005
#    -29     0       1.1547965043E-005
#    -29     1       2.4176578241E-006
#    -29     2       5.5103371029E-006
#    -29     3       1.7095405933E-005
#    -29     4       9.2233201187E-006
#    -29     5       2.8715417628E-005
#    -29     6       3.2997461891E-005
#    -29     7       1.9380616401E-005
#    -29     8       2.5797104616E-005
#    -29     9       1.8088708332E-005
#    -29    10       8.5767982086E-006
#    -29    11       3.1760989933E-005
#    -29    12       3.1996165185E-005
#    -29    13       1.5201838270E-005
#    -29    14       4.9711753053E-005
#    -29    15       9.6309564479E-005
#    -29    16       2.1383932763E-005
#    -29    17       5.6813813812E-005
#    -29    18       7.7524016403E-005
#    -29    19       9.1347553633E-006
#    -29    20       3.4849352964E-005
#    -29    21       3.8569944824E-005
#    -29    22       6.2262088172E-007
#    -29    23       4.3930073337E-005
#    -29    24       5.7116814879E-005
#    -29    25       1.6148973280E-005
#    -29    26       1.0541881831E-004
#    -29    27       1.4955413157E-004
#    -29    28       5.7662530538E-005
#    -29    29       1.9562977095E-004
#    -29    30       1.0958051802E-004
#    -29    31       1.2171577904E-005
#    -29    32       1.9467458591E-005
#    -28   -24       2.8971677815E-006
#    -28   -23       1.0472972721E-006
#    -28   -22       1.7768832355E-004
#    -28   -21       6.8679370848E-007
#    -28   -20       1.8596678464E-006
#    -28   -19       1.8309759171E-004
#    -28   -18       6.8416827331E-008
#    -28   -17       2.2126688407E-007
#    -28   -16       1.4501109531E-004
#    -28   -15       1.1918210476E-006
#    -28   -14       1.4053001841E-006
#    -28   -13       8.2102305125E-005
#    -28   -12       3.5748792519E-007
#    -28   -11       1.7694592593E-006
#    -28   -10       1.1140833994E-005
#    -28    -9       1.0902309231E-007
#    -28    -8       2.8800412106E-007
#    -28    -7       3.8357774714E-005
#    -28    -6       3.5786867775E-007
#    -28    -5       3.1661838741E-006
#    -28    -4       7.1874098751E-005
#    -28    -3       3.0168007524E-006
#    -28    -2       1.5811260039E-006
#    -28    -1       3.3087685175E-007
#    -28     0       7.3400459288E-006
#    -28     1       5.5860256940E-006
#    -28     2       4.7833734688E-005
#    -28     3       1.2266683529E-005
#    -28     4       7.0215452106E-008
#    -28     5       3.1578859153E-005
#    -28     6       1.0546901937E-005
#    -28     7       5.9680267820E-006
#    -28     8       1.7561440596E-005
#    -28     9       4.0721341620E-006
#    -28    10       6.8093928436E-006
#    -28    11       1.4299548178E-004
#    -28    12       8.2246081425E-008
#    -28    13       2.1428803719E-006
#    -28    14       2.6532935162E-004
#    -28    15       4.9433896887E-007
#    -28    16       1.1365074743E-007
#    -28    17       2.1882539848E-004
#    -28    18       3.3951113369E-006
#    -28    19       2.1127028386E-007
#    -28    20       1.2715445457E-004
#    -28    21       4.5530889366E-006
#    -28    22       1.5815674596E-006
#    -28    23       1.1952304871E-004
#    -28    24       8.2667533678E-007
#    -28    25       6.4200141815E-006
#    -28    26       1.2742088218E-004
#    -28    27       1.0135485423E-006
#    -28    28       6.1464468083E-007
#    -28    29       3.4865066697E-004
#    -28    30       1.0817474325E-005
#    -28    31       1.9969274086E-006
#    -28    32       3.1157108497E-004
#    -27   -25       3.0878966048E-006
#    -27   -24       1.2363995473E-005
#    -27   -23       5.8866517368E-005
#    -27   -22       6.7644049262E-005
#    -27   -21       2.2096221755E-005
#    -27   -20       7.8592591506E-005
#    -27   -19       7.6827757255E-005
#    -27   -18       2.2867806983E-005
#    -27   -17       5.9586530084E-005
#    -27   -16       5.9045336489E-005
#    -27   -15       8.1233220907E-006
#    -27   -14       4.0285490464E-005
#    -27   -13       2.4159240078E-005
#    -27   -12       1.9240078907E-006
#    -27   -11       6.4086837032E-006
#    -27   -10       5.4084301167E-006
#    -27    -9       1.9505312091E-007
#    -27    -8       7.6083033067E-006
#    -27    -7       1.7724079395E-005
#    -27    -6       6.9069350951E-006
#    -27    -5       2.7199151814E-005
#    -27    -4       2.3864348177E-005
#    -27    -3       3.2215803501E-007
#    -27    -2       6.7359928950E-006
#    -27    -1       9.7726268657E-006
#    -27     0       5.8961610925E-006
#    -27     1       8.1765723892E-005
#    -27     2       1.9865643365E-005
#    -27     3       2.2222592187E-005
#    -27     4       2.8907464975E-005
#    -27     5       5.7518460345E-006
#    -27     6       1.1837876768E-005
#    -27     7       3.0657937415E-005
#    -27     8       6.4868556683E-005
#    -27     9       5.0956281910E-006
#    -27    10       1.4430624112E-004
#    -27    11       1.5788854974E-004
#    -27    12       5.2550176076E-005
#    -27    13       1.6794931619E-004
#    -27    14       2.0622702967E-004
#    -27    15       4.7448492790E-005
#    -27    16       1.3202944534E-004
#    -27    17       1.6310821527E-004
#    -27    18       2.6511126358E-005
#    -27    19       6.5779786609E-005
#    -27    20       7.3909267716E-005
#    -27    21       1.0080243561E-005
#    -27    22       4.0077714279E-005
#    -27    23       5.9728577404E-005
#    -27    24       9.3932737342E-006
#    -27    25       1.2150235038E-004
#    -27    26       1.2230471092E-004
#    -27    27       1.4774272318E-005
#    -27    28       3.0030259220E-004
#    -27    29       1.1820053795E-004
#    -27    30       1.1194538991E-005
#    -27    31       2.0788333815E-005
#    -26   -26       3.3382644825E-005
#    -26   -25       2.2044159998E-006
#    -26   -24       2.1613998415E-007
#    -26   -23       1.4138548012E-004
#    -26   -22       1.0780723591E-007
#    -26   -21       1.3052030363E-006
#    -26   -20       1.8911236592E-004
#    -26   -19       5.7995151319E-008
#    -26   -18       2.2921674244E-006
#    -26   -17       1.0789764113E-004
#    -26   -16       1.3045656042E-006
#    -26   -15       5.0009014045E-006
#    -26   -14       7.2289511806E-005
#    -26   -13       7.7219891512E-007
#    -26   -12       4.8914512280E-007
#    -26   -11       1.2326436595E-005
#    -26   -10       1.7841006739E-006
#    -26    -9       5.6589561008E-007
#    -26    -8       1.7269998920E-005
#    -26    -7       8.9225938158E-007
#    -26    -6       2.1454994262E-006
#    -26    -5       4.1159920661E-005
#    -26    -4       1.7221599174E-006
#    -26    -3       7.6156668708E-007
#    -26    -2       6.8458966040E-005
#    -26    -1       6.9957831158E-006
#    -26     0       6.0866403458E-006
#    -26     1       1.4545163671E-004
#    -26     2       9.0789268885E-006
#    -26     3       3.0835111916E-007
#    -26     4       4.3928963305E-005
#    -26     5       1.2125178730E-005
#    -26     6       4.2115671446E-006
#    -26     7       1.8771177105E-004
#    -26     8       8.0516683215E-006
#    -26     9       8.8788146432E-006
#    -26    10       4.2472929056E-004
#    -26    11       1.1536115380E-006
#    -26    12       7.1352372923E-006
#    -26    13       5.1227500400E-004
#    -26    14       1.0749045691E-006
#    -26    15       3.0005757640E-006
#    -26    16       4.1213686175E-004
#    -26    17       3.0286957923E-006
#    -26    18       1.2832932039E-006
#    -26    19       2.2511556714E-004
#    -26    20       4.0426051292E-006
#    -26    21       1.1367523824E-006
#    -26    22       1.2827868186E-004
#    -26    23       2.4506429106E-006
#    -26    24       6.8268879614E-006
#    -26    25       1.4072277142E-004
#    -26    26       3.5891716636E-007
#    -26    27       7.2564095140E-007
#    -26    28       3.6694917527E-004
#    -26    29       6.3809138238E-006
#    -26    30       2.1372918347E-006
#    -26    31       1.5960946657E-004
#    -25   -26       1.9396824516E-005
#    -25   -25       4.1513852025E-006
#    -25   -24       6.2905308610E-005
#    -25   -23       9.6715823739E-005
#    -25   -22       2.1449369044E-005
#    -25   -21       8.6882247706E-005
#    -25   -20       8.9325192212E-005
#    -25   -19       1.9060777771E-005
#    -25   -18       4.0248324879E-005
#    -25   -17       8.0097483952E-005
#    -25   -16       9.5470740110E-006
#    -25   -15       5.2304067454E-005
#    -25   -14       2.1580840855E-005
#    -25   -13       1.3047639176E-006
#    -25   -12       3.5442602757E-006
#    -25   -11       7.5819475376E-006
#    -25   -10       2.3138987546E-006
#    -25    -9       6.9375895627E-006
#    -25    -8       2.1593071750E-005
#    -25    -7       1.2595911861E-005
#    -25    -6       1.7021833110E-005
#    -25    -5       1.7687620637E-005
#    -25    -4       7.1373908972E-006
#    -25    -3       5.9348534614E-005
#    -25    -2       3.8477430865E-005
#    -25    -1       1.9360647096E-005
#    -25     0       1.3372706704E-004
#    -25     1       2.5877837224E-005
#    -25     2       1.3173965984E-005
#    -25     3       2.4714862240E-005
#    -25     4       5.8577656106E-005
#    -25     5       2.0916966653E-006
#    -25     6       8.2129966284E-005
#    -25     7       1.6687294848E-004
#    -25     8       1.9946984735E-005
#    -25     9       2.1959423950E-004
#    -25    10       2.1396865422E-004
#    -25    11       8.0612654030E-005
#    -25    12       1.5794820503E-004
#    -25    13       2.4407271777E-004
#    -25    14       7.1603714738E-005
#    -25    15       2.1375956321E-004
#    -25    16       2.1862858490E-004
#    -25    17       2.9558462727E-005
#    -25    18       1.2124927999E-004
#    -25    19       1.4027536055E-004
#    -25    20       6.9564234776E-006
#    -25    21       3.5990922801E-005
#    -25    22       5.1714293215E-005
#    -25    23       9.7937596656E-006
#    -25    24       6.1559249551E-005
#    -25    25       4.0613049423E-005
#    -25    26       1.2000149117E-005
#    -25    27       1.1998438502E-004
#    -25    28       1.4416951892E-004
#    -25    29       2.2062130594E-005
#    -25    30       5.1745086192E-005
#    -25    31       1.9398632144E-004
#    -24   -27       4.8535104995E-005
#    -24   -26       6.8665512142E-007
#    -24   -25       7.2966260155E-007
#    -24   -24       1.3707179486E-004
#    -24   -23       3.3224171144E-007
#    -24   -22       3.0436214881E-007
#    -24   -21       2.3694460259E-004
#    -24   -20       6.7504139747E-009
#    -24   -19       2.4935064156E-006
#    -24   -18       2.7183693993E-004
#    -24   -17       1.1293168824E-006
#    -24   -16       5.1625998502E-006
#    -24   -15       6.5324097705E-005
#    -24   -14       5.2638510306E-007
#    -24   -13       4.0036363960E-008
#    -24   -12       1.0883132881E-003
#    -24   -11       2.6650153850E-006
#    -24   -10       8.9904282022E-007
#    -24    -9       4.7741907927E-005
#    -24    -8       2.3127161541E-006
#    -24    -7       4.9039463150E-007
#    -24    -6       3.8535224232E-003
#    -24    -5       1.8819648343E-006
#    -24    -4       6.9144030147E-007
#    -24    -3       1.5703790955E-004
#    -24    -2       4.4510778335E-006
#    -24    -1       6.8274816693E-006
#    -24     0       1.2206005596E-002
#    -24     1       4.5333067882E-006
#    -24     2       1.6020876474E-006
#    -24     3       2.1863073556E-005
#    -24     4       1.6851622413E-005
#    -24     5       1.1678262550E-006
#    -24     6       1.3325861345E-002
#    -24     7       1.1364461866E-005
#    -24     8       7.3996474288E-006
#    -24     9       2.2560950799E-004
#    -24    10       3.0013531653E-006
#    -24    11       1.1695068548E-005
#    -24    12       9.7215928375E-003
#    -24    13       1.9492264641E-006
#    -24    14       9.7367526031E-006
#    -24    15       4.0813408498E-004
#    -24    16       4.1062680646E-006
#    -24    17       4.5597769726E-007
#    -24    18       2.1657249832E-003
#    -24    19       3.1428807654E-006
#    -24    20       9.5071000942E-006
#    -24    21       7.0949696093E-005
#    -24    22       2.7835541774E-007
#    -24    23       4.3987365435E-006
#    -24    24       2.2219479709E-003
#    -24    25       8.0392827045E-006
#    -24    26       7.7603596602E-007
#    -24    27       3.6136087007E-004
#    -24    28       2.4099772980E-006
#    -24    29       5.1983090400E-006
#    -24    30       1.0061407902E-003
#    -23   -27       2.0932318638E-005
#    -23   -26       1.0335449420E-005
#    -23   -25       1.0924658278E-004
#    -23   -24       8.1814938550E-005
#    -23   -23       1.5885023531E-005
#    -23   -22       8.8966158581E-005
#    -23   -21       8.6314331714E-005
#    -23   -20       2.3595044784E-005
#    -23   -19       4.1895045011E-005
#    -23   -18       6.7135055401E-005
#    -23   -17       8.5501220187E-006
#    -23   -16       3.0265327207E-005
#    -23   -15       1.0947529405E-005
#    -23   -14       1.4443909117E-007
#    -23   -13       2.1543913648E-005
#    -23   -12       1.2856487057E-005
#    -23   -11       1.2247481873E-005
#    -23   -10       4.9008037778E-005
#    -23    -9       4.5188710518E-005
#    -23    -8       1.8901138791E-005
#    -23    -7       4.1131157492E-005
#    -23    -6       2.0963973175E-005
#    -23    -5       1.2296123708E-005
#    -23    -4       7.6097244525E-005
#    -23    -3       4.3010969590E-005
#    -23    -2       1.2471296887E-005
#    -23    -1       6.7567109774E-005
#    -23     0       6.5289245871E-006
#    -23     1       7.1773430499E-007
#    -23     2       7.1272599286E-006
#    -23     3       3.5774533822E-005
#    -23     4       1.1121597868E-005
#    -23     5       5.9407985386E-005
#    -23     6       6.7908512092E-005
#    -23     7       2.0991162125E-005
#    -23     8       3.0440381375E-005
#    -23     9       1.5078953637E-005
#    -23    10       3.8855760692E-005
#    -23    11       5.2301663261E-005
#    -23    12       1.2663528632E-004
#    -23    13       3.5977092277E-005
#    -23    14       9.0878796029E-005
#    -23    15       1.4385016493E-004
#    -23    16       1.9665336740E-005
#    -23    17       9.9013919115E-005
#    -23    18       1.0106932616E-004
#    -23    19       1.7055009531E-005
#    -23    20       4.2499702891E-005
#    -23    21       4.6793757709E-005
#    -23    22       1.1685096254E-005
#    -23    23       3.0562618302E-005
#    -23    24       1.2891076470E-005
#    -23    25       7.7433501170E-006
#    -23    26       8.3701487155E-005
#    -23    27       8.3859709032E-006
#    -23    28       1.4169749821E-005
#    -23    29       6.9726330876E-005
#    -23    30       1.0009416701E-004
#    -22   -28       6.5994136469E-005
#    -22   -27       7.3112761456E-009
#    -22   -26       1.0718255232E-006
#    -22   -25       1.1838453722E-004
#    -22   -24       3.4380855994E-007
#    -22   -23       3.3934375092E-007
#    -22   -22       2.0900379238E-004
#    -22   -21       1.4531809955E-008
#    -22   -20       2.6692113364E-006
#    -22   -19       1.0474854904E-004
#    -22   -18       4.4249996815E-007
#    -22   -17       4.5946844056E-006
#    -22   -16       2.7203477410E-005
#    -22   -15       2.5366288081E-007
#    -22   -14       1.0754555262E-006
#    -22   -13       8.3298807966E-005
#    -22   -12       1.4076351749E-006
#    -22   -11       9.7570385937E-007
#    -22   -10       1.6740479338E-004
#    -22    -9       1.6583350738E-006
#    -22    -8       5.7644638006E-008
#    -22    -7       5.4190852275E-005
#    -22    -6       1.2212684156E-006
#    -22    -5       8.8474815040E-007
#    -22    -4       1.1176571190E-004
#    -22    -3       2.0070124203E-006
#    -22    -2       5.1215055964E-006
#    -22    -1       7.1494890367E-006
#    -22     0       4.9724223934E-006
#    -22     1       3.8949399376E-006
#    -22     2       1.6068834950E-004
#    -22     3       1.6698677574E-005
#    -22     4       4.5867036336E-007
#    -22     5       6.7012175010E-005
#    -22     6       1.2395433779E-005
#    -22     7       3.7088640371E-006
#    -22     8       5.2552006141E-005
#    -22     9       6.4792277633E-006
#    -22    10       6.3532291016E-006
#    -22    11       1.4109673599E-004
#    -22    12       2.2313051026E-006
#    -22    13       9.1722694606E-006
#    -22    14       6.9115111670E-005
#    -22    15       3.0286368066E-006
#    -22    16       5.2957211841E-007
#    -22    17       1.8589204707E-004
#    -22    18       6.3135632395E-006
#    -22    19       4.8417908612E-006
#    -22    20       1.4102490499E-004
#    -22    21       2.1774688382E-006
#    -22    22       7.9229819800E-006
#    -22    23       3.0982687884E-006
#    -22    24       4.0148209336E-006
#    -22    25       6.5593358328E-006
#    -22    26       1.6889747769E-004
#    -22    27       8.9701445131E-007
#    -22    28       2.4898283638E-006
#    -22    29       2.3420014152E-004
#    -21   -28       2.7139473276E-005
#    -21   -27       8.9680350163E-006
#    -21   -26       2.5647408076E-005
#    -21   -25       6.5090372746E-005
#    -21   -24       2.1893218611E-005
#    -21   -23       6.7323037589E-005
#    -21   -22       6.7954068568E-005
#    -21   -21       1.7714268734E-005
#    -21   -20       2.1157382228E-005
#    -21   -19       5.2052740327E-005
#    -21   -18       1.4386600244E-005
#    -21   -17       6.0635499705E-006
#    -21   -16       1.3698133713E-006
#    -21   -15       1.6218261637E-006
#    -21   -14       6.2114792485E-005
#    -21   -13       7.9660014268E-005
#    -21   -12       1.9518226349E-005
#    -21   -11       1.1956992331E-004
#    -21   -10       7.9219387435E-005
#    -21    -9       1.6657243004E-005
#    -21    -8       2.5812905990E-005
#    -21    -7       6.6138317356E-006
#    -21    -6       5.4254871580E-006
#    -21    -5       3.2724092227E-005
#    -21    -4       4.0674556543E-005
#    -21    -3       1.6661240727E-006
#    -21    -2       3.4441997460E-006
#    -21    -1       2.4731886164E-005
#    -21     0       3.6902158871E-005
#    -21     1       2.1745377650E-004
#    -21     2       1.3259214147E-004
#    -21     3       6.8872989734E-005
#    -21     4       1.5068653851E-004
#    -21     5       5.4895652604E-005
#    -21     6       2.6785385417E-005
#    -21     7       9.6322958027E-005
#    -21     8       1.5983211414E-004
#    -21     9       2.1276262160E-005
#    -21    10       1.4803197206E-004
#    -21    11       6.8026649893E-005
#    -21    12       1.9203771028E-006
#    -21    13       7.7784743788E-006
#    -21    14       2.3659240851E-005
#    -21    15       9.7626347166E-006
#    -21    16       4.1611656192E-005
#    -21    17       4.2263471242E-005
#    -21    18       2.4674345268E-005
#    -21    19       5.8692945905E-005
#    -21    20       3.3499429152E-005
#    -21    21       1.6512488377E-005
#    -21    22       4.3306388190E-006
#    -21    23       1.5439128385E-006
#    -21    24       1.2395542938E-005
#    -21    25       2.1691095266E-004
#    -21    26       1.0288160837E-004
#    -21    27       2.5481241066E-005
#    -21    28       1.2498092481E-004
#    -21    29       1.6150507659E-004
#    -20   -29       4.0752322867E-005
#    -20   -28       3.2288479909E-006
#    -20   -27       1.1587985902E-006
#    -20   -26       1.7517360242E-004
#    -20   -25       4.1451240706E-007
#    -20   -24       9.0696062612E-008
#    -20   -23       1.6347463695E-004
#    -20   -22       4.1249883694E-007
#    -20   -21       2.3997686817E-006
#    -20   -20       1.0734721113E-004
#    -20   -19       3.0411547268E-007
#    -20   -18       4.5312570904E-006
#    -20   -17       6.4387831643E-006
#    -20   -16       3.9003857753E-007
#    -20   -15       1.2977418535E-006
#    -20   -14       2.0484258472E-004
#    -20   -13       1.8920958290E-006
#    -20   -12       1.3242388752E-006
#    -20   -11       2.1474616235E-004
#    -20   -10       1.5725349810E-006
#    -20    -9       4.4716926433E-007
#    -20    -8       7.5133560008E-007
#    -20    -7       1.8446137924E-006
#    -20    -6       6.6237830691E-007
#    -20    -5       6.6593985498E-005
#    -20    -4       3.3778043527E-006
#    -20    -3       2.0988592422E-006
#    -20    -2       1.4359276597E-004
#    -20    -1       5.2493423756E-006
#    -20     0       3.3071560627E-006
#    -20     1       8.1422969147E-004
#    -20     2       1.1389447184E-005
#    -20     3       6.8083339142E-007
#    -20     4       5.0135177117E-004
#    -20     5       1.7527290483E-005
#    -20     6       1.6746544365E-007
#    -20     7       5.1800627362E-004
#    -20     8       1.1839389042E-005
#    -20     9       5.7666958472E-006
#    -20    10       3.1455946284E-004
#    -20    11       5.6719308030E-006
#    -20    12       1.7441930247E-005
#    -20    13       1.9678562896E-005
#    -20    14       5.8253843329E-008
#    -20    15       4.5673664417E-006
#    -20    16       2.8892850530E-005
#    -20    17       3.6726903253E-006
#    -20    18       2.0510661028E-006
#    -20    19       2.4821543651E-005
#    -20    20       5.0430368201E-006
#    -20    21       9.9994629797E-006
#    -20    22       1.8652549701E-005
#    -20    23       8.7896547101E-007
#    -20    24       5.2634814595E-006
#    -20    25       2.0072571412E-004
#    -20    26       1.5301447029E-006
#    -20    27       5.9427933903E-007
#    -20    28       3.3512433027E-004
#    -19   -29       1.6340843333E-005
#    -19   -28       1.9600560428E-005
#    -19   -27       1.0962063166E-004
#    -19   -26       6.4149999483E-005
