 Diffraction intensities for potential:ga5x5_05D10007.in                       
#    -28    13       2.9990612660E-005
#    -28    14       2.8468334757E-005
#    -28    15       4.2313326166E-006
#    -27     7       2.1312871071E-005
#    -27     8       4.5725612196E-005
#    -27     9       3.0798142479E-005
#    -27    10       3.1971114297E-005
#    -27    11       4.6420921412E-005
#    -27    12       1.9193251176E-005
#    -27    13       4.6481795330E-005
#    -27    14       1.4180048541E-005
#    -27    15       1.8885546525E-005
#    -27    16       9.8739134693E-006
#    -27    17       1.4870723268E-005
#    -27    18       2.4008814507E-007
#    -27    19       7.9017034548E-007
#    -27    20       9.8802676434E-006
#    -26     4       4.1836877814E-005
#    -26     5       1.2633093176E-005
#    -26     6       7.1194382841E-005
#    -26     7       4.6495518988E-005
#    -26     8       3.9787604375E-005
#    -26     9       2.1478063120E-005
#    -26    10       6.3787881297E-005
#    -26    11       7.9167559359E-006
#    -26    12       7.4116590118E-005
#    -26    13       5.6178435581E-005
#    -26    14       3.4365876274E-005
#    -26    15       1.1805539551E-005
#    -26    16       1.8482725128E-005
#    -26    17       2.0119546354E-005
#    -26    18       5.7491636234E-006
#    -26    19       1.7674009848E-005
#    -26    20       3.7483870259E-006
#    -26    21       1.2600942623E-005
#    -26    22       3.7092383544E-006
#    -25     2       3.3855301441E-005
#    -25     3       3.1540428680E-005
#    -25     4       6.5384315301E-005
#    -25     5       4.0325842831E-004
#    -25     6       6.6715492326E-005
#    -25     7       1.5006128996E-005
#    -25     8       1.3841408114E-005
#    -25     9       2.3044848070E-005
#    -25    10       4.9999620044E-004
#    -25    11       1.9328446443E-005
#    -25    12       1.5456797885E-005
#    -25    13       1.7612668684E-005
#    -25    14       9.4688031042E-006
#    -25    15       3.3891600791E-004
#    -25    16       1.5042454374E-005
#    -25    17       1.8415338984E-005
#    -25    18       5.8407262767E-006
#    -25    19       2.8508230943E-005
#    -25    20       3.1192467981E-004
#    -25    21       9.0089836475E-007
#    -25    22       1.4356836963E-006
#    -25    23       1.6480289289E-005
#    -24     0       1.2922876984E-005
#    -24     1       9.8509721058E-006
#    -24     2       4.4288150711E-005
#    -24     3       2.7572614330E-005
#    -24     4       8.5270942057E-005
#    -24     5       4.9589464820E-005
#    -24     6       1.7849125156E-005
#    -24     7       7.9413210050E-005
#    -24     8       7.1090290983E-005
#    -24     9       6.5619940524E-005
#    -24    10       4.7958823123E-005
#    -24    11       1.8345589196E-005
#    -24    12       9.0460081474E-006
#    -24    13       1.6811613398E-005
#    -24    14       3.8988297729E-005
#    -24    15       2.5932183318E-005
#    -24    16       6.4191233027E-007
#    -24    17       1.1410835788E-005
#    -24    18       2.8423867071E-006
#    -24    19       1.1183751574E-005
#    -24    20       9.2929949819E-006
#    -24    21       7.9802390628E-006
#    -24    22       6.5708428192E-006
#    -24    23       8.6995637158E-006
#    -24    24       2.7959673915E-006
#    -23    -2       6.7596970218E-006
#    -23    -1       2.3015291673E-005
#    -23     0       7.5198713980E-005
#    -23     1       5.7386556844E-005
#    -23     2       1.0910425177E-004
#    -23     3       3.1975733632E-005
#    -23     4       3.6744122936E-005
#    -23     5       5.4177914421E-005
#    -23     6       1.2887122202E-004
#    -23     7       1.2188392713E-004
#    -23     8       1.8492402912E-005
#    -23     9       1.9677115330E-005
#    -23    10       2.2980581578E-005
#    -23    11       1.2256894775E-004
#    -23    12       4.0073040792E-005
#    -23    13       1.9921948774E-005
#    -23    14       8.1974550869E-008
#    -23    15       1.2578275944E-005
#    -23    16       3.1335543596E-005
#    -23    17       8.4900049084E-006
#    -23    18       8.4299763976E-005
#    -23    19       3.9944301941E-005
#    -23    20       3.5974189679E-005
#    -23    21       4.5995567724E-006
#    -23    22       5.5335252438E-006
#    -23    23       7.7612054365E-006
#    -23    24       5.3397692868E-006
#    -23    25       1.8501999556E-007
#    -22    -4       9.8814075549E-006
#    -22    -3       8.5941512738E-007
#    -22    -2       2.4599334295E-005
#    -22    -1       2.6962027535E-005
#    -22     0       3.2247673176E-005
#    -22     1       3.1554866777E-005
#    -22     2       2.5647150113E-005
#    -22     3       6.0617590252E-005
#    -22     4       2.2689985929E-004
#    -22     5       7.2964844982E-005
#    -22     6       7.1998237292E-005
#    -22     7       3.1171964270E-005
#    -22     8       1.2839424822E-004
#    -22     9       1.0353910403E-004
#    -22    10       4.9445377105E-005
#    -22    11       5.7378367582E-005
#    -22    12       8.1758356184E-006
#    -22    13       4.1427573699E-005
#    -22    14       2.9057435297E-005
#    -22    15       5.6136715474E-005
#    -22    16       8.0028520246E-005
#    -22    17       2.2236334913E-005
#    -22    18       5.4047114109E-006
#    -22    19       6.6590208332E-006
#    -22    20       1.3216082657E-005
#    -22    21       3.8479244772E-006
#    -22    22       1.9837953271E-005
#    -22    23       5.2257406334E-006
#    -22    24       7.4213134954E-006
#    -22    25       7.1224939102E-006
#    -22    26       8.1209684465E-006
#    -21    -5       6.7434959833E-006
#    -21    -4       1.3724134936E-005
#    -21    -3       4.3144022692E-005
#    -21    -2       1.0160777911E-005
#    -21    -1       4.6795174648E-006
#    -21     0       4.0334284849E-005
#    -21     1       1.0304813498E-004
#    -21     2       5.4993643336E-005
#    -21     3       1.5898415353E-004
#    -21     4       4.1298059270E-005
#    -21     5       1.6623331026E-005
#    -21     6       4.7558387050E-005
#    -21     7       4.8316411053E-005
#    -21     8       9.6830118197E-005
#    -21     9       2.3795422487E-005
#    -21    10       7.9853092261E-006
#    -21    11       1.4822599867E-005
#    -21    12       4.5427016208E-005
#    -21    13       9.1558973353E-005
#    -21    14       4.8983168933E-006
#    -21    15       1.1452360526E-005
#    -21    16       1.2932773009E-005
#    -21    17       8.7027138696E-005
#    -21    18       6.5922424194E-005
#    -21    19       5.1072309107E-005
#    -21    20       3.7304443523E-005
#    -21    21       1.9780370569E-005
#    -21    22       1.5579867414E-005
#    -21    23       2.5411025088E-006
#    -21    24       2.9102895421E-005
#    -21    25       6.0356829778E-006
#    -21    26       6.9469786253E-006
#    -20    -7       1.6422444396E-006
#    -20    -6       1.4323721640E-005
#    -20    -5       7.7424933254E-004
#    -20    -4       2.8770817531E-005
#    -20    -3       1.9373610166E-005
#    -20    -2       3.4304857266E-005
#    -20    -1       2.7172059404E-005
#    -20     0       6.7158164383E-003
#    -20     1       1.2338657876E-004
#    -20     2       2.0179376576E-005
#    -20     3       2.0761547197E-005
#    -20     4       1.0345478707E-004
#    -20     5       9.6599529215E-003
#    -20     6       1.2601323283E-004
#    -20     7       4.3910431288E-005
#    -20     8       7.1312819476E-006
#    -20     9       2.3704218500E-005
#    -20    10       5.1674869812E-003
#    -20    11       1.4945526594E-005
#    -20    12       1.2049549752E-005
#    -20    13       6.1397638724E-006
#    -20    14       4.8822488865E-005
#    -20    15       5.8887983542E-003
#    -20    16       8.6274229818E-006
#    -20    17       8.9179124782E-005
#    -20    18       1.8773174932E-005
#    -20    19       5.6528284882E-007
