 Diffraction intensities for potential:ga5x5_09D10001.in                       
#    -28    13       1.6290593233E-004
#    -28    14       3.7104604511E-006
#    -28    15       5.9108896039E-005
#    -27     7       8.9393991608E-006
#    -27     8       8.5736672566E-005
#    -27     9       5.0220778542E-005
#    -27    10       9.1872268157E-005
#    -27    11       5.1891464714E-005
#    -27    12       2.6160069659E-005
#    -27    13       3.4923736882E-005
#    -27    14       5.2150191528E-006
#    -27    15       5.4950593352E-005
#    -27    16       7.7134597913E-005
#    -27    17       7.2079752724E-006
#    -27    18       1.9684303286E-005
#    -27    19       2.0336411362E-006
#    -27    20       1.8817477756E-005
#    -26     4       8.1596822108E-006
#    -26     5       2.6876601234E-005
#    -26     6       1.6976163454E-004
#    -26     7       1.7542456112E-005
#    -26     8       9.7292007063E-005
#    -26     9       4.5886776365E-005
#    -26    10       1.6269788485E-004
#    -26    11       1.0866080993E-004
#    -26    12       2.9132439561E-005
#    -26    13       2.7510985722E-004
#    -26    14       5.3597225073E-005
#    -26    15       2.2651052396E-004
#    -26    16       2.6270347896E-005
#    -26    17       1.2014575233E-004
#    -26    18       9.0041205457E-007
#    -26    19       3.8405329682E-005
#    -26    20       7.8251236804E-005
#    -26    21       3.2568712983E-005
#    -26    22       2.2424206450E-005
#    -25     2       3.3527264087E-005
#    -25     3       1.8254240028E-004
#    -25     4       3.7295235876E-005
#    -25     5       1.8034572173E-004
#    -25     6       1.7582759356E-004
#    -25     7       7.1565995592E-005
#    -25     8       1.0178714037E-004
#    -25     9       2.8553598732E-005
#    -25    10       3.5646488849E-004
#    -25    11       2.3928701475E-005
#    -25    12       7.4262880446E-005
#    -25    13       5.7637010285E-005
#    -25    14       2.8494754713E-005
#    -25    15       4.4941263084E-004
#    -25    16       4.9046482005E-005
#    -25    17       5.6822986569E-005
#    -25    18       1.7429188146E-004
#    -25    19       4.2337179071E-006
#    -25    20       5.6343582769E-004
#    -25    21       4.3211538043E-005
#    -25    22       2.3170183146E-005
#    -25    23       4.3294109005E-005
#    -24     0       9.4518024600E-005
#    -24     1       2.9651336468E-004
#    -24     2       8.4902410680E-006
#    -24     3       9.1531813003E-005
#    -24     4       7.6108868990E-005
#    -24     5       2.7664966419E-005
#    -24     6       4.5271625952E-005
#    -24     7       4.0615822544E-005
#    -24     8       1.7050959214E-004
#    -24     9       5.0773262400E-006
#    -24    10       7.7048725513E-005
#    -24    11       4.8614623973E-005
#    -24    12       2.2269882774E-005
#    -24    13       1.1113653966E-004
#    -24    14       1.0315677108E-004
#    -24    15       1.1479777572E-004
#    -24    16       5.1201108274E-006
#    -24    17       2.5548625899E-004
#    -24    18       1.8808155452E-004
#    -24    19       2.3243741052E-005
#    -24    20       7.0972736008E-005
#    -24    21       1.7461608427E-005
#    -24    22       1.1349895321E-004
#    -24    23       2.0487950304E-006
#    -24    24       1.4104409052E-005
#    -23    -2       7.5792321560E-006
#    -23    -1       1.4261019991E-005
#    -23     0       6.3646561278E-005
#    -23     1       2.4384021853E-004
#    -23     2       2.3755137156E-005
#    -23     3       2.4529177852E-004
#    -23     4       1.3430065681E-004
#    -23     5       3.5774177501E-004
#    -23     6       3.5198393400E-004
