 Diffraction intensities for potential:ga5x5_15D10006.in                       
#    -28    13       1.4089719899E-004
#    -28    14       3.2493734652E-005
#    -28    15       7.0429068657E-005
#    -27     7       3.5693710511E-005
#    -27     8       5.3545244299E-006
#    -27     9       6.9620466860E-005
#    -27    10       6.5522565791E-008
#    -27    11       1.7989179838E-005
#    -27    12       6.5881903236E-005
#    -27    13       3.9083634927E-006
#    -27    14       4.2902213896E-006
#    -27    15       9.2172291734E-005
#    -27    16       1.4812200479E-005
#    -27    17       1.8758090062E-005
#    -27    18       2.6134384667E-004
#    -27    19       3.5651865600E-005
#    -27    20       2.1537695018E-005
#    -26     4       9.8027193320E-005
#    -26     5       6.5575294282E-005
#    -26     6       9.1724194828E-005
#    -26     7       1.6970169310E-004
#    -26     8       7.0200755788E-006
#    -26     9       4.9340830456E-005
#    -26    10       1.3917267143E-005
#    -26    11       1.9458077693E-004
#    -26    12       2.6887287203E-005
#    -26    13       3.0024300041E-004
#    -26    14       1.0770445210E-004
#    -26    15       1.4972402508E-004
#    -26    16       1.4060594605E-005
#    -26    17       2.8901927670E-005
#    -26    18       3.4152410864E-005
#    -26    19       5.2266503039E-005
#    -26    20       5.6017888031E-006
#    -26    21       4.2985835312E-005
#    -26    22       2.6269827942E-005
#    -25     2       2.0013827191E-004
#    -25     3       1.7979702750E-005
#    -25     4       7.9426023637E-005
#    -25     5       9.8722192179E-004
#    -25     6       7.2072314439E-005
#    -25     7       1.0309941937E-004
#    -25     8       2.8038898541E-004
#    -25     9       5.6150798802E-005
#    -25    10       1.6102824140E-003
#    -25    11       1.6524233317E-004
#    -25    12       7.0422436444E-005
#    -25    13       1.6615044468E-004
#    -25    14       1.2628471463E-004
#    -25    15       2.9343854916E-004
#    -25    16       1.8143404598E-004
#    -25    17       1.8260363273E-005
#    -25    18       2.0698473099E-004
#    -25    19       8.2808524274E-005
#    -25    20       1.8462734464E-004
#    -25    21       4.3100687374E-005
#    -25    22       1.7776718764E-005
#    -25    23       1.3502285133E-004
