 Diffraction intensities for potential:gv5x5_07D10009.in                       
#    -28    13       2.2318231445E-006
#    -28    14       1.5454465833E-005
#    -28    15       2.6720908798E-006
#    -27     7       2.2735615456E-005
#    -27     8       6.3854251741E-006
#    -27     9       1.1787799559E-005
#    -27    10       3.8086454648E-005
#    -27    11       1.6048364447E-006
#    -27    12       6.8682762496E-006
#    -27    13       6.9701662606E-007
#    -27    14       1.3314597507E-006
#    -27    15       4.2792384946E-005
#    -27    16       6.4008329108E-006
#    -27    17       2.7955242058E-006
#    -27    18       1.6693767380E-005
#    -27    19       2.7338859099E-006
#    -27    20       4.5531207238E-006
#    -26     4       2.2383778408E-005
#    -26     5       3.6915494678E-005
#    -26     6       1.6481960615E-005
#    -26     7       2.0876827974E-005
#    -26     8       7.7967488073E-007
#    -26     9       1.3041877915E-005
#    -26    10       3.0774041626E-005
#    -26    11       4.0039743592E-006
#    -26    12       1.0734714556E-005
#    -26    13       1.5138974982E-005
#    -26    14       7.9897326336E-006
#    -26    15       1.3181212455E-005
#    -26    16       1.1335696751E-006
#    -26    17       1.7137165280E-005
#    -26    18       1.3548372878E-005
#    -26    19       1.7956686061E-006
#    -26    20       5.7389292758E-006
#    -26    21       1.4699517967E-006
#    -26    22       1.2182233799E-005
#    -25     2       5.4224850102E-005
#    -25     3       5.2885837687E-005
#    -25     4       6.0233699552E-006
#    -25     5       8.3792202559E-004
#    -25     6       1.2354233922E-005
#    -25     7       5.3907738775E-005
#    -25     8       6.1103882389E-006
#    -25     9       9.4547879373E-006
#    -25    10       4.7946072528E-004
#    -25    11       6.4267445257E-006
#    -25    12       8.4552712620E-006
#    -25    13       2.6268781106E-006
#    -25    14       7.1012098917E-006
#    -25    15       4.3240286004E-004
#    -25    16       4.8404041356E-006
#    -25    17       5.8562354441E-005
#    -25    18       1.8342535232E-006
#    -25    19       2.9212921901E-006
#    -25    20       1.6710954598E-004
#    -25    21       3.1771828028E-006
#    -25    22       3.7736509946E-005
#    -25    23       6.1790710694E-006
#    -24     0       8.4189344453E-005
#    -24     1       1.0180381185E-005
#    -24     2       9.4898441744E-005
#    -24     3       6.0690180564E-005
#    -24     4       1.1199001186E-005
#    -24     5       5.8076809102E-005
#    -24     6       3.2551644351E-006
#    -24     7       8.2483716644E-005
#    -24     8       6.1956442788E-005
#    -24     9       2.0862679143E-005
#    -24    10       3.1670754286E-005
#    -24    11       1.7003650861E-005
#    -24    12       5.5107203834E-006
#    -24    13       3.1850582167E-005
#    -24    14       4.5882188452E-005
#    -24    15       2.4281635660E-005
#    -24    16       1.1939535468E-005
#    -24    17       2.8505708640E-005
#    -24    18       1.3752612582E-005
#    -24    19       1.1606757995E-006
#    -24    20       1.2098034736E-005
#    -24    21       1.8517922171E-005
#    -24    22       9.6043437724E-008
#    -24    23       5.8567957985E-005
#    -24    24       3.9606001672E-005
#    -23    -2       1.2218460794E-004
#    -23    -1       2.6648135127E-005
#    -23     0       9.1298867600E-005
#    -23     1       1.8747692901E-006
#    -23     2       2.1158503980E-004
#    -23     3       3.8635255596E-005
#    -23     4       9.0479532886E-006
#    -23     5       2.1369941454E-004
#    -23     6       5.3596422659E-007
#    -23     7       1.2443111003E-004
#    -23     8       6.5502389576E-006
#    -23     9       5.5508386837E-005
#    -23    10       1.5510437492E-004
#    -23    11       2.2367379701E-005
#    -23    12       8.0827671177E-006
#    -23    13       7.2352735542E-006
#    -23    14       4.3607756451E-005
#    -23    15       1.0156623934E-004
#    -23    16       1.1948881301E-005
#    -23    17       3.1938005144E-005
#    -23    18       6.2746974911E-006
#    -23    19       5.4138203125E-005
#    -23    20       2.8161639397E-005
#    -23    21       1.3717681680E-005
#    -23    22       4.8235105083E-005
#    -23    23       7.2157174724E-006
#    -23    24       1.1370761691E-004
#    -23    25       3.8805049156E-005
#    -22    -4       6.7406843947E-005
#    -22    -3       4.5785557817E-005
#    -22    -2       5.0084575440E-005
#    -22    -1       1.4812256629E-005
#    -22     0       5.6413725808E-004
#    -22     1       6.5068289863E-005
#    -22     2       7.9882911470E-005
#    -22     3       1.0640695765E-004
#    -22     4       9.8040679787E-005
#    -22     5       2.6761819757E-004
#    -22     6       3.1561957502E-005
#    -22     7       5.2315409069E-005
#    -22     8       1.4711808573E-005
#    -22     9       1.0010089334E-004
#    -22    10       4.6677850675E-005
#    -22    11       4.5420879432E-005
#    -22    12       2.9887256657E-005
#    -22    13       4.2731309922E-005
#    -22    14       5.5779499264E-005
#    -22    15       6.8143412966E-005
#    -22    16       1.9453451168E-006
#    -22    17       6.8995860703E-006
#    -22    18       5.9870844425E-006
#    -22    19       4.6007801691E-005
#    -22    20       1.0798871334E-004
#    -22    21       1.9969230748E-005
#    -22    22       7.7488604706E-005
#    -22    23       5.7566831619E-005
#    -22    24       2.4568830340E-008
