 Diffraction intensities for potential:gv5x5_30D10001.in                       
#    -28    13       1.9532033526E-004
#    -28    14       2.6603746098E-005
#    -28    15       3.6452244598E-005
#    -27     7       6.1848150933E-005
#    -27     8       2.5007356411E-004
#    -27     9       4.6732053441E-005
#    -27    10       5.6173575941E-004
#    -27    11       1.3348064500E-005
#    -27    12       4.0931630750E-005
#    -27    13       4.2445232470E-004
#    -27    14       1.9406057372E-004
#    -27    15       1.7397998734E-004
#    -27    16       1.1497808075E-004
#    -27    17       1.7604557527E-005
#    -27    18       2.6750989175E-004
#    -27    19       3.7327521150E-004
#    -27    20       1.1356348680E-005
#    -26     4       1.1957903751E-004
#    -26     5       3.0282911393E-004
#    -26     6       8.2957060772E-005
#    -26     7       1.4914883531E-004
#    -26     8       3.4792416235E-004
#    -26     9       1.0454899043E-004
#    -26    10       2.7736549391E-004
#    -26    11       2.6748810217E-004
#    -26    12       1.1791291756E-004
#    -26    13       1.0589221738E-005
#    -26    14       6.3055867473E-005
#    -26    15       1.0488689409E-004
#    -26    16       2.6690133884E-006
#    -26    17       1.5033273367E-005
#    -26    18       1.7186485756E-004
#    -26    19       2.1852594210E-004
#    -26    20       2.0571844855E-004
#    -26    21       3.2436120732E-005
#    -26    22       1.6372783625E-004
#    -25     2       5.7995291832E-005
#    -25     3       2.4157768309E-004
#    -25     4       1.4177824175E-004
#    -25     5       4.9810714089E-005
#    -25     6       4.0765478542E-004
#    -25     7       1.1768225163E-004
#    -25     8       8.4223182451E-004
#    -25     9       1.8504041887E-004
#    -25    10       1.6586277607E-003
#    -25    11       2.6213596861E-004
#    -25    12       1.7607109487E-004
#    -25    13       5.3141210922E-004
#    -25    14       1.0897615007E-004
#    -25    15       1.6148811438E-003
#    -25    16       2.5870721761E-004
#    -25    17       1.2769978789E-005
#    -25    18       9.1706481668E-005
#    -25    19       2.1276253803E-004
#    -25    20       9.2111315290E-005
#    -25    21       3.2623615968E-004
#    -25    22       4.6839847489E-005
#    -25    23       4.5495856881E-005
#    -24     0       4.1129332184E-004
#    -24     1       4.7830876613E-004
#    -24     2       2.4941236993E-004
#    -24     3       5.9809874533E-004
#    -24     4       1.5936853762E-004
#    -24     5       1.2572086838E-004
#    -24     6       1.5499954048E-004
#    -24     7       2.7247335858E-004
#    -24     8       6.4521316716E-005
#    -24     9       5.5801655043E-004
#    -24    10       2.6901778344E-005
#    -24    11       6.1758128326E-005
