 Diffraction intensities for potential:ensembletest10002.in                    
#    -23    15       7.5159032478E-005
#    -23    16       9.7652120773E-005
#    -23    17       8.3363890125E-005
#    -23    18       4.8450823189E-006
#    -23    19       2.0426103503E-004
#    -23    20       1.0149329390E-004
#    -23    21       9.7489692532E-005
#    -23    22       4.0895170704E-004
#    -23    23       3.5722990082E-005
#    -23    24       4.9853686779E-004
#    -23    25       1.9098795183E-004
#    -23    26       9.2510706494E-005
#    -22   -21       3.9445194930E-005
#    -22   -20       4.1162226877E-005
#    -22   -19       1.8278878828E-004
#    -22   -18       8.3670278393E-006
#    -22   -17       2.4248671632E-004
#    -22   -16       9.9885887043E-005
#    -22   -15       9.4384747137E-005
#    -22   -14       1.5030695716E-004
#    -22   -13       1.7168132134E-005
#    -22   -12       8.1768650002E-005
#    -22   -11       8.9545175661E-005
#    -22   -10       5.3714012332E-006
#    -22    -9       4.4086928538E-005
#    -22    -8       1.5388085983E-005
#    -22    -7       4.8073951568E-005
#    -22    -6       7.2523305481E-005
#    -22    -5       4.6429961057E-005
#    -22    -4       1.4312156280E-004
#    -22    -3       3.8129908392E-005
#    -22    -2       1.0628549227E-004
#    -22    -1       5.1984362855E-005
#    -22     0       2.0812135696E-004
#    -22     1       2.5696202735E-004
#    -22     2       7.6882153187E-006
#    -22     3       6.7997665851E-005
#    -22     4       3.1458116645E-005
#    -22     5       5.7349803019E-005
#    -22     6       1.9997780177E-004
#    -22     7       3.0039793222E-005
#    -22     8       3.4657462921E-004
#    -22     9       2.1970701947E-004
#    -22    10       3.1016027615E-004
#    -22    11       8.1282279704E-004
#    -22    12       9.8390609613E-005
#    -22    13       8.4586152552E-004
#    -22    14       1.8267140369E-004
#    -22    15       2.2591545710E-004
#    -22    16       2.4489974350E-004
#    -22    17       5.2764562479E-007
#    -22    18       2.2038102901E-004
#    -22    19       6.9537247321E-005
#    -22    20       7.4300078270E-005
#    -22    21       2.3956138553E-004
#    -22    22       2.9881184055E-005
#    -22    23       1.8609578031E-004
#    -22    24       3.1490598288E-004
#    -22    25       1.5153097858E-006
#    -22    26       1.7218328180E-004
#    -21   -22       3.2533487438E-005
#    -21   -21       2.7460834010E-005
#    -21   -20       2.6428337611E-005
#    -21   -19       9.4653191643E-005
#    -21   -18       2.4488758828E-005
#    -21   -17       1.0247593249E-004
#    -21   -16       5.8888104003E-005
#    -21   -15       1.4047280168E-005
#    -21   -14       6.4181020588E-005
#    -21   -13       1.2195891003E-005
#    -21   -12       1.4012906323E-005
#    -21   -11       4.0459565069E-005
#    -21   -10       1.8440538210E-006
#    -21    -9       2.5185871228E-005
#    -21    -8       2.4225091025E-005
#    -21    -7       3.0457407829E-005
#    -21    -6       4.5739742652E-005
#    -21    -5       1.3226748311E-006
#    -21    -4       1.2479329700E-005
#    -21    -3       1.2608327095E-006
#    -21    -2       7.3631939354E-005
#    -21    -1       7.9075909288E-005
#    -21     0       4.2913366872E-005
#    -21     1       1.4275813507E-004
#    -21     2       4.4447341771E-006
#    -21     3       2.5339770434E-005
#    -21     4       2.2698324940E-006
#    -21     5       2.1202780565E-005
#    -21     6       6.8567513523E-005
#    -21     7       4.1930483997E-005
#    -21     8       9.5354167770E-005
#    -21     9       1.1579529774E-004
#    -21    10       7.2151772080E-005
#    -21    11       2.3978945565E-004
#    -21    12       6.7730489259E-005
#    -21    13       1.4298309853E-004
#    -21    14       2.0166723174E-004
#    -21    15       3.7024550045E-005
#    -21    16       1.1891453237E-004
#    -21    17       3.3980117098E-005
#    -21    18       5.1295998097E-005
#    -21    19       5.2239669597E-006
#    -21    20       9.2490783145E-006
#    -21    21       1.6187776894E-004
#    -21    22       4.1348082540E-005
#    -21    23       1.5312011965E-004
#    -21    24       3.4184687847E-004
#    -21    25       3.8519683585E-006
#    -20   -22       7.6590798233E-005
#    -20   -21       2.9409034993E-005
#    -20   -20       2.5002531395E-004
#    -20   -19       5.8186873959E-005
#    -20   -18       5.5011229817E-004
#    -20   -17       2.2467353071E-004
#    -20   -16       7.1568646818E-005
#    -20   -15       4.1876949043E-004
#    -20   -14       4.4872011841E-005
#    -20   -13       1.2600102938E-004
#    -20   -12       9.2025922121E-005
#    -20   -11       7.7037525855E-006
#    -20   -10       1.0619236864E-003
#    -20    -9       9.3850061301E-006
#    -20    -8       3.7927024780E-005
#    -20    -7       8.1200859487E-005
#    -20    -6       8.0445433480E-005
#    -20    -5       4.1436523708E-003
#    -20    -4       8.1465046372E-006
#    -20    -3       1.4548787129E-004
#    -20    -2       1.4039715845E-004
#    -20    -1       5.7746106051E-005
#    -20     0       1.3340350648E-002
#    -20     1       1.6560631390E-006
#    -20     2       2.1817000370E-007
#    -20     3       3.0958322367E-005
#    -20     4       2.7716916549E-005
#    -20     5       1.3037661378E-002
#    -20     6       4.6966177527E-005
#    -20     7       2.0994167528E-004
#    -20     8       1.9547691506E-004
#    -20     9       1.3723834983E-004
#    -20    10       7.4458630007E-003
#    -20    11       1.3747940533E-004
#    -20    12       5.9427681945E-004
#    -20    13       4.0785923043E-004
#    -20    14       1.2707129442E-004
#    -20    15       1.8251316272E-003
#    -20    16       1.8085889201E-005
#    -20    17       1.4686373848E-004
#    -20    18       1.8354628790E-004
#    -20    19       5.9331696933E-006
#    -20    20       2.4939104310E-003
#    -20    21       1.5118212294E-004
#    -20    22       1.3897844593E-004
#    -20    23       3.6439925470E-004
#    -20    24       2.0912241748E-004
#    -20    25       1.3881767309E-003
#    -19   -23       1.7508047977E-005
#    -19   -22       1.1314203990E-005
#    -19   -21       5.9533447591E-005
#    -19   -20       3.2311983132E-005
#    -19   -19       1.2167237828E-004
#    -19   -18       7.5054011257E-005
#    -19   -17       1.8520401641E-005
#    -19   -16       7.3262095232E-005
#    -19   -15       3.9043371690E-006
#    -19   -14       3.0748533913E-005
#    -19   -13       5.1803930731E-006
#    -19   -12       2.7289936817E-006
#    -19   -11       2.7875798843E-005
#    -19   -10       7.4360695482E-006
#    -19    -9       1.6170522630E-005
#    -19    -8       2.4430297536E-005
#    -19    -7       1.9578080050E-005
#    -19    -6       1.3553235258E-005
#    -19    -5       1.0680615876E-005
#    -19    -4       1.9808875111E-005
#    -19    -3       5.5217375354E-005
#    -19    -2       2.5933145264E-005
#    -19    -1       2.4929172321E-005
#    -19     0       6.2274821041E-006
#    -19     1       3.2084195612E-005
#    -19     2       4.7617174263E-005
#    -19     3       2.9574300618E-005
#    -19     4       6.8846146447E-005
#    -19     5       1.1922038214E-005
#    -19     6       1.9789305416E-005
#    -19     7       1.2998518627E-005
#    -19     8       3.7423953445E-005
#    -19     9       2.0320365860E-004
#    -19    10       1.6401172032E-005
#    -19    11       2.2551603112E-004
#    -19    12       9.1177295559E-005
#    -19    13       4.6338633652E-005
#    -19    14       1.3607415551E-004
#    -19    15       3.8845068988E-005
#    -19    16       3.0835456935E-005
#    -19    17       1.5818993676E-004
#    -19    18       1.7385733751E-006
#    -19    19       7.7010096690E-006
#    -19    20       2.7445771150E-005
#    -19    21       2.5016885835E-005
#    -19    22       6.9399343312E-005
#    -19    23       1.1467505117E-004
#    -19    24       2.3576238801E-004
#    -19    25       2.4614514219E-005
#    -18   -23       9.5630321687E-005
#    -18   -22       1.7066201147E-006
#    -18   -21       2.7714058864E-004
#    -18   -20       1.1100119764E-004
#    -18   -19       1.2551983714E-004
#    -18   -18       2.1571450151E-004
#    -18   -17       6.7032266593E-006
#    -18   -16       1.9942747889E-004
#    -18   -15       2.3581186122E-005
#    -18   -14       4.9050185407E-005
#    -18   -13       1.8169449209E-005
#    -18   -12       2.6630283372E-005
#    -18   -11       5.9078639766E-005
#    -18   -10       7.1962752897E-005
#    -18    -9       5.3848185476E-005
#    -18    -8       7.0734400000E-005
#    -18    -7       1.2318573513E-005
#    -18    -6       4.2407645969E-006
#    -18    -5       4.1630321162E-005
#    -18    -4       7.9484399067E-006
#    -18    -3       1.0422892304E-004
#    -18    -2       2.9925962490E-005
#    -18    -1       8.1110956554E-005
#    -18     0       1.1155653093E-004
#    -18     1       2.3150762195E-004
#    -18     2       6.7896416859E-004
#    -18     3       1.7083644076E-005
#    -18     4       2.4142475795E-004
#    -18     5       5.3023509083E-005
#    -18     6       1.3357961995E-004
#    -18     7       4.0046887297E-004
#    -18     8       1.2896105943E-005
#    -18     9       3.6561990646E-004
#    -18    10       1.4951949954E-004
#    -18    11       6.3985060882E-006
#    -18    12       6.3918510864E-005
#    -18    13       8.5619699646E-006
#    -18    14       2.0827588266E-004
#    -18    15       1.1924782969E-004
#    -18    16       7.0012154096E-005
#    -18    17       2.1278444375E-004
#    -18    18       8.5297746835E-007
#    -18    19       1.5266682226E-005
#    -18    20       7.7126399869E-006
#    -18    21       8.1322743056E-005
#    -18    22       6.0634627200E-004
#    -18    23       3.3470472400E-005
#    -18    24       3.5875537324E-004
#    -17   -24       9.0749447863E-005
#    -17   -23       7.8171671867E-006
#    -17   -22       1.7388643321E-004
#    -17   -21       1.1112728866E-004
#    -17   -20       1.4206716448E-004
#    -17   -19       2.9834584168E-004
#    -17   -18       4.8524280926E-006
#    -17   -17       2.0379973905E-004
#    -17   -16       2.8709787025E-005
#    -17   -15       4.5537049025E-005
#    -17   -14       3.2004375318E-006
#    -17   -13       1.3217063300E-005
#    -17   -12       1.3842112526E-004
#    -17   -11       1.7692814414E-004
#    -17   -10       7.6318134557E-005
#    -17    -9       2.1679879070E-004
#    -17    -8       4.4584185179E-006
#    -17    -7       1.8772475828E-007
#    -17    -6       6.2982821670E-005
#    -17    -5       4.2336032322E-005
#    -17    -4       1.9813077323E-004
#    -17    -3       8.5362332612E-005
#    -17    -2       1.3241070048E-004
#    -17    -1       1.3167018559E-004
#    -17     0       4.6386697986E-004
#    -17     1       1.3489641386E-003
#    -17     2       3.8340505545E-005
#    -17     3       5.6961536346E-004
#    -17     4       1.9502066515E-004
#    -17     5       1.5900844959E-004
#    -17     6       7.0125783210E-004
#    -17     7       3.0318410918E-005
#    -17     8       6.3148067465E-004
#    -17     9       1.8140942956E-004
#    -17    10       4.2191610902E-006
#    -17    11       4.0984097579E-005
#    -17    12       6.5807148487E-008
#    -17    13       6.9531265284E-005
#    -17    14       1.5826250875E-005
#    -17    15       2.0505159914E-005
#    -17    16       6.0660968039E-005
#    -17    17       4.8250376305E-006
#    -17    18       8.1759287749E-006
#    -17    19       9.6265267554E-006
#    -17    20       3.7756663940E-005
#    -17    21       1.4468377434E-004
#    -17    22       1.0419290909E-005
#    -17    23       1.9798983058E-004
#    -17    24       7.6342598769E-004
#    -16   -24       3.8632291450E-005
#    -16   -23       2.6236067721E-005
#    -16   -22       1.1103590026E-004
#    -16   -21       8.3470934780E-005
#    -16   -20       1.6306261844E-005
#    -16   -19       9.8378099146E-005
#    -16   -18       2.4244686781E-005
#    -16   -17       1.0948886325E-004
#    -16   -16       2.6846168214E-005
#    -16   -15       6.1353850851E-006
#    -16   -14       2.1993941237E-005
#    -16   -13       5.8962578754E-005
#    -16   -12       1.5173348105E-005
#    -16   -11       1.4599979856E-004
#    -16   -10       4.1368882071E-005
#    -16    -9       1.9811401632E-005
#    -16    -8       1.7345622433E-006
#    -16    -7       3.4013045218E-005
#    -16    -6       5.9741630587E-005
#    -16    -5       2.0334039226E-006
#    -16    -4       1.3699523500E-005
#    -16    -3       6.6357162116E-007
#    -16    -2       1.7592798441E-004
#    -16    -1       3.8135477384E-004
#    -16     0       1.3020752701E-004
#    -16     1       7.3272016265E-004
#    -16     2       8.8782660205E-005
#    -16     3       2.7487860397E-004
#    -16     4       1.2784799883E-004
#    -16     5       1.2362724098E-004
#    -16     6       2.9147256058E-004
#    -16     7       3.8412490208E-005
#    -16     8       6.7560953436E-005
#    -16     9       3.8668102044E-005
#    -16    10       4.9976589501E-005
#    -16    11       2.9062591263E-005
#    -16    12       8.2362446284E-005
#    -16    13       1.8911430999E-007
#    -16    14       1.6778044149E-006
#    -16    15       3.3450239514E-006
#    -16    16       1.3591825705E-005
#    -16    17       6.3257109673E-005
#    -16    18       7.5630897755E-005
#    -16    19       8.1110132481E-005
#    -16    20       7.1104423412E-006
#    -16    21       1.7267708092E-004
#    -16    22       1.4712503559E-005
#    -16    23       1.9306256290E-004
#    -15   -25       6.9839368419E-005
#    -15   -24       6.7118865526E-005
#    -15   -23       1.2909653484E-004
#    -15   -22       2.4446682105E-004
#    -15   -21       1.0121455768E-004
#    -15   -20       3.9085605485E-004
#    -15   -19       4.0386366221E-005
#    -15   -18       1.8199853960E-004
#    -15   -17       7.2356048585E-005
#    -15   -16       6.2230163676E-006
#    -15   -15       4.4586909045E-004
#    -15   -14       1.3814295398E-004
#    -15   -13       2.0708115884E-004
#    -15   -12       6.0197603879E-004
#    -15   -11       4.4152733561E-005
#    -15   -10       5.6401928360E-003
#    -15    -9       1.2323315595E-005
#    -15    -8       1.1465529164E-004
#    -15    -7       2.1106881767E-004
#    -15    -6       1.3337721271E-004
#    -15    -5       1.3098378432E-002
#    -15    -4       5.4295979763E-005
#    -15    -3       4.1006914657E-004
#    -15    -2       8.7914505352E-004
#    -15    -1       3.2847785807E-004
#    -15     0       2.3044564681E-002
#    -15     1       6.6852156668E-004
#    -15     2       9.7679633230E-004
#    -15     3       6.0704597694E-004
#    -15     4       1.6160297998E-004
#    -15     5       2.3077338751E-002
#    -15     6       1.6008122313E-004
#    -15     7       2.6106889856E-004
#    -15     8       1.1553006880E-004
#    -15     9       1.1849557297E-005
#    -15    10       1.3420850861E-002
#    -15    11       6.6584988719E-005
#    -15    12       2.4102051296E-004
#    -15    13       6.5501586644E-005
#    -15    14       7.5691903287E-005
#    -15    15       1.4410153499E-002
#    -15    16       3.3119313289E-006
#    -15    17       1.6648422425E-004
#    -15    18       5.5180435421E-004
#    -15    19       1.1956922707E-004
#    -15    20       1.0557412261E-003
#    -15    21       3.0110950526E-004
#    -15    22       4.2537620782E-004
#    -15    23       6.1129371005E-004
#    -14   -25       7.9203233703E-006
#    -14   -24       9.9846326768E-005
#    -14   -23       2.0112193860E-005
#    -14   -22       1.3448055007E-005
#    -14   -21       1.0024961585E-004
#    -14   -20       2.8428033234E-005
#    -14   -19       3.1966489003E-005
#    -14   -18       2.8497793142E-005
#    -14   -17       6.2177327109E-006
#    -14   -16       4.0398570788E-006
#    -14   -15       4.6793072435E-008
#    -14   -14       7.8099070752E-005
#    -14   -13       1.0028673724E-004
#    -14   -12       9.1853626797E-006
#    -14   -11       1.0540741931E-004
#    -14   -10       2.2173809733E-005
#    -14    -9       4.5305322691E-005
#    -14    -8       1.0437764465E-004
#    -14    -7       3.8183749826E-005
#    -14    -6       6.8119897898E-005
#    -14    -5       1.4829243475E-005
#    -14    -4       6.0685189664E-005
#    -14    -3       1.8489827286E-004
#    -14    -2       1.5191491486E-004
#    -14    -1       9.3955520014E-004
#    -14     0       1.4585659094E-004
#    -14     1       2.0867467700E-004
#    -14     2       1.3566837995E-004
#    -14     3       5.1864277893E-006
#    -14     4       1.4787433385E-004
#    -14     5       1.4897970175E-005
#    -14     6       2.9287197131E-005
#    -14     7       6.6382094944E-005
#    -14     8       1.0660542664E-005
#    -14     9       2.3480728352E-004
#    -14    10       4.3211203069E-005
#    -14    11       3.5062796013E-004
#    -14    12       1.7266453399E-004
#    -14    13       3.5642875445E-005
#    -14    14       7.0115025910E-005
#    -14    15       2.8723793568E-005
#    -14    16       1.9976296936E-005
#    -14    17       1.8568635128E-004
#    -14    18       2.4497241321E-005
#    -14    19       1.0197240483E-004
#    -14    20       5.3721676535E-005
#    -14    21       2.8410073922E-004
#    -14    22       1.9954958717E-005
#    -13   -26       3.4438894914E-005
#    -13   -25       6.6027133851E-005
#    -13   -24       1.0750330784E-004
#    -13   -23       2.5955632014E-004
#    -13   -22       2.5115061260E-005
#    -13   -21       1.5987582927E-004
#    -13   -20       6.7981221678E-005
#    -13   -19       3.9063115485E-005
#    -13   -18       4.5726919721E-005
#    -13   -17       4.5076011950E-006
#    -13   -16       2.9389567820E-005
#    -13   -15       8.6205861581E-005
#    -13   -14       9.2217926288E-005
#    -13   -13       3.0800435039E-004
#    -13   -12       5.0767032639E-005
#    -13   -11       1.5913636900E-004
#    -13   -10       1.5060984299E-004
#    -13    -9       1.1940460337E-004
#    -13    -8       3.7128209321E-004
#    -13    -7       8.1704309437E-006
#    -13    -6       3.0547259125E-005
#    -13    -5       5.7846281734E-005
#    -13    -4       2.6043963500E-004
#    -13    -3       1.3015044848E-003
#    -13    -2       8.7973088068E-005
#    -13    -1       8.7880463773E-004
#    -13     0       3.5335337632E-004
#    -13     1       3.0123857358E-005
#    -13     2       2.2932876322E-006
#    -13     3       1.2317663470E-005
#    -13     4       2.5809618903E-005
#    -13     5       8.0910135642E-005
#    -13     6       2.3276979197E-004
#    -13     7       5.2053679742E-004
#    -13     8       2.2499154012E-005
#    -13     9       6.7267199256E-004
#    -13    10       4.0651082938E-004
#    -13    11       1.5425522666E-004
#    -13    12       5.1837725026E-004
#    -13    13       6.3288608969E-006
#    -13    14       2.8470257117E-004
#    -13    15       1.8191525711E-004
#    -13    16       2.1267049705E-004
#    -13    17       1.3718293980E-004
#    -13    18       3.8735366983E-005
#    -13    19       7.0235819054E-005
#    -13    20       2.2394370542E-004
#    -13    21       2.3890582112E-004
#    -12   -26       1.4956098190E-005
#    -12   -25       6.3942931916E-005
#    -12   -24       1.5434257183E-004
#    -12   -23       1.5452646715E-005
#    -12   -22       2.1482806412E-004
#    -12   -21       5.3480778593E-005
#    -12   -20       2.8242956292E-005
#    -12   -19       2.7046743657E-005
#    -12   -18       7.9840048120E-007
#    -12   -17       1.7744886841E-005
#    -12   -16       2.7780778686E-005
#    -12   -15       5.9260858569E-005
#    -12   -14       1.2155390888E-004
#    -12   -13       3.4667369331E-005
#    -12   -12       3.8473064915E-004
#    -12   -11       3.6540007479E-004
#    -12   -10       2.0650511609E-004
#    -12    -9       5.7102987415E-004
#    -12    -8       1.3316981919E-005
#    -12    -7       3.0927842549E-005
#    -12    -6       1.7652485205E-004
#    -12    -5       2.0780356944E-004
#    -12    -4       1.1727485466E-003
#    -12    -3       6.3946635795E-005
#    -12    -2       6.1492630902E-004
#    -12    -1       1.7134671997E-004
#    -12     0       4.5701122102E-006
#    -12     1       1.9960201562E-004
#    -12     2       1.1728291895E-005
#    -12     3       3.5219225379E-004
#    -12     4       2.9388159441E-004
#    -12     5       4.2663848209E-004
#    -12     6       1.4369975223E-003
#    -12     7       8.0176217983E-005
#    -12     8       1.1913551591E-003
#    -12     9       5.7025246087E-004
#    -12    10       3.3665452373E-004
#    -12    11       7.0763246052E-004
#    -12    12       2.2078121401E-005
#    -12    13       6.9106157624E-005
#    -12    14       7.3834613637E-005
#    -12    15       3.0283432633E-004
#    -12    16       5.6953277771E-004
#    -12    17       3.9505855275E-005
#    -12    18       2.9532933854E-005
#    -12    19       3.9032377471E-004
#    -12    20       3.6710846218E-004
#    -12    21       8.0138689415E-004
#    -11   -26       2.3253684617E-005
#    -11   -25       1.0023142388E-005
#    -11   -24       1.1445055153E-004
#    -11   -23       1.0873515918E-005
#    -11   -22       8.2250600035E-005
#    -11   -21       2.5232496954E-005
#    -11   -20       1.3265336765E-005
#    -11   -19       3.4495086766E-006
#    -11   -18       1.9897849309E-006
#    -11   -17       2.2841688804E-005
#    -11   -16       9.6771264337E-006
#    -11   -15       2.8096034135E-006
#    -11   -14       6.0382095600E-005
#    -11   -13       9.1282991762E-005
#    -11   -12       5.6941097108E-005
#    -11   -11       2.1683208282E-004
#    -11   -10       4.5284206522E-005
#    -11    -9       7.9100640860E-005
#    -11    -8       1.0087112897E-006
#    -11    -7       1.7790460183E-004
#    -11    -6       1.6169546205E-004
#    -11    -5       1.2644167030E-004
#    -11    -4       3.2325381580E-004
#    -11    -3       3.9684622462E-005
#    -11    -2       4.2193710649E-006
#    -11    -1       4.8473786518E-005
#    -11     0       1.1104479826E-004
#    -11     1       4.6304239187E-004
#    -11     2       1.4862503867E-004
#    -11     3       3.2356461676E-004
#    -11     4       3.9681705805E-004
#    -11     5       1.8026430726E-004
#    -11     6       7.2061107405E-004
#    -11     7       3.4486013121E-005
#    -11     8       2.8784600866E-004
#    -11     9       4.3587289104E-004
#    -11    10       2.2064062601E-006
#    -11    11       2.1926582855E-004
#    -11    12       9.1855897050E-005
#    -11    13       1.1118888800E-004
#    -11    14       1.5592318890E-004
#    -11    15       8.5388298793E-005
#    -11    16       2.6475380358E-004
#    -11    17       1.9453716839E-004
#    -11    18       1.5215580630E-004
#    -11    19       3.7337023488E-004
#    -11    20       1.7544503907E-005
#    -10   -27       3.6112322667E-005
#    -10   -26       3.5081193464E-005
#    -10   -25       3.5661388015E-004
#    -10   -24       1.1509737179E-004
#    -10   -23       3.2332817869E-004
#    -10   -22       1.4290607872E-004
#    -10   -21       6.0336007718E-005
#    -10   -20       1.1935490809E-005
#    -10   -19       1.1248881096E-006
#    -10   -18       8.5635616405E-005
#    -10   -17       2.1493396191E-005
#    -10   -16       1.5053080223E-005
#    -10   -15       2.7958241069E-003
#    -10   -14       9.0746345758E-005
#    -10   -13       4.9809067240E-004
#    -10   -12       8.5130421330E-004
#    -10   -11       1.9315259050E-004
#    -10   -10       8.3515473491E-003
#    -10    -9       1.4035231719E-004
#    -10    -8       5.1946134464E-004
#    -10    -7       7.7153647094E-004
#    -10    -6       2.5868637495E-004
#    -10    -5       2.2535050171E-002
#    -10    -4       1.2950080343E-004
#    -10    -3       3.4689089046E-006
#    -10    -2       3.9118041441E-004
#    -10    -1       1.3138745875E-004
#    -10     0       3.4046024590E-002
#    -10     1       8.4086379867E-004
#    -10     2       1.6080048631E-003
#    -10     3       1.3719062303E-003
#    -10     4       6.2677628636E-004
#    -10     5       1.3644895826E-002
#    -10     6       5.2385134529E-004
#    -10     7       1.2277662668E-003
#    -10     8       1.2181543188E-003
#    -10     9       1.8584652397E-004
#    -10    10       1.6424841525E-002
#    -10    11       8.7284958413E-005
#    -10    12       2.2407865446E-004
#    -10    13       3.5714559294E-004
#    -10    14       3.5498553442E-004
#    -10    15       1.8309347346E-002
#    -10    16       9.0939107150E-005
#    -10    17       4.8380002208E-004
#    -10    18       4.5171637639E-004
#    -10    19       7.2086307777E-004
#     -9   -27       2.0245561626E-005
#     -9   -26       1.7546744662E-004
#     -9   -25       3.2146361164E-005
#     -9   -24       4.0795351498E-005
#     -9   -23       2.1893150335E-004
#     -9   -22       2.4492450046E-005
#     -9   -21       1.2570855624E-004
#     -9   -20       2.4026197534E-005
#     -9   -19       3.7509815257E-005
#     -9   -18       7.1857815001E-005
#     -9   -17       4.9414883983E-006
#     -9   -16       1.1224668385E-005
#     -9   -15       1.6778425424E-006
#     -9   -14       1.4388783516E-004
#     -9   -13       2.1120982384E-004
#     -9   -12       7.0504742162E-005
#     -9   -11       2.1985968006E-004
#     -9   -10       1.5508766034E-006
#     -9    -9       8.8214713966E-005
#     -9    -8       2.3258948434E-004
#     -9    -7       5.9904162921E-005
#     -9    -6       4.6708472260E-004
#     -9    -5       3.7878305956E-005
#     -9    -4       1.1298103879E-006
#     -9    -3       1.8295768917E-004
#     -9    -2       6.4030425639E-005
#     -9    -1       1.2157447817E-003
#     -9     0       2.4486611948E-004
#     -9     1       4.5645379583E-004
#     -9     2       2.7436808331E-004
#     -9     3       4.6966644006E-005
#     -9     4       5.1023343596E-004
#     -9     5       4.5315981756E-005
#     -9     6       1.3690447771E-004
#     -9     7       1.9227034982E-004
#     -9     8       2.1624813253E-005
#     -9     9       7.2404112620E-005
#     -9    10       2.1170245108E-005
#     -9    11       6.4374210419E-005
#     -9    12       1.1029038197E-004
#     -9    13       2.7029603138E-005
#     -9    14       3.1637582751E-004
#     -9    15       9.1981008868E-005
#     -9    16       2.3441317376E-004
#     -9    17       3.8024086939E-004
#     -9    18       1.7317988170E-004
#     -9    19       1.5628928046E-004
#     -8   -27       8.8453694140E-006
#     -8   -26       3.1575197464E-004
#     -8   -25       7.6062568392E-005
#     -8   -24       1.2059348602E-004
#     -8   -23       2.4545798471E-004
#     -8   -22       5.8536531505E-006
#     -8   -21       2.8650345458E-004
#     -8   -20       5.3464316288E-005
#     -8   -19       4.1056516699E-005
#     -8   -18       4.6695250143E-005
#     -8   -17       6.3844651317E-006
#     -8   -16       1.2215660891E-004
#     -8   -15       1.2111185501E-004
#     -8   -14       1.5609020946E-004
#     -8   -13       5.5610628355E-004
#     -8   -12       7.4003531092E-005
#     -8   -11       2.0597630869E-004
#     -8   -10       5.5387275352E-005
#     -8    -9       2.1310637389E-004
#     -8    -8       4.2553295613E-004
#     -8    -7       1.7981854804E-007
#     -8    -6       1.5524888158E-004
#     -8    -5       8.2482811795E-005
#     -8    -4       4.7155983303E-004
#     -8    -3       1.9890191146E-003
#     -8    -2       1.4607482466E-004
#     -8    -1       1.8916815569E-003
#     -8     0       7.0898313110E-004
#     -8     1       2.0610274215E-004
#     -8     2       1.7415258998E-004
#     -8     3       3.6229285916E-005
#     -8     4       2.5196850619E-004
#     -8     5       7.8316525250E-006
#     -8     6       1.3777893098E-004
#     -8     7       4.1011711888E-004
#     -8     8       6.0258439592E-005
#     -8     9       1.4559918884E-004
#     -8    10       2.7513141564E-005
#     -8    11       1.9700005811E-004
#     -8    12       1.1101696363E-003
#     -8    13       8.1812253554E-005
#     -8    14       2.9748717716E-004
#     -8    15       7.2556673048E-004
#     -8    16       4.3799916331E-004
#     -8    17       1.6242026365E-003
#     -8    18       8.2800798412E-005
#     -7   -27       8.6349451229E-005
#     -7   -26       7.2742227793E-005
#     -7   -25       1.7620710607E-004
#     -7   -24       6.1659880859E-004
#     -7   -23       4.4694838013E-005
#     -7   -22       3.5702048095E-004
#     -7   -21       1.0036820457E-004
#     -7   -20       4.3006275122E-005
#     -7   -19       3.3090260880E-004
#     -7   -18       4.2245326484E-008
#     -7   -17       3.5326247289E-005
#     -7   -16       3.9095750998E-005
#     -7   -15       6.5046673552E-005
#     -7   -14       4.6711851557E-004
#     -7   -13       3.1268229109E-005
#     -7   -12       1.9059742878E-004
#     -7   -11       2.6287098077E-005
#     -7   -10       2.7353724914E-005
#     -7    -9       1.2934744087E-004
#     -7    -8       6.2428865581E-007
#     -7    -7       1.2550239866E-004
#     -7    -6       1.7005356099E-004
#     -7    -5       5.7844710141E-004
#     -7    -4       2.3019681717E-003
#     -7    -3       1.7219228213E-004
#     -7    -2       1.6099452049E-003
#     -7    -1       4.9216958903E-004
#     -7     0       1.4623619679E-004
#     -7     1       5.9633844522E-005
#     -7     2       4.3119030647E-005
#     -7     3       1.4489347878E-005
#     -7     4       7.6197045347E-005
#     -7     5       5.9764850703E-005
#     -7     6       4.0220792873E-004
#     -7     7       4.9266848479E-005
#     -7     8       3.2734650530E-005
#     -7     9       2.5384043796E-005
#     -7    10       4.7158646610E-004
#     -7    11       1.9570211090E-003
#     -7    12       2.0179019642E-004
#     -7    13       2.3410588769E-004
#     -7    14       1.5927872239E-004
#     -7    15       3.7267474252E-004
#     -7    16       1.3857267809E-003
#     -7    17       6.0844480731E-005
#     -6   -27       3.9438626185E-005
#     -6   -26       8.4909565338E-005
#     -6   -25       2.2977722683E-005
#     -6   -24       2.4453187476E-004
#     -6   -23       6.7722477873E-005
#     -6   -22       9.8352413675E-005
#     -6   -21       6.3300723894E-005
#     -6   -20       5.1883715944E-005
#     -6   -19       6.1925282603E-005
#     -6   -18       1.8267976964E-005
#     -6   -17       7.1796565074E-005
#     -6   -16       4.5924192581E-005
#     -6   -15       1.5488732922E-005
#     -6   -14       1.9560003041E-004
#     -6   -13       7.2513530875E-005
#     -6   -12       1.2173713722E-005
#     -6   -11       4.7427232767E-006
#     -6   -10       1.5097391927E-005
#     -6    -9       8.5077394600E-008
#     -6    -8       6.0525474093E-006
#     -6    -7       2.6603627948E-004
#     -6    -6       3.2950891671E-004
