 Diffraction intensities for potential:ga5x5_05D10006.in                       
#    -28    13       1.5331014994E-005
#    -28    14       3.0645326854E-005
#    -28    15       2.0991359060E-005
#    -27     7       4.1909911109E-005
#    -27     8       1.7830476378E-005
#    -27     9       3.4854691947E-005
#    -27    10       2.0814360689E-005
#    -27    11       2.8265653423E-005
#    -27    12       2.9188437872E-005
#    -27    13       4.8166765590E-005
#    -27    14       2.0442489518E-005
#    -27    15       3.3703033940E-005
#    -27    16       1.5794952943E-005
#    -27    17       2.8110711226E-006
#    -27    18       2.5001542101E-005
#    -27    19       1.4009034712E-005
#    -27    20       6.4288041877E-006
#    -26     4       4.2414576711E-005
#    -26     5       6.4591883736E-006
#    -26     6       2.0141388083E-005
#    -26     7       3.2252536040E-005
#    -26     8       7.6947635246E-006
#    -26     9       2.3579276368E-005
#    -26    10       3.4394868280E-005
#    -26    11       5.7252390360E-005
#    -26    12       8.7752028646E-006
#    -26    13       2.8719249890E-005
#    -26    14       1.1269614741E-005
#    -26    15       8.1119605765E-005
#    -26    16       5.9793405226E-009
#    -26    17       9.6661943429E-005
#    -26    18       1.9449759885E-005
#    -26    19       1.5353534961E-006
#    -26    20       4.5015070765E-005
#    -26    21       3.1406631780E-005
#    -26    22       2.6447647783E-005
#    -25     2       3.1401522839E-005
#    -25     3       4.7951952420E-006
#    -25     4       1.1577258921E-004
#    -25     5       4.9267988860E-004
#    -25     6       8.1964900925E-005
#    -25     7       2.6525958296E-006
#    -25     8       5.3324913043E-006
#    -25     9       8.1981714973E-006
#    -25    10       5.8183619846E-004
#    -25    11       4.0434278458E-005
#    -25    12       3.1762321199E-005
#    -25    13       9.1169376162E-005
#    -25    14       2.4044217111E-006
#    -25    15       4.6640842015E-004
#    -25    16       3.0519940404E-005
#    -25    17       1.5055384157E-004
#    -25    18       1.7469072943E-005
#    -25    19       3.6816733123E-005
#    -25    20       4.2385447791E-004
#    -25    21       9.2008190120E-006
#    -25    22       2.1682347187E-005
#    -25    23       6.1501748064E-006
#    -24     0       2.5582890151E-005
#    -24     1       2.0155008114E-004
#    -24     2       4.5404540494E-005
#    -24     3       9.4186244546E-005
#    -24     4       7.7900562804E-005
#    -24     5       3.4482897707E-005
#    -24     6       3.1936720770E-005
#    -24     7       8.4984128641E-005
#    -24     8       9.8724601742E-005
#    -24     9       7.5079377162E-005
#    -24    10       3.5563650761E-006
#    -24    11       6.7467186893E-005
#    -24    12       2.6809079983E-005
#    -24    13       2.1227187173E-005
#    -24    14       3.9602416158E-005
#    -24    15       1.3645558223E-004
#    -24    16       3.7479884413E-006
#    -24    17       2.0701716022E-005
#    -24    18       6.8978512349E-005
#    -24    19       3.2947088460E-005
#    -24    20       6.4520439548E-005
#    -24    21       4.9901226848E-005
#    -24    22       1.0486776938E-005
#    -24    23       1.5943129014E-005
#    -24    24       3.0651591664E-005
#    -23    -2       9.1663541651E-005
#    -23    -1       7.7484293611E-006
#    -23     0       9.8767529638E-006
#    -23     1       2.4948532770E-005
#    -23     2       2.0087794835E-005
#    -23     3       1.5605942983E-004
#    -23     4       3.1485558750E-005
#    -23     5       5.1229706688E-005
#    -23     6       4.7808257894E-005
#    -23     7       7.1539765736E-005
#    -23     8       2.5034979613E-005
#    -23     9       1.0550145059E-004
#    -23    10       4.1474819535E-005
#    -23    11       9.2741462580E-005
#    -23    12       3.8778700068E-005
#    -23    13       1.0381206034E-004
#    -23    14       2.8790086263E-006
#    -23    15       7.3137412421E-005
#    -23    16       1.0100131967E-004
#    -23    17       1.5372375432E-004
#    -23    18       6.1824187708E-008
#    -23    19       4.3486291704E-005
#    -23    20       2.6464870101E-005
#    -23    21       5.7857823936E-006
#    -23    22       5.4952086689E-005
#    -23    23       2.2807309293E-005
#    -23    24       1.6227566039E-005
#    -23    25       3.9199795707E-006
#    -22    -4       5.2175278299E-005
#    -22    -3       1.8171096105E-005
#    -22    -2       5.2518139323E-005
#    -22    -1       7.9635993470E-005
#    -22     0       1.4046161636E-004
#    -22     1       1.4819026261E-004
#    -22     2       3.2519739391E-005
#    -22     3       2.7762008543E-005
#    -22     4       5.6820611206E-006
#    -22     5       1.7905041280E-004
#    -22     6       3.6241377876E-005
#    -22     7       4.8508199195E-005
#    -22     8       1.1095619837E-004
#    -22     9       9.4309906039E-005
#    -22    10       1.1221202788E-006
#    -22    11       1.4441176535E-005
#    -22    12       1.8307520070E-004
#    -22    13       1.1649299069E-004
#    -22    14       7.0846349411E-005
#    -22    15       6.1914032558E-005
#    -22    16       1.1617517375E-005
#    -22    17       6.3532661099E-005
#    -22    18       1.1157794675E-004
#    -22    19       1.0434845451E-004
#    -22    20       7.1678957455E-005
#    -22    21       7.7750541162E-005
#    -22    22       8.8625218945E-006
#    -22    23       1.9393454050E-005
#    -22    24       2.6315222147E-005
#    -22    25       1.2243436843E-006
#    -22    26       2.3500196369E-005
#    -21    -5       8.7107383854E-006
#    -21    -4       1.3983356999E-004
#    -21    -3       2.6865951517E-005
#    -21    -2       1.9203413534E-004
#    -21    -1       7.1498371035E-005
#    -21     0       2.1588657882E-005
#    -21     1       1.4317603140E-004
#    -21     2       5.4982691875E-005
#    -21     3       4.2119960998E-004
#    -21     4       1.4140328804E-005
#    -21     5       7.5833653482E-006
#    -21     6       2.5053143528E-005
#    -21     7       1.6848475496E-004
#    -21     8       1.4885064376E-004
#    -21     9       1.9416146495E-005
#    -21    10       1.5528741458E-004
#    -21    11       1.1035108940E-004
#    -21    12       4.7403512328E-006
#    -21    13       1.2565885538E-005
#    -21    14       1.6900138475E-004
#    -21    15       1.1762602844E-004
#    -21    16       8.1902827564E-005
#    -21    17       6.9510897982E-005
#    -21    18       7.6907041799E-006
#    -21    19       2.8978208999E-005
#    -21    20       4.6805141676E-005
#    -21    21       9.4855369559E-006
#    -21    22       4.8158148817E-005
#    -21    23       2.3846450227E-005
#    -21    24       4.3042819656E-006
#    -21    25       3.4541171846E-005
#    -21    26       5.4619845184E-006
#    -20    -7       1.8922456082E-005
#    -20    -6       3.1113265492E-007
#    -20    -5       6.6629021134E-004
#    -20    -4       4.5358382182E-005
#    -20    -3       8.6444350604E-005
#    -20    -2       2.8094735726E-004
#    -20    -1       1.1624059704E-005
#    -20     0       6.8162156847E-003
#    -20     1       1.9710618625E-005
#    -20     2       1.2366702357E-005
#    -20     3       3.1835961546E-005
#    -20     4       3.6929513437E-005
#    -20     5       1.0511656871E-002
#    -20     6       8.4240440177E-005
#    -20     7       2.4826849213E-006
#    -20     8       8.9676164590E-005
#    -20     9       1.7036707971E-004
#    -20    10       5.8247737642E-003
#    -20    11       1.0321569022E-005
#    -20    12       2.7940715113E-004
#    -20    13       1.9083051533E-004
#    -20    14       3.6491314044E-005
#    -20    15       8.2177532956E-003
#    -20    16       7.8648221309E-005
#    -20    17       7.6853807435E-005
#    -20    18       9.8654961749E-005
#    -20    19       9.2140277333E-005
#    -20    20       2.2237333338E-003
#    -20    21       2.3542807126E-005
#    -20    22       1.3136558410E-006
#    -20    23       1.0416309515E-005
#    -20    24       3.1557188383E-005
#    -20    25       2.9046390146E-004
#    -20    26       3.6843208217E-006
#    -20    27       6.3347141271E-006
#    -19    -8       3.8327011596E-005
#    -19    -7       8.4549727484E-005
#    -19    -6       1.5001194339E-004
#    -19    -5       6.0938261287E-005
#    -19    -4       1.5354228115E-004
#    -19    -3       5.3766923260E-006
#    -19    -2       3.4062273722E-005
#    -19    -1       6.1608220030E-005
