 Diffraction intensities for potential:ensembletest10001.in                    
#    -23    21       4.2101440569E-005
#    -23    22       1.2907518147E-004
#    -23    23       2.1458074378E-004
#    -23    24       3.3844964535E-004
#    -23    25       5.5874801705E-005
#    -23    26       5.9972892691E-005
#    -22   -21       1.3983422567E-005
#    -22   -20       5.2093133877E-005
#    -22   -19       2.2707983202E-004
#    -22   -18       1.3312121282E-004
#    -22   -17       6.4958760702E-005
#    -22   -16       7.0056028107E-005
#    -22   -15       1.5383003250E-004
#    -22   -14       1.8755523427E-004
#    -22   -13       5.2443604063E-005
#    -22   -12       3.2797872633E-005
#    -22   -11       3.1089316722E-005
#    -22   -10       1.6574435840E-005
#    -22    -9       3.7922802273E-005
#    -22    -8       5.5805663934E-006
#    -22    -7       1.9317494861E-005
#    -22    -6       5.5403049038E-005
#    -22    -5       3.6274003118E-005
#    -22    -4       6.2571175598E-005
#    -22    -3       5.1036425720E-005
#    -22    -2       5.7929230537E-005
#    -22    -1       1.1885153171E-004
#    -22     0       3.4765820748E-004
#    -22     1       4.9183015692E-004
#    -22     2       2.1404039390E-004
#    -22     3       3.6107215854E-005
#    -22     4       3.2897330261E-006
#    -22     5       3.1051473144E-005
#    -22     6       2.3246547042E-004
#    -22     7       8.8568593047E-005
#    -22     8       1.1520126552E-004
#    -22     9       1.6610271575E-004
#    -22    10       1.5159573813E-004
#    -22    11       6.0844643552E-004
#    -22    12       2.0829761029E-004
#    -22    13       2.7176588903E-004
#    -22    14       1.7385610460E-004
#    -22    15       2.6184530132E-004
#    -22    16       3.7614434349E-004
#    -22    17       1.0740414545E-004
#    -22    18       5.1977564082E-005
#    -22    19       3.9842056177E-005
#    -22    20       1.9077635245E-004
#    -22    21       2.2744701685E-004
#    -22    22       2.2455024250E-004
#    -22    23       3.7568388396E-005
#    -22    24       1.9342673453E-004
#    -22    25       2.5669779716E-005
#    -22    26       1.3408455385E-004
#    -21   -22       2.0954999607E-005
#    -21   -21       1.1747439055E-004
#    -21   -20       4.3157850881E-006
#    -21   -19       1.5226103223E-005
#    -21   -18       3.4880734307E-004
#    -21   -17       1.5660505896E-004
#    -21   -16       3.1177688442E-004
#    -21   -15       2.9034195161E-005
#    -21   -14       1.4609687985E-005
#    -21   -13       1.5881708523E-004
#    -21   -12       1.6700201896E-005
#    -21   -11       5.3008215063E-005
#    -21   -10       2.6754863395E-006
#    -21    -9       1.1489436520E-005
#    -21    -8       3.1178490592E-005
#    -21    -7       3.5600364225E-005
#    -21    -6       1.0838923895E-004
#    -21    -5       4.6124414928E-005
#    -21    -4       1.6744072859E-005
#    -21    -3       2.2809925632E-004
#    -21    -2       1.7952151083E-004
#    -21    -1       5.3232441727E-004
#    -21     0       3.7769504689E-005
#    -21     1       4.3394743765E-005
#    -21     2       1.2098665328E-004
#    -21     3       3.4448696913E-005
#    -21     4       4.1829094761E-005
#    -21     5       7.8117986613E-006
#    -21     6       3.0986654918E-005
#    -21     7       5.5096537583E-004
#    -21     8       8.8295660924E-005
#    -21     9       4.6006810005E-004
#    -21    10       3.2089395380E-005
#    -21    11       7.2965108288E-005
#    -21    12       8.2351718117E-004
#    -21    13       1.9308767832E-004
#    -21    14       8.9110897217E-004
#    -21    15       3.5282194032E-005
#    -21    16       1.6848393265E-005
#    -21    17       1.7185608539E-004
#    -21    18       9.6283755207E-005
#    -21    19       7.9475759173E-005
#    -21    20       8.3026603858E-006
#    -21    21       2.7455047150E-005
#    -21    22       4.9679186938E-004
#    -21    23       1.2141748567E-004
#    -21    24       2.9138106668E-004
#    -21    25       4.1803749977E-005
#    -20   -22       2.5175736330E-005
#    -20   -21       3.9871724857E-005
#    -20   -20       2.7931663494E-004
#    -20   -19       2.4496812175E-005
#    -20   -18       2.3406241375E-004
#    -20   -17       9.3580363160E-005
#    -20   -16       3.2591444466E-005
#    -20   -15       5.7995162676E-004
#    -20   -14       6.1410324115E-006
#    -20   -13       4.6454466110E-005
#    -20   -12       3.7893604549E-005
#    -20   -11       2.5384351779E-006
#    -20   -10       8.7811341509E-004
#    -20    -9       6.7791745160E-006
#    -20    -8       6.4892925922E-006
#    -20    -7       1.0621014229E-004
#    -20    -6       1.2876416003E-005
#    -20    -5       3.2393259906E-003
#    -20    -4       3.4731808968E-005
#    -20    -3       1.2027743833E-004
#    -20    -2       1.7521504072E-004
#    -20    -1       8.5394358649E-005
#    -20     0       1.4039811749E-002
#    -20     1       1.0783097593E-005
#    -20     2       8.5647559258E-006
#    -20     3       4.6795424244E-005
#    -20     4       1.2919699888E-005
#    -20     5       1.2047440805E-002
#    -20     6       7.1331022681E-006
#    -20     7       8.8970258241E-005
#    -20     8       1.0908131275E-004
#    -20     9       2.0886871001E-006
#    -20    10       7.6556474226E-003
#    -20    11       4.4208456715E-005
#    -20    12       3.1618480129E-004
#    -20    13       3.4768107270E-004
#    -20    14       9.7688309361E-005
#    -20    15       1.4970165980E-003
#    -20    16       2.8689213150E-005
#    -20    17       3.4216224953E-005
#    -20    18       3.9377007479E-005
#    -20    19       5.8755260116E-005
#    -20    20       2.4247053934E-003
#    -20    21       1.2338507530E-006
#    -20    22       4.6119057352E-005
#    -20    23       9.8926790485E-005
#    -20    24       4.5825574664E-005
#    -20    25       1.5330827104E-003
#    -19   -23       1.9466506458E-005
#    -19   -22       1.9575852020E-004
#    -19   -21       7.9329845746E-006
#    -19   -20       1.8976610464E-005
#    -19   -19       3.0861251521E-004
#    -19   -18       1.1631675958E-004
#    -19   -17       3.5654753413E-004
#    -19   -16       1.0325178970E-006
#    -19   -15       1.2110181871E-005
#    -19   -14       1.8426665427E-004
#    -19   -13       3.3622461652E-006
#    -19   -12       1.7047032137E-005
#    -19   -11       5.0586574681E-006
#    -19   -10       1.3397373835E-005
#    -19    -9       5.2579205940E-005
#    -19    -8       4.4296051736E-005
#    -19    -7       1.9689594038E-004
#    -19    -6       7.0713988266E-006
#    -19    -5       2.4918969604E-006
#    -19    -4       1.4170603058E-004
#    -19    -3       1.1457729874E-004
#    -19    -2       1.3220997244E-004
#    -19    -1       4.7027049679E-006
#    -19     0       6.8056991289E-006
#    -19     1       1.8545542475E-004
#    -19     2       7.0965428542E-005
#    -19     3       2.5808998242E-004
#    -19     4       5.9630905248E-005
#    -19     5       5.6271313984E-006
#    -19     6       8.9351339299E-005
#    -19     7       7.4636793912E-007
#    -19     8       2.1148395734E-004
#    -19     9       2.7832570665E-005
#    -19    10       1.7789835901E-005
#    -19    11       4.7491634197E-004
#    -19    12       1.4456459463E-004
#    -19    13       4.4543225987E-004
#    -19    14       6.0014758523E-005
#    -19    15       6.5161208695E-005
#    -19    16       2.1018223148E-004
#    -19    17       7.3392389927E-005
#    -19    18       1.4090351275E-004
#    -19    19       1.3567949251E-005
#    -19    20       2.7223382957E-005
#    -19    21       8.1979172033E-005
#    -19    22       6.2200712927E-005
#    -19    23       5.4225622054E-004
#    -19    24       2.6945642574E-005
#    -19    25       2.0287191084E-005
#    -18   -23       1.4403840659E-005
#    -18   -22       2.9875602337E-005
#    -18   -21       1.6739159434E-004
#    -18   -20       1.2186747846E-004
#    -18   -19       7.7042698747E-005
#    -18   -18       5.6306287176E-005
#    -18   -17       8.2038826611E-005
#    -18   -16       2.8314937662E-004
#    -18   -15       3.2123570785E-005
#    -18   -14       4.8479864568E-005
#    -18   -13       1.0727825922E-005
#    -18   -12       1.3557794352E-005
#    -18   -11       2.6603147843E-005
#    -18   -10       6.8435592554E-005
#    -18    -9       2.6969559322E-005
#    -18    -8       3.1204662883E-005
#    -18    -7       2.4372126514E-005
#    -18    -6       6.0366530315E-005
#    -18    -5       2.9997798003E-005
#    -18    -4       5.9625577961E-006
#    -18    -3       4.6423172476E-006
#    -18    -2       1.4945706515E-005
#    -18    -1       2.1522219028E-004
#    -18     0       2.2047611646E-004
#    -18     1       2.2745620262E-004
#    -18     2       2.7448558887E-004
#    -18     3       2.2264161133E-004
#    -18     4       2.9849062431E-004
#    -18     5       9.3697951719E-006
#    -18     6       5.7559542499E-005
#    -18     7       4.2488737565E-005
#    -18     8       1.3584818642E-004
#    -18     9       4.1832157535E-004
#    -18    10       1.3194578182E-004
#    -18    11       4.8433220855E-005
#    -18    12       8.8758248928E-005
#    -18    13       1.8337768943E-004
#    -18    14       3.6725774368E-004
#    -18    15       1.1127109077E-004
#    -18    16       7.6790525212E-005
#    -18    17       6.0436621646E-006
#    -18    18       1.6595427892E-005
#    -18    19       7.9165507428E-005
#    -18    20       2.5481905170E-005
#    -18    21       1.4647954732E-005
#    -18    22       1.3008783472E-004
#    -18    23       8.8178520881E-005
#    -18    24       2.3243456281E-004
#    -17   -24       9.5908954031E-005
#    -17   -23       5.1162076569E-005
#    -17   -22       4.6225413750E-005
#    -17   -21       6.3888877966E-005
#    -17   -20       6.9316552386E-005
#    -17   -19       3.4964580662E-004
#    -17   -18       1.2964540057E-004
#    -17   -17       5.0778638406E-005
#    -17   -16       4.3988883212E-005
#    -17   -15       4.4341558908E-005
#    -17   -14       5.8112166058E-006
#    -17   -13       1.1143071266E-006
#    -17   -12       4.9250508910E-005
#    -17   -11       5.5778118738E-005
#    -17   -10       3.8755024363E-005
#    -17    -9       1.7047822794E-004
#    -17    -8       5.2061420932E-005
#    -17    -7       1.0770881941E-006
#    -17    -6       6.0805220443E-006
#    -17    -5       1.5967710881E-005
#    -17    -4       4.5532478309E-005
#    -17    -3       5.4354768602E-005
#    -17    -2       6.5413574118E-005
#    -17    -1       1.3518508049E-004
#    -17     0       5.6052360899E-004
#    -17     1       1.5903928506E-003
#    -17     2       5.0475887253E-004
#    -17     3       1.6225235386E-004
#    -17     4       1.0567669583E-004
#    -17     5       1.8351854307E-004
#    -17     6       5.9952960646E-004
#    -17     7       2.6414990378E-004
#    -17     8       2.5264428609E-004
#    -17     9       6.5270861739E-005
#    -17    10       6.1608518787E-005
#    -17    11       9.6639932153E-005
#    -17    12       7.8748729925E-005
#    -17    13       9.4119588618E-005
#    -17    14       1.0011601724E-004
#    -17    15       3.4693782799E-006
#    -17    16       1.2862010239E-005
#    -17    17       1.9480621002E-005
#    -17    18       3.9715795543E-005
#    -17    19       1.1853605190E-004
#    -17    20       1.1148126827E-004
#    -17    21       1.1559663083E-004
#    -17    22       5.5437358109E-006
#    -17    23       1.6962098789E-004
#    -17    24       4.7797091093E-005
#    -16   -24       7.2886973494E-006
#    -16   -23       2.2619773403E-004
#    -16   -22       3.9909635344E-005
#    -16   -21       2.4992488024E-004
#    -16   -20       4.2104439784E-006
#    -16   -19       8.3030469922E-006
#    -16   -18       2.6523648561E-004
#    -16   -17       1.1548852299E-004
#    -16   -16       1.1723151351E-004
#    -16   -15       2.4467056757E-005
#    -16   -14       8.1264855248E-006
#    -16   -13       8.8458497110E-005
#    -16   -12       6.1124312927E-006
#    -16   -11       2.9525494019E-004
#    -16   -10       1.8444993877E-006
#    -16    -9       1.1453583755E-006
#    -16    -8       2.1385330291E-005
#    -16    -7       3.7281420864E-005
#    -16    -6       1.6404313682E-004
#    -16    -5       2.7970412863E-005
#    -16    -4       2.8240416186E-005
#    -16    -3       2.1849979488E-004
#    -16    -2       3.2636994430E-004
#    -16    -1       1.6585845333E-003
#    -16     0       5.7043234436E-005
#    -16     1       1.3802879704E-004
#    -16     2       1.2617254028E-003
#    -16     3       3.2491112121E-004
#    -16     4       5.6984899640E-004
#    -16     5       2.1704966899E-005
#    -16     6       2.1776754480E-005
#    -16     7       6.3024256872E-004
#    -16     8       8.1064620699E-005
#    -16     9       9.3427630156E-005
#    -16    10       4.8114536683E-006
#    -16    11       2.0910518109E-005
#    -16    12       3.1362273826E-004
#    -16    13       2.4940700068E-005
#    -16    14       3.9017789975E-005
#    -16    15       6.2622493480E-006
#    -16    16       6.6119829565E-005
#    -16    17       2.9458702950E-005
#    -16    18       1.5606693555E-004
#    -16    19       1.4923874440E-005
#    -16    20       5.6724672397E-006
#    -16    21       1.8616320807E-005
#    -16    22       2.5801070605E-004
#    -16    23       2.1757285174E-004
#    -15   -25       8.8066774557E-005
#    -15   -24       5.0777102047E-005
#    -15   -23       5.1295926933E-005
#    -15   -22       8.0676174470E-005
#    -15   -21       6.2668179050E-006
#    -15   -20       3.7179146882E-004
#    -15   -19       3.2249501848E-005
#    -15   -18       7.9680063070E-005
#    -15   -17       1.8483381401E-005
#    -15   -16       3.8606344264E-006
#    -15   -15       7.1250015027E-004
#    -15   -14       7.9750565906E-006
#    -15   -13       9.7621468825E-005
#    -15   -12       1.9774963373E-004
#    -15   -11       8.6002267083E-006
#    -15   -10       5.0112517974E-003
#    -15    -9       1.6741236807E-005
#    -15    -8       5.9152356889E-005
#    -15    -7       1.5282081720E-004
#    -15    -6       2.4847610431E-005
#    -15    -5       1.2389451753E-002
#    -15    -4       2.7121491492E-005
#    -15    -3       2.1985952886E-004
#    -15    -2       4.1504544950E-004
#    -15    -1       1.3589409325E-004
#    -15     0       2.3411726912E-002
#    -15     1       1.7100816603E-004
#    -15     2       4.1356975826E-004
#    -15     3       2.2671766092E-004
#    -15     4       8.9886099289E-005
#    -15     5       2.2985405584E-002
#    -15     6       8.0856501444E-005
#    -15     7       1.4994249283E-004
#    -15     8       3.5308226460E-005
#    -15     9       1.0027333997E-006
#    -15    10       1.3859544078E-002
#    -15    11       7.3110522922E-005
#    -15    12       2.4253628692E-004
#    -15    13       8.7289128587E-005
#    -15    14       6.5125146547E-005
#    -15    15       1.3543924762E-002
#    -15    16       6.5445802168E-006
#    -15    17       6.3098133346E-006
#    -15    18       1.2581471627E-004
#    -15    19       1.9192243797E-005
#    -15    20       1.1345088785E-003
#    -15    21       5.0147983357E-005
#    -15    22       2.6119561171E-004
#    -15    23       2.4107178311E-004
#    -14   -25       1.3196203104E-005
#    -14   -24       2.3448622528E-004
#    -14   -23       1.9855067612E-005
#    -14   -22       2.6166024892E-004
#    -14   -21       2.7636910435E-005
#    -14   -20       2.1238066548E-005
#    -14   -19       8.8983371114E-005
#    -14   -18       4.2390584345E-005
#    -14   -17       5.9167015412E-005
#    -14   -16       3.5762960781E-006
#    -14   -15       1.6708692703E-006
#    -14   -14       2.3811496251E-004
#    -14   -13       7.1303418912E-005
#    -14   -12       2.0031862992E-004
#    -14   -11       3.2280706069E-005
#    -14   -10       1.1556559808E-005
#    -14    -9       2.2245254307E-004
#    -14    -8       1.5420679677E-004
#    -14    -7       4.2909544348E-004
#    -14    -6       3.1981350488E-005
#    -14    -5       5.2853998835E-007
#    -14    -4       2.8678837584E-004
#    -14    -3       2.4607566477E-004
#    -14    -2       1.2897881141E-003
#    -14    -1       1.7489031906E-004
#    -14     0       8.5747598217E-005
#    -14     1       7.8539673666E-004
#    -14     2       1.4375954238E-004
#    -14     3       1.7601349633E-004
#    -14     4       1.6470686097E-005
#    -14     5       2.8122819320E-005
#    -14     6       4.0111813438E-005
#    -14     7       3.3359715855E-005
#    -14     8       1.0890246841E-004
#    -14     9       1.5841948423E-005
#    -14    10       8.3229308038E-005
#    -14    11       6.0617523909E-004
#    -14    12       1.7928160333E-004
#    -14    13       2.0775929254E-004
#    -14    14       2.6595677024E-005
#    -14    15       4.4459175775E-005
#    -14    16       2.6639239078E-004
#    -14    17       1.2254378908E-004
#    -14    18       2.0755607832E-004
#    -14    19       4.7497671280E-005
#    -14    20       2.6297718933E-004
#    -14    21       1.2367184087E-003
#    -14    22       3.6523567979E-004
#    -13   -26       6.5024270624E-005
#    -13   -25       7.7384171639E-005
#    -13   -24       7.3814980784E-005
#    -13   -23       7.3412193877E-005
#    -13   -22       7.1484415589E-005
#    -13   -21       1.0348455653E-004
#    -13   -20       5.2050399389E-005
#    -13   -19       1.3911688285E-005
#    -13   -18       4.4259934118E-006
#    -13   -17       1.2859371388E-005
#    -13   -16       4.6328603603E-005
#    -13   -15       3.5726486319E-005
#    -13   -14       8.4639714469E-005
#    -13   -13       1.1808612572E-004
#    -13   -12       7.3106493264E-005
#    -13   -11       3.8775177969E-005
#    -13   -10       2.1014551052E-004
#    -13    -9       9.7049859435E-005
#    -13    -8       1.2160152656E-004
#    -13    -7       1.1361815969E-004
#    -13    -6       6.7740592898E-005
#    -13    -5       2.6632793062E-005
#    -13    -4       1.3444623261E-004
#    -13    -3       2.0945185437E-004
#    -13    -2       5.7297810581E-004
#    -13    -1       6.7025725057E-004
#    -13     0       2.6551365749E-004
#    -13     1       1.8571856504E-005
#    -13     2       4.2464169881E-006
#    -13     3       8.9562597336E-006
#    -13     4       2.4462046321E-005
#    -13     5       5.9255479305E-005
#    -13     6       8.1192761023E-005
#    -13     7       7.7801640654E-005
#    -13     8       2.4689296746E-004
#    -13     9       7.2698910041E-004
#    -13    10       4.2053005136E-004
#    -13    11       3.3435098081E-004
#    -13    12       2.0462766856E-004
#    -13    13       1.8171312283E-004
#    -13    14       4.1524965604E-004
#    -13    15       2.2818571557E-004
#    -13    16       1.4554518021E-004
#    -13    17       9.8486860944E-006
#    -13    18       2.9804939274E-005
#    -13    19       4.2451777351E-005
#    -13    20       8.2724078694E-005
#    -13    21       3.9036031416E-004
#    -12   -26       2.5750362384E-005
#    -12   -25       1.0830378296E-004
#    -12   -24       1.7671965009E-004
#    -12   -23       1.2595842846E-004
#    -12   -22       9.7307534858E-005
#    -12   -21       4.7015166481E-005
#    -12   -20       2.9949291610E-005
#    -12   -19       2.7550561029E-005
#    -12   -18       4.6784571862E-006
#    -12   -17       3.1883391923E-008
#    -12   -16       5.0509986713E-005
#    -12   -15       1.0080060637E-004
#    -12   -14       1.4498592213E-004
#    -12   -13       5.1730159572E-005
#    -12   -12       1.1020582773E-004
#    -12   -11       9.1624006953E-005
#    -12   -10       1.2822804787E-004
#    -12    -9       5.5871903493E-004
#    -12    -8       6.5826232021E-005
#    -12    -7       3.7635538359E-006
#    -12    -6       4.8030184772E-005
#    -12    -5       1.5863650170E-004
#    -12    -4       6.7588346247E-004
#    -12    -3       2.2121409348E-004
#    -12    -2       1.5245386355E-004
#    -12    -1       5.7100965706E-005
#    -12     0       1.6099717552E-005
#    -12     1       1.2857635547E-004
#    -12     2       1.4362634210E-004
#    -12     3       1.0288162602E-004
#    -12     4       1.6646174476E-004
#    -12     5       4.2722095263E-004
#    -12     6       1.3505900035E-003
#    -12     7       4.9991979298E-004
#    -12     8       3.1388652687E-004
#    -12     9       2.7364007058E-004
#    -12    10       4.3646290366E-004
#    -12    11       7.8262256948E-004
#    -12    12       2.0772228117E-004
#    -12    13       6.2596478604E-005
#    -12    14       1.4923164291E-004
#    -12    15       5.6248851349E-005
#    -12    16       3.5770096374E-004
#    -12    17       2.3598681179E-004
#    -12    18       1.3875961657E-004
#    -12    19       2.1429410905E-004
#    -12    20       2.0473016027E-004
#    -12    21       9.3838240852E-004
#    -11   -26       6.9910846936E-005
#    -11   -25       3.0762508123E-005
#    -11   -24       4.7563481824E-005
#    -11   -23       3.4171466548E-004
#    -11   -22       8.1906395691E-005
#    -11   -21       7.2585142007E-005
#    -11   -20       1.4708444141E-005
#    -11   -19       3.9452030912E-006
#    -11   -18       2.4029515903E-005
#    -11   -17       5.0327819990E-005
#    -11   -16       1.1335762624E-004
#    -11   -15       3.3455317537E-005
#    -11   -14       2.0434896517E-005
#    -11   -13       2.6041634924E-004
#    -11   -12       3.5268867004E-005
#    -11   -11       6.3029103765E-004
#    -11   -10       2.0719838042E-005
#    -11    -9       2.6224175914E-005
#    -11    -8       1.5355379397E-004
#    -11    -7       1.1592559774E-004
#    -11    -6       6.0773607849E-004
#    -11    -5       6.4626425574E-005
#    -11    -4       2.8616218990E-005
#    -11    -3       2.2248861563E-004
#    -11    -2       1.4381418812E-005
#    -11    -1       1.1903770017E-004
#    -11     0       1.9412751639E-005
#    -11     1       4.0122101477E-005
#    -11     2       1.1887247562E-003
#    -11     3       4.2363511064E-004
#    -11     4       1.7251622026E-003
#    -11     5       8.2168991327E-005
#    -11     6       5.5395447444E-005
#    -11     7       1.0908982724E-003
#    -11     8       2.4268993827E-004
#    -11     9       9.1161053707E-004
#    -11    10       5.3584545715E-005
#    -11    11       8.2295408201E-005
#    -11    12       2.6193973323E-004
#    -11    13       9.4458330943E-005
#    -11    14       4.2182301295E-004
#    -11    15       1.5539660290E-005
#    -11    16       1.1828124517E-004
#    -11    17       3.1314233599E-004
#    -11    18       3.9686424647E-004
#    -11    19       7.1582109021E-004
#    -11    20       1.7347198501E-004
#    -10   -27       5.9922414345E-005
#    -10   -26       2.3828998834E-005
#    -10   -25       3.5483278866E-004
#    -10   -24       3.2364293245E-006
#    -10   -23       1.4219150340E-004
#    -10   -22       1.0111621218E-004
#    -10   -21       2.5064640013E-005
#    -10   -20       2.4987787021E-006
#    -10   -19       2.0164545981E-005
#    -10   -18       2.9263534777E-005
#    -10   -17       2.6973233084E-005
#    -10   -16       3.4652910350E-005
#    -10   -15       3.2738508116E-003
#    -10   -14       2.8359022349E-006
#    -10   -13       1.9467442341E-004
#    -10   -12       3.0866831116E-004
#    -10   -11       9.0420137417E-006
#    -10   -10       7.9732721467E-003
#    -10    -9       4.5183790009E-006
#    -10    -8       1.9566680745E-004
#    -10    -7       2.1779769569E-004
#    -10    -6       4.9492369746E-005
#    -10    -5       2.2820038540E-002
#    -10    -4       1.1138287712E-005
#    -10    -3       1.9543341992E-005
#    -10    -2       1.0226739505E-004
#    -10    -1       9.3128024808E-005
#    -10     0       3.5299938359E-002
#    -10     1       1.9354530091E-004
#    -10     2       8.0222729505E-004
#    -10     3       6.7284863981E-004
#    -10     4       1.8940356857E-004
#    -10     5       1.4468783493E-002
#    -10     6       1.2271055876E-004
#    -10     7       4.3201358339E-004
#    -10     8       3.1984549529E-004
#    -10     9       4.8237880671E-006
#    -10    10       1.6082487188E-002
#    -10    11       9.1234135100E-006
#    -10    12       2.9437956876E-005
#    -10    13       1.6680372651E-004
#    -10    14       1.1873124105E-004
#    -10    15       1.9484688101E-002
#    -10    16       7.0404684451E-006
#    -10    17       1.8131929966E-004
#    -10    18       1.4120082998E-004
#    -10    19       3.8111418397E-005
#     -9   -27       8.7150625145E-005
#     -9   -26       1.5807126859E-005
#     -9   -25       1.8465378231E-006
#     -9   -24       2.5391748657E-004
#     -9   -23       1.6519706051E-004
#     -9   -22       3.4342820396E-004
#     -9   -21       1.1625534406E-005
#     -9   -20       4.9539285772E-006
#     -9   -19       6.7888553883E-005
#     -9   -18       3.8579103640E-005
#     -9   -17       4.9224981191E-005
#     -9   -16       3.6727362546E-006
#     -9   -15       5.7997338223E-006
#     -9   -14       4.1051924237E-004
#     -9   -13       1.2188413113E-004
#     -9   -12       6.6613789923E-004
#     -9   -11       1.0076923587E-004
#     -9   -10       1.1789416990E-005
#     -9    -9       4.0838229363E-004
#     -9    -8       1.7516765790E-004
#     -9    -7       7.2083166572E-004
#     -9    -6       3.8841762132E-005
#     -9    -5       1.1343464260E-005
#     -9    -4       1.3891187121E-005
#     -9    -3       1.3184359730E-004
#     -9    -2       1.0789754487E-003
#     -9    -1       1.4648324425E-004
#     -9     0       1.3284822962E-004
#     -9     1       1.7673239008E-003
#     -9     2       4.9293906570E-004
#     -9     3       8.0361635906E-004
#     -9     4       9.8800879715E-005
#     -9     5       7.5040674092E-005
#     -9     6       3.4682406504E-004
#     -9     7       8.0855764285E-005
#     -9     8       4.7835206286E-004
#     -9     9       1.4353438043E-005
#     -9    10       8.7374103173E-006
#     -9    11       4.8982843042E-004
#     -9    12       7.8020739255E-005
#     -9    13       1.1224683117E-004
#     -9    14       3.8501730733E-005
#     -9    15       8.9165387485E-005
#     -9    16       9.1317243636E-004
#     -9    17       7.0560506210E-004
#     -9    18       8.0849598173E-004
#     -9    19       1.4988163645E-004
#     -8   -27       5.8400594541E-005
#     -8   -26       3.1947857317E-004
#     -8   -25       4.6288140237E-005
#     -8   -24       8.7489691374E-005
#     -8   -23       9.7030960890E-005
#     -8   -22       9.0208687697E-005
#     -8   -21       3.7221179738E-004
#     -8   -20       8.0241763335E-005
#     -8   -19       8.2299846009E-006
#     -8   -18       1.0745740616E-005
#     -8   -17       4.2298046080E-005
#     -8   -16       2.5144797674E-004
#     -8   -15       1.0218733200E-004
#     -8   -14       1.8040696453E-004
#     -8   -13       2.7325848954E-004
#     -8   -12       2.1117441462E-004
#     -8   -11       4.1636266607E-004
#     -8   -10       6.9373374491E-005
#     -8    -9       6.8728756461E-005
#     -8    -8       1.0198103656E-004
#     -8    -7       1.5104364509E-004
#     -8    -6       6.7783334421E-005
#     -8    -5       6.6413163175E-005
#     -8    -4       2.1153147015E-004
#     -8    -3       3.3897352025E-004
#     -8    -2       8.8255630284E-004
#     -8    -1       1.6384065421E-003
#     -8     0       5.8814286675E-004
#     -8     1       2.2498911290E-004
#     -8     2       1.4423862571E-004
#     -8     3       2.7244595192E-004
#     -8     4       1.2794800524E-004
#     -8     5       5.8953020108E-005
#     -8     6       1.4889642312E-005
#     -8     7       5.0477616446E-005
#     -8     8       1.3036669338E-005
#     -8     9       1.3210116472E-004
#     -8    10       1.1186191632E-004
#     -8    11       2.3173600931E-004
#     -8    12       2.0611249478E-004
#     -8    13       1.0659048273E-004
#     -8    14       2.3402697892E-004
#     -8    15       4.4859562485E-004
#     -8    16       1.7393039736E-004
#     -8    17       9.0982015490E-004
#     -8    18       2.5205354376E-004
#     -7   -27       9.8779904837E-006
#     -7   -26       6.3534429915E-005
#     -7   -25       1.0778095490E-004
#     -7   -24       5.7664486543E-004
#     -7   -23       3.6520668939E-004
#     -7   -22       5.9353828894E-005
#     -7   -21       3.8515868428E-005
#     -7   -20       4.6724757334E-005
#     -7   -19       2.6735312992E-004
#     -7   -18       5.6388279018E-005
#     -7   -17       9.2394379876E-006
#     -7   -16       7.7475686695E-005
#     -7   -15       2.4630700285E-004
#     -7   -14       7.6917475388E-004
#     -7   -13       2.3517533026E-004
#     -7   -12       1.0850008189E-004
#     -7   -11       3.2484373611E-005
#     -7   -10       6.7535318463E-005
#     -7    -9       1.0282138727E-004
#     -7    -8       1.9785492354E-005
#     -7    -7       1.5479694233E-005
#     -7    -6       8.6076668032E-005
#     -7    -5       4.0944729885E-004
#     -7    -4       1.6885789958E-003
#     -7    -3       7.1988391524E-004
#     -7    -2       3.5836429006E-004
#     -7    -1       3.0103549035E-004
#     -7     0       1.7371044824E-004
#     -7     1       1.7321174902E-004
#     -7     2       4.8034453177E-006
#     -7     3       1.3155728135E-005
#     -7     4       6.5703805344E-006
#     -7     5       1.5077662815E-004
#     -7     6       4.2697590868E-004
#     -7     7       1.2212224306E-004
#     -7     8       1.3822963304E-005
#     -7     9       6.4780432888E-005
#     -7    10       3.0686973156E-004
#     -7    11       1.7832757484E-003
#     -7    12       4.3225222194E-004
#     -7    13       1.4632502611E-004
#     -7    14       2.5620862971E-004
#     -7    15       4.3806093920E-004
#     -7    16       1.3050273240E-003
#     -7    17       9.3171285900E-005
#     -6   -27       3.2535518861E-005
#     -6   -26       2.9395158201E-004
#     -6   -25       8.2793966024E-006
#     -6   -24       5.9929957011E-005
#     -6   -23       4.1853703586E-004
#     -6   -22       1.2875535288E-004
#     -6   -21       2.2382235809E-004
#     -6   -20       6.2717591859E-006
#     -6   -19       1.4886628957E-005
#     -6   -18       1.2665068438E-004
#     -6   -17       1.2470651322E-004
#     -6   -16       3.7296911273E-004
#     -6   -15       5.9008665542E-005
#     -6   -14       2.6451738495E-005
#     -6   -13       4.1230152438E-004
#     -6   -12       3.2984747429E-005
#     -6   -11       6.6829780495E-005
#     -6   -10       4.1670136813E-006
#     -6    -9       9.6999397124E-006
#     -6    -8       7.9272021477E-005
#     -6    -7       1.9883575883E-004
#     -6    -6       1.3806464690E-003
#     -6    -5       1.3502657274E-004
#     -6    -4       1.0257271764E-004
#     -6    -3       8.1763257608E-004
#     -6    -2       9.5728605743E-005
#     -6    -1       1.7019718278E-004
#     -6     0       9.6630406355E-006
