 Diffraction intensities for potential:_5x5_05D10002.in                        
#    -45    11       3.6213391435E-006
#    -45    12       4.4125853909E-006
#    -45    13       4.9733978636E-007
#    -45    14       2.4263091454E-006
#    -45    15       3.8633635492E-004
#    -45    16       1.5468707207E-005
#    -44     7       7.7019834735E-005
#    -44     8       7.7137777915E-006
#    -44     9       2.2424681613E-005
#    -44    10       1.9105666413E-005
#    -44    11       1.9246564059E-005
#    -44    12       2.7953629850E-004
#    -44    13       1.9325342214E-005
#    -44    14       3.7334573149E-005
#    -44    15       1.0827859582E-005
#    -44    16       1.6314470282E-005
#    -44    17       2.7334799676E-004
#    -44    18       5.0406771344E-005
#    -44    19       1.2132984465E-005
#    -44    20       1.1378605229E-005
#    -43     4       3.2111669107E-005
#    -43     5       1.5087397575E-005
#    -43     6       1.5487386704E-005
#    -43     7       4.9231209639E-005
#    -43     8       5.6109777391E-005
#    -43     9       9.6180036243E-005
#    -43    10       5.6795081072E-005
#    -43    11       7.4213776731E-005
#    -43    12       8.5575399816E-005
#    -43    13       9.4158703398E-005
#    -43    14       2.4414384196E-004
#    -43    15       7.8809312832E-005
#    -43    16       6.0220102627E-005
#    -43    17       9.9118712548E-005
#    -43    18       3.7075540606E-005
#    -43    19       3.6323085854E-004
#    -43    20       7.7422173816E-005
#    -43    21       4.2450531572E-005
#    -43    22       5.4020691300E-005
#    -42     2       8.0884292047E-006
#    -42     3       1.5023258076E-005
#    -42     4       2.9669369249E-005
#    -42     5       1.7422828095E-005
#    -42     6       2.8454788730E-005
#    -42     7       2.0205761117E-005
#    -42     8       3.7010035712E-005
#    -42     9       4.5365100329E-005
#    -42    10       5.3053223444E-005
#    -42    11       1.5879842652E-004
#    -42    12       1.1301250567E-004
#    -42    13       1.5456498930E-004
#    -42    14       1.2413766293E-004
#    -42    15       8.7778052533E-005
#    -42    16       2.2073395350E-004
#    -42    17       7.7817418390E-005
#    -42    18       6.9593388867E-005
#    -42    19       8.6541171299E-005
#    -42    20       7.7342219262E-005
#    -42    21       1.8770978164E-004
#    -42    22       5.6549322923E-005
#    -42    23       3.4101538581E-005
#    -41     0       9.3895659687E-006
#    -41     1       7.2759713446E-006
#    -41     2       9.8574815297E-006
#    -41     3       2.3593026021E-004
#    -41     4       8.9913415855E-006
#    -41     5       1.3913600122E-005
#    -41     6       1.6152582045E-005
#    -41     7       6.7827300676E-006
#    -41     8       3.4158570800E-004
#    -41     9       3.4152715064E-005
#    -41    10       3.5390429032E-005
#    -41    11       3.6743941032E-005
#    -41    12       4.7863365581E-005
#    -41    13       6.9706133687E-004
#    -41    14       3.9477971454E-005
#    -41    15       3.4601943429E-005
#    -41    16       5.2786004492E-005
#    -41    17       5.2707771499E-005
#    -41    18       6.3444996177E-004
#    -41    19       3.9347557119E-005
#    -41    20       4.6371022031E-005
#    -41    21       2.6796444085E-005
#    -41    22       1.9014089690E-005
#    -41    23       2.6872754938E-004
#    -41    24       4.8590889649E-005
#    -40    -2       2.2953347741E-006
#    -40    -1       1.6214846250E-006
#    -40     0       4.2450669070E-004
#    -40     1       2.7229448576E-006
#    -40     2       5.4258269341E-006
#    -40     3       1.5615635260E-006
#    -40     4       2.6518798544E-006
#    -40     5       3.6679379040E-004
#    -40     6       5.0553181178E-006
#    -40     7       4.0269763425E-006
#    -40     8       1.2469648181E-006
#    -40     9       1.4440349678E-006
#    -40    10       7.2364251183E-004
#    -40    11       1.8442794195E-006
#    -40    12       6.9383950691E-007
#    -40    13       4.9967307100E-006
#    -40    14       2.1497449596E-006
#    -40    15       1.1062075514E-003
#    -40    16       3.5499834252E-006
#    -40    17       1.5367506079E-006
#    -40    18       5.9189414801E-006
#    -40    19       9.4707569712E-008
#    -40    20       5.6262016489E-004
#    -40    21       7.7658097849E-006
#    -40    22       1.4799650348E-006
#    -40    23       7.5886649100E-006
#    -40    24       2.3061507005E-006
#    -40    25       4.7908453527E-004
#    -39    -4       4.1167482857E-006
#    -39    -3       1.2759451434E-004
#    -39    -2       4.4049798563E-006
#    -39    -1       1.9783742976E-005
#    -39     0       9.1138457239E-006
#    -39     1       1.4319601356E-005
#    -39     2       1.7014339083E-004
#    -39     3       2.2299541413E-005
#    -39     4       3.0256024958E-005
#    -39     5       2.9975147673E-005
#    -39     6       3.4466926081E-005
#    -39     7       3.5332555889E-004
#    -39     8       2.7352129647E-005
#    -39     9       5.2643376785E-005
#    -39    10       3.5667140536E-005
#    -39    11       4.9624817979E-005
#    -39    12       7.5326019611E-004
#    -39    13       8.0840091924E-005
#    -39    14       8.4647424671E-005
#    -39    15       4.3028516985E-005
#    -39    16       5.4312620851E-005
#    -39    17       8.4515208018E-004
#    -39    18       7.9184395334E-005
#    -39    19       3.0363707065E-005
#    -39    20       5.4574685806E-005
#    -39    21       6.9484115971E-005
#    -39    22       5.3965195037E-004
#    -39    23       3.9925168143E-005
#    -39    24       5.2593283778E-005
#    -39    25       8.1927113707E-005
#    -39    26       8.6020448174E-006
#    -38    -5       1.8501366766E-005
#    -38    -4       2.4939635964E-005
#    -38    -3       4.8677950445E-005
#    -38    -2       4.0338850322E-005
#    -38    -1       8.7627054054E-005
#    -38     0       3.1497874372E-005
#    -38     1       3.6550934599E-005
#    -38     2       5.0202778916E-005
#    -38     3       8.4199174050E-005
#    -38     4       2.3301618683E-004
#    -38     5       1.0295651366E-004
#    -38     6       8.3188233790E-005
#    -38     7       1.1103652099E-004
#    -38     8       6.9404622048E-005
#    -38     9       2.0729618091E-004
#    -38    10       1.0611468882E-004
#    -38    11       1.3463543766E-004
#    -38    12       1.3269839188E-004
#    -38    13       1.5606623849E-004
#    -38    14       5.9464363922E-004
#    -38    15       2.4306358835E-004
#    -38    16       1.9835322092E-004
#    -38    17       2.2275552612E-004
#    -38    18       1.9273141715E-004
#    -38    19       3.8073003202E-004
#    -38    20       9.0489049426E-005
#    -38    21       1.1095206326E-004
#    -38    22       1.6706389093E-004
#    -38    23       8.1638260970E-005
#    -38    24       4.8014965725E-004
#    -38    25       1.6404295668E-004
#    -38    26       5.7120894829E-005
#    -37    -7       2.7053658554E-005
#    -37    -6       9.7316626799E-006
#    -37    -5       2.4690193455E-005
#    -37    -4       6.6521771800E-005
#    -37    -3       2.2274473063E-005
#    -37    -2       2.1568975907E-005
#    -37    -1       2.5692651645E-005
#    -37     0       3.3099311464E-005
#    -37     1       1.2325023599E-004
#    -37     2       5.5550139016E-005
#    -37     3       8.2892048932E-005
#    -37     4       1.1122685753E-004
#    -37     5       6.2402587368E-005
#    -37     6       2.0060897406E-004
#    -37     7       8.3826869505E-005
#    -37     8       1.1985507997E-004
#    -37     9       8.6581566986E-005
#    -37    10       8.3303153315E-005
#    -37    11       2.7412731905E-004
#    -37    12       1.4665629098E-004
#    -37    13       1.7026681786E-004
#    -37    14       2.1308141927E-004
#    -37    15       1.5806797311E-004
#    -37    16       4.4647731354E-004
#    -37    17       1.7409766071E-004
#    -37    18       1.1810707187E-004
#    -37    19       1.4296857201E-004
#    -37    20       1.2793303985E-004
#    -37    21       3.2008964942E-004
#    -37    22       1.6934804202E-004
#    -37    23       1.5143250651E-004
#    -37    24       1.3868250593E-004
#    -37    25       1.3418850833E-004
#    -37    26       1.9339207519E-004
#    -37    27       3.6696341292E-005
#    -36    -8       1.0740078740E-005
#    -36    -7       2.0038458148E-004
#    -36    -6       7.2829760650E-006
#    -36    -5       9.0714563712E-006
#    -36    -4       9.8315949106E-006
#    -36    -3       1.2140741834E-005
#    -36    -2       2.8100933775E-004
#    -36    -1       1.4335587120E-005
#    -36     0       1.0672327954E-005
#    -36     1       7.4478950803E-006
#    -36     2       1.4188651359E-005
#    -36     3       5.9907668414E-004
#    -36     4       3.4509129786E-005
#    -36     5       4.3731617164E-005
#    -36     6       4.3050825872E-005
#    -36     7       1.0280055933E-005
#    -36     8       4.8605738072E-004
#    -36     9       2.3943410442E-005
#    -36    10       3.9784649799E-005
#    -36    11       4.7920503261E-005
#    -36    12       4.9385969777E-005
#    -36    13       5.6948837345E-004
#    -36    14       3.9674294204E-005
#    -36    15       5.7280347062E-005
#    -36    16       6.9057622697E-005
#    -36    17       5.1004665337E-005
#    -36    18       6.7280533771E-004
#    -36    19       6.6125244146E-005
#    -36    20       4.6169710878E-005
#    -36    21       7.3590458792E-005
#    -36    22       6.3453899561E-005
#    -36    23       8.9027045031E-004
#    -36    24       5.4814167832E-005
#    -36    25       3.4829523033E-005
#    -36    26       4.5277407356E-005
#    -36    27       3.1391503204E-005
#    -35    -9       3.2792557324E-006
#    -35    -8       1.4712121603E-006
#    -35    -7       7.6073759261E-007
#    -35    -6       1.8122371615E-006
#    -35    -5       3.4704841443E-004
#    -35    -4       9.5833365537E-006
#    -35    -3       2.1502987087E-007
#    -35    -2       4.1839018712E-006
#    -35    -1       9.0259481208E-007
#    -35     0       5.4406451706E-004
#    -35     1       2.5706216908E-006
#    -35     2       2.2541226480E-006
#    -35     3       1.8838422052E-006
#    -35     4       1.3596936601E-005
#    -35     5       3.6282380646E-004
#    -35     6       3.0803397899E-006
#    -35     7       4.4513898362E-006
#    -35     8       7.4142853962E-007
#    -35     9       1.1493222803E-005
#    -35    10       9.3876702941E-004
#    -35    11       8.2041733120E-007
#    -35    12       9.2272295719E-007
#    -35    13       3.8820088070E-007
#    -35    14       1.5553518698E-006
#    -35    15       1.0921497881E-003
#    -35    16       3.3295516074E-006
#    -35    17       1.4780455431E-006
#    -35    18       2.4402279901E-006
#    -35    19       2.1790280436E-006
#    -35    20       7.6665603761E-004
#    -35    21       5.1384333299E-006
#    -35    22       1.1130825962E-006
#    -35    23       5.1369079863E-006
#    -35    24       3.8483975765E-006
#    -35    25       1.1876735357E-003
#    -35    26       7.5174749365E-006
#    -35    27       1.3417093269E-005
#    -34   -11       4.4511532122E-008
#    -34   -10       2.1353364768E-005
#    -34    -9       1.8134604990E-005
#    -34    -8       2.0588814150E-004
#    -34    -7       1.3971972652E-005
#    -34    -6       1.7330598399E-005
#    -34    -5       2.6495462502E-005
#    -34    -4       2.2242584101E-005
#    -34    -3       4.2560661545E-004
#    -34    -2       1.0829248463E-005
#    -34    -1       3.5898690990E-005
#    -34     0       4.1259557388E-005
#    -34     1       3.3484997860E-005
#    -34     2       4.9616806185E-004
#    -34     3       6.2018241436E-005
#    -34     4       5.1172695264E-005
#    -34     5       4.3037522847E-005
#    -34     6       5.1382160634E-005
#    -34     7       3.1421216880E-004
#    -34     8       4.7346789882E-005
#    -34     9       2.9872334107E-005
#    -34    10       2.6064615506E-006
#    -34    11       1.0581104670E-005
#    -34    12       2.3741417662E-004
#    -34    13       3.3848562950E-005
#    -34    14       4.0106704071E-005
#    -34    15       5.6470167706E-005
#    -34    16       7.6839018937E-005
#    -34    17       5.4023160274E-004
#    -34    18       4.4801320498E-005
#    -34    19       1.3309760060E-005
#    -34    20       4.7780570380E-005
#    -34    21       1.0367725208E-005
#    -34    22       1.1558295089E-003
#    -34    23       1.0217172645E-004
#    -34    24       4.1961101002E-005
#    -34    25       5.5659647535E-005
#    -34    26       1.2888094729E-004
#    -34    27       1.4159594047E-004
#    -33   -12       3.3564595987E-005
#    -33   -11       6.3632922592E-005
#    -33   -10       5.1978274240E-005
#    -33    -9       5.3308339300E-005
#    -33    -8       7.8532692756E-005
#    -33    -7       8.9617945411E-005
#    -33    -6       1.5695318036E-004
#    -33    -5       7.9550512075E-005
#    -33    -4       8.6435439639E-005
#    -33    -3       1.2410219047E-004
#    -33    -2       7.4275683640E-005
#    -33    -1       2.7503678640E-004
#    -33     0       1.0392946765E-004
#    -33     1       9.9471193835E-005
#    -33     2       1.6141514942E-004
#    -33     3       1.1482607575E-004
#    -33     4       1.4675230918E-004
#    -33     5       8.1362811295E-005
#    -33     6       8.5615557786E-005
#    -33     7       7.5732044543E-005
#    -33     8       3.1131193992E-005
#    -33     9       6.7712380395E-005
#    -33    10       1.0430550830E-004
#    -33    11       7.9427577204E-005
#    -33    12       6.9464791632E-005
#    -33    13       3.7777053125E-005
#    -33    14       2.7054250544E-004
#    -33    15       9.9841134609E-005
#    -33    16       8.2583851918E-005
#    -33    17       9.4735354704E-005
#    -33    18       6.8877432509E-005
#    -33    19       1.2535472707E-004
#    -33    20       4.1059978803E-005
#    -33    21       8.8073721545E-005
#    -33    22       2.0082933314E-004
#    -33    23       2.6712492658E-004
#    -33    24       6.9373059677E-004
#    -33    25       1.3594863325E-004
#    -33    26       1.0958542680E-004
#    -33    27       9.9130710899E-005
#    -32   -13       3.7742868285E-005
#    -32   -12       5.1645708917E-005
#    -32   -11       5.9759750008E-005
#    -32   -10       7.3790807015E-005
#    -32    -9       1.5518276858E-004
#    -32    -8       8.4680719683E-005
#    -32    -7       8.1338465448E-005
#    -32    -6       8.1343836650E-005
#    -32    -5       8.1656707567E-005
#    -32    -4       2.1617899758E-004
#    -32    -3       8.5667233550E-005
#    -32    -2       1.1320011034E-004
#    -32    -1       1.3259205821E-004
#    -32     0       8.1461152346E-005
#    -32     1       4.1172959400E-004
#    -32     2       1.1053504450E-004
#    -32     3       7.3167344450E-005
#    -32     4       2.5130569222E-005
#    -32     5       2.5988322465E-005
#    -32     6       9.3997926602E-005
#    -32     7       4.0135561253E-005
#    -32     8       7.6409132681E-005
#    -32     9       5.1962592776E-005
#    -32    10       1.0816556139E-005
#    -32    11       5.6187162686E-005
#    -32    12       4.8357221315E-005
#    -32    13       4.8989868181E-005
#    -32    14       6.5295880795E-005
#    -32    15       4.7625297696E-005
#    -32    16       8.0298154000E-005
#    -32    17       4.7865176288E-005
#    -32    18       1.5539686938E-005
#    -32    19       6.5857397972E-005
#    -32    20       4.4128108541E-005
#    -32    21       3.5385583307E-004
#    -32    22       2.1717398629E-004
#    -32    23       2.8413647513E-004
#    -32    24       1.4404171834E-004
#    -32    25       2.2660179885E-004
#    -32    26       4.4067614531E-004
#    -32    27       9.5815727852E-005
#    -32    28       7.5668270542E-006
#    -31   -14       1.7299933221E-005
#    -31   -13       1.3559097435E-005
#    -31   -12       4.4850611567E-004
#    -31   -11       2.0520566061E-005
#    -31   -10       2.8356165805E-005
#    -31    -9       2.1500566359E-005
#    -31    -8       3.5296949643E-005
#    -31    -7       4.1755705709E-004
#    -31    -6       1.8380552509E-005
#    -31    -5       2.6959838324E-005
