 Diffraction intensities for potential:gv5x5_08D10007.in                       
#    -28    13       2.0520556601E-005
#    -28    14       2.8748229901E-005
#    -28    15       1.6076719387E-005
#    -27     7       2.3152156804E-005
#    -27     8       1.6883018230E-005
#    -27     9       5.7149251988E-006
#    -27    10       2.8332240210E-005
#    -27    11       1.4303540814E-005
#    -27    12       2.3187209210E-005
#    -27    13       9.1555319217E-005
#    -27    14       2.7376310328E-005
#    -27    15       1.1705096149E-005
#    -27    16       7.1698046642E-005
#    -27    17       3.2779983111E-005
#    -27    18       1.9143597801E-005
#    -27    19       4.7661155614E-006
#    -27    20       1.9432862266E-005
#    -26     4       1.0424910653E-006
#    -26     5       1.4643018395E-005
#    -26     6       2.7917735149E-005
#    -26     7       4.5748562348E-006
#    -26     8       2.8113773290E-005
#    -26     9       2.2736669063E-005
#    -26    10       2.4886268004E-005
#    -26    11       3.7916087353E-005
#    -26    12       1.5777205908E-005
#    -26    13       1.9094491129E-005
#    -26    14       1.0663965028E-005
#    -26    15       3.0835954534E-005
#    -26    16       1.0575957093E-004
#    -26    17       2.1850148085E-005
#    -26    18       1.5920606011E-005
#    -26    19       1.7960448267E-005
#    -26    20       5.6975250150E-005
#    -26    21       2.1498296541E-006
#    -26    22       3.5981751130E-005
#    -25     2       3.4290773936E-005
#    -25     3       4.4126687146E-005
#    -25     4       7.2486764916E-005
#    -25     5       7.3756495551E-004
#    -25     6       9.3456530013E-006
#    -25     7       2.7802001663E-005
#    -25     8       2.5571761586E-007
#    -25     9       9.6530296907E-006
#    -25    10       6.3320832352E-004
#    -25    11       8.6831390774E-005
#    -25    12       3.3352928631E-005
#    -25    13       1.0162776166E-004
#    -25    14       1.0277371597E-004
#    -25    15       4.1921632288E-004
#    -25    16       4.0084661087E-005
#    -25    17       6.3258139267E-005
#    -25    18       8.5494335437E-006
#    -25    19       8.4285431566E-006
#    -25    20       2.7984162116E-004
#    -25    21       2.4859624885E-005
#    -25    22       3.5323264206E-005
#    -25    23       9.6949797572E-006
#    -24     0       3.7967562888E-005
#    -24     1       1.0411528567E-004
#    -24     2       7.2305288678E-005
#    -24     3       7.8672670067E-005
#    -24     4       9.3753249103E-006
#    -24     5       1.6069886656E-005
#    -24     6       5.5157766762E-005
#    -24     7       3.9818828145E-005
#    -24     8       5.0531568818E-006
#    -24     9       9.0652557244E-005
#    -24    10       3.0064979766E-005
#    -24    11       1.6175657176E-004
#    -24    12       2.7510334559E-005
#    -24    13       1.5135415430E-006
#    -24    14       6.1476925233E-007
#    -24    15       4.1298269887E-005
#    -24    16       2.1779777845E-005
#    -24    17       4.8587593203E-005
#    -24    18       2.0772927589E-005
#    -24    19       3.9615615922E-005
#    -24    20       7.2854450031E-006
#    -24    21       1.1753163944E-004
#    -24    22       2.5378190724E-006
#    -24    23       7.6686454674E-005
#    -24    24       8.2663550841E-006
#    -23    -2       2.7030196766E-005
#    -23    -1       1.6003347166E-005
#    -23     0       9.3780925767E-006
#    -23     1       3.4854045115E-005
#    -23     2       1.2907762050E-005
#    -23     3       1.1078205933E-004
#    -23     4       8.4400956508E-005
#    -23     5       1.1872141734E-004
#    -23     6       8.2448647478E-006
#    -23     7       5.6520967437E-006
#    -23     8       2.8246268840E-005
#    -23     9       3.8130009850E-005
#    -23    10       1.0230351810E-005
#    -23    11       2.0337943905E-004
