 Diffraction intensities for potential:ga5x5_03D10007.in                       
#    -28    13       2.3322885712E-006
#    -28    14       5.7001269985E-007
#    -28    15       2.4894206777E-006
#    -27     7       3.1508322529E-007
#    -27     8       4.8155606721E-006
#    -27     9       9.7024480535E-006
#    -27    10       2.6996046442E-006
#    -27    11       5.4649849578E-007
#    -27    12       1.0417091331E-006
#    -27    13       2.2093400462E-006
#    -27    14       2.4463575877E-006
#    -27    15       8.0090982720E-006
#    -27    16       2.1160904597E-005
#    -27    17       1.2298491724E-006
#    -27    18       3.7357104745E-006
#    -27    19       3.1655634209E-006
#    -27    20       8.4048357395E-006
#    -26     4       1.4884030560E-005
#    -26     5       6.2826362114E-006
#    -26     6       2.4972316528E-006
#    -26     7       2.9243636591E-006
#    -26     8       2.2207143819E-007
#    -26     9       8.3893746643E-006
#    -26    10       8.1191245503E-006
#    -26    11       7.2969818426E-006
#    -26    12       2.4530261833E-006
#    -26    13       1.5251688337E-005
#    -26    14       2.7071559154E-006
#    -26    15       5.5985138311E-006
#    -26    16       9.9263985905E-006
#    -26    17       2.6302491925E-006
#    -26    18       2.8683848041E-005
#    -26    19       3.1258751001E-007
#    -26    20       9.8047837194E-006
#    -26    21       4.5374848839E-006
#    -26    22       1.4867023212E-005
#    -25     2       8.3548223711E-006
#    -25     3       2.8992217698E-006
#    -25     4       1.9987288393E-005
#    -25     5       6.9937467957E-004
#    -25     6       7.8723201953E-006
#    -25     7       8.6926034749E-006
#    -25     8       8.5271204505E-006
#    -25     9       4.5864241580E-006
#    -25    10       1.1624005702E-003
#    -25    11       2.7105172478E-005
#    -25    12       1.3191035405E-005
#    -25    13       2.5161356711E-006
#    -25    14       1.3196950887E-006
#    -25    15       5.2521624744E-004
#    -25    16       2.7458283113E-005
#    -25    17       4.5493354791E-006
#    -25    18       3.0579759612E-006
#    -25    19       1.4231604460E-006
#    -25    20       3.8136164923E-004
#    -25    21       2.2768404124E-005
#    -25    22       2.0532423478E-005
#    -25    23       2.8397822531E-005
#    -24     0       2.7860160934E-005
#    -24     1       1.1691559962E-005
#    -24     2       3.0221704438E-006
#    -24     3       2.3131691563E-005
#    -24     4       5.1399331502E-005
#    -24     5       3.5894861447E-005
#    -24     6       1.9581789592E-005
#    -24     7       8.9776650656E-006
#    -24     8       3.4018115904E-006
#    -24     9       1.6485831371E-005
#    -24    10       2.1537672504E-005
#    -24    11       2.3442173750E-005
#    -24    12       1.7021439653E-005
#    -24    13       1.2891700229E-005
#    -24    14       1.6246608481E-005
#    -24    15       1.4050621506E-005
#    -24    16       2.4848893136E-005
#    -24    17       1.1901722143E-005
#    -24    18       1.3657930631E-005
#    -24    19       7.9608759147E-006
#    -24    20       2.2519739766E-006
#    -24    21       1.1638660307E-005
#    -24    22       3.1321728605E-005
#    -24    23       5.5989407507E-005
#    -24    24       2.2950094503E-005
#    -23    -2       1.8415375575E-005
#    -23    -1       2.7299220467E-005
#    -23     0       6.8577732787E-005
#    -23     1       2.1094372856E-005
#    -23     2       9.0441878214E-006
#    -23     3       7.4557900736E-006
#    -23     4       1.4946297611E-005
#    -23     5       2.6712047974E-005
#    -23     6       1.0319634447E-005
#    -23     7       1.9538632265E-005
#    -23     8       3.5237651008E-005
#    -23     9       1.9867058759E-005
#    -23    10       4.2221038848E-006
#    -23    11       6.2000633033E-006
#    -23    12       2.3171991368E-005
#    -23    13       3.2094714641E-005
#    -23    14       2.0549843010E-005
#    -23    15       6.0651853058E-006
#    -23    16       1.6889648492E-006
#    -23    17       2.1883177855E-005
#    -23    18       2.4922061868E-005
#    -23    19       3.4835122608E-006
#    -23    20       8.6661039142E-006
#    -23    21       3.7014793334E-006
#    -23    22       3.5586075880E-005
#    -23    23       3.1273416344E-005
#    -23    24       4.4191005670E-005
#    -23    25       1.1010890421E-005
#    -22    -4       2.8400537079E-005
#    -22    -3       1.4111419619E-005
#    -22    -2       1.2543161208E-006
#    -22    -1       5.9499011990E-005
#    -22     0       5.9785220737E-005
#    -22     1       6.5797977464E-005
#    -22     2       3.8654451368E-005
#    -22     3       7.6588498685E-006
#    -22     4       9.9266167701E-006
#    -22     5       1.0221201984E-005
#    -22     6       1.5221104698E-005
#    -22     7       4.6892701175E-005
#    -22     8       2.8534323482E-005
#    -22     9       6.7782027808E-006
#    -22    10       1.3406890598E-005
#    -22    11       2.1279741758E-005
#    -22    12       1.9914625308E-005
#    -22    13       1.8398400885E-005
#    -22    14       5.2626306287E-006
#    -22    15       1.1040141339E-005
#    -22    16       4.6812523756E-005
#    -22    17       2.7403488774E-005
#    -22    18       9.8756782830E-006
#    -22    19       1.8404855613E-005
#    -22    20       2.3597335941E-005
#    -22    21       1.8165650564E-006
#    -22    22       1.7128745136E-005
#    -22    23       3.1056215015E-005
#    -22    24       3.8360628589E-005
#    -22    25       2.2812507173E-005
#    -22    26       1.0845894734E-005
#    -21    -5       1.4898485239E-005
#    -21    -4       4.4865201203E-005
#    -21    -3       3.1025736839E-005
#    -21    -2       2.6198352945E-005
#    -21    -1       2.2828939385E-005
#    -21     0       4.7890726559E-005
#    -21     1       7.2177349637E-005
#    -21     2       6.4200506486E-005
#    -21     3       9.6697030795E-006
#    -21     4       4.0875826017E-007
#    -21     5       2.1732769954E-005
#    -21     6       4.2039057024E-005
#    -21     7       1.3325013186E-005
#    -21     8       4.1358724338E-007
#    -21     9       1.0600961830E-005
#    -21    10       4.0258301666E-005
#    -21    11       2.9655511911E-005
#    -21    12       7.3083574791E-007
#    -21    13       1.1918722546E-006
#    -21    14       7.3020083173E-006
#    -21    15       2.6636097717E-005
#    -21    16       2.2033044087E-005
#    -21    17       7.0996426847E-006
#    -21    18       2.7614351445E-005
#    -21    19       5.2211587677E-005
#    -21    20       1.5774411995E-005
#    -21    21       9.8043650811E-006
#    -21    22       2.7990303591E-006
#    -21    23       1.2434383525E-005
#    -21    24       3.9142480877E-005
#    -21    25       1.6728585465E-005
#    -21    26       2.8163859874E-006
#    -20    -7       1.4889507113E-005
#    -20    -6       1.5480324506E-005
#    -20    -5       8.4620455306E-004
#    -20    -4       5.6073323816E-005
#    -20    -3       1.1070597629E-004
#    -20    -2       8.9226067883E-005
#    -20    -1       3.5468408105E-005
#    -20     0       7.8488540360E-003
#    -20     1       3.2163907903E-005
#    -20     2       4.0845619934E-005
#    -20     3       4.1518367935E-005
#    -20     4       4.9966989966E-006
#    -20     5       1.2163012477E-002
#    -20     6       2.0237460821E-005
#    -20     7       6.4852506643E-006
#    -20     8       1.7991620622E-005
#    -20     9       2.1833186287E-005
#    -20    10       6.2092358127E-003
#    -20    11       8.0170394981E-006
#    -20    12       3.8753877410E-005
#    -20    13       3.2379913181E-005
#    -20    14       9.1253326048E-006
#    -20    15       7.8652050153E-003
#    -20    16       3.6678914349E-006
#    -20    17       1.3895737265E-005
#    -20    18       6.1184853859E-005
#    -20    19       3.0846876455E-005
#    -20    20       2.7295673672E-003
#    -20    21       3.2377933423E-005
#    -20    22       1.6843006638E-005
#    -20    23       4.6233418137E-006
#    -20    24       1.3692873343E-005
#    -20    25       3.9639210982E-004
#    -20    26       2.1207288878E-005
#    -20    27       1.8929409599E-005
#    -19    -8       3.1397464558E-005
#    -19    -7       5.0922641534E-005
#    -19    -6       3.5688871481E-005
#    -19    -5       2.8476303720E-005
#    -19    -4       4.4470169755E-005
#    -19    -3       1.1328572278E-004
#    -19    -2       1.1141877182E-004
#    -19    -1       3.6010339140E-005
#    -19     0       6.4865156284E-006
#    -19     1       1.7046136628E-005
#    -19     2       9.3802022797E-005
#    -19     3       4.1908026566E-005
#    -19     4       2.1194002862E-005
#    -19     5       7.8769522148E-007
#    -19     6       1.8832609078E-006
#    -19     7       5.5296843143E-005
#    -19     8       2.5859639463E-005
#    -19     9       2.2164715227E-006
#    -19    10       9.7208799537E-007
#    -19    11       2.4733007807E-005
#    -19    12       7.2140393514E-005
#    -19    13       3.7612650353E-005
#    -19    14       1.1243079394E-005
#    -19    15       2.2909526293E-005
#    -19    16       9.0723653269E-006
#    -19    17       1.8942539027E-005
#    -19    18       2.2900118819E-005
#    -19    19       7.3651973239E-006
#    -19    20       5.4668633212E-005
#    -19    21       5.1169105096E-005
#    -19    22       7.1542841764E-006
#    -19    23       2.7042447745E-006
#    -19    24       5.7551774274E-006
#    -19    25       2.3990754725E-007
#    -19    26       1.2175368362E-005
#    -19    27       2.4402183792E-005
#    -18    -9       1.1707488038E-005
#    -18    -8       1.1402386099E-005
#    -18    -7       1.8902435869E-005
#    -18    -6       9.9892212460E-005
#    -18    -5       5.3458167718E-005
#    -18    -4       5.2175377977E-005
#    -18    -3       6.6277988260E-005
#    -18    -2       1.3162392233E-004
#    -18    -1       6.1706841601E-005
#    -18     0       3.2823436598E-005
#    -18     1       1.6694646772E-005
#    -18     2       3.9629917280E-005
#    -18     3       7.7275039115E-005
#    -18     4       3.3760136181E-005
#    -18     5       1.8727430679E-005
#    -18     6       2.8275186135E-005
#    -18     7       6.0474087837E-005
#    -18     8       1.3971816368E-005
#    -18     9       5.8563098061E-005
#    -18    10       1.0076069203E-005
#    -18    11       2.1384986665E-005
#    -18    12       4.1973483242E-005
#    -18    13       4.4011814482E-005
#    -18    14       8.5331355919E-005
#    -18    15       6.6400081811E-005
#    -18    16       4.7769309940E-006
#    -18    17       8.8364115460E-006
#    -18    18       3.1560296622E-006
#    -18    19       1.6585363515E-005
#    -18    20       6.6226886205E-005
#    -18    21       1.8994644816E-005
#    -18    22       2.1890420240E-005
#    -18    23       2.9683891355E-005
#    -18    24       5.5178945289E-007
#    -18    25       4.4426389608E-006
#    -18    26       1.3177246776E-005
#    -18    27       7.3536026893E-006
#    -17   -10       3.6772900277E-005
#    -17    -9       2.1426275188E-006
#    -17    -8       9.4313465530E-006
#    -17    -7       6.1726497095E-005
#    -17    -6       1.7737376130E-004
#    -17    -5       9.9562333278E-005
