 Diffraction intensities for potential:ga5x5_30D10001.in                       
#    -28    13       2.7532381288E-004
#    -28    14       1.0005234517E-004
#    -28    15       1.8676367620E-006
#    -27     7       7.7281611442E-005
#    -27     8       1.4324208030E-005
#    -27     9       8.2958900102E-006
#    -27    10       1.3747203586E-005
#    -27    11       5.6335803189E-005
#    -27    12       5.8031730512E-005
#    -27    13       8.5580210313E-005
#    -27    14       9.2243681790E-006
#    -27    15       1.0385858255E-004
#    -27    16       2.8086686881E-005
#    -27    17       1.2292595871E-005
#    -27    18       1.4372157640E-004
#    -27    19       4.1241629462E-005
#    -27    20       7.4669062652E-005
#    -26     4       1.2059766798E-004
#    -26     5       7.1969657306E-005
#    -26     6       8.4964117366E-005
#    -26     7       2.9337398899E-004
#    -26     8       7.4216813447E-005
#    -26     9       1.2046824959E-004
#    -26    10       2.2634527431E-005
#    -26    11       4.1726492626E-004
#    -26    12       2.1702565233E-004
#    -26    13       2.5363359063E-005
#    -26    14       2.6285409336E-005
#    -26    15       1.5159768769E-004
#    -26    16       7.2306785602E-005
#    -26    17       2.4239522420E-005
#    -26    18       7.8764315588E-005
#    -26    19       6.9199200577E-005
#    -26    20       6.6066889591E-006
#    -26    21       1.4907378205E-005
#    -26    22       9.8721898811E-005
#    -25     2       2.8961072005E-005
#    -25     3       2.8047907786E-005
#    -25     4       7.2188770438E-005
#    -25     5       5.2371564373E-005
#    -25     6       4.8839830727E-005
#    -25     7       5.0083464184E-006
#    -25     8       3.2380238888E-004
#    -25     9       2.3733053419E-005
#    -25    10       4.3315224384E-004
#    -25    11       1.0360896419E-005
#    -25    12       1.2989182962E-004
#    -25    13       5.3067468923E-004
#    -25    14       2.3007858412E-007
#    -25    15       1.0487083386E-004
#    -25    16       4.4692126842E-005
#    -25    17       6.3634448527E-005
#    -25    18       4.2688722328E-004
#    -25    19       6.1559584751E-006
#    -25    20       7.7394336547E-005
#    -25    21       5.7765909647E-005
#    -25    22       2.8312871756E-004
#    -25    23       4.8840591924E-005
#    -24     0       5.1343893303E-004
#    -24     1       6.5845710771E-005
#    -24     2       1.9937754342E-006
#    -24     3       4.0660576840E-006
#    -24     4       1.7138885061E-004
#    -24     5       6.2789348784E-005
#    -24     6       3.3342858317E-005
#    -24     7       5.8635589235E-005
#    -24     8       8.7814915666E-005
#    -24     9       3.8445099128E-004
#    -24    10       9.5779093016E-005
#    -24    11       3.5934707621E-004
#    -24    12       5.3883707876E-005
#    -24    13       7.2815615756E-005
#    -24    14       1.0240571977E-004
#    -24    15       3.0258071066E-005
#    -24    16       1.9002673320E-004
#    -24    17       1.0451413631E-004
#    -24    18       9.5003067642E-005
#    -24    19       9.1464913523E-005
#    -24    20       2.5844009141E-005
#    -24    21       9.0937422539E-005
#    -24    22       2.5528559035E-004
#    -24    23       9.7919657976E-006
#    -24    24       2.5392052653E-004
#    -23    -2       2.0382890264E-004
#    -23    -1       1.4927782848E-004
#    -23     0       5.1904164299E-006
#    -23     1       2.1200781137E-004
#    -23     2       8.3390708720E-005
#    -23     3       8.4133449324E-005
#    -23     4       3.6009181022E-004
#    -23     5       3.2888237163E-005
#    -23     6       1.3984730181E-004
#    -23     7       1.0601950688E-004
#    -23     8       9.1317926434E-005
#    -23     9       2.1373658656E-004
#    -23    10       2.3923793785E-004
#    -23    11       4.7169552727E-004
#    -23    12       3.2433350828E-004
#    -23    13       4.0037046109E-004
#    -23    14       3.9354821986E-007
#    -23    15       4.5831886982E-004
#    -23    16       6.1358667081E-004
#    -23    17       5.2987830939E-004
#    -23    18       3.9574143763E-004
#    -23    19       1.1112484713E-004
#    -23    20       1.0217877818E-004
#    -23    21       4.3731973147E-004
#    -23    22       5.3973311904E-005
#    -23    23       3.1618427611E-004
#    -23    24       3.0029585934E-004
#    -23    25       1.0919682312E-004
#    -22    -4       6.2169195858E-005
#    -22    -3       2.0775033838E-004
#    -22    -2       4.2674950331E-004
#    -22    -1       2.8412566872E-004
#    -22     0       2.9226551184E-005
#    -22     1       4.2291616059E-004
#    -22     2       2.5896802586E-004
#    -22     3       3.1453387103E-005
#    -22     4       3.4188865345E-004
