 Diffraction intensities for potential:_6x6_03D10013.in                        
#    -54    14       9.8981810893E-007
#    -54    15       6.8736383410E-006
#    -54    16       2.8218860441E-007
#    -54    17       5.0033567905E-006
#    -54    18       8.3707577068E-005
#    -54    19       1.9828997303E-005
#    -54    20       8.8563593925E-007
#    -53     9       4.0787876312E-007
#    -53    10       1.7703742862E-006
#    -53    11       3.9224987416E-007
#    -53    12       1.1841651078E-005
#    -53    13       9.8883800471E-005
#    -53    14       1.1547847475E-005
#    -53    15       2.2838331300E-007
#    -53    16       7.7446901675E-006
#    -53    17       5.8846069814E-007
#    -53    18       2.7551257888E-005
#    -53    19       9.2354935322E-005
#    -53    20       4.1022514091E-005
#    -53    21       2.2526728640E-008
#    -53    22       5.7062866119E-006
#    -53    23       1.7419561953E-006
#    -53    24       6.1055483538E-006
#    -52     6       4.9612380256E-007
#    -52     7       5.7249734365E-006
#    -52     8       1.0236629653E-005
#    -52     9       1.4593554807E-005
#    -52    10       5.2422722900E-007
#    -52    11       2.4797412253E-006
#    -52    12       2.2256442273E-007
#    -52    13       2.9146339469E-005
#    -52    14       6.9605728346E-005
#    -52    15       3.0074691400E-005
#    -52    16       3.8619242438E-007
#    -52    17       8.5489492900E-006
#    -52    18       1.6492558100E-006
#    -52    19       4.3097734343E-005
#    -52    20       6.3837978154E-005
#    -52    21       3.8942658477E-005
#    -52    22       1.3688204289E-006
#    -52    23       3.5231589679E-006
#    -52    24       2.9228817183E-006
#    -52    25       3.1609014981E-006
#    -52    26       3.3750600676E-005
#    -51     3       3.2855852835E-005
#    -51     4       1.0643364541E-005
#    -51     5       6.6634559521E-008
#    -51     6       3.4746089127E-006
#    -51     7       7.7520681637E-007
#    -51     8       1.4535135508E-005
#    -51     9       5.6890189337E-005
#    -51    10       2.4877941580E-005
#    -51    11       2.3879710893E-007
#    -51    12       5.9725753442E-006
#    -51    13       2.8139742173E-007
#    -51    14       4.0858800911E-005
#    -51    15       6.8440002869E-005
#    -51    16       3.0765075100E-005
#    -51    17       3.7583190869E-007
#    -51    18       9.2240117204E-006
#    -51    19       7.5454176366E-007
#    -51    20       3.9439127372E-005
#    -51    21       8.4480818590E-005
#    -51    22       6.5057812560E-005
#    -51    23       1.0362407968E-006
#    -51    24       1.2625774640E-005
#    -51    25       2.2230400811E-006
#    -51    26       1.9661704087E-005
#    -51    27       4.8750391042E-005
#    -50     1       2.9179367290E-006
#    -50     2       1.3445198311E-007
#    -50     3       1.9143876019E-005
#    -50     4       2.3494206535E-005
#    -50     5       1.5938532379E-005
#    -50     6       5.1777422360E-006
#    -50     7       7.1081757370E-006
#    -50     8       1.7481803397E-007
#    -50     9       2.8019359808E-005
#    -50    10       6.1195113323E-005
#    -50    11       3.6281122363E-005
#    -50    12       1.2845081522E-006
#    -50    13       9.9088550433E-006
#    -50    14       4.1598338029E-007
#    -50    15       4.9242706994E-005
#    -50    16       1.1892658041E-004
#    -50    17       5.1289430504E-005
#    -50    18       7.2874837980E-007
#    -50    19       1.3617289654E-005
#    -50    20       3.6773792521E-007
#    -50    21       6.4508909836E-005
#    -50    22       1.8127252719E-004
#    -50    23       6.0248785110E-005
#    -50    24       2.1480237231E-007
#    -50    25       4.2580446056E-006
#    -50    26       6.9134981151E-007
#    -50    27       2.1035277588E-005
#    -50    28       6.6430240591E-005
#    -49    -1       1.3479661889E-005
#    -49     0       5.6181664133E-006
#    -49     1       6.3500820093E-008
#    -49     2       4.9300639194E-006
#    -49     3       1.5810753686E-008
#    -49     4       2.0406928019E-005
#    -49     5       3.5454682902E-005
#    -49     6       5.3316761782E-005
#    -49     7       8.8376784310E-008
#    -49     8       9.3068250377E-006
#    -49     9       5.5862405907E-008
#    -49    10       3.3278089813E-005
#    -49    11       9.0190782424E-005
#    -49    12       7.5411855315E-005
#    -49    13       8.2875054918E-007
#    -49    14       1.0241010732E-005
#    -49    15       2.7030899126E-008
#    -49    16       7.3040698182E-005
#    -49    17       9.2461171809E-005
#    -49    18       4.9481933177E-005
#    -49    19       1.5240748065E-006
#    -49    20       2.4399492504E-005
#    -49    21       6.8781975596E-007
#    -49    22       6.8925881167E-005
#    -49    23       1.4279471228E-004
#    -49    24       6.3829874443E-005
#    -49    25       7.3085978302E-007
#    -49    26       1.0530645165E-005
#    -49    27       7.4165270295E-009
#    -49    28       2.7299209276E-005
#    -49    29       4.0851256167E-005
#    -48    -3       3.4814885125E-006
#    -48    -2       1.8930314306E-008
#    -48    -1       4.1043235931E-006
#    -48     0       4.4066270863E-005
#    -48     1       2.4694777200E-005
#    -48     2       1.0394104319E-007
#    -48     3       5.1601338713E-006
#    -48     4       2.5599157133E-007
#    -48     5       2.1813491730E-005
#    -48     6       5.9117799885E-005
#    -48     7       2.3550123851E-005
#    -48     8       1.3267743522E-007
#    -48     9       1.3182674774E-005
#    -48    10       1.0079737540E-007
#    -48    11       3.9568404824E-005
#    -48    12       1.9067299149E-004
#    -48    13       5.3667491143E-005
#    -48    14       4.4536397616E-007
#    -48    15       1.3447462350E-005
#    -48    16       5.3684428871E-008
#    -48    17       6.0959592886E-005
#    -48    18       1.2237361153E-004
#    -48    19       5.7394974504E-005
#    -48    20       1.8561516518E-006
#    -48    21       2.2201631787E-005
#    -48    22       1.0760130062E-007
#    -48    23       9.6897257533E-005
#    -48    24       1.3755475314E-004
#    -48    25       1.0982132664E-004
