 Diffraction intensities for potential:6x6MoS210001.in                         
#    -33   -20       6.0678306625E-006
#    -33   -19       1.0588156091E-005
#    -33   -18       9.8709070518E-006
#    -33   -17       1.5792053365E-005
#    -33   -16       2.1406860276E-005
#    -33   -15       1.6816948011E-005
#    -33   -14       1.9198038220E-005
#    -33   -13       1.8438382072E-005
#    -33   -12       1.3502700400E-005
#    -33   -11       1.0885042220E-005
#    -33   -10       9.3960611877E-006
#    -33    -9       7.5714869048E-006
#    -33    -8       5.9086178267E-006
#    -33    -7       6.7000157022E-006
#    -33    -6       7.4194276997E-006
#    -33    -5       6.2696078259E-006
#    -33    -4       7.2760253982E-006
#    -33    -3       8.9230308904E-006
#    -33    -2       8.9213671716E-006
#    -33    -1       1.1806743082E-005
#    -33     0       1.4965236733E-005
#    -33     1       1.4479909803E-005
#    -33     2       1.4389927429E-005
#    -33     3       1.0857870950E-005
#    -33     4       8.2039301052E-006
#    -33     5       9.1817941864E-006
#    -33     6       1.0378554105E-005
#    -33     7       1.1828863355E-005
#    -33     8       1.4082011959E-005
#    -33     9       1.2776353239E-005
#    -33    10       1.5783331624E-005
#    -33    11       2.1506140277E-005
#    -33    12       2.5475274749E-005
#    -33    13       2.6893377028E-005
#    -33    14       3.2368572805E-005
#    -33    15       3.1823640242E-005
#    -33    16       3.0598142056E-005
#    -33    17       2.3729918345E-005
#    -33    18       1.4723968517E-005
#    -33    19       9.6624142924E-006
#    -33    20       3.5821526509E-006
#    -33    21       5.5866479476E-006
#    -33    22       1.8628503068E-006
#    -33    23       3.6791058895E-006
#    -33    24       4.5585798679E-006
#    -33    25       6.8380069712E-006
#    -33    26       1.3200983526E-005
#    -33    27       7.5902901381E-006
#    -33    28       1.8835647547E-005
#    -33    29       1.4382829007E-005
#    -33    30       1.9114078694E-005
#    -33    31       2.3513949228E-005
#    -33    32       1.3848240160E-005
#    -33    33       6.9930995993E-005
#    -32   -21       7.3735562017E-006
#    -32   -20       5.7125150016E-006
#    -32   -19       8.7588060238E-006
#    -32   -18       1.1049490922E-005
#    -32   -17       9.7136779897E-006
#    -32   -16       2.4570740339E-005
#    -32   -15       1.8233860236E-005
#    -32   -14       1.4016701031E-005
#    -32   -13       1.2221497717E-005
#    -32   -12       1.1096780065E-005
#    -32   -11       6.1323662659E-006
#    -32   -10       5.2677184206E-006
#    -32    -9       3.6785371759E-006
#    -32    -8       3.4465455430E-006
#    -32    -7       3.5777463129E-006
#    -32    -6       4.0722425584E-006
#    -32    -5       4.5188305408E-006
#    -32    -4       4.4725060519E-006
#    -32    -3       8.1574233561E-006
#    -32    -2       1.1199738023E-005
#    -32    -1       1.4472888195E-005
#    -32     0       1.8199314294E-005
#    -32     1       1.6126890175E-005
#    -32     2       1.0430015108E-005
#    -32     3       8.7015474153E-006
#    -32     4       6.6837262277E-006
#    -32     5       8.1851346577E-006
#    -32     6       1.1585713947E-005
#    -32     7       1.6191282601E-005
#    -32     8       2.0027664211E-005
#    -32     9       2.3012085656E-005
#    -32    10       2.2966226706E-005
#    -32    11       2.8494101532E-005
#    -32    12       3.0733831665E-005
#    -32    13       3.5038721964E-005
#    -32    14       3.1945044001E-005
#    -32    15       3.1874575261E-005
#    -32    16       2.8104331172E-005
#    -32    17       2.3796351236E-005
#    -32    18       1.3846123327E-005
#    -32    19       8.3274004128E-006
#    -32    20       4.5051495775E-006
#    -32    21       2.9275936715E-006
#    -32    22       3.4576805925E-006
#    -32    23       2.7585656472E-006
#    -32    24       5.6448015951E-006
#    -32    25       1.0044222305E-005
#    -32    26       8.0084604307E-006
#    -32    27       1.2614688571E-005
#    -32    28       1.7196317576E-005
#    -32    29       1.5574527830E-005
#    -32    30       1.4569626997E-005
#    -32    31       2.5251348132E-005
#    -32    32       2.5604689732E-005
#    -32    33       1.5602027378E-005
#    -31   -22       6.3134462048E-006
#    -31   -21       1.1565044396E-005
#    -31   -20       8.9142584349E-006
#    -31   -19       1.3285211314E-005
#    -31   -18       1.2378788731E-005
#    -31   -17       1.3528337768E-005
#    -31   -16       1.8614792256E-005
#    -31   -15       1.6662340712E-005
#    -31   -14       1.5699112637E-005
#    -31   -13       1.3841111868E-005
#    -31   -12       9.1552721630E-006
#    -31   -11       2.6514111059E-006
#    -31   -10       2.4534611904E-006
#    -31    -9       9.2279992053E-007
#    -31    -8       1.5857267454E-006
#    -31    -7       2.1084048087E-006
#    -31    -6       1.8377575440E-006
#    -31    -5       3.4379407595E-006
#    -31    -4       7.2411516926E-006
#    -31    -3       9.9346043489E-006
#    -31    -2       1.4373994455E-005
#    -31    -1       1.6119327413E-005
#    -31     0       1.4995627555E-005
#    -31     1       1.0966277829E-005
#    -31     2       5.6247687013E-006
#    -31     3       4.4280943488E-006
#    -31     4       4.5799099573E-006
#    -31     5       8.2721903076E-006
#    -31     6       1.1392075788E-005
#    -31     7       1.6270223822E-005
#    -31     8       1.8405254694E-005
#    -31     9       2.3638897266E-005
#    -31    10       2.5603133140E-005
#    -31    11       2.4629857450E-005
#    -31    12       2.6738794584E-005
#    -31    13       2.4545084789E-005
#    -31    14       2.8407515550E-005
#    -31    15       2.3605354935E-005
#    -31    16       2.4855076637E-005
#    -31    17       1.8131427712E-005
#    -31    18       1.1668758984E-005
#    -31    19       1.0335757728E-005
#    -31    20       4.3778351533E-006
#    -31    21       3.3116202874E-006
#    -31    22       1.8901440238E-006
#    -31    23       3.3628569338E-006
#    -31    24       7.2145314273E-006
#    -31    25       7.9460076879E-006
#    -31    26       1.4934233535E-005
#    -31    27       2.5133975828E-005
#    -31    28       2.2278811517E-005
#    -31    29       1.5494254914E-005
#    -31    30       1.4440993494E-005
#    -31    31       4.0112670732E-005
#    -31    32       1.0864370206E-005
#    -30   -23       6.2604597852E-006
#    -30   -22       1.1506477011E-005
#    -30   -21       8.8876678796E-006
#    -30   -20       1.2257831841E-005
#    -30   -19       1.6089204555E-005
#    -30   -18       7.8140520134E-006
#    -30   -17       1.8501373190E-005
#    -30   -16       1.5971032092E-005
#    -30   -15       1.5877445805E-005
#    -30   -14       1.1924281154E-005
#    -30   -13       8.8187372033E-006
#    -30   -12       1.2979116704E-004
#    -30   -11       3.3152505293E-006
#    -30   -10       5.9943932049E-007
#    -30    -9       2.0612400587E-007
#    -30    -8       3.9820479232E-007
#    -30    -7       1.0178751012E-006
#    -30    -6       7.4329092407E-004
#    -30    -5       5.8507562640E-006
#    -30    -4       7.5873219451E-006
#    -30    -3       1.0836423868E-005
#    -30    -2       1.0415437211E-005
#    -30    -1       1.0958238481E-005
#    -30     0       2.3879928004E-003
#    -30     1       2.9529852346E-006
#    -30     2       5.9170585020E-007
#    -30     3       1.1545691979E-006
#    -30     4       2.8889002074E-006
#    -30     5       7.6944330481E-006
#    -30     6       4.4082251613E-003
#    -30     7       1.2086359593E-005
#    -30     8       1.3429899333E-005
#    -30     9       1.6097899171E-005
#    -30    10       1.3299141178E-005
#    -30    11       1.3360350581E-005
#    -30    12       5.0847533261E-003
#    -30    13       1.8074533090E-005
#    -30    14       2.4238897220E-005
#    -30    15       2.0677027486E-005
#    -30    16       2.1926402556E-005
#    -30    17       1.4616242279E-005
#    -30    18       2.2175629650E-003
#    -30    19       1.0127282111E-005
#    -30    20       3.7614876658E-006
#    -30    21       6.3070302765E-006
#    -30    22       5.0449380260E-006
#    -30    23       5.5472720121E-006
#    -30    24       6.4139384591E-004
#    -30    25       2.3824521749E-005
#    -30    26       1.3302739034E-005
#    -30    27       1.2102831871E-005
#    -30    28       9.4254019997E-006
#    -30    29       2.3526026470E-005
#    -30    30       1.4629722660E-004
#    -30    31       2.6478564714E-005
#    -30    32       3.3147542819E-005
#    -29   -24       4.5930031409E-006
#    -29   -23       2.2877954589E-006
#    -29   -22       1.1181463256E-005
#    -29   -21       1.2816311120E-005
#    -29   -20       2.1396982410E-005
#    -29   -19       2.1021771094E-005
#    -29   -18       1.9816072355E-005
#    -29   -17       1.7706875569E-005
#    -29   -16       1.7632620412E-005
#    -29   -15       1.3597017949E-005
#    -29   -14       1.4035933584E-005
#    -29   -13       9.2857426105E-006
#    -29   -12       3.4881524583E-006
#    -29   -11       1.2499480942E-006
#    -29   -10       4.3981428245E-007
#    -29    -9       1.7218807952E-007
#    -29    -8       6.8849932421E-007
#    -29    -7       1.4285123943E-006
#    -29    -6       4.5079306119E-006
#    -29    -5       7.9988459726E-006
#    -29    -4       8.1802287450E-006
#    -29    -3       8.6810239211E-006
#    -29    -2       5.6132318982E-006
#    -29    -1       2.9491520325E-006
#    -29     0       9.6563325880E-007
#    -29     1       1.3703036731E-007
#    -29     2       9.4606985137E-007
#    -29     3       3.0957367880E-006
#    -29     4       5.3295234808E-006
#    -29     5       6.9175158263E-006
#    -29     6       7.5449028421E-006
#    -29     7       4.9146790577E-006
#    -29     8       4.7352435354E-006
#    -29     9       5.1009647318E-006
#    -29    10       7.1318737246E-006
#    -29    11       1.1106109201E-005
#    -29    12       1.5831358851E-005
#    -29    13       2.3202859109E-005
#    -29    14       2.8833801757E-005
#    -29    15       3.1735575877E-005
#    -29    16       3.1153100500E-005
#    -29    17       2.0773825596E-005
#    -29    18       1.4477120335E-005
#    -29    19       1.0419642777E-005
#    -29    20       5.0398563780E-006
#    -29    21       2.4973963191E-006
#    -29    22       3.8428009110E-007
#    -29    23       4.8785301895E-006
#    -29    24       8.7822577330E-006
#    -29    25       1.3434335598E-005
#    -29    26       1.7380575628E-005
#    -29    27       3.0920564744E-005
#    -29    28       1.0176795611E-004
#    -29    29       4.3853787485E-005
#    -29    30       4.0087041900E-005
#    -29    31       2.3860269436E-005
#    -29    32       1.7543916720E-005
#    -28   -24       7.4140798500E-006
#    -28   -23       7.7261057188E-006
#    -28   -22       1.7389029465E-005
#    -28   -21       1.1487266754E-005
#    -28   -20       1.7208100236E-005
#    -28   -19       2.1859229618E-005
#    -28   -18       2.0314733876E-005
#    -28   -17       1.8187821510E-005
#    -28   -16       1.6513101198E-005
#    -28   -15       1.1624291153E-005
#    -28   -14       9.7622242668E-006
#    -28   -13       6.4311285732E-006
#    -28   -12       1.8785941894E-006
#    -28   -11       8.0980677721E-007
#    -28   -10       4.0253346162E-007
#    -28    -9       2.4335784963E-007
#    -28    -8       1.0351288926E-006
#    -28    -7       4.4174007447E-006
#    -28    -6       7.7097619553E-006
#    -28    -5       9.1547223771E-006
#    -28    -4       6.6612061283E-006
#    -28    -3       4.4115345405E-006
#    -28    -2       5.8739696673E-007
#    -28    -1       1.3789255663E-007
#    -28     0       1.2309876947E-006
#    -28     1       4.1195740420E-006
#    -28     2       7.8676946967E-006
#    -28     3       1.0450858309E-005
#    -28     4       8.6042202230E-006
#    -28     5       5.1321460144E-006
#    -28     6       1.7634059318E-006
#    -28     7       7.7800159363E-008
#    -28     8       1.6140249230E-006
#    -28     9       7.1294943068E-006
#    -28    10       1.6010003837E-005
#    -28    11       2.0941559770E-005
#    -28    12       3.1816228032E-005
#    -28    13       3.8642762232E-005
#    -28    14       4.4387619997E-005
#    -28    15       4.0255871016E-005
#    -28    16       3.0961447920E-005
#    -28    17       2.6445666079E-005
#    -28    18       1.9855950500E-005
#    -28    19       1.6836592186E-005
#    -28    20       9.5823518134E-006
#    -28    21       1.0805126308E-005
#    -28    22       4.3940273269E-006
#    -28    23       9.3140149454E-006
#    -28    24       1.6785877428E-005
#    -28    25       9.7324732989E-006
#    -28    26       1.1110285536E-005
#    -28    27       1.1160124435E-005
#    -28    28       6.4703319622E-005
#    -28    29       3.3437806360E-005
#    -28    30       1.4829821514E-005
#    -28    31       4.1928769791E-005
#    -28    32       3.1054174177E-005
#    -27   -25       1.0604213237E-006
#    -27   -24       4.9142792740E-006
#    -27   -23       1.2656658523E-005
#    -27   -22       1.7395428379E-005
#    -27   -21       1.8039603857E-005
#    -27   -20       1.9747409580E-005
#    -27   -19       1.7442359753E-005
#    -27   -18       1.3586048533E-005
#    -27   -17       1.8960597106E-005
#    -27   -16       1.4002448803E-005
#    -27   -15       1.0983473763E-005
#    -27   -14       6.3099262038E-006
#    -27   -13       2.6316798231E-006
#    -27   -12       7.8218476669E-007
#    -27   -11       9.2529455915E-007
#    -27   -10       1.7554443690E-007
#    -27    -9       3.7748202648E-007
#    -27    -8       3.4366956490E-006
#    -27    -7       7.0653707347E-006
#    -27    -6       1.0354830372E-005
#    -27    -5       8.1589998314E-006
#    -27    -4       4.5613168252E-006
#    -27    -3       1.1483433773E-006
#    -27    -2       9.4978527898E-007
#    -27    -1       4.1253166134E-006
#    -27     0       8.3964134619E-006
#    -27     1       1.5294419723E-005
#    -27     2       1.5340264038E-005
#    -27     3       1.3797828437E-005
#    -27     4       8.4913723534E-006
#    -27     5       4.0017104217E-006
#    -27     6       2.3149115505E-006
#    -27     7       6.9727514933E-006
#    -27     8       1.3019074920E-005
#    -27     9       2.3085266473E-005
#    -27    10       3.7075618122E-005
#    -27    11       4.3808145611E-005
#    -27    12       5.4677188468E-005
#    -27    13       6.9674532571E-005
#    -27    14       6.3824677615E-005
#    -27    15       5.4050122178E-005
#    -27    16       4.0696879061E-005
#    -27    17       3.4160890890E-005
#    -27    18       2.4734285570E-005
#    -27    19       1.1317896028E-005
#    -27    20       7.8310413402E-006
#    -27    21       1.0807454082E-005
#    -27    22       3.8826722237E-006
#    -27    23       1.1418275753E-005
#    -27    24       1.4051423202E-005
#    -27    25       2.2695523346E-005
#    -27    26       2.8371512242E-005
#    -27    27       2.1825908839E-005
#    -27    28       9.3634917025E-005
#    -27    29       3.2364366712E-005
#    -27    30       2.6515397315E-005
#    -27    31       1.7570768384E-005
#    -26   -26       6.7177778849E-006
#    -26   -25       1.0898779008E-005
#    -26   -24       7.8148684372E-006
#    -26   -23       1.5615848095E-005
#    -26   -22       4.9519231628E-005
#    -26   -21       2.7930222134E-005
#    -26   -20       2.0105533430E-005
#    -26   -19       2.1312338102E-005
#    -26   -18       1.5814111627E-005
#    -26   -17       1.4096945241E-005
#    -26   -16       2.1775936635E-005
#    -26   -15       1.1257525657E-005
#    -26   -14       4.4999921366E-006
#    -26   -13       2.2972554312E-006
#    -26   -12       1.6729900701E-006
#    -26   -11       1.0958182277E-006
#    -26   -10       2.0770876537E-007
#    -26    -9       1.6495984592E-006
#    -26    -8       6.5548617145E-006
#    -26    -7       1.1812338864E-005
#    -26    -6       1.1561862157E-005
#    -26    -5       8.2546685358E-006
#    -26    -4       2.8851260201E-006
#    -26    -3       3.1038412114E-006
#    -26    -2       7.8803090036E-006
#    -26    -1       1.5302445845E-005
#    -26     0       2.0058337912E-005
#    -26     1       2.0744090773E-005
#    -26     2       1.7664212851E-005
#    -26     3       1.1052917656E-005
#    -26     4       6.6845810349E-006
#    -26     5       6.8520660570E-006
#    -26     6       1.1977983141E-005
#    -26     7       2.1148240218E-005
#    -26     8       3.1726619334E-005
#    -26     9       4.3140006484E-005
#    -26    10       5.6061557293E-005
#    -26    11       6.2943421237E-005
#    -26    12       7.1372805891E-005
#    -26    13       7.0571005626E-005
#    -26    14       7.5367658200E-005
#    -26    15       5.7897177814E-005
#    -26    16       4.8204734723E-005
#    -26    17       4.1990309651E-005
#    -26    18       3.0678468254E-005
#    -26    19       1.6607040777E-005
#    -26    20       8.8923097879E-006
#    -26    21       7.9725709923E-006
#    -26    22       8.8809067087E-006
#    -26    23       1.7759736609E-005
#    -26    24       5.6821681751E-006
#    -26    25       1.4697823303E-005
#    -26    26       3.7930154083E-005
#    -26    27       5.0157719111E-005
#    -26    28       4.6944371218E-005
#    -26    29       1.4133265561E-005
#    -26    30       4.8617795222E-005
#    -26    31       2.2047817342E-005
#    -25   -26       3.6358775111E-006
#    -25   -25       2.0876748084E-006
#    -25   -24       1.5094032697E-005
#    -25   -23       2.4508268641E-005
#    -25   -22       2.7686096908E-005
#    -25   -21       3.0046078437E-005
#    -25   -20       1.6590676037E-005
#    -25   -19       9.4702437451E-006
#    -25   -18       1.5453741092E-005
#    -25   -17       1.7977159968E-005
#    -25   -16       8.9881195640E-006
#    -25   -15       9.4989058590E-006
#    -25   -14       2.2886814323E-006
#    -25   -13       1.3778861274E-006
#    -25   -12       1.2123742884E-006
#    -25   -11       8.9522208400E-007
#    -25   -10       2.7432544201E-006
#    -25    -9       4.8152078984E-006
#    -25    -8       1.4073695454E-005
#    -25    -7       1.6171171431E-005
#    -25    -6       1.1376528062E-005
#    -25    -5       7.6913516091E-006
#    -25    -4       5.3363033529E-006
#    -25    -3       1.0469198472E-005
#    -25    -2       1.5355559226E-005
#    -25    -1       2.0752123873E-005
#    -25     0       2.4013514590E-005
#    -25     1       1.8597874807E-005
#    -25     2       1.1481710675E-005
#    -25     3       7.3457238233E-006
#    -25     4       5.6480100309E-006
#    -25     5       1.0538852884E-005
#    -25     6       2.1064862159E-005
#    -25     7       3.5724274852E-005
#    -25     8       4.4487363968E-005
#    -25     9       5.9677819845E-005
#    -25    10       5.6077868873E-005
#    -25    11       5.8064208125E-005
#    -25    12       6.2376701987E-005
#    -25    13       5.7427295089E-005
#    -25    14       5.4629722727E-005
#    -25    15       5.9313760976E-005
#    -25    16       4.0985303769E-005
#    -25    17       3.4871075841E-005
#    -25    18       3.1039838955E-005
#    -25    19       2.2299618167E-005
#    -25    20       1.5213487368E-005
#    -25    21       1.1995249334E-005
#    -25    22       1.6246304943E-005
#    -25    23       1.7734310144E-005
#    -25    24       9.3409221978E-006
#    -25    25       9.6095640992E-006
#    -25    26       1.7356592221E-005
#    -25    27       1.9786001378E-005
#    -25    28       3.0159615050E-005
#    -25    29       3.2755226315E-005
#    -25    30       2.1094976292E-005
#    -25    31       2.1941115268E-005
#    -24   -27       7.5439759471E-006
#    -24   -26       1.1191414838E-005
#    -24   -25       1.3859018638E-005
#    -24   -24       8.4381485368E-006
#    -24   -23       2.4086868400E-005
#    -24   -22       2.2086729587E-005
#    -24   -21       2.4075250386E-005
#    -24   -20       1.8770305895E-005
#    -24   -19       1.4854419871E-005
#    -24   -18       1.2990517175E-004
#    -24   -17       1.3617268110E-005
#    -24   -16       8.5318488881E-006
#    -24   -15       4.7489808419E-006
#    -24   -14       2.1167742347E-006
#    -24   -13       2.0021301136E-006
#    -24   -12       9.2425223532E-004
#    -24   -11       2.2823302317E-006
#    -24   -10       7.1544602129E-006
#    -24    -9       1.2779967043E-005
#    -24    -8       2.0018132290E-005
#    -24    -7       1.6255923545E-005
#    -24    -6       4.4079458746E-003
#    -24    -5       6.9247532025E-006
#    -24    -4       8.6244335555E-006
#    -24    -3       1.3821040978E-005
#    -24    -2       1.7680360014E-005
#    -24    -1       1.8605357484E-005
#    -24     0       1.3351542469E-002
#    -24     1       9.7615200922E-006
#    -24     2       3.3955659610E-006
#    -24     3       9.4120764611E-007
#    -24     4       4.5687240317E-006
#    -24     5       1.2311969000E-005
#    -24     6       1.5478062857E-002
#    -24     7       3.3364174879E-005
#    -24     8       3.3504943502E-005
#    -24     9       3.3594361058E-005
#    -24    10       3.3487062106E-005
#    -24    11       3.0118060227E-005
#    -24    12       1.2177455247E-002
#    -24    13       3.7708688507E-005
#    -24    14       3.8427729920E-005
#    -24    15       4.2595835534E-005
#    -24    16       3.3650453483E-005
#    -24    17       3.2659894085E-005
#    -24    18       3.1832626855E-003
#    -24    19       2.3740206772E-005
#    -24    20       2.7628122370E-005
#    -24    21       7.7531754332E-006
#    -24    22       2.9026858315E-005
#    -24    23       1.4887856502E-005
#    -24    24       2.2601571048E-003
#    -24    25       5.9238733441E-006
#    -24    26       1.4416582775E-005
#    -24    27       4.7397286135E-005
#    -24    28       1.8152050089E-005
#    -24    29       1.2903474967E-005
#    -24    30       4.5420423078E-004
#    -23   -27       8.9997445155E-006
#    -23   -26       1.3277998277E-005
#    -23   -25       3.3228602147E-005
#    -23   -24       2.1242341129E-005
#    -23   -23       1.5498627575E-005
#    -23   -22       2.0609656461E-005
#    -23   -21       1.7278191945E-005
#    -23   -20       1.4314281039E-005
#    -23   -19       1.8350790708E-005
#    -23   -18       1.4799779288E-005
#    -23   -17       7.0518812179E-006
#    -23   -16       5.0532487205E-006
#    -23   -15       2.0815296082E-006
#    -23   -14       9.1211306476E-007
#    -23   -13       2.9933610193E-006
#    -23   -12       4.2562637962E-006
#    -23   -11       1.0433533257E-005
#    -23   -10       1.5798789817E-005
#    -23    -9       2.3011716206E-005
#    -23    -8       1.8391751441E-005
#    -23    -7       1.2081160723E-005
#    -23    -6       7.5471210053E-006
#    -23    -5       5.1473710486E-006
#    -23    -4       8.5177186238E-006
#    -23    -3       1.1075057588E-005
#    -23    -2       1.1494481161E-005
#    -23    -1       9.7660733726E-006
#    -23     0       5.8390941641E-006
#    -23     1       1.7730248945E-006
#    -23     2       1.0287996035E-006
#    -23     3       4.6656721879E-006
#    -23     4       9.6676653259E-006
#    -23     5       1.5208618395E-005
#    -23     6       2.2951961208E-005
#    -23     7       1.5985043030E-005
#    -23     8       1.2431013676E-005
#    -23     9       6.9420980417E-006
#    -23    10       9.9947049181E-006
#    -23    11       1.3695349593E-005
#    -23    12       2.4478161728E-005
#    -23    13       1.8043300051E-005
#    -23    14       2.1599131395E-005
#    -23    15       2.3566013174E-005
#    -23    16       1.8117543391E-005
#    -23    17       2.2822817030E-005
#    -23    18       1.7815742633E-005
#    -23    19       1.8903028075E-005
#    -23    20       1.5944317193E-005
#    -23    21       1.7854823363E-005
#    -23    22       1.6567597417E-005
#    -23    23       1.3214103399E-005
#    -23    24       1.1527792238E-005
#    -23    25       2.1440624665E-005
#    -23    26       2.4832809596E-005
#    -23    27       7.3278704196E-006
#    -23    28       1.7362977163E-005
#    -23    29       1.5085351850E-005
#    -23    30       3.6658801529E-005
#    -22   -28       8.2911906611E-006
#    -22   -27       1.6701532611E-005
#    -22   -26       1.3217044451E-005
#    -22   -25       1.6669641385E-005
#    -22   -24       1.9651924118E-005
#    -22   -23       1.5315528475E-005
#    -22   -22       2.0568348683E-005
#    -22   -21       1.4244921028E-005
#    -22   -20       1.3951684134E-005
#    -22   -19       1.4129684199E-005
#    -22   -18       1.1834926131E-005
#    -22   -17       5.1681089587E-006
#    -22   -16       3.1183197197E-006
#    -22   -15       1.1173414000E-006
#    -22   -14       3.4480395017E-006
#    -22   -13       7.3684700324E-006
#    -22   -12       1.3980495669E-005
#    -22   -11       2.1533356070E-005
#    -22   -10       2.2975703040E-005
#    -22    -9       2.3629540208E-005
#    -22    -8       1.3412217312E-005
#    -22    -7       4.9083689630E-006
#    -22    -6       1.7735897750E-006
#    -22    -5       4.0254316061E-006
#    -22    -4       6.7113299048E-006
#    -22    -3       7.3648530754E-006
#    -22    -2       3.4016996058E-006
#    -22    -1       1.7720634956E-006
#    -22     0       5.0853456127E-006
#    -22     1       1.0245646289E-005
#    -22     2       2.1190287969E-005
#    -22     3       2.5943172689E-005
#    -22     4       2.0183943801E-005
#    -22     5       1.0589012722E-005
#    -22     6       4.6458859496E-006
#    -22     7       2.1469815480E-006
#    -22     8       2.4298522720E-006
#    -22     9       7.3171694249E-006
#    -22    10       9.3104091768E-006
#    -22    11       8.1648970531E-006
#    -22    12       4.0106381153E-006
#    -22    13       5.8132638477E-006
#    -22    14       8.1078331907E-006
#    -22    15       1.7387114884E-005
#    -22    16       1.2360487938E-005
#    -22    17       1.8950567464E-005
#    -22    18       2.5499253812E-005
#    -22    19       1.2680297724E-005
#    -22    20       1.9979152506E-005
#    -22    21       1.6755117689E-005
#    -22    22       6.9996975563E-006
#    -22    23       4.8718188323E-007
#    -22    24       7.5458439337E-006
#    -22    25       2.9163851940E-005
#    -22    26       2.0205799699E-005
#    -22    27       4.3695168581E-005
#    -22    28       2.8793487994E-005
#    -22    29       2.5362904484E-005
#    -21   -28       1.3200933105E-005
#    -21   -27       1.3207944978E-005
#    -21   -26       9.4780995827E-006
#    -21   -25       1.7300959554E-005
#    -21   -24       2.1759733057E-005
#    -21   -23       1.3963617035E-005
#    -21   -22       1.6003767917E-005
#    -21   -21       1.1972660190E-005
#    -21   -20       8.5999614545E-006
#    -21   -19       1.1306408530E-005
#    -21   -18       9.6242784680E-006
#    -21   -17       1.8190978737E-006
#    -21   -16       3.9231811534E-007
#    -21   -15       4.0596632667E-006
#    -21   -14       1.2020899069E-005
#    -21   -13       1.8843078762E-005
#    -21   -12       2.5514729973E-005
#    -21   -11       2.8505156063E-005
#    -21   -10       2.5590426225E-005
#    -21    -9       1.6072181713E-005
#    -21    -8       4.7137849528E-006
#    -21    -7       7.9367388351E-008
#    -21    -6       2.3334148180E-006
#    -21    -5       6.8796501409E-006
#    -21    -4       5.6691544244E-006
#    -21    -3       9.4781481514E-007
#    -21    -2       1.0236575116E-006
#    -21    -1       1.0238258677E-005
#    -21     0       3.0679854234E-005
#    -21     1       5.1874357078E-005
#    -21     2       5.7820903776E-005
#    -21     3       5.0017300569E-005
#    -21     4       2.9170999444E-005
#    -21     5       1.6030681455E-005
#    -21     6       1.2003066710E-005
#    -21     7       2.1701859693E-005
#    -21     8       2.6810148803E-005
#    -21     9       2.8108163365E-005
#    -21    10       2.1299786831E-005
#    -21    11       1.2289804678E-005
#    -21    12       2.7152603977E-006
#    -21    13       1.8442924399E-006
#    -21    14       3.7020852036E-006
#    -21    15       8.5726587569E-006
#    -21    16       1.1623082899E-005
#    -21    17       9.7709880483E-006
#    -21    18       2.0990445764E-005
#    -21    19       2.4806457998E-005
#    -21    20       1.5624503451E-005
#    -21    21       9.8280722767E-007
#    -21    22       1.1311990597E-005
#    -21    23       2.2972995740E-006
#    -21    24       2.1734977076E-005
#    -21    25       3.4499542835E-005
#    -21    26       2.5966274126E-005
#    -21    27       2.9031097565E-005
#    -21    28       1.2441198297E-004
#    -21    29       2.4160713638E-005
#    -20   -29       6.2943035388E-006
#    -20   -28       3.6404149281E-006
#    -20   -27       5.8687768355E-006
#    -20   -26       2.7984866889E-005
#    -20   -25       2.3450770134E-005
#    -20   -24       1.4859893047E-005
#    -20   -23       1.8104055399E-005
#    -20   -22       1.5738394921E-005
#    -20   -21       7.4438658716E-006
#    -20   -20       1.4836825005E-005
#    -20   -19       8.8573303837E-006
#    -20   -18       2.4570937561E-006
#    -20   -17       5.3464171449E-007
#    -20   -16       3.5906496570E-006
#    -20   -15       1.3588607074E-005
#    -20   -14       1.9967524138E-005
#    -20   -13       2.6930076606E-005
#    -20   -12       3.0752939657E-005
#    -20   -11       2.4621356115E-005
#    -20   -10       1.3270216589E-005
#    -20    -9       5.0689759233E-006
#    -20    -8       1.6008229417E-006
#    -20    -7       6.9845278815E-006
#    -20    -6       1.2001246858E-005
#    -20    -5       1.0558615082E-005
#    -20    -4       4.5742527555E-006
#    -20    -3       4.6542624056E-006
#    -20    -2       2.1169665633E-005
#    -20    -1       5.1855741913E-005
#    -20     0       8.6305731838E-005
#    -20     1       1.0199337351E-004
#    -20     2       1.0156461782E-004
#    -20     3       8.1891372392E-005
#    -20     4       5.0593504176E-005
#    -20     5       4.5351745961E-005
#    -20     6       4.7427845029E-005
#    -20     7       5.3750084849E-005
#    -20     8       5.9738682602E-005
#    -20     9       5.8396942479E-005
#    -20    10       3.1696400449E-005
#    -20    11       1.9787773074E-005
#    -20    12       6.7630814186E-006
#    -20    13       4.5210400318E-006
#    -20    14       6.9384065861E-006
#    -20    15       6.3316445367E-006
#    -20    16       1.6201809085E-006
#    -20    17       4.5624007510E-006
#    -20    18       9.7451624235E-006
#    -20    19       4.6277164392E-006
#    -20    20       6.6610493144E-006
#    -20    21       1.7411819682E-006
#    -20    22       3.3458632488E-006
#    -20    23       2.4276389560E-005
#    -20    24       2.9886442399E-005
#    -20    25       2.2219896760E-005
#    -20    26       2.1181017512E-005
#    -20    27       3.7398977332E-005
#    -20    28       4.5126948919E-005
#    -19   -29       5.5340932549E-006
#    -19   -28       5.1571348602E-006
#    -19   -27       3.0775680674E-005
#    -19   -26       2.0839995903E-005
