 Diffraction intensities for potential:ga5x5_30D10005.in                       
#    -28    13       8.2925715230E-008
#    -28    14       7.0732058245E-007
#    -28    15       2.5230892367E-007
#    -27     7       9.8014307124E-008
#    -27     8       8.8944640519E-008
#    -27     9       1.4052410954E-007
#    -27    10       7.5448893468E-008
#    -27    11       4.4992039494E-007
#    -27    12       5.3256619302E-007
#    -27    13       2.5562167881E-007
#    -27    14       7.7237171898E-008
#    -27    15       1.5820993646E-007
#    -27    16       4.4723311865E-008
#    -27    17       8.8114336837E-008
#    -27    18       4.4793176336E-007
#    -27    19       2.8550741058E-008
#    -27    20       5.4178561253E-008
#    -26     4       2.9939890563E-009
#    -26     5       9.3647932545E-008
#    -26     6       1.6969845645E-007
#    -26     7       2.1081553134E-007
#    -26     8       1.0641694947E-008
#    -26     9       1.5822726498E-009
#    -26    10       3.1796856699E-007
#    -26    11       4.7297057186E-007
#    -26    12       8.9432522789E-007
#    -26    13       1.3807129778E-007
#    -26    14       2.6671794066E-007
#    -26    15       5.3162457270E-007
#    -26    16       5.7835165310E-009
#    -26    17       2.3570296837E-007
#    -26    18       6.1265195166E-008
#    -26    19       5.0475783622E-010
#    -26    20       1.9912485732E-007
#    -26    21       1.3794986198E-007
#    -26    22       1.0407675099E-007
#    -25     2       2.2086528619E-009
#    -25     3       7.9898069882E-008
#    -25     4       1.2964659906E-007
#    -25     5       1.9555416483E-007
#    -25     6       1.7363296448E-008
#    -25     7       1.3306868509E-008
#    -25     8       4.1731373463E-008
#    -25     9       4.0122531746E-007
#    -25    10       1.0782165588E-007
#    -25    11       2.7057788699E-007
#    -25    12       5.8514335858E-008
#    -25    13       1.5135107261E-007
#    -25    14       7.4208917585E-007
#    -25    15       1.0258271813E-008
#    -25    16       2.4628539604E-008
#    -25    17       8.7931732630E-008
#    -25    18       1.1208065261E-007
#    -25    19       1.0893228984E-006
#    -25    20       3.9276197470E-008
#    -25    21       4.6241238612E-007
#    -25    22       3.9907862704E-007
#    -25    23       5.9919859410E-007
#    -24     0       2.1923112655E-008
#    -24     1       5.7253292473E-008
#    -24     2       2.9116269095E-007
#    -24     3       6.1554821554E-008
#    -24     4       1.2348347246E-009
#    -24     5       1.3837329094E-007
#    -24     6       3.0901052059E-010
#    -24     7       3.3131558779E-007
#    -24     8       8.5056657769E-007
#    -24     9       8.7395829140E-007
#    -24    10       1.2181589449E-007
#    -24    11       3.0340083682E-007
#    -24    12       6.9028162594E-007
#    -24    13       1.1566837387E-006
#    -24    14       3.8768247699E-008
#    -24    15       7.6500287953E-008
#    -24    16       9.1169414211E-008
#    -24    17       6.2423834519E-007
#    -24    18       1.0523585814E-006
#    -24    19       4.3479270806E-007
#    -24    20       4.0838093164E-008
#    -24    21       5.8083007740E-007
#    -24    22       3.9365635887E-007
#    -24    23       2.1031852691E-007
#    -24    24       1.2518907746E-007
#    -23    -2       6.2092066260E-008
#    -23    -1       9.4484697286E-008
#    -23     0       6.3323237881E-008
#    -23     1       1.2631808877E-008
#    -23     2       3.1104965446E-007
#    -23     3       4.0958013541E-007
#    -23     4       1.0061028923E-008
#    -23     5       8.4947715234E-008
#    -23     6       5.2567681612E-008
#    -23     7       3.5171714885E-007
#    -23     8       2.6632416083E-007
#    -23     9       1.4035442538E-006
#    -23    10       1.5085920497E-008
#    -23    11       1.2770984865E-007
#    -23    12       7.5455876060E-007
#    -23    13       6.5174202067E-007
#    -23    14       9.4326920685E-008
#    -23    15       9.9481528099E-008
#    -23    16       2.6195798077E-007
#    -23    17       9.1344361598E-008
#    -23    18       1.1367088310E-006
#    -23    19       2.6747723651E-007
#    -23    20       2.5683205100E-008
#    -23    21       7.6464432117E-007
#    -23    22       3.7862943747E-008
#    -23    23       9.8799739066E-007
#    -23    24       5.2983050457E-008
#    -23    25       7.0180476683E-007
#    -22    -4       1.1298362069E-008
#    -22    -3       2.8542777828E-008
#    -22    -2       2.8018689262E-007
#    -22    -1       4.4260625793E-008
#    -22     0       2.7706896929E-007
#    -22     1       1.2125176179E-007
#    -22     2       2.2174104695E-007
#    -22     3       1.2271519652E-007
#    -22     4       1.3582511995E-007
#    -22     5       2.4639052169E-007
#    -22     6       5.6623674011E-007
#    -22     7       6.0415999946E-007
#    -22     8       2.9676786943E-007
#    -22     9       4.8363442344E-007
#    -22    10       7.6303904135E-007
#    -22    11       1.2738870898E-006
#    -22    12       1.2309903627E-007
#    -22    13       3.7766106996E-007
#    -22    14       4.4079943712E-007
#    -22    15       4.9814670475E-007
#    -22    16       6.3337667419E-007
#    -22    17       2.5525929620E-008
#    -22    18       1.0240135742E-007
#    -22    19       1.0303236032E-007
#    -22    20       7.2699711905E-007
#    -22    21       3.4284719071E-008
#    -22    22       5.3047874881E-007
#    -22    23       1.0937095036E-006
#    -22    24       3.1435117903E-008
#    -22    25       5.4341459979E-007
#    -22    26       3.9953608863E-007
#    -21    -5       1.7117281569E-008
#    -21    -4       7.8631365663E-008
#    -21    -3       4.5695064315E-007
#    -21    -2       5.8522103838E-008
#    -21    -1       7.8064325467E-007
#    -21     0       4.8841383708E-007
#    -21     1       1.3313021945E-007
#    -21     2       6.3877389542E-007
#    -21     3       1.2744811526E-007
#    -21     4       3.0893910130E-007
#    -21     5       7.6026695546E-007
#    -21     6       5.7715521995E-007
#    -21     7       2.0272610379E-006
#    -21     8       1.5385287355E-007
#    -21     9       1.2969826846E-006
#    -21    10       1.5427765990E-006
#    -21    11       4.8676649499E-008
#    -21    12       1.8302201769E-007
#    -21    13       3.0511557965E-007
#    -21    14       7.4212808480E-007
#    -21    15       6.6328198942E-007
#    -21    16       1.1472875417E-007
#    -21    17       1.0048311664E-007
#    -21    18       4.6813908022E-008
#    -21    19       7.3494184829E-007
#    -21    20       3.0474877318E-007
#    -21    21       4.2857677972E-008
#    -21    22       6.8538834286E-007
#    -21    23       6.1692327911E-007
#    -21    24       1.7789185745E-007
#    -21    25       5.1701629706E-007
#    -21    26       5.0389067905E-007
#    -20    -7       6.9904496715E-008
#    -20    -6       3.2333085470E-007
#    -20    -5       1.1654273264E-007
#    -20    -4       5.6514494367E-007
#    -20    -3       2.7561680421E-007
#    -20    -2       3.0104652777E-008
#    -20    -1       6.9153473965E-007
#    -20     0       1.0319763987E-007
#    -20     1       3.7126176346E-007
#    -20     2       1.5926309189E-007
#    -20     3       1.5964714048E-007
#    -20     4       1.1524410509E-006
#    -20     5       4.2213103208E-008
#    -20     6       7.1390248323E-007
#    -20     7       1.5360249515E-007
#    -20     8       7.0127252494E-007
#    -20     9       1.0175291083E-006
#    -20    10       1.3570634812E-006
#    -20    11       5.7194467617E-007
#    -20    12       1.1463121989E-006
#    -20    13       7.7593043553E-007
#    -20    14       6.9765161155E-007
#    -20    15       2.7845289930E-007
#    -20    16       4.8593981361E-007
#    -20    17       1.0630820565E-006
#    -20    18       3.2529446842E-007
#    -20    19       2.4693657442E-007
#    -20    20       8.5409941294E-007
#    -20    21       2.5813983181E-007
#    -20    22       3.2853743747E-007
#    -20    23       8.8902321486E-007
#    -20    24       2.8530020620E-006
#    -20    25       7.9099942360E-006
#    -20    26       5.2302041707E-007
#    -20    27       4.1717002239E-006
#    -19    -8       2.6625953373E-007
#    -19    -7       8.8481397062E-008
#    -19    -6       1.3711568274E-007
#    -19    -5       8.4233946642E-008
#    -19    -4       4.2585268723E-007
#    -19    -3       6.1215800452E-007
#    -19    -2       3.1141171670E-007
#    -19    -1       1.5392483435E-007
#    -19     0       4.4760169712E-007
#    -19     1       6.0284213188E-007
#    -19     2       9.0605173615E-007
#    -19     3       5.6606345466E-007
#    -19     4       1.7059253750E-007
#    -19     5       3.3648755768E-007
#    -19     6       1.1897454570E-006
#    -19     7       1.9484978247E-006
#    -19     8       1.4160853549E-006
#    -19     9       4.0401858901E-007
#    -19    10       7.1966123071E-007
#    -19    11       1.4380423441E-006
#    -19    12       2.0038779959E-006
#    -19    13       8.8396113585E-008
#    -19    14       1.8969055288E-006
#    -19    15       7.9386165469E-007
#    -19    16       3.4263337452E-006
#    -19    17       1.9815517184E-006
#    -19    18       1.0199048030E-006
#    -19    19       2.3987633838E-006
#    -19    20       2.6546578940E-007
#    -19    21       2.1177710516E-006
#    -19    22       3.7361679274E-007
#    -19    23       2.5310827488E-007
#    -19    24       4.9464078439E-006
#    -19    25       3.0899427478E-006
#    -19    26       3.6897527884E-007
#    -19    27       1.9309270811E-006
#    -18    -9       5.0980718332E-007
#    -18    -8       9.3387148933E-007
#    -18    -7       6.8736644445E-007
#    -18    -6       9.9755223486E-008
#    -18    -5       2.4223974086E-007
#    -18    -4       7.4438847280E-008
#    -18    -3       8.8527726642E-007
#    -18    -2       2.9000970914E-007
#    -18    -1       3.1727918321E-007
#    -18     0       2.5358168562E-007
#    -18     1       1.1372202376E-007
#    -18     2       6.3900457867E-007
#    -18     3       1.1858461674E-007
#    -18     4       1.1712842530E-006
#    -18     5       8.2935023966E-007
#    -18     6       1.0134712588E-006
#    -18     7       1.9362105221E-006
#    -18     8       1.8626431365E-007
#    -18     9       6.0353122826E-008
#    -18    10       3.1632660889E-006
#    -18    11       2.0208085813E-006
#    -18    12       5.9084012221E-007
#    -18    13       2.2350704658E-006
#    -18    14       6.0245497177E-007
#    -18    15       1.3931403660E-006
