 Diffraction intensities for potential:gv5x5_08D10004.in                       
#    -28    13       1.5207304329E-005
#    -28    14       2.9111693545E-005
#    -28    15       7.0984359729E-005
#    -27     7       6.4400569598E-006
#    -27     8       5.9270373632E-006
#    -27     9       6.7015892549E-005
#    -27    10       3.6195619912E-006
#    -27    11       9.3197380457E-006
#    -27    12       9.8227181570E-006
#    -27    13       5.9002078910E-005
#    -27    14       3.2272241312E-005
#    -27    15       3.8450967093E-005
#    -27    16       3.8689888295E-005
#    -27    17       9.8585940328E-005
#    -27    18       8.5019786366E-006
#    -27    19       3.2724189298E-006
#    -27    20       4.6421026710E-005
#    -26     4       1.1088981331E-005
#    -26     5       9.6600059419E-007
#    -26     6       1.9697441083E-005
#    -26     7       6.8731044375E-006
#    -26     8       1.7522181770E-006
#    -26     9       9.1707462191E-005
#    -26    10       6.0232983744E-005
#    -26    11       1.0636417655E-004
#    -26    12       3.0406134060E-005
#    -26    13       5.0167125895E-005
#    -26    14       9.3375593834E-005
#    -26    15       4.4695415940E-005
#    -26    16       6.8493264680E-005
#    -26    17       1.1984043719E-005
#    -26    18       3.2001958672E-005
#    -26    19       4.3031276249E-005
#    -26    20       6.8320746932E-005
#    -26    21       6.6147026099E-006
#    -26    22       9.8723816721E-005
#    -25     2       1.2798934752E-006
#    -25     3       1.3391198134E-005
#    -25     4       1.0932822800E-005
#    -25     5       4.6075903795E-004
#    -25     6       3.7177798292E-005
#    -25     7       2.9377870563E-007
#    -25     8       1.4374203584E-005
#    -25     9       3.1458149694E-005
#    -25    10       3.9468150255E-004
#    -25    11       8.4677626658E-005
#    -25    12       2.2981859289E-004
#    -25    13       8.5441178455E-005
#    -25    14       5.3795945894E-005
#    -25    15       2.3656071272E-004
#    -25    16       9.0986832474E-005
#    -25    17       8.5665002312E-005
#    -25    18       6.3518647065E-005
#    -25    19       9.2613033477E-006
#    -25    20       7.2682113215E-004
#    -25    21       8.0222569791E-006
#    -25    22       1.3647181679E-005
#    -25    23       9.8217711822E-005
#    -24     0       1.9141488831E-005
#    -24     1       9.9978909753E-006
#    -24     2       1.5115999368E-006
#    -24     3       2.1003322671E-006
#    -24     4       3.6257810329E-006
#    -24     5       4.6261741262E-005
#    -24     6       7.4869945916E-005
#    -24     7       5.5880397770E-005
#    -24     8       5.6368524647E-005
#    -24     9       2.8494137893E-005
#    -24    10       4.0294513962E-005
#    -24    11       5.1227399505E-005
#    -24    12       1.4667878121E-004
#    -24    13       2.8266160927E-004
#    -24    14       2.4698654906E-004
#    -24    15       2.4759797467E-005
#    -24    16       1.1705533894E-004
#    -24    17       1.9329680693E-004
#    -24    18       1.2444330884E-004
#    -24    19       1.4610504198E-004
#    -24    20       4.8428747465E-005
#    -24    21       4.0433373251E-005
#    -24    22       1.5074065364E-004
#    -24    23       3.3189999987E-005
#    -24    24       1.8003436023E-005
#    -23    -2       2.4967790612E-006
#    -23    -1       6.7703717259E-006
#    -23     0       1.7853988385E-005
#    -23     1       6.9793953477E-005
#    -23     2       1.2565170281E-005
#    -23     3       3.6043348385E-006
#    -23     4       4.2128687491E-006
#    -23     5       1.0222851964E-004
#    -23     6       2.9870911256E-004
#    -23     7       5.6669303030E-005
#    -23     8       3.4570006814E-004
#    -23     9       1.0987091838E-004
#    -23    10       7.4636131331E-006
#    -23    11       8.5959545387E-005
#    -23    12       5.2788444583E-005
#    -23    13       6.2677794804E-005
#    -23    14       1.8147788222E-004
#    -23    15       1.3842001688E-004
#    -23    16       1.7119165288E-004
#    -23    17       9.8374229484E-005
#    -23    18       1.4762894426E-006
#    -23    19       2.8221212330E-004
#    -23    20       2.6286053652E-004
#    -23    21       4.2368736027E-005
#    -23    22       1.2479029350E-004
#    -23    23       1.0523146095E-004
#    -23    24       7.1668890076E-005
#    -23    25       3.8382339458E-005
#    -22    -4       6.3026692458E-006
#    -22    -3       1.4556888941E-005
#    -22    -2       1.6612255844E-005
#    -22    -1       5.0298729506E-005
#    -22     0       4.6818157443E-006
#    -22     1       8.5853512216E-006
#    -22     2       1.5764447783E-004
#    -22     3       4.0037763739E-005
#    -22     4       7.8030928571E-005
#    -22     5       1.2420578511E-004
#    -22     6       1.7369737308E-005
#    -22     7       7.3108935535E-005
#    -22     8       1.0629509612E-004
#    -22     9       3.6451317817E-004
#    -22    10       1.1274225486E-004
#    -22    11       1.2762188017E-004
#    -22    12       4.5841646184E-005
#    -22    13       3.3802958972E-005
#    -22    14       1.7019753062E-005
#    -22    15       6.8640010554E-005
#    -22    16       3.7189150341E-005
#    -22    17       3.0834979810E-004
#    -22    18       1.7545328226E-005
#    -22    19       6.9471705992E-005
#    -22    20       1.3453260733E-004
#    -22    21       3.6911460736E-005
#    -22    22       2.2964792143E-004
#    -22    23       8.1503759372E-006
#    -22    24       9.2212984982E-006
#    -22    25       5.3145927604E-005
#    -22    26       4.7844515777E-006
#    -21    -5       1.2591805869E-005
#    -21    -4       1.4915960911E-005
#    -21    -3       1.6906015513E-005
#    -21    -2       5.7567752856E-007
#    -21    -1       2.2162293855E-006
#    -21     0       9.7404500880E-005
#    -21     1       1.9446219117E-005
#    -21     2       1.1109606404E-004
#    -21     3       1.0199319014E-004
#    -21     4       7.4076279276E-005
#    -21     5       8.0037336542E-005
#    -21     6       7.9011246507E-005
#    -21     7       1.0420954034E-004
#    -21     8       3.5926577508E-005
#    -21     9       3.8503828335E-004
#    -21    10       1.6574552453E-004
#    -21    11       1.7326476424E-004
#    -21    12       3.6641273892E-004
#    -21    13       3.0076663718E-004
#    -21    14       1.6896245189E-005
#    -21    15       4.6026453955E-005
#    -21    16       1.7568290814E-004
#    -21    17       6.6670451543E-006
#    -21    18       3.4524337744E-006
#    -21    19       2.4030955413E-004
#    -21    20       3.1866831217E-005
#    -21    21       1.6912538039E-005
#    -21    22       1.3147867850E-004
#    -21    23       9.0075798875E-005
#    -21    24       9.7790606551E-005
#    -21    25       4.2383443710E-005
#    -21    26       1.2210421097E-005
#    -20    -7       1.4417210174E-006
#    -20    -6       3.3712223835E-006
#    -20    -5       7.0870413469E-004
#    -20    -4       3.7156210071E-005
#    -20    -3       6.5721682757E-006
#    -20    -2       9.8655845785E-007
#    -20    -1       3.0421876278E-005
#    -20     0       6.0762706599E-003
#    -20     1       5.2334222949E-005
#    -20     2       3.0165743599E-005
#    -20     3       8.3692503613E-006
#    -20     4       5.8583689657E-006
#    -20     5       7.8170740436E-003
#    -20     6       6.3287698562E-005
#    -20     7       1.3686668586E-004
#    -20     8       3.6288459198E-005
#    -20     9       7.0413684385E-005
#    -20    10       3.3234469933E-003
#    -20    11       1.9836930186E-004
#    -20    12       7.2235741561E-005
#    -20    13       2.8011672998E-004
#    -20    14       1.4231390955E-004
#    -20    15       6.4569375038E-003
#    -20    16       1.7710966323E-004
#    -20    17       1.8245771876E-004
#    -20    18       1.8078627728E-004
#    -20    19       1.0109348717E-004
#    -20    20       2.9436103255E-003
#    -20    21       3.5514931934E-004
#    -20    22       2.2047457997E-004
#    -20    23       2.7203584656E-005
#    -20    24       1.6659682761E-005
#    -20    25       4.6482185475E-004
#    -20    26       1.4612161004E-005
#    -20    27       1.1962547921E-005
#    -19    -8       1.3257039610E-005
#    -19    -7       5.4133396308E-005
#    -19    -6       1.4033649140E-005
#    -19    -5       1.6136715059E-005
#    -19    -4       4.0694582316E-005
#    -19    -3       4.2980516042E-005
#    -19    -2       1.5813737381E-005
#    -19    -1       2.2079162701E-005
#    -19     0       1.5877041217E-004
#    -19     1       1.1358487426E-004
#    -19     2       7.8529134760E-005
#    -19     3       2.1972583603E-004
#    -19     4       1.9574782798E-004
#    -19     5       3.6253031844E-004
#    -19     6       2.3038725194E-004
#    -19     7       4.4881369783E-005
#    -19     8       3.8678306122E-004
#    -19     9       1.8723845463E-005
#    -19    10       9.6551460104E-005
#    -19    11       1.2194168658E-004
#    -19    12       1.3599602375E-004
#    -19    13       5.3190099298E-005
#    -19    14       1.1521132173E-004
#    -19    15       5.5377162241E-005
#    -19    16       2.3083045218E-004
#    -19    17       4.3017039517E-005
#    -19    18       2.3666887513E-004
#    -19    19       4.3162482841E-004
#    -19    20       3.8193801710E-005
#    -19    21       1.7815497647E-005
#    -19    22       1.7660531902E-004
#    -19    23       1.3209218189E-004
#    -19    24       8.5841550765E-005
#    -19    25       6.9711947385E-005
#    -19    26       1.5240389714E-005
#    -19    27       4.8095008472E-005
#    -18    -9       3.0383291018E-006
#    -18    -8       2.4329986715E-005
#    -18    -7       2.3280976056E-005
#    -18    -6       4.4611948543E-005
#    -18    -5       5.9654462677E-005
#    -18    -4       2.8486242877E-005
#    -18    -3       8.6007070790E-005
#    -18    -2       1.6057108080E-004
#    -18    -1       4.3417891126E-005
#    -18     0       6.6773869021E-005
#    -18     1       3.5733499669E-004
#    -18     2       8.0167352568E-006
#    -18     3       1.5000588224E-004
#    -18     4       8.4641642521E-005
#    -18     5       3.5838990657E-004
#    -18     6       5.3502830153E-004
#    -18     7       9.9212089145E-005
#    -18     8       5.1892619991E-004
#    -18     9       6.0362525579E-005
#    -18    10       2.7613231817E-005
