 Diffraction intensities for potential:gv5x5_10D10007.in                       
#    -28    13       9.9016985932E-006
#    -28    14       2.2354706712E-005
#    -28    15       1.9682837936E-005
#    -27     7       1.9500175386E-005
#    -27     8       5.3515746832E-005
#    -27     9       4.2029291949E-006
#    -27    10       2.3190011418E-005
#    -27    11       8.3812071599E-006
#    -27    12       4.3879263895E-006
#    -27    13       2.7462651901E-005
#    -27    14       7.3765382995E-005
#    -27    15       1.2497293685E-005
#    -27    16       2.8605904966E-005
#    -27    17       3.1070376527E-005
#    -27    18       1.0457572672E-005
#    -27    19       5.0372525669E-006
#    -27    20       7.6194095909E-006
#    -26     4       2.7321437142E-005
#    -26     5       2.0007101700E-007
#    -26     6       1.7263186403E-004
#    -26     7       2.5118016414E-005
#    -26     8       5.3621567758E-006
#    -26     9       2.4383863030E-005
#    -26    10       1.0794853975E-005
#    -26    11       5.2833435048E-005
#    -26    12       5.2189092112E-005
#    -26    13       2.0042713970E-005
#    -26    14       4.9458027370E-005
#    -26    15       2.9593022661E-005
#    -26    16       6.9479958625E-006
#    -26    17       4.6257927379E-005
#    -26    18       4.3239807846E-005
#    -26    19       1.7288631440E-005
#    -26    20       8.4177947087E-007
#    -26    21       5.9862925133E-006
#    -26    22       2.6852839657E-005
#    -25     2       7.4979323838E-005
#    -25     3       3.2961420137E-005
#    -25     4       3.3107228337E-005
#    -25     5       7.2109518413E-004
#    -25     6       3.4710405481E-006
#    -25     7       2.1716731776E-004
#    -25     8       8.5271463181E-005
#    -25     9       9.3164304815E-006
#    -25    10       5.5306164705E-004
#    -25    11       1.4074302504E-004
#    -25    12       1.7282355651E-005
#    -25    13       1.3325379315E-004
#    -25    14       1.7941189021E-005
#    -25    15       3.4010097479E-004
#    -25    16       1.3062643093E-005
#    -25    17       8.3466561322E-005
#    -25    18       1.0691360902E-004
#    -25    19       3.8928804050E-005
#    -25    20       1.1760564955E-004
#    -25    21       2.7160967224E-005
#    -25    22       1.0815473959E-005
#    -25    23       4.1654288368E-006
#    -24     0       2.1162433343E-004
#    -24     1       1.4358780413E-004
#    -24     2       7.5310216972E-005
#    -24     3       8.6498700140E-005
#    -24     4       1.1153454656E-004
#    -24     5       1.0200028953E-004
#    -24     6       2.3364222191E-004
#    -24     7       1.6530933273E-004
#    -24     8       7.2333537888E-005
#    -24     9       1.9670994286E-005
#    -24    10       6.8822249722E-005
#    -24    11       2.7136191066E-005
