 Diffraction intensities for potential:_6x6_07D10012.in                        
#    -54    14       8.3025823333E-007
#    -54    15       1.3028607734E-006
#    -54    16       4.4182993526E-006
#    -54    17       1.7560536981E-007
#    -54    18       4.5528764766E-005
#    -54    19       1.3865264407E-006
#    -54    20       7.0561813315E-007
#    -53     9       8.4267540336E-006
#    -53    10       3.6257505294E-007
#    -53    11       8.8084856393E-007
#    -53    12       1.3530086676E-007
#    -53    13       4.6391236570E-006
#    -53    14       7.0495941697E-006
#    -53    15       1.2878733565E-005
#    -53    16       3.8891748439E-007
#    -53    17       4.7692514681E-006
#    -53    18       5.1240201312E-008
#    -53    19       1.2136531946E-005
#    -53    20       5.7729353231E-006
#    -53    21       1.3762151614E-005
#    -53    22       1.0885716826E-007
#    -53    23       4.1450402971E-006
#    -53    24       9.1875256270E-008
#    -52     6       4.3418400335E-007
#    -52     7       1.3042020382E-006
#    -52     8       1.3103118555E-006
#    -52     9       1.0186513965E-006
#    -52    10       1.2649429955E-007
#    -52    11       1.7196348339E-006
#    -52    12       1.2580815675E-006
#    -52    13       2.3258990783E-006
#    -52    14       2.8907408177E-006
#    -52    15       2.2234881505E-006
#    -52    16       9.7881171735E-009
#    -52    17       5.1600985937E-006
#    -52    18       4.0024588609E-006
#    -52    19       3.0178815855E-006
#    -52    20       1.6530355005E-006
#    -52    21       3.4579738838E-006
#    -52    22       5.2587281645E-007
#    -52    23       1.2274257777E-006
#    -52    24       5.8726103137E-007
#    -52    25       1.3038980090E-006
#    -52    26       1.1795880458E-006
#    -51     3       3.7439525463E-007
#    -51     4       2.4908166876E-006
#    -51     5       2.8364743422E-007
#    -51     6       2.2812468716E-006
#    -51     7       3.9264500560E-007
#    -51     8       1.2712630488E-005
#    -51     9       6.3958269945E-007
#    -51    10       7.6635455098E-006
#    -51    11       8.1575804285E-007
#    -51    12       4.2734315353E-006
#    -51    13       1.8361710793E-006
#    -51    14       3.9256049219E-005
#    -51    15       2.1392775936E-006
#    -51    16       2.5401848336E-005
#    -51    17       1.4552318985E-006
#    -51    18       8.6237861709E-006
#    -51    19       1.9148556278E-006
#    -51    20       2.8789220379E-005
#    -51    21       1.8723173262E-006
#    -51    22       1.0846702832E-005
#    -51    23       1.9620869216E-008
#    -51    24       1.9528549265E-006
#    -51    25       3.0864503484E-007
#    -51    26       3.5527018441E-006
#    -51    27       7.5854365599E-007
#    -50     1       7.0749674737E-007
#    -50     2       2.3267526609E-008
#    -50     3       7.1073313616E-007
#    -50     4       1.3569568630E-006
#    -50     5       1.0633602408E-005
#    -50     6       2.3727693262E-006
#    -50     7       5.9135401810E-007
#    -50     8       5.9768642079E-007
#    -50     9       2.9905676333E-006
#    -50    10       6.0454965061E-006
#    -50    11       2.8581875691E-005
#    -50    12       5.5314352667E-006
#    -50    13       3.5768263712E-006
#    -50    14       3.1008353385E-006
#    -50    15       1.0824444898E-005
#    -50    16       1.1185667241E-005
#    -50    17       3.6172040266E-005
#    -50    18       4.7370172194E-006
#    -50    19       1.7425537097E-006
#    -50    20       2.4723037656E-006
#    -50    21       7.4994726919E-006
#    -50    22       1.9351889371E-006
#    -50    23       9.8399401189E-006
#    -50    24       1.3163114862E-006
#    -50    25       1.5475890018E-006
#    -50    26       5.1595246238E-007
#    -50    27       1.7348325702E-006
#    -50    28       1.6406319924E-007
#    -49    -1       1.6717777016E-007
#    -49     0       1.5944765827E-007
#    -49     1       3.9672834947E-008
#    -49     2       1.3560550339E-008
#    -49     3       1.8624103316E-006
#    -49     4       4.2763894143E-006
#    -49     5       5.2429487081E-007
#    -49     6       5.2945356817E-007
#    -49     7       8.8883613172E-007
#    -49     8       1.3593814952E-006
#    -49     9       6.2704505975E-006
#    -49    10       9.2104217774E-006
#    -49    11       1.7662254805E-006
#    -49    12       7.6141664114E-007
#    -49    13       5.3463351862E-006
#    -49    14       3.5030490632E-006
#    -49    15       1.5313375008E-005
#    -49    16       9.3661393387E-006
#    -49    17       3.0125609467E-006
#    -49    18       1.0306082477E-006
#    -49    19       3.5134354243E-006
#    -49    20       7.3656733646E-007
#    -49    21       7.3556161316E-006
#    -49    22       2.0653147638E-006
#    -49    23       4.4394673492E-007
#    -49    24       9.0391514856E-008
#    -49    25       7.2160183377E-007
#    -49    26       6.3078185315E-007
#    -49    27       6.0033266831E-007
#    -49    28       1.3223405254E-006
#    -49    29       1.3327761729E-007
#    -48    -3       7.9483598397E-008
#    -48    -2       2.2073844484E-007
#    -48    -1       8.1541453626E-007
#    -48     0       1.0776770764E-005
#    -48     1       1.8552354295E-008
#    -48     2       1.2018423016E-007
#    -48     3       2.9327381871E-007
#    -48     4       9.8504111859E-007
#    -48     5       4.1212799673E-007
#    -48     6       4.9602191124E-005
#    -48     7       2.2669085129E-006
#    -48     8       1.1086696502E-006
#    -48     9       2.3096701887E-007
#    -48    10       7.3645142027E-007
#    -48    11       5.6060141764E-007
#    -48    12       1.1621866955E-004
#    -48    13       6.5773236445E-006
#    -48    14       1.1110928384E-005
#    -48    15       2.7111004210E-006
#    -48    16       7.3527355027E-006
#    -48    17       1.2593266300E-006
#    -48    18       1.1953580280E-004
#    -48    19       2.4775113391E-006
#    -48    20       1.5915712526E-005
