 Diffraction intensities for potential:_6x6_04D10014.in                        
#    -54    14       2.4350837487E-007
#    -54    15       2.8031121103E-005
#    -54    16       2.8209999216E-006
#    -54    17       4.9542273752E-007
#    -54    18       3.5449531882E-005
#    -54    19       5.6673142939E-006
#    -54    20       4.7978784035E-007
#    -53     9       3.5487876976E-007
#    -53    10       1.5425229849E-006
#    -53    11       6.5813802564E-006
#    -53    12       9.5654480882E-007
#    -53    13       1.6040457741E-006
#    -53    14       1.0267228169E-005
#    -53    15       3.1715365737E-006
#    -53    16       2.8289567937E-006
#    -53    17       1.6235107073E-005
#    -53    18       3.1600061469E-006
#    -53    19       3.4558402623E-006
#    -53    20       1.1184342713E-005
#    -53    21       3.6002778013E-006
#    -53    22       6.8893640208E-007
#    -53    23       1.0972967393E-005
#    -53    24       8.1957357424E-007
#    -52     6       1.0017812325E-006
#    -52     7       1.4176161108E-007
#    -52     8       6.5247803411E-007
#    -52     9       6.5145241666E-006
#    -52    10       4.2689766353E-007
#    -52    11       7.9797231232E-007
#    -52    12       4.6489543234E-006
#    -52    13       1.0344423491E-006
#    -52    14       8.0803723523E-007
#    -52    15       1.0462234138E-005
#    -52    16       1.6188815964E-006
#    -52    17       1.7782221992E-006
#    -52    18       1.1706484989E-005
#    -52    19       1.4086463399E-006
#    -52    20       1.9663759620E-006
#    -52    21       1.8338944940E-005
#    -52    22       1.6247485363E-006
#    -52    23       9.3711100836E-007
#    -52    24       6.7788892983E-006
#    -52    25       2.6292813437E-008
#    -52    26       1.9138144525E-007
#    -51     3       1.9554582107E-008
#    -51     4       1.1976242329E-008
#    -51     5       6.0752325468E-007
#    -51     6       3.3876512867E-007
#    -51     7       1.7510931961E-006
#    -51     8       1.9517813856E-006
#    -51     9       8.8315510091E-007
#    -51    10       5.2866169405E-006
#    -51    11       5.1164828419E-006
#    -51    12       4.2937835404E-006
#    -51    13       1.2949768290E-005
#    -51    14       8.7505564478E-006
#    -51    15       6.9813995109E-006
#    -51    16       1.8557822043E-005
#    -51    17       1.3632877731E-005
#    -51    18       6.1654717547E-006
#    -51    19       2.0835359994E-005
#    -51    20       1.3736774898E-005
#    -51    21       8.0476283370E-006
#    -51    22       1.3128699038E-005
#    -51    23       4.7333491389E-006
#    -51    24       3.3285365984E-006
#    -51    25       4.9709835723E-006
#    -51    26       3.9400391402E-006
#    -51    27       2.6917716454E-006
#    -50     1       5.0022297488E-008
#    -50     2       2.0552018827E-007
#    -50     3       3.7919845079E-008
#    -50     4       4.1572770003E-008
#    -50     5       2.1969958493E-007
#    -50     6       2.8083593782E-006
#    -50     7       7.9969983193E-007
#    -50     8       4.4633325170E-007
#    -50     9       2.5746572890E-006
#    -50    10       1.1499644570E-006
#    -50    11       2.2143537838E-006
#    -50    12       1.5977476388E-005
#    -50    13       2.3766140574E-006
#    -50    14       3.0324341566E-006
#    -50    15       1.9429295158E-005
#    -50    16       4.2703983068E-006
#    -50    17       5.2147691717E-006
#    -50    18       5.2058949852E-005
#    -50    19       2.0774536267E-006
#    -50    20       1.8724889590E-006
#    -50    21       1.9905470691E-005
#    -50    22       4.0205120385E-006
#    -50    23       2.1363451527E-006
#    -50    24       1.7346616575E-005
#    -50    25       7.4820622724E-007
#    -50    26       1.6762421258E-006
#    -50    27       6.3779616879E-006
#    -50    28       2.8759843217E-006
#    -49    -1       6.3062263156E-007
#    -49     0       3.2948493180E-007
#    -49     1       5.2530044873E-007
#    -49     2       8.8490607509E-007
#    -49     3       4.2559739840E-008
#    -49     4       1.0259694164E-006
#    -49     5       1.0407435935E-008
#    -49     6       6.8455568198E-007
#    -49     7       5.2082033365E-007
#    -49     8       1.6160894988E-006
#    -49     9       2.1662316945E-007
#    -49    10       1.2567618812E-005
#    -49    11       3.1576592498E-006
#    -49    12       1.1810471179E-006
#    -49    13       1.1588179466E-005
#    -49    14       4.4504180817E-006
#    -49    15       1.0542985659E-006
#    -49    16       1.1596086042E-005
#    -49    17       8.3557901460E-006
#    -49    18       2.0945452225E-006
#    -49    19       1.8968921748E-005
#    -49    20       1.9323275281E-006
#    -49    21       1.3238883322E-006
#    -49    22       4.1701835854E-006
#    -49    23       3.4447132180E-006
#    -49    24       2.9189955664E-007
#    -49    25       7.1692372431E-006
#    -49    26       3.4574038304E-007
#    -49    27       7.4904147481E-007
#    -49    28       8.8452064845E-006
#    -49    29       1.5002756196E-006
#    -48    -3       4.8779115349E-007
#    -48    -2       9.9070055943E-008
#    -48    -1       8.4799337069E-008
#    -48     0       3.0613654833E-006
#    -48     1       2.4274303709E-007
#    -48     2       5.8190360567E-009
#    -48     3       1.1632666388E-006
#    -48     4       3.1911628927E-007
#    -48     5       3.0160799501E-008
#    -48     6       9.2291708472E-006
#    -48     7       6.8760374541E-007
#    -48     8       2.6869790145E-007
#    -48     9       5.0941536223E-006
#    -48    10       1.2838613953E-006
#    -48    11       8.3267708255E-007
#    -48    12       4.7866337893E-005
#    -48    13       5.2291648780E-006
#    -48    14       1.7674453783E-006
#    -48    15       5.4064045643E-005
#    -48    16       3.0256355866E-006
#    -48    17       3.3919039882E-006
#    -48    18       5.1861136779E-005
#    -48    19       9.8491962106E-006
#    -48    20       4.1075518325E-006
#    -48    21       6.5057022723E-005
#    -48    22       2.9632474311E-006
#    -48    23       1.9933968173E-006
#    -48    24       2.8847007274E-005
#    -48    25       4.6412868905E-006
#    -48    26       1.5717133785E-006
#    -48    27       1.1429354668E-005
#    -48    28       3.3354039154E-008
#    -48    29       9.7159804994E-007
#    -48    30       1.5431999514E-006
#    -47    -4       6.2188324619E-007
#    -47    -3       1.1712086665E-007
#    -47    -2       2.8283375919E-008
#    -47    -1       1.0152073952E-006
#    -47     0       1.8233154474E-007
#    -47     1       2.7947487547E-008
#    -47     2       2.6658267705E-007
#    -47     3       2.8774845519E-007
#    -47     4       6.3207762219E-007
#    -47     5       1.8393483906E-006
#    -47     6       1.0396601991E-007
#    -47     7       2.5860201115E-006
#    -47     8       4.4379748117E-006
#    -47     9       8.8395642066E-007
#    -47    10       1.8119164819E-006
#    -47    11       1.9807006369E-005
#    -47    12       4.2597267433E-006
#    -47    13       5.9625450999E-006
#    -47    14       2.8863481408E-005
#    -47    15       1.0022453664E-005
#    -47    16       6.3906985752E-006
#    -47    17       3.8278263585E-005
#    -47    18       1.0420303873E-005
#    -47    19       5.0410610668E-006
#    -47    20       4.2363205399E-005
#    -47    21       7.3598192599E-006
#    -47    22       7.9457087438E-006
#    -47    23       2.0728769509E-005
#    -47    24       7.0954949554E-006
#    -47    25       2.6849022759E-006
#    -47    26       1.1191825422E-005
#    -47    27       2.0632532005E-006
#    -47    28       1.0325534665E-006
#    -47    29       3.5648978674E-006
#    -47    30       1.6419534198E-006
#    -47    31       1.0506533552E-006
#    -46    -6       7.0450858262E-007
#    -46    -5       1.1941778836E-007
#    -46    -4       4.1713606936E-008
#    -46    -3       4.8955034416E-007
#    -46    -2       6.0951356292E-009
#    -46    -1       5.7924198871E-008
#    -46     0       8.2011071571E-007
#    -46     1       1.1301099636E-007
#    -46     2       2.3003513197E-007
#    -46     3       3.7349971518E-007
#    -46     4       9.1846526098E-008
#    -46     5       6.1782315248E-007
#    -46     6       3.4775547370E-006
#    -46     7       1.1012354906E-006
#    -46     8       1.5774444349E-006
#    -46     9       1.2762239050E-005
#    -46    10       2.7270781121E-006
#    -46    11       4.0650363386E-006
#    -46    12       2.5901104807E-005
#    -46    13       4.5641224999E-006
#    -46    14       9.1195637430E-006
#    -46    15       4.2594137426E-005
#    -46    16       6.4438769277E-006
#    -46    17       6.6393875328E-006
#    -46    18       4.1633032865E-005
#    -46    19       5.2775645045E-006
#    -46    20       6.0037750533E-006
#    -46    21       1.8604593956E-005
#    -46    22       2.6299696995E-006
#    -46    23       4.5234123958E-006
#    -46    24       1.3073500217E-005
#    -46    25       2.0188893245E-006
#    -46    26       1.4615725651E-006
#    -46    27       4.0029318924E-007
#    -46    28       1.8561497885E-006
#    -46    29       7.0299130614E-007
#    -46    30       1.2812069116E-006
#    -46    31       3.7457297690E-007
#    -45    -7       8.3342338824E-007
#    -45    -6       2.5419753566E-007
#    -45    -5       1.6270370242E-007
#    -45    -4       1.9595989294E-007
#    -45    -3       2.0882165337E-007
#    -45    -2       7.5653579685E-007
#    -45    -1       9.7823991928E-007
#    -45     0       1.1020700196E-006
#    -45     1       1.2769769335E-006
#    -45     2       6.6668927087E-007
#    -45     3       5.5842655940E-008
#    -45     4       3.1599423670E-007
#    -45     5       2.0007980496E-006
#    -45     6       1.6288243650E-006
#    -45     7       7.3612826023E-006
#    -45     8       9.5064074045E-006
#    -45     9       6.4073973488E-006
#    -45    10       1.9536972121E-005
#    -45    11       1.9913011132E-005
#    -45    12       1.4299945756E-005
#    -45    13       4.8788892462E-005
#    -45    14       3.9671511077E-005
#    -45    15       2.7204007349E-005
#    -45    16       5.6607257618E-005
#    -45    17       4.1780389843E-005
#    -45    18       3.1802827416E-005
#    -45    19       5.4528310135E-005
#    -45    20       2.9538892138E-005
#    -45    21       1.6939539420E-005
#    -45    22       3.4763462032E-005
#    -45    23       1.4261152704E-005
#    -45    24       1.3648584568E-005
#    -45    25       1.8381310404E-005
#    -45    26       1.0424398279E-005
#    -45    27       4.1202048662E-006
#    -45    28       6.0149066996E-006
#    -45    29       2.5861366698E-006
#    -45    30       2.4895618696E-006
#    -45    31       1.1018158393E-006
#    -45    32       1.1478473618E-006
#    -44    -9       1.4289495318E-006
#    -44    -8       6.2612830318E-007
#    -44    -7       2.1537627525E-007
#    -44    -6       2.0116204009E-006
#    -44    -5       9.9397688415E-008
#    -44    -4       1.3224506743E-008
#    -44    -3       1.4043935865E-006
#    -44    -2       4.3752211682E-008
#    -44    -1       2.0106177538E-007
#    -44     0       5.9024216690E-006
#    -44     1       3.6851983857E-007
#    -44     2       2.9169524603E-007
#    -44     3       3.0448792103E-007
#    -44     4       4.4216181506E-007
#    -44     5       1.3734013295E-006
#    -44     6       3.8477571930E-006
