 Diffraction intensities for potential:gv5x5_02D10004.in                       
#    -28    13       1.5253809071E-006
#    -28    14       2.5115734723E-005
#    -28    15       3.6624525596E-006
#    -27     7       2.1374673674E-005
#    -27     8       9.6114572490E-006
#    -27     9       2.5832926907E-005
#    -27    10       9.1911474529E-006
#    -27    11       2.7846270192E-006
#    -27    12       1.9820904096E-006
#    -27    13       3.6094646648E-006
#    -27    14       5.7915114608E-008
#    -27    15       6.7208896856E-006
#    -27    16       1.8927953582E-006
#    -27    17       8.4278747093E-007
#    -27    18       2.3102839446E-006
#    -27    19       4.1551854465E-007
#    -27    20       8.3406116783E-007
#    -26     4       2.9433936423E-005
#    -26     5       1.2920927509E-005
#    -26     6       1.9548182483E-005
#    -26     7       1.7105214324E-005
#    -26     8       8.8935942946E-006
#    -26     9       1.7173300391E-005
#    -26    10       7.8604179246E-006
#    -26    11       7.9436558811E-006
#    -26    12       7.8007579695E-006
#    -26    13       5.5458459123E-006
#    -26    14       1.8746030081E-006
#    -26    15       3.3519566633E-006
#    -26    16       3.2194817873E-006
#    -26    17       3.2886529428E-006
#    -26    18       1.9539611278E-008
#    -26    19       1.3695251126E-006
#    -26    20       7.9461232836E-007
#    -26    21       1.0517282920E-006
#    -26    22       9.8486292000E-007
#    -25     2       2.5925124432E-005
#    -25     3       2.5685922005E-005
#    -25     4       2.3623242752E-005
#    -25     5       1.0076874149E-003
#    -25     6       2.3913032965E-005
#    -25     7       1.7316923248E-005
#    -25     8       1.1887809684E-005
#    -25     9       1.6689006945E-005
#    -25    10       7.6568787549E-004
#    -25    11       1.0589113857E-005
#    -25    12       9.6405576412E-006
#    -25    13       4.2610705650E-006
#    -25    14       8.4134005328E-006
#    -25    15       5.5032865716E-004
#    -25    16       5.7158303128E-006
#    -25    17       1.0597782326E-005
#    -25    18       5.7513143352E-006
#    -25    19       7.3657880337E-006
#    -25    20       2.5901703326E-004
#    -25    21       2.3894326454E-006
#    -25    22       6.9483236422E-007
#    -25    23       1.3369959805E-006
#    -24     0       1.8293288288E-005
#    -24     1       3.3696421079E-005
#    -24     2       3.7544845869E-005
#    -24     3       1.2220650373E-005
#    -24     4       4.3297292061E-005
#    -24     5       4.1179366331E-005
#    -24     6       1.4578966997E-005
#    -24     7       3.1648705527E-005
#    -24     8       3.6555323907E-005
#    -24     9       8.6567785417E-006
#    -24    10       9.5494768295E-006
#    -24    11       6.9162954659E-006
#    -24    12       6.8566425624E-006
#    -24    13       6.9676675293E-006
#    -24    14       4.5926357487E-006
#    -24    15       1.3583349862E-005
#    -24    16       1.9561947360E-005
#    -24    17       3.2729071271E-006
#    -24    18       1.1159417657E-005
#    -24    19       4.0750746767E-006
#    -24    20       2.0242467682E-006
#    -24    21       1.2056798801E-006
#    -24    22       7.1013281737E-008
#    -24    23       8.7165639204E-007
#    -24    24       5.3044621913E-007
#    -23    -2       2.7569439177E-005
#    -23    -1       3.6399369958E-005
#    -23     0       4.8208849142E-005
#    -23     1       5.5503141245E-005
#    -23     2       4.9555521874E-005
#    -23     3       5.6010805533E-005
#    -23     4       1.5213321061E-005
#    -23     5       4.6733729007E-005
#    -23     6       2.4616149396E-005
#    -23     7       1.3811375250E-005
#    -23     8       3.3178311017E-005
#    -23     9       1.7567304618E-006
#    -23    10       9.5363153335E-006
#    -23    11       1.9041677456E-005
#    -23    12       1.5114140090E-006
#    -23    13       8.7759660104E-006
#    -23    14       1.8047594410E-005
#    -23    15       3.7780193935E-006
#    -23    16       1.2759571030E-005
#    -23    17       1.0227990023E-005
#    -23    18       1.4624352588E-005
#    -23    19       4.0247241709E-006
#    -23    20       1.1159223187E-006
#    -23    21       4.9527713140E-006
#    -23    22       3.9436544988E-006
#    -23    23       2.7114533568E-006
#    -23    24       9.6004311098E-007
#    -23    25       5.2527357141E-006
#    -22    -4       2.6634279598E-005
#    -22    -3       1.6628784666E-005
#    -22    -2       4.6125465155E-005
#    -22    -1       4.8758064315E-005
#    -22     0       7.9031207839E-005
