 Diffraction intensities for potential:ga5x5_15D10002.in                       
#    -28    13       2.2873722049E-004
#    -28    14       1.2493109463E-005
#    -28    15       8.9010200418E-005
#    -27     7       9.6530479835E-005
#    -27     8       1.8869571670E-004
#    -27     9       6.6898243457E-005
#    -27    10       2.1374164923E-004
#    -27    11       1.1883404545E-004
#    -27    12       2.0448151759E-005
#    -27    13       1.5551063097E-004
#    -27    14       3.7222516087E-005
#    -27    15       1.2801126423E-004
#    -27    16       6.8117644648E-005
#    -27    17       7.5057228737E-005
#    -27    18       4.3497033701E-005
#    -27    19       4.8931795434E-006
#    -27    20       6.8888216092E-005
#    -26     4       1.6501311184E-004
#    -26     5       4.5014525809E-005
#    -26     6       1.1829455659E-004
#    -26     7       1.0903065847E-004
#    -26     8       5.2139761078E-006
#    -26     9       2.4341684680E-005
#    -26    10       1.8436140212E-004
#    -26    11       3.8692575972E-004
#    -26    12       3.9948235078E-005
#    -26    13       4.7562133209E-005
#    -26    14       5.1249143907E-005
#    -26    15       8.0296795059E-005
#    -26    16       2.3965461285E-005
#    -26    17       6.8566068933E-005
#    -26    18       3.5643501682E-005
#    -26    19       4.6558582272E-006
#    -26    20       1.9868987183E-005
#    -26    21       3.2548678715E-005
#    -26    22       3.3699117476E-006
#    -25     2       1.9589519798E-004
#    -25     3       7.2622593055E-005
#    -25     4       2.5750337930E-004
#    -25     5       1.5371605357E-004
#    -25     6       8.6961573275E-005
#    -25     7       1.0178586479E-004
#    -25     8       3.3704277527E-005
#    -25     9       3.2710027404E-005
#    -25    10       6.9204353150E-004
#    -25    11       1.5270737510E-004
#    -25    12       3.0070810587E-005
#    -25    13       1.0855032602E-004
#    -25    14       1.2495879468E-004
#    -25    15       2.7388522192E-004
#    -25    16       2.0067853782E-005
#    -25    17       2.1771842429E-004
#    -25    18       1.3761412158E-004
#    -25    19       1.2687980429E-004
#    -25    20       1.7424367051E-004
#    -25    21       1.2753036723E-004
#    -25    22       1.2383511013E-005
#    -25    23       6.5412339263E-006
#    -24     0       1.4881377804E-004
#    -24     1       1.8988524267E-004
#    -24     2       8.8632392385E-005
#    -24     3       7.6239452494E-005
#    -24     4       2.2443451598E-005
#    -24     5       4.8684023474E-009
#    -24     6       2.4928868270E-004
#    -24     7       3.9858574253E-005
#    -24     8       1.0935095583E-005
#    -24     9       1.2337295495E-004
#    -24    10       7.8192367607E-005
#    -24    11       1.4814924291E-004
#    -24    12       2.3759472703E-004
#    -24    13       6.3404567352E-006
#    -24    14       5.2840145661E-004
#    -24    15       1.6846334462E-004
#    -24    16       2.2191513975E-005
#    -24    17       3.3510897946E-004
#    -24    18       8.4767710329E-006
#    -24    19       2.0389099865E-004
#    -24    20       2.9708625414E-004
#    -24    21       2.4173969373E-004
#    -24    22       3.1615798221E-005
#    -24    23       2.5154601395E-005
#    -24    24       1.0159733783E-005
#    -23    -2       4.7230828996E-004
#    -23    -1       1.6225158529E-004
#    -23     0       5.8199399557E-005
#    -23     1       1.6805379511E-004
#    -23     2       2.7842038858E-004
#    -23     3       3.1078304505E-004
#    -23     4       1.8110980505E-004
#    -23     5       4.5174304795E-007
#    -23     6       5.9655112619E-004
#    -23     7       2.8046456101E-004
#    -23     8       2.4925657496E-004
#    -23     9       1.1597631351E-004
#    -23    10       9.8766261244E-005
#    -23    11       9.0216635383E-005
#    -23    12       3.3045751590E-004
#    -23    13       6.2430533261E-005
#    -23    14       3.4306874515E-005
#    -23    15       1.5691182330E-004
#    -23    16       1.6667197187E-004
#    -23    17       2.4411458702E-004
#    -23    18       2.4539939929E-004
#    -23    19       3.9805999676E-005
#    -23    20       3.3361143626E-004
#    -23    21       2.7920137313E-004
#    -23    22       1.3414211912E-004
#    -23    23       5.3026557721E-005
#    -23    24       2.7183095516E-006
#    -23    25       3.2094816816E-005
#    -22    -4       9.6146670310E-005
#    -22    -3       3.4242888501E-005
#    -22    -2       8.9065771864E-006
#    -22    -1       1.8297065049E-004
#    -22     0       1.0296448094E-003
#    -22     1       6.2920206729E-005
#    -22     2       3.9663281083E-004
#    -22     3       1.3119102255E-004
#    -22     4       4.4819021805E-004
#    -22     5       5.9786246457E-005
#    -22     6       2.7010776468E-004
#    -22     7       1.3105739517E-004
#    -22     8       7.3206479851E-005
#    -22     9       4.2865866784E-005
#    -22    10       5.1266395565E-005
#    -22    11       3.9107185691E-005
#    -22    12       3.4287125742E-005
#    -22    13       2.0162469046E-006
#    -22    14       2.0872561796E-004
#    -22    15       1.1213500804E-004
#    -22    16       1.7038872705E-005
#    -22    17       6.0124236281E-005
#    -22    18       1.1519772501E-004
#    -22    19       2.0455614057E-005
#    -22    20       1.1856422808E-004
#    -22    21       3.6235778487E-004
#    -22    22       9.2283639246E-007
#    -22    23       5.4946799694E-007
#    -22    24       4.5012490012E-005
#    -22    25       1.6109523056E-006
#    -22    26       2.4481061007E-005
#    -21    -5       1.2386097495E-004
#    -21    -4       2.8146730986E-004
#    -21    -3       1.3477082139E-004
#    -21    -2       5.6714618013E-005
#    -21    -1       1.3594157400E-004
#    -21     0       7.0527141513E-005
#    -21     1       4.9585111582E-004
#    -21     2       3.2241341545E-005
#    -21     3       2.2103741301E-004
#    -21     4       3.1483461598E-006
#    -21     5       1.9647567175E-004
#    -21     6       5.9888057009E-004
#    -21     7       1.7464986920E-005
#    -21     8       9.7839979857E-005
#    -21     9       3.6512358877E-004
#    -21    10       1.7452818084E-004
#    -21    11       2.1265767804E-004
#    -21    12       1.9668929599E-005
#    -21    13       6.2636654482E-005
#    -21    14       2.8598748327E-004
#    -21    15       2.3745895681E-004
#    -21    16       4.2846437160E-007
#    -21    17       4.0841999625E-005
#    -21    18       3.9804073087E-005
#    -21    19       3.3585344921E-004
#    -21    20       3.8083886582E-005
#    -21    21       3.7539435759E-004
#    -21    22       1.7202417305E-004
#    -21    23       1.0680652860E-005
#    -21    24       2.4868678802E-005
#    -21    25       7.5704765669E-005
#    -21    26       4.8877987932E-005
#    -20    -7       9.6841044397E-005
#    -20    -6       2.4484127920E-005
#    -20    -5       3.7895473008E-005
#    -20    -4       2.2640318249E-005
#    -20    -3       1.2209118108E-004
#    -20    -2       7.1348088974E-004
#    -20    -1       3.7338295905E-005
#    -20     0       4.1890575387E-003
#    -20     1       5.0941716669E-005
#    -20     2       6.5414765842E-005
#    -20     3       3.1399851479E-004
#    -20     4       2.1740549448E-005
#    -20     5       8.0200342254E-003
#    -20     6       1.5692533879E-004
#    -20     7       6.2620826466E-005
#    -20     8       1.4071558523E-006
#    -20     9       7.5027125269E-005
#    -20    10       5.2918101971E-003
#    -20    11       4.2202627631E-006
#    -20    12       8.4372729422E-005
#    -20    13       1.7874630153E-005
#    -20    14       1.7780787069E-004
#    -20    15       5.4061681467E-003
#    -20    16       3.9341724049E-005
#    -20    17       7.4033416277E-005
#    -20    18       1.1025105393E-004
#    -20    19       8.9347612809E-005
#    -20    20       1.9358376652E-003
#    -20    21       2.3888354456E-004
#    -20    22       2.6314256550E-004
#    -20    23       1.0045517219E-005
#    -20    24       5.9630989501E-005
#    -20    25       1.4480264552E-004
#    -20    26       1.4807155800E-005
#    -20    27       1.1591783065E-004
#    -19    -8       2.5838132382E-004
#    -19    -7       2.0330945510E-004
#    -19    -6       3.8318948699E-004
#    -19    -5       9.2809772498E-005
#    -19    -4       1.7861618626E-005
#    -19    -3       4.7346679858E-004
#    -19    -2       1.9576067653E-004
#    -19    -1       2.3901889965E-004
#    -19     0       2.0163439605E-005
#    -19     1       2.8529419309E-004
#    -19     2       3.3385829067E-004
#    -19     3       3.4927814943E-005
#    -19     4       2.4937957486E-005
#    -19     5       2.5322688357E-004
#    -19     6       1.4682435237E-004
#    -19     7       1.3060555484E-004
#    -19     8       2.0743219370E-004
#    -19     9       2.8567642151E-004
#    -19    10       6.1090095107E-005
#    -19    11       4.6391891014E-005
#    -19    12       7.3682985120E-005
#    -19    13       1.0640954242E-004
#    -19    14       2.6609656499E-004
#    -19    15       4.8870115071E-004
#    -19    16       1.5619913221E-004
#    -19    17       1.8673934770E-004
#    -19    18       1.2126279415E-004
#    -19    19       3.8534486568E-004
#    -19    20       3.5089948591E-004
#    -19    21       6.3726438321E-004
#    -19    22       1.0256665186E-004
#    -19    23       8.8681661376E-005
#    -19    24       4.1037952292E-005
#    -19    25       4.9393233702E-005
#    -19    26       1.1212235336E-004
#    -19    27       6.8394915535E-005
#    -18    -9       1.1644981249E-005
#    -18    -8       7.4442754971E-005
#    -18    -7       4.5925152235E-004
#    -18    -6       4.6667369651E-005
#    -18    -5       9.2996434371E-006
#    -18    -4       4.0624133919E-004
#    -18    -3       4.7470687531E-005
#    -18    -2       6.5888569806E-004
#    -18    -1       2.1225221310E-004
#    -18     0       1.6211220591E-005
#    -18     1       6.2061864403E-004
#    -18     2       7.1393777569E-005
#    -18     3       8.0670298297E-004
#    -18     4       4.2891276373E-004
#    -18     5       6.1437122083E-004
#    -18     6       2.4131748337E-004
#    -18     7       7.0612540900E-005
#    -18     8       3.4071071874E-004
#    -18     9       2.5378546891E-004
#    -18    10       6.4030801462E-004
#    -18    11       2.3019889195E-005
#    -18    12       6.5374811507E-005
#    -18    13       1.5034982140E-004
#    -18    14       2.8584995734E-005
#    -18    15       3.2219220549E-004
#    -18    16       1.4221032022E-004
#    -18    17       3.0916063185E-004
#    -18    18       4.2732149296E-004
#    -18    19       2.7339887911E-004
#    -18    20       5.3748335149E-005
#    -18    21       3.0749306299E-004
#    -18    22       1.1724456539E-004
#    -18    23       1.3804702708E-004
#    -18    24       2.8732106176E-004
#    -18    25       5.1179234394E-005
#    -18    26       4.7707348941E-005
#    -18    27       1.0832782704E-004
#    -17   -10       1.6321561579E-004
#    -17    -9       8.5020852002E-006
#    -17    -8       2.7752469513E-004
#    -17    -7       1.5830170436E-005
#    -17    -6       1.7670999845E-004
#    -17    -5       2.0427820843E-004
#    -17    -4       6.9822141618E-005
#    -17    -3       3.6297714759E-004
#    -17    -2       1.0591410838E-004
#    -17    -1       2.9655480350E-004
#    -17     0       1.8792861137E-004
#    -17     1       5.7916368242E-004
#    -17     2       6.2306460922E-004
#    -17     3       7.9672756343E-005
#    -17     4       5.6386327539E-004
#    -17     5       2.5780180679E-004
#    -17     6       4.1023218507E-004
#    -17     7       2.0151365744E-004
#    -17     8       3.4660898375E-005
#    -17     9       2.1766623281E-006
#    -17    10       2.1769736643E-005
#    -17    11       3.2176439272E-005
#    -17    12       2.7548529159E-004
#    -17    13       2.2731201690E-005
#    -17    14       1.5020992465E-004
#    -17    15       2.0603150996E-004
#    -17    16       8.5538445415E-005
#    -17    17       2.7078572165E-006
#    -17    18       2.0312726444E-004
#    -17    19       5.2694137270E-005
#    -17    20       1.2740281915E-004
#    -17    21       2.6789485614E-005
#    -17    22       6.6147664185E-005
#    -17    23       3.5760107134E-005
#    -17    24       3.0306703900E-004
#    -17    25       4.2079722680E-005
#    -17    26       7.5307925469E-005
#    -17    27       3.7551662528E-005
#    -16   -11       2.1116970985E-005
#    -16   -10       1.1779656974E-004
#    -16    -9       2.5535627123E-004
#    -16    -8       1.1390885862E-004
#    -16    -7       2.6366400427E-004
#    -16    -6       8.7714182595E-005
#    -16    -5       3.3810204289E-004
#    -16    -4       3.1500781464E-004
#    -16    -3       6.1665006209E-006
#    -16    -2       2.4821257987E-004
#    -16    -1       3.9651408941E-004
#    -16     0       2.5277932056E-004
#    -16     1       6.0808157334E-005
#    -16     2       2.0180077894E-004
#    -16     3       8.2292541650E-005
#    -16     4       2.7352751921E-004
#    -16     5       5.8075075225E-004
#    -16     6       3.8748965314E-004
#    -16     7       1.6882351367E-004
#    -16     8       4.2102737867E-004
#    -16     9       1.4031235167E-005
#    -16    10       2.9132503721E-004
#    -16    11       3.1755367060E-004
#    -16    12       6.6632087148E-005
#    -16    13       1.7321543168E-004
#    -16    14       3.9975430241E-004
#    -16    15       2.1696781766E-004
#    -16    16       4.7167423387E-004
#    -16    17       1.4117215474E-005
#    -16    18       5.8303826331E-004
#    -16    19       5.5635953893E-005
#    -16    20       1.5541470524E-004
#    -16    21       2.3661416418E-004
#    -16    22       2.7626130104E-004
#    -16    23       2.7383731766E-004
#    -16    24       1.4036525008E-004
#    -16    25       5.5920789113E-004
#    -16    26       1.1880568168E-004
#    -16    27       5.0267438601E-006
#    -15   -13       1.8801974499E-007
#    -15   -12       1.5038027503E-005
#    -15   -11       3.0571574390E-005
#    -15   -10       2.2113424577E-004
#    -15    -9       1.7911707567E-005
#    -15    -8       1.8310797665E-005
#    -15    -7       2.3801915715E-005
#    -15    -6       2.9601905911E-004
#    -15    -5       5.6300545850E-003
#    -15    -4       1.5182047734E-004
#    -15    -3       7.0473574470E-005
#    -15    -2       1.8828603593E-004
#    -15    -1       8.0602476785E-004
#    -15     0       2.3864592321E-002
#    -15     1       1.4650766593E-005
#    -15     2       1.6849010838E-004
#    -15     3       4.1022739599E-005
#    -15     4       1.2484625006E-004
#    -15     5       7.9780176557E-003
#    -15     6       4.2058214127E-004
#    -15     7       6.2294141445E-005
#    -15     8       1.4737278372E-004
#    -15     9       1.1965835546E-004
#    -15    10       1.0815805603E-002
#    -15    11       2.7023269386E-005
#    -15    12       8.1483209645E-006
#    -15    13       3.8893931809E-004
#    -15    14       1.3386843348E-004
#    -15    15       2.1283864667E-002
#    -15    16       9.3653728044E-004
