 Diffraction intensities for potential:_6x6_03D10004.in                        
#    -54    14       1.4456909713E-005
#    -54    15       6.5196138246E-006
#    -54    16       1.6962613325E-005
#    -54    17       5.0658080927E-007
#    -54    18       6.7482585587E-005
#    -54    19       1.9468610965E-005
#    -54    20       2.1917810652E-005
#    -53     9       1.0857806970E-005
#    -53    10       1.8088891978E-005
#    -53    11       7.2012917961E-007
#    -53    12       5.4538136383E-006
#    -53    13       2.8970496539E-005
#    -53    14       1.8678448148E-005
#    -53    15       1.8014522452E-005
#    -53    16       4.4882417024E-005
#    -53    17       1.0917288339E-006
#    -53    18       3.2679991447E-006
#    -53    19       3.0970129197E-005
#    -53    20       2.4074075838E-005
#    -53    21       2.1863374285E-005
#    -53    22       4.6472550933E-005
#    -53    23       9.8611258227E-007
#    -53    24       2.1279918876E-006
#    -52     6       4.8770057154E-006
#    -52     7       7.7703414185E-006
#    -52     8       7.0875662028E-006
#    -52     9       2.9205149359E-006
#    -52    10       4.4411824114E-007
#    -52    11       3.4358975076E-005
#    -52    12       2.2392514296E-005
#    -52    13       2.8676514644E-005
#    -52    14       1.6903677259E-005
#    -52    15       9.1823433887E-006
#    -52    16       5.6511051065E-009
#    -52    17       6.5403678541E-005
#    -52    18       2.1248521836E-005
#    -52    19       3.4176041177E-005
#    -52    20       2.3811895559E-005
#    -52    21       1.0097997686E-005
#    -52    22       5.2602776523E-007
#    -52    23       2.4184292405E-005
#    -52    24       2.3315734822E-005
#    -52    25       1.4682408521E-005
#    -52    26       1.5141769358E-005
#    -51     3       2.8856153511E-005
#    -51     4       2.7660272448E-006
#    -51     5       1.0789106743E-005
#    -51     6       2.2811681300E-006
#    -51     7       1.4609279654E-005
#    -51     8       7.3389757854E-006
#    -51     9       6.9908560768E-005
#    -51    10       6.2652950026E-006
#    -51    11       2.3339387046E-005
#    -51    12       6.7513856945E-006
#    -51    13       2.9247343783E-005
#    -51    14       4.3165620619E-006
#    -51    15       5.5948888922E-005
#    -51    16       7.9762140489E-006
#    -51    17       2.9222374562E-005
#    -51    18       1.1643891473E-005
#    -51    19       2.4894703588E-005
#    -51    20       1.2675142477E-005
#    -51    21       9.5921233739E-005
#    -51    22       1.3701424868E-005
#    -51    23       2.9432903756E-005
#    -51    24       7.6478514372E-006
#    -51    25       2.5881089499E-005
#    -51    26       7.5210358999E-006
#    -51    27       5.2310139657E-005
#    -50     1       1.0622437692E-005
#    -50     2       1.0548427439E-007
#    -50     3       4.0249759595E-006
#    -50     4       6.9079140008E-006
#    -50     5       1.4458698566E-005
#    -50     6       1.3967601262E-005
#    -50     7       4.5319038339E-005
#    -50     8       5.4676865569E-007
#    -50     9       6.4930747594E-006
#    -50    10       2.1304739482E-005
#    -50    11       2.8160978188E-005
#    -50    12       2.6728535636E-005
#    -50    13       6.2320040399E-005
#    -50    14       6.2044156557E-007
#    -50    15       9.0349277483E-006
#    -50    16       4.0181960227E-005
#    -50    17       5.1879689806E-005
#    -50    18       2.8145434970E-005
#    -50    19       8.6407974857E-005
#    -50    20       7.6954973097E-008
#    -50    21       1.4864351524E-005
#    -50    22       4.4873546133E-005
#    -50    23       5.7798501032E-005
#    -50    24       2.7923827633E-005
#    -50    25       3.8543823054E-005
#    -50    26       7.7591638233E-007
#    -50    27       1.5074018663E-005
#    -50    28       6.7204562903E-006
#    -49    -1       5.5135447998E-006
#    -49     0       1.2361702191E-006
#    -49     1       6.7185301599E-008
#    -49     2       3.0082713808E-005
#    -49     3       1.9453590043E-005
#    -49     4       2.6516997300E-005
#    -49     5       1.2137477316E-005
#    -49     6       1.1616911323E-005
#    -49     7       3.0212489249E-008
#    -49     8       6.7353785521E-005
#    -49     9       3.2742530860E-005
#    -49    10       2.5536808484E-005
#    -49    11       1.9853396902E-005
#    -49    12       2.2298715798E-005
#    -49    13       7.2944974926E-007
#    -49    14       1.0730721388E-004
#    -49    15       4.3794781097E-005
#    -49    16       7.7711002055E-005
#    -49    17       2.2713979950E-005
#    -49    18       1.8789890751E-005
#    -49    19       1.9905077075E-007
#    -49    20       1.3673470103E-004
#    -49    21       3.1667183391E-005
#    -49    22       8.9086490431E-005
#    -49    23       6.1661340409E-005
#    -49    24       7.6614792942E-006
#    -49    25       5.6989420856E-007
#    -49    26       9.6697017435E-005
#    -49    27       4.8885728839E-005
#    -49    28       4.7994956781E-005
#    -49    29       1.1468338085E-005
#    -48    -3       5.3539351796E-006
#    -48    -2       1.0577353754E-005
#    -48    -1       3.0104086022E-007
#    -48     0       4.6827765577E-005
#    -48     1       1.0664440410E-005
