 Diffraction intensities for potential:ga5x5_25D10007.in                       
#    -28    13       3.0035699951E-005
#    -28    14       1.4629879256E-004
#    -28    15       5.0314601461E-005
#    -27     7       1.5245597802E-005
#    -27     8       1.4405303132E-004
#    -27     9       1.0788929890E-004
#    -27    10       7.8393702965E-005
#    -27    11       4.4160803537E-005
#    -27    12       1.6759342654E-004
#    -27    13       2.8923423008E-004
#    -27    14       4.7424783258E-005
#    -27    15       3.6727853282E-005
#    -27    16       5.4531111858E-005
#    -27    17       2.5250876475E-005
#    -27    18       1.0736880022E-005
#    -27    19       8.5458082248E-006
#    -27    20       1.0465262560E-004
#    -26     4       1.3561825263E-004
#    -26     5       2.1511580113E-004
#    -26     6       1.0607322034E-004
#    -26     7       1.5880263671E-004
#    -26     8       8.6084973997E-005
#    -26     9       1.1075993043E-004
#    -26    10       9.2820263484E-005
#    -26    11       1.0649151651E-004
#    -26    12       3.3592443567E-006
#    -26    13       1.4756052135E-004
#    -26    14       4.2561607552E-005
#    -26    15       2.7816434316E-005
#    -26    16       1.1785745778E-004
#    -26    17       1.1116291381E-004
#    -26    18       2.7814250199E-005
#    -26    19       3.7853192718E-004
#    -26    20       6.7671366882E-005
#    -26    21       2.7422232871E-005
#    -26    22       7.9009883729E-005
#    -25     2       1.6713432281E-004
#    -25     3       2.3305088553E-004
#    -25     4       1.4133196317E-006
#    -25     5       6.9419462656E-004
#    -25     6       1.3532344213E-004
#    -25     7       4.2265155913E-005
#    -25     8       4.1523914675E-005
#    -25     9       3.8931949819E-004
#    -25    10       2.8344710988E-005
#    -25    11       1.0320886163E-005
#    -25    12       1.3390119940E-005
#    -25    13       1.3777044888E-004
#    -25    14       1.7936423396E-004
#    -25    15       3.7481012277E-005
#    -25    16       2.6778464875E-005
#    -25    17       3.2782096415E-005
#    -25    18       2.7699445497E-004
#    -25    19       5.5549437612E-005
#    -25    20       1.1011075287E-004
#    -25    21       8.6993889737E-005
#    -25    22       1.0451637117E-005
#    -25    23       7.6970859150E-005
#    -24     0       9.6258104317E-005
#    -24     1       1.5995168290E-004
#    -24     2       1.6685201636E-004
#    -24     3       9.1975375052E-005
#    -24     4       4.1026827849E-005
#    -24     5       1.6874202992E-004
#    -24     6       7.9890997126E-005
#    -24     7       1.3125988370E-003
#    -24     8       1.6960439676E-005
#    -24     9       2.3243118444E-004
#    -24    10       6.0537134207E-006
#    -24    11       2.8199496860E-005
#    -24    12       2.1871342403E-004
#    -24    13       1.2180281142E-005
#    -24    14       4.1241889937E-005
#    -24    15       3.5219802496E-006
#    -24    16       5.9037422759E-005
#    -24    17       1.1962327218E-004
#    -24    18       2.4970179287E-005
#    -24    19       7.6714051935E-005
#    -24    20       2.0114600518E-004
#    -24    21       1.2554484445E-004
#    -24    22       1.1940239326E-004
#    -24    23       6.9895321919E-005
#    -24    24       3.4393326388E-005
#    -23    -2       1.7512861456E-004
#    -23    -1       1.2272173655E-004
#    -23     0       3.5156691891E-004
#    -23     1       6.6542938012E-004
#    -23     2       1.7125173002E-004
#    -23     3       3.9598608207E-004
#    -23     4       7.5631792208E-004
#    -23     5       2.7675405843E-004
#    -23     6       5.6442761678E-004
#    -23     7       7.0540278370E-005
#    -23     8       3.7723720373E-004
#    -23     9       4.0191446307E-005
#    -23    10       5.0526393356E-005
#    -23    11       2.9802329321E-004
#    -23    12       3.0463759146E-004
#    -23    13       1.5882547910E-005
#    -23    14       4.2342733730E-005
#    -23    15       3.9543818141E-004
#    -23    16       5.1529721969E-004
#    -23    17       1.9160051546E-004
#    -23    18       4.9994636851E-004
#    -23    19       1.8476573565E-004
#    -23    20       4.0533402027E-004
#    -23    21       4.9900942060E-004
#    -23    22       1.8873474797E-005
#    -23    23       2.5463690132E-004
#    -23    24       1.6677100323E-004
#    -23    25       4.9562716762E-005
#    -22    -4       1.7698119386E-005
#    -22    -3       3.8681262793E-006
#    -22    -2       4.9952310347E-004
#    -22    -1       1.4253652874E-004
#    -22     0       4.2814891645E-005
#    -22     1       3.1373581488E-004
#    -22     2       2.5738285958E-004
#    -22     3       3.3530786233E-004
#    -22     4       2.6905513353E-004
