 Diffraction intensities for potential:ga5x5_01D10009.in                       
#    -28    13       1.0852535667E-007
#    -28    14       1.5440780314E-005
#    -28    15       1.4852192573E-005
#    -27     7       1.8404403657E-006
#    -27     8       2.3115365903E-006
#    -27     9       3.3681071052E-006
#    -27    10       1.3780288312E-005
#    -27    11       2.7669561361E-005
#    -27    12       1.4778238927E-005
#    -27    13       2.4008944550E-005
#    -27    14       1.6617446522E-005
#    -27    15       8.8758215755E-006
#    -27    16       2.3011327063E-005
#    -27    17       2.2862429767E-005
#    -27    18       1.8366763447E-005
#    -27    19       1.3715061081E-005
#    -27    20       1.5127726832E-005
#    -26     4       6.1977442433E-006
#    -26     5       4.2180515634E-006
#    -26     6       2.8587003276E-006
#    -26     7       9.4677763192E-006
#    -26     8       9.2343404525E-006
#    -26     9       1.2126924505E-005
#    -26    10       1.8027143568E-005
#    -26    11       2.5203929966E-005
#    -26    12       4.1827434089E-005
#    -26    13       4.7806662883E-005
#    -26    14       3.1061059404E-005
#    -26    15       2.7923359205E-005
#    -26    16       3.4657770468E-005
#    -26    17       2.3278510094E-005
#    -26    18       1.3127935067E-005
#    -26    19       2.6732467505E-005
#    -26    20       2.5289096260E-005
#    -26    21       9.1289263122E-006
#    -26    22       1.3115288536E-005
#    -25     2       1.5472098962E-005
#    -25     3       6.0074750260E-006
#    -25     4       5.3318021816E-006
#    -25     5       1.0084667007E-003
#    -25     6       1.9722419610E-005
#    -25     7       3.7227713911E-006
#    -25     8       1.1213132829E-006
#    -25     9       6.7991442258E-006
#    -25    10       7.8346059936E-004
#    -25    11       2.2083668925E-005
#    -25    12       4.5372052611E-005
#    -25    13       3.2244677183E-005
#    -25    14       3.8825346790E-005
#    -25    15       2.3985457825E-004
#    -25    16       2.8093378929E-005
#    -25    17       1.7341976109E-005
#    -25    18       6.1219075332E-006
#    -25    19       2.9898354299E-005
#    -25    20       2.5062092692E-004
#    -25    21       2.4097119997E-005
#    -25    22       6.7201417036E-006
#    -25    23       1.4689570866E-005
#    -24     0       6.5771843605E-006
#    -24     1       8.7372273612E-006
#    -24     2       5.2540420437E-006
#    -24     3       2.1661596398E-005
#    -24     4       9.4833988333E-006
#    -24     5       1.4421441344E-005
#    -24     6       9.4192493213E-006
#    -24     7       2.1365135443E-005
#    -24     8       2.0268800861E-005
#    -24     9       1.8924706380E-005
#    -24    10       2.5690790997E-005
#    -24    11       3.4525378705E-005
#    -24    12       4.1145152476E-005
#    -24    13       3.8209743542E-005
#    -24    14       4.1883408225E-005
#    -24    15       3.5922378019E-005
#    -24    16       6.2308991394E-005
#    -24    17       3.3663299118E-005
#    -24    18       2.9882193586E-005
#    -24    19       3.3744081034E-005
#    -24    20       3.3272043455E-005
#    -24    21       1.1954246322E-005
#    -24    22       1.4200989730E-005
#    -24    23       1.3968135108E-005
#    -24    24       8.1732975411E-006
#    -23    -2       1.3002327272E-006
#    -23    -1       5.8635024117E-006
#    -23     0       5.9887622824E-006
#    -23     1       1.2373786533E-005
#    -23     2       1.0927504646E-005
#    -23     3       7.3664537695E-006
#    -23     4       1.6136049291E-005
#    -23     5       1.8718165422E-005
#    -23     6       1.3977274092E-005
#    -23     7       2.4212395681E-005
#    -23     8       3.5743534996E-005
#    -23     9       2.4838198748E-005
#    -23    10       3.8845968261E-005
#    -23    11       5.1151617369E-005
#    -23    12       5.3657420889E-005
#    -23    13       6.4676183268E-005
#    -23    14       5.3169236613E-005
#    -23    15       3.7892911860E-005
#    -23    16       5.5608153512E-005
#    -23    17       5.1362012989E-005
#    -23    18       2.3522625092E-005
#    -23    19       2.6230998532E-005
#    -23    20       2.1832330906E-005
#    -23    21       2.4603193708E-005
#    -23    22       2.3069939362E-005
#    -23    23       1.4559306588E-005
#    -23    24       7.9247831145E-006
#    -23    25       4.7603456124E-006
#    -22    -4       4.1821514680E-006
#    -22    -3       7.2797629891E-006
#    -22    -2       1.0979173523E-005
#    -22    -1       9.2606807431E-006
#    -22     0       1.6623920560E-005
#    -22     1       1.3263606802E-005
#    -22     2       6.7799429465E-006
#    -22     3       1.1333088495E-005
#    -22     4       1.6014364272E-005
#    -22     5       1.8298985341E-005
#    -22     6       1.2603894752E-005
#    -22     7       2.4235112822E-005
#    -22     8       2.7725931455E-005
#    -22     9       3.5613516581E-005
#    -22    10       3.9357291980E-005
#    -22    11       5.3922272604E-005
#    -22    12       6.3001961161E-005
#    -22    13       5.1891358554E-005
#    -22    14       6.9831141471E-005
#    -22    15       6.9263846638E-005
#    -22    16       4.6959936868E-005
#    -22    17       4.7504520447E-005
#    -22    18       5.0778072898E-005
#    -22    19       2.9741627030E-005
#    -22    20       2.3627281593E-005
#    -22    21       1.5712227414E-005
#    -22    22       1.3189372508E-005
#    -22    23       3.3963842112E-006
#    -22    24       6.3437475082E-006
#    -22    25       6.1831400081E-007
#    -22    26       5.5968173737E-006
#    -21    -5       2.6351109987E-006
#    -21    -4       1.1323984709E-005
#    -21    -3       1.4684866869E-005
#    -21    -2       1.3341404489E-005
#    -21    -1       1.0706963803E-005
#    -21     0       7.9552453754E-006
#    -21     1       1.1450520323E-005
#    -21     2       1.1704746252E-005
#    -21     3       2.0021456224E-005
#    -21     4       2.3531474116E-005
#    -21     5       2.2508468850E-005
#    -21     6       1.9163708195E-005
#    -21     7       1.4365701346E-005
#    -21     8       1.9318587473E-005
#    -21     9       2.8138038547E-005
#    -21    10       3.7483921464E-005
#    -21    11       5.3466344135E-005
#    -21    12       4.5963718661E-005
#    -21    13       5.5015805504E-005
#    -21    14       7.8388290208E-005
#    -21    15       7.3617935472E-005
#    -21    16       5.0093269778E-005
#    -21    17       6.1788244839E-005
#    -21    18       5.3513820790E-005
#    -21    19       2.0859877176E-005
#    -21    20       1.4408695549E-005
#    -21    21       1.9338060074E-005
#    -21    22       2.0423048232E-006
#    -21    23       6.0629013120E-006
#    -21    24       1.1044787402E-005
#    -21    25       2.6713685730E-006
#    -21    26       6.3136691747E-007
#    -20    -7       2.0291117742E-006
#    -20    -6       4.9304898977E-006
#    -20    -5       7.8771672988E-004
#    -20    -4       1.7084900791E-005
#    -20    -3       8.1789508299E-006
#    -20    -2       1.0187034436E-005
#    -20    -1       8.9711637733E-006
#    -20     0       8.6843568916E-003
#    -20     1       1.6712276479E-005
#    -20     2       2.7772461998E-005
#    -20     3       5.1024062803E-005
#    -20     4       3.3172316614E-005
#    -20     5       1.1881333204E-002
#    -20     6       1.0284323787E-005
#    -20     7       1.2256919864E-005
#    -20     8       2.4275828724E-005
#    -20     9       3.2382632461E-005
#    -20    10       6.0182034313E-003
#    -20    11       5.6593870807E-005
#    -20    12       4.6389090698E-005
#    -20    13       6.0493086807E-005
#    -20    14       7.2003120106E-005
#    -20    15       6.9165042791E-003
#    -20    16       5.5348015459E-005
#    -20    17       4.5456784634E-005
#    -20    18       3.3946545306E-005
#    -20    19       1.6408666845E-005
#    -20    20       2.2537850056E-003
#    -20    21       5.5837437426E-006
#    -20    22       6.5079545831E-006
#    -20    23       7.4314531441E-006
#    -20    24       2.0732638972E-006
#    -20    25       3.4987369254E-004
#    -20    26       6.8455034381E-007
#    -20    27       9.0748187566E-008
#    -19    -8       8.9781246665E-007
#    -19    -7       4.3251810447E-006
#    -19    -6       1.2244332114E-005
#    -19    -5       1.1261289376E-005
#    -19    -4       9.9297692021E-006
#    -19    -3       1.0357664544E-005
#    -19    -2       4.5401952851E-006
#    -19    -1       1.1207309431E-005
#    -19     0       2.0601995525E-005
#    -19     1       3.1560012690E-005
#    -19     2       3.4129402396E-005
#    -19     3       3.3257074585E-005
#    -19     4       2.0226195304E-005
#    -19     5       8.3728647528E-006
#    -19     6       4.6965662551E-006
#    -19     7       4.6780142886E-006
#    -19     8       1.6844790324E-005
#    -19     9       3.9269438118E-005
#    -19    10       5.2169119697E-005
#    -19    11       5.7275326731E-005
#    -19    12       6.9137146736E-005
#    -19    13       6.2088565777E-005
#    -19    14       6.5150515139E-005
#    -19    15       5.7364556214E-005
#    -19    16       3.3868284042E-005
#    -19    17       2.5965032204E-005
#    -19    18       1.8889787919E-005
#    -19    19       8.6570622089E-006
#    -19    20       3.8137888703E-006
#    -19    21       2.2856962744E-006
#    -19    22       7.9472968439E-007
#    -19    23       1.1194501392E-006
#    -19    24       3.8414756862E-007
#    -19    25       3.5773636216E-006
#    -19    26       2.4015974107E-006
#    -19    27       1.0261544074E-006
#    -18    -9       1.0467416443E-006
#    -18    -8       3.6620389282E-007
#    -18    -7       8.3253043320E-006
#    -18    -6       8.4980447399E-006
#    -18    -5       1.4035773619E-005
#    -18    -4       4.6071324125E-006
#    -18    -3       2.8642179838E-006
#    -18    -2       1.2236378487E-005
#    -18    -1       2.1516086119E-005
#    -18     0       3.9687112119E-005
#    -18     1       4.0820534893E-005
#    -18     2       2.8889135214E-005
#    -18     3       1.7236484107E-005
#    -18     4       9.8510842066E-006
#    -18     5       1.8919561806E-007
#    -18     6       3.3442949314E-006
#    -18     7       1.1993298830E-005
#    -18     8       2.7083756315E-005
#    -18     9       5.4289378602E-005
#    -18    10       6.9236211759E-005
#    -18    11       7.8611899856E-005
#    -18    12       8.4324779029E-005
#    -18    13       7.6669323738E-005
#    -18    14       6.6159295299E-005
#    -18    15       6.1259032184E-005
#    -18    16       3.6847085895E-005
#    -18    17       2.2222656560E-005
#    -18    18       1.9818623229E-005
#    -18    19       9.0293249492E-006
#    -18    20       4.0573139921E-006
#    -18    21       1.4112869891E-007
#    -18    22       5.0931044721E-007
#    -18    23       1.3135166317E-006
#    -18    24       3.2016215577E-006
#    -18    25       1.2196236550E-006
#    -18    26       1.0458801844E-006
#    -18    27       2.6156842789E-006
#    -17   -10       1.3279743869E-006
#    -17    -9       1.3245125194E-006
#    -17    -8       4.1489669651E-006
#    -17    -7       7.1124862039E-006
#    -17    -6       6.1973766698E-006
#    -17    -5       2.7195546929E-006
#    -17    -4       3.7313623189E-006
#    -17    -3       8.6878555974E-006
#    -17    -2       2.7645932227E-005
#    -17    -1       4.2235249166E-005
#    -17     0       4.3384875645E-005
#    -17     1       3.8414008991E-005
#    -17     2       2.4480122746E-005
#    -17     3       1.1334513494E-005
#    -17     4       3.4623938989E-006
#    -17     5       5.4149705499E-007
#    -17     6       9.0047791898E-006
#    -17     7       1.8211833985E-005
#    -17     8       3.6850542453E-005
#    -17     9       5.5008483489E-005
#    -17    10       7.2778407196E-005
#    -17    11       7.6220235576E-005
#    -17    12       8.2403694437E-005
#    -17    13       8.9181948395E-005
#    -17    14       6.8430962485E-005
#    -17    15       5.9198130839E-005
#    -17    16       4.7642786814E-005
#    -17    17       2.8900515874E-005
#    -17    18       1.2096306742E-005
#    -17    19       9.4980129202E-006
#    -17    20       2.1825694147E-006
#    -17    21       1.3296760814E-006
#    -17    22       8.3651442810E-007
#    -17    23       3.6527111692E-007
#    -17    24       1.4686057481E-006
#    -17    25       1.1459124707E-008
#    -17    26       2.4632159613E-006
#    -17    27       1.8269499621E-006
#    -16   -11       1.0186135708E-006
#    -16   -10       4.3701438571E-006
#    -16    -9       8.2184977025E-006
#    -16    -8       3.8284956611E-006
#    -16    -7       4.6104563333E-006
#    -16    -6       3.6591927523E-006
#    -16    -5       3.2606772806E-006
#    -16    -4       9.0589202885E-006
#    -16    -3       2.4248542157E-005
#    -16    -2       3.5961510874E-005
#    -16    -1       4.3048978433E-005
#    -16     0       3.8808273835E-005
#    -16     1       2.6627710308E-005
#    -16     2       1.7208098458E-005
#    -16     3       9.4896459663E-006
#    -16     4       1.7762622828E-006
#    -16     5       4.2045122883E-007
#    -16     6       8.2944746662E-006
#    -16     7       2.2979147135E-005
#    -16     8       4.2374513503E-005
#    -16     9       5.5599073434E-005
#    -16    10       6.8623653531E-005
#    -16    11       7.2274076527E-005
#    -16    12       8.2283223134E-005
#    -16    13       7.8087103009E-005
#    -16    14       5.4546513390E-005
#    -16    15       4.9448198867E-005
#    -16    16       4.7058065940E-005
#    -16    17       2.3096098360E-005
#    -16    18       1.7695110137E-005
#    -16    19       1.5893159270E-005
#    -16    20       6.2798587572E-006
#    -16    21       1.8536665322E-006
#    -16    22       1.9130752724E-006
#    -16    23       2.2047911337E-006
#    -16    24       4.9556125010E-007
#    -16    25       1.0208406653E-006
#    -16    26       8.1641463288E-007
#    -16    27       2.8936012363E-006
#    -15   -13       4.1174810785E-007
#    -15   -12       4.2109291745E-007
#    -15   -11       2.0873901111E-006
#    -15   -10       8.9754561567E-004
#    -15    -9       4.9136150208E-006
#    -15    -8       6.3110476410E-006
#    -15    -7       2.4804051578E-006
#    -15    -6       1.1626110799E-006
#    -15    -5       1.3227851115E-002
#    -15    -4       1.9422947359E-005
#    -15    -3       3.1172871229E-005
#    -15    -2       2.5855876837E-005
#    -15    -1       2.6569023912E-005
#    -15     0       4.4081961414E-002
#    -15     1       2.1112032426E-005
#    -15     2       1.4466483176E-005
#    -15     3       6.0221307340E-006
#    -15     4       1.8589651776E-006
#    -15     5       1.6049849389E-002
#    -15     6       8.3117076975E-006
#    -15     7       1.6869162965E-005
#    -15     8       3.2621394943E-005
#    -15     9       4.2508465729E-005
#    -15    10       1.4992221094E-002
#    -15    11       5.7404542198E-005
#    -15    12       6.9083812382E-005
#    -15    13       6.1777071217E-005
#    -15    14       5.2041850912E-005
#    -15    15       2.5923978967E-002
#    -15    16       3.7085790130E-005
#    -15    17       3.0839387777E-005
#    -15    18       2.4680685613E-005
#    -15    19       1.0433567272E-005
#    -15    20       7.8285193197E-003
#    -15    21       4.0655678689E-006
#    -15    22       3.6625982962E-006
#    -15    23       4.2634006197E-006
#    -15    24       4.6517341629E-006
#    -15    25       4.3177060855E-004
#    -15    26       3.0156514867E-006
#    -15    27       2.1675099104E-006
#    -15    28       4.7419315677E-006
#    -14   -14       8.1858478931E-007
#    -14   -13       8.0773910495E-007
#    -14   -12       1.9807617231E-006
#    -14   -11       5.5359287791E-006
#    -14   -10       5.4369575681E-006
#    -14    -9       5.7398159388E-006
#    -14    -8       2.0225535333E-006
#    -14    -7       3.4277080546E-007
#    -14    -6       3.7911855068E-006
#    -14    -5       1.3899983368E-005
#    -14    -4       2.0361600253E-005
#    -14    -3       2.1328419464E-005
#    -14    -2       2.2625071802E-005
#    -14    -1       2.1527331620E-005
#    -14     0       2.4589604608E-005
#    -14     1       2.1895914131E-005
#    -14     2       1.8892936500E-005
#    -14     3       6.6410118194E-006
#    -14     4       3.4241109785E-006
#    -14     5       1.6698873391E-006
#    -14     6       4.0772175518E-006
#    -14     7       1.5142334749E-005
#    -14     8       2.4187960865E-005
#    -14     9       3.3569666778E-005
#    -14    10       4.7798054074E-005
#    -14    11       6.2535816082E-005
#    -14    12       6.0673887863E-005
#    -14    13       6.4409315131E-005
#    -14    14       5.5108040908E-005
#    -14    15       4.4323319276E-005
#    -14    16       3.9027689806E-005
#    -14    17       2.8249159600E-005
#    -14    18       1.8191749695E-005
#    -14    19       1.0063159892E-005
#    -14    20       6.2904783392E-006
#    -14    21       4.4127279697E-006
#    -14    22       4.2964983797E-006
#    -14    23       4.5844601336E-006
#    -14    24       3.9446326697E-006
#    -14    25       2.9789936535E-006
#    -14    26       2.0517160443E-006
#    -14    27       2.3208418204E-006
#    -14    28       2.3406298847E-006
#    -13   -15       5.2272426659E-008
#    -13   -14       1.0792146386E-006
#    -13   -13       4.4178168276E-006
#    -13   -12       3.8879497915E-006
#    -13   -11       5.7944313457E-006
#    -13   -10       5.0173454889E-006
#    -13    -9       4.3757231809E-006
#    -13    -8       4.1331698843E-007
#    -13    -7       8.0183688971E-007
#    -13    -6       6.7077970125E-006
#    -13    -5       8.8755666564E-006
#    -13    -4       1.2633744719E-005
#    -13    -3       1.5289427235E-005
#    -13    -2       1.9128117814E-005
#    -13    -1       2.6506648755E-005
#    -13     0       3.2135110539E-005
#    -13     1       2.8826651177E-005
#    -13     2       2.2633079978E-005
#    -13     3       1.3350772194E-005
#    -13     4       5.6005369251E-006
#    -13     5       2.8783338707E-006
#    -13     6       5.3373809627E-006
#    -13     7       1.2204564209E-005
#    -13     8       2.3746826156E-005
#    -13     9       3.2096519946E-005
#    -13    10       4.9969753872E-005
#    -13    11       5.9133149266E-005
#    -13    12       6.3219089698E-005
#    -13    13       6.8571768712E-005
#    -13    14       6.3818931167E-005
#    -13    15       4.6739351088E-005
#    -13    16       3.9669340785E-005
#    -13    17       2.6514482475E-005
#    -13    18       1.1484045310E-005
#    -13    19       6.2899741253E-006
#    -13    20       3.0657277385E-006
#    -13    21       5.1491145427E-006
#    -13    22       5.1802245555E-006
#    -13    23       2.5623998062E-006
#    -13    24       5.2448424666E-006
#    -13    25       6.5227825403E-006
#    -13    26       8.6042734223E-007
#    -13    27       2.7000465757E-006
#    -13    28       5.5159413359E-006
#    -12   -15       4.1967541820E-007
#    -12   -14       3.2631720757E-006
#    -12   -13       4.4055499507E-006
#    -12   -12       4.3440375009E-006
#    -12   -11       5.9428229483E-006
#    -12   -10       5.8189591458E-006
#    -12    -9       2.3689351755E-006
#    -12    -8       6.2084284122E-007
#    -12    -7       2.9524952539E-006
#    -12    -6       4.0465757528E-006
#    -12    -5       4.6796537297E-006
#    -12    -4       5.4241833198E-006
#    -12    -3       1.2581935339E-005
#    -12    -2       2.0996417838E-005
#    -12    -1       2.8979562014E-005
#    -12     0       3.2366717084E-005
#    -12     1       3.1111531823E-005
#    -12     2       2.2500157817E-005
#    -12     3       1.3148832181E-005
#    -12     4       8.0036676042E-006
#    -12     5       6.3196911209E-006
#    -12     6       6.9678589032E-006
#    -12     7       1.5133338662E-005
#    -12     8       2.6731560085E-005
#    -12     9       4.2149850324E-005
#    -12    10       5.9389386548E-005
#    -12    11       7.4301464729E-005
#    -12    12       7.5200503951E-005
#    -12    13       6.8672016306E-005
#    -12    14       6.0446946915E-005
#    -12    15       4.6400599340E-005
#    -12    16       3.0582321345E-005
#    -12    17       1.6938159061E-005
#    -12    18       9.4662294009E-006
#    -12    19       3.9179829533E-006
#    -12    20       3.2611234949E-006
#    -12    21       2.7246997695E-006
#    -12    22       6.0191949402E-006
#    -12    23       1.1491088450E-005
#    -12    24       7.5365643115E-006
#    -12    25       5.2257571412E-006
#    -12    26       3.2339759879E-006
#    -12    27       2.1328950717E-006
#    -11   -16       1.0013538967E-006
#    -11   -15       1.3813793258E-006
#    -11   -14       2.8956751134E-006
#    -11   -13       4.0779879641E-006
#    -11   -12       7.5364305746E-006
#    -11   -11       5.9558545674E-006
#    -11   -10       4.0696452598E-006
#    -11    -9       2.7059743763E-006
#    -11    -8       4.3640384203E-006
#    -11    -7       3.4936281336E-006
#    -11    -6       1.6089917088E-006
#    -11    -5       5.5744889196E-007
#    -11    -4       3.2365612340E-006
#    -11    -3       1.2560617617E-005
#    -11    -2       2.2784556200E-005
#    -11    -1       2.9252906190E-005
#    -11     0       3.1033707833E-005
#    -11     1       2.9421780754E-005
#    -11     2       2.4332106924E-005
