 Diffraction intensities for potential:gv5x5_30D10006.in                       
#    -28    13       2.0501013771E-004
#    -28    14       9.7465210223E-005
#    -28    15       4.7061180617E-005
#    -27     7       5.0921442759E-006
#    -27     8       1.2533708059E-004
#    -27     9       1.8508550954E-004
#    -27    10       6.9287240543E-005
#    -27    11       5.6743253056E-007
#    -27    12       6.0094682129E-005
#    -27    13       8.9857662248E-005
#    -27    14       1.0865011495E-004
#    -27    15       2.6728213389E-004
#    -27    16       2.3114133300E-004
#    -27    17       2.1383656091E-005
#    -27    18       1.3863349446E-004
#    -27    19       2.4655996028E-004
#    -27    20       1.0730237405E-004
#    -26     4       1.1388793292E-004
#    -26     5       8.4109370111E-006
#    -26     6       8.0729133557E-005
#    -26     7       6.9138614720E-005
#    -26     8       1.8764635320E-005
#    -26     9       1.2589938345E-005
#    -26    10       9.3607783735E-005
#    -26    11       8.5030195465E-005
#    -26    12       2.7737698244E-004
#    -26    13       1.1296756469E-004
#    -26    14       2.9560650633E-004
#    -26    15       1.1280066007E-004
#    -26    16       3.8922000524E-004
#    -26    17       1.9409930962E-004
#    -26    18       2.3999645770E-004
#    -26    19       1.0222809310E-004
#    -26    20       3.7588606827E-004
#    -26    21       1.6991497728E-004
#    -26    22       7.0420870610E-005
#    -25     2       7.2950073353E-006
#    -25     3       2.6473251419E-004
#    -25     4       9.5255583206E-006
#    -25     5       6.0618309785E-004
#    -25     6       4.7470222414E-005
#    -25     7       3.5362450993E-005
#    -25     8       1.1243190959E-004
#    -25     9       2.8477041933E-005
#    -25    10       1.9375754629E-004
#    -25    11       1.1210612016E-004
#    -25    12       1.2659621502E-004
#    -25    13       3.4162978652E-004
#    -25    14       4.1757360661E-004
#    -25    15       2.2400176797E-004
#    -25    16       2.9653804489E-004
#    -25    17       8.4550194396E-005
#    -25    18       5.6637160381E-004
#    -25    19       2.4676395837E-004
#    -25    20       2.6721462757E-004
#    -25    21       1.5016559811E-005
#    -25    22       1.6273329715E-005
#    -25    23       3.7255362174E-005
#    -24     0       1.2555233490E-004
#    -24     1       6.1185325442E-005
#    -24     2       2.9758082132E-004
#    -24     3       1.5899354507E-004
#    -24     4       5.9728833599E-006
#    -24     5       1.9516070396E-005
#    -24     6       1.0165261961E-005
#    -24     7       2.7604575213E-004
#    -24     8       2.4623963265E-005
#    -24     9       1.9595986875E-004
#    -24    10       2.5888539764E-005
#    -24    11       4.7953894797E-004
#    -24    12       6.1602420390E-004
#    -24    13       6.3122115560E-005
#    -24    14       1.9736864722E-004
#    -24    15       2.8213082466E-004
#    -24    16       2.7192909329E-004
#    -24    17       2.9777623052E-004
#    -24    18       4.3240337646E-006
#    -24    19       1.5933273555E-004
#    -24    20       1.8615057089E-004
#    -24    21       3.8668655998E-004
#    -24    22       9.9993813291E-005
#    -24    23       2.5967784904E-005
#    -24    24       1.6578182704E-005
#    -23    -2       3.6837637585E-005
#    -23    -1       6.9147532117E-005
#    -23     0       6.5638188268E-005
#    -23     1       3.1356823080E-005
#    -23     2       1.3746749582E-005
#    -23     3       1.5334087259E-004
#    -23     4       9.9043514815E-005
#    -23     5       1.7895513697E-005
#    -23     6       5.7043666638E-005
#    -23     7       4.1061105170E-004
#    -23     8       3.2196755334E-004
#    -23     9       2.4225246020E-005
#    -23    10       4.4241934813E-004
#    -23    11       3.9300110778E-004
#    -23    12       3.9810335930E-004
#    -23    13       8.3095219201E-005
#    -23    14       1.6617742299E-004
#    -23    15       2.3673284949E-004
#    -23    16       3.0868365403E-004
#    -23    17       3.2482076990E-004
#    -23    18       3.1296307245E-004
#    -23    19       8.5513833634E-005
#    -23    20       4.4473684631E-004
#    -23    21       4.7351793270E-006
#    -23    22       4.3976641106E-004
#    -23    23       8.8295435157E-005
#    -23    24       1.9221293314E-005
#    -23    25       9.9289237110E-005
#    -22    -4       1.0681524304E-004
#    -22    -3       3.9172341109E-005
#    -22    -2       1.4718192692E-004
#    -22    -1       1.8663334214E-004
#    -22     0       1.7911529892E-004
#    -22     1       2.0326872658E-004
#    -22     2       4.3887007315E-005
#    -22     3       1.3934790698E-004
#    -22     4       4.2087772228E-004
#    -22     5       1.0220894143E-003
#    -22     6       2.2403967923E-004
#    -22     7       9.5122980514E-005
#    -22     8       1.7352618809E-004
#    -22     9       1.2643256516E-004
#    -22    10       4.6203261930E-004
#    -22    11       2.9325211754E-004
#    -22    12       1.5797427013E-004
#    -22    13       1.9621140811E-004
#    -22    14       6.1419369960E-005
#    -22    15       1.4048715350E-003
#    -22    16       4.6640352173E-006
#    -22    17       3.9100865210E-007
#    -22    18       3.0623263529E-004
#    -22    19       1.8512266900E-004
#    -22    20       1.1873754913E-004
#    -22    21       8.6222048267E-005
#    -22    22       7.6220760760E-005
#    -22    23       4.2727471195E-004
#    -22    24       1.4035660534E-004
#    -22    25       3.0512974802E-005
#    -22    26       4.1505462805E-005
#    -21    -5       1.8951079962E-005
#    -21    -4       1.0569035674E-004
#    -21    -3       3.1863780939E-004
#    -21    -2       3.0377922736E-005
#    -21    -1       5.5177115166E-005
#    -21     0       2.6555863460E-004
#    -21     1       1.2181441922E-004
