 Diffraction intensities for potential:gv5x5_05D10007.in                       
#    -28    13       7.4376834146E-006
#    -28    14       1.1492975677E-005
#    -28    15       1.2799803450E-006
#    -27     7       1.3274369741E-005
#    -27     8       6.9891396829E-006
#    -27     9       1.3095262588E-005
#    -27    10       9.1246087003E-006
#    -27    11       3.0947343022E-006
#    -27    12       4.3693892737E-006
#    -27    13       4.2299888714E-008
#    -27    14       1.7050100132E-005
#    -27    15       1.8473817065E-006
#    -27    16       8.8589040844E-006
#    -27    17       1.6020442243E-006
#    -27    18       3.0126143441E-006
#    -27    19       1.9198718756E-006
#    -27    20       1.3666972397E-006
#    -26     4       3.0864811500E-005
#    -26     5       1.0895782847E-006
#    -26     6       3.3919078630E-005
#    -26     7       1.6290053448E-006
#    -26     8       2.5537334213E-005
#    -26     9       5.5768918135E-006
#    -26    10       5.3954357225E-006
#    -26    11       2.0526957112E-006
#    -26    12       1.2521442569E-005
#    -26    13       1.0099554311E-005
#    -26    14       6.3522361868E-006
#    -26    15       1.3433224371E-006
#    -26    16       4.1952453232E-006
#    -26    17       1.6848397626E-006
#    -26    18       4.8477692062E-006
#    -26    19       9.4943622552E-007
#    -26    20       7.0469834003E-007
#    -26    21       2.9060524462E-006
#    -26    22       1.9400811374E-006
#    -25     2       5.7935765256E-005
#    -25     3       8.0539235318E-006
#    -25     4       3.4897742999E-005
#    -25     5       1.0630172747E-003
#    -25     6       8.2566092838E-006
#    -25     7       4.6426921159E-005
#    -25     8       1.6436247218E-005
#    -25     9       3.8208227017E-005
#    -25    10       7.0840492535E-004
#    -25    11       2.5099782038E-005
#    -25    12       1.1466606145E-005
#    -25    13       3.1259225938E-005
#    -25    14       1.2701599507E-005
#    -25    15       4.8310052287E-004
#    -25    16       2.5590718510E-005
#    -25    17       1.2514601705E-005
#    -25    18       6.8020542547E-006
#    -25    19       2.5186970393E-005
#    -25    20       2.3829512806E-004
#    -25    21       7.2221775692E-006
#    -25    22       1.0566955644E-007
#    -25    23       1.7291502307E-006
#    -24     0       8.0179962330E-005
#    -24     1       1.2762035758E-004
#    -24     2       7.1613429921E-005
#    -24     3       1.2230681000E-004
#    -24     4       7.7628559535E-005
#    -24     5       1.1781096711E-004
#    -24     6       2.9566913867E-005
#    -24     7       6.0244029825E-005
#    -24     8       1.1510856985E-004
#    -24     9       1.5741387849E-005
#    -24    10       3.0985794413E-005
#    -24    11       1.1920957380E-005
#    -24    12       2.9120860775E-005
#    -24    13       1.9807351669E-006
#    -24    14       2.6185804202E-005
#    -24    15       2.7532892912E-005
#    -24    16       3.0007770705E-005
#    -24    17       1.4868548483E-005
#    -24    18       2.2099387969E-005
#    -24    19       8.2185028115E-006
#    -24    20       9.4119170113E-006
#    -24    21       4.4495669997E-006
#    -24    22       2.5596101025E-006
#    -24    23       5.2783446978E-006
#    -24    24       5.6881478445E-006
#    -23    -2       6.1459511678E-005
#    -23    -1       9.3764924542E-005
#    -23     0       5.5848772156E-005
#    -23     1       1.5018006477E-004
#    -23     2       5.0129766732E-005
#    -23     3       7.3104196030E-005
#    -23     4       6.7870288040E-005
#    -23     5       3.4351955512E-005
#    -23     6       9.7768920461E-005
#    -23     7       1.9541112198E-005
#    -23     8       8.4900948045E-005
#    -23     9       1.5782512487E-005
#    -23    10       3.2812206175E-005
#    -23    11       3.0616852468E-005
#    -23    12       4.1141605042E-005
#    -23    13       2.3734710426E-005
#    -23    14       5.3338005512E-005
#    -23    15       2.3414596764E-005
#    -23    16       4.2933147978E-005
#    -23    17       1.0083750486E-005
#    -23    18       3.6225352031E-005
#    -23    19       5.6709089676E-006
#    -23    20       8.6261173317E-006
#    -23    21       2.9230988653E-007
#    -23    22       4.1950508000E-006
#    -23    23       3.0894430425E-006
#    -23    24       1.8265464627E-006
#    -23    25       1.8162732434E-005
#    -22    -4       6.2034482787E-005
#    -22    -3       5.0352726266E-005
#    -22    -2       7.1906022648E-005
#    -22    -1       9.1381745870E-005
#    -22     0       1.2115862946E-004
#    -22     1       3.5940362192E-005
#    -22     2       6.6429409066E-005
#    -22     3       4.2877486580E-005
#    -22     4       5.5822726057E-005
#    -22     5       2.4958708063E-005
#    -22     6       2.6924835153E-005
#    -22     7       4.2756391048E-005
#    -22     8       2.7693130849E-006
#    -22     9       3.1365064418E-005
#    -22    10       1.8119124945E-005
#    -22    11       8.1136050735E-006
#    -22    12       1.5947568078E-005
#    -22    13       2.0905578127E-005
#    -22    14       1.1741625643E-005
#    -22    15       9.3422366492E-006
#    -22    16       3.0246055291E-007
#    -22    17       1.1326935616E-006
#    -22    18       8.3397640316E-006
#    -22    19       9.6493091032E-006
#    -22    20       5.6763810974E-006
#    -22    21       1.3530342937E-005
#    -22    22       5.4972641303E-006
#    -22    23       1.2550635710E-005
#    -22    24       2.4953486135E-006
#    -22    25       3.9506349275E-006
#    -22    26       4.2668971650E-007
#    -21    -5       4.3727614935E-006
#    -21    -4       1.1493052631E-005
#    -21    -3       7.3266016859E-006
#    -21    -2       8.3224493413E-007
#    -21    -1       1.4102742806E-005
#    -21     0       1.7537459640E-006
#    -21     1       7.7579232819E-006
#    -21     2       5.1543221872E-006
#    -21     3       1.7755399710E-006
#    -21     4       1.4797488468E-005
#    -21     5       1.2446175506E-005
#    -21     6       5.4210457173E-005
#    -21     7       1.7645758696E-007
#    -21     8       4.9286433893E-006
#    -21     9       1.4214979420E-005
#    -21    10       2.1625174100E-005
#    -21    11       4.3350862461E-006
#    -21    12       2.8238780479E-005
#    -21    13       1.7762097102E-005
#    -21    14       3.6434031193E-005
#    -21    15       1.9736615151E-005
#    -21    16       2.9737026029E-005
#    -21    17       3.3085558451E-005
#    -21    18       8.9276065726E-006
#    -21    19       1.0217553673E-006
#    -21    20       1.3788092247E-006
#    -21    21       1.6414930587E-006
#    -21    22       5.3409635933E-007
#    -21    23       7.5706801663E-006
#    -21    24       1.0715221195E-005
#    -21    25       9.3860280374E-006
#    -21    26       3.4636858948E-006
#    -20    -7       5.4003416332E-005
#    -20    -6       2.0154179675E-006
#    -20    -5       9.3918009863E-004
#    -20    -4       1.3619924180E-005
#    -20    -3       4.6246943059E-005
#    -20    -2       2.6700362212E-005
#    -20    -1       8.4614955922E-005
#    -20     0       7.7443466520E-003
#    -20     1       5.6669421541E-005
#    -20     2       3.3756640511E-004
#    -20     3       3.9931385515E-005
#    -20     4       2.6031791155E-004
#    -20     5       1.0589862253E-002
#    -20     6       8.6188116136E-005
#    -20     7       8.3180695157E-005
#    -20     8       1.1864389420E-004
#    -20     9       1.9360188082E-005
#    -20    10       6.6717516641E-003
#    -20    11       4.4956167090E-005
#    -20    12       2.1500056146E-005
#    -20    13       2.9372678479E-005
#    -20    14       2.0125226736E-005
#    -20    15       7.7794163045E-003
#    -20    16       1.5629658060E-005
#    -20    17       4.5594566715E-006
#    -20    18       5.0542160420E-006
#    -20    19       2.3999648217E-005
#    -20    20       2.4448380682E-003
#    -20    21       2.7613966383E-005
#    -20    22       4.2265435371E-005
#    -20    23       2.9121714274E-005
#    -20    24       1.8073036004E-005
#    -20    25       1.8804349852E-004
#    -20    26       4.2973015358E-006
#    -20    27       3.4385920978E-006
#    -19    -8       3.2647061069E-005
#    -19    -7       1.5241847915E-004
#    -19    -6       6.3271796236E-005
#    -19    -5       7.0127507321E-005
#    -19    -4       1.7517474264E-004
#    -19    -3       7.5861822500E-005
#    -19    -2       1.3236625443E-004
#    -19    -1       4.3452064913E-005
#    -19     0       1.7575260017E-004
#    -19     1       1.3811693626E-005
#    -19     2       4.5953751579E-005
#    -19     3       9.9224566538E-005
#    -19     4       3.4592059937E-006
#    -19     5       1.1680501602E-004
#    -19     6       7.7314805084E-006
#    -19     7       2.4931289714E-005
#    -19     8       3.4305551721E-005
#    -19     9       1.2284131077E-004
#    -19    10       2.6474973960E-005
#    -19    11       9.7454761506E-005
#    -19    12       1.2944500020E-004
#    -19    13       1.0974433375E-004
#    -19    14       7.9414758997E-005
#    -19    15       8.4197925535E-005
#    -19    16       5.4051371229E-005
#    -19    17       3.2150839825E-005
#    -19    18       2.9178142660E-005
#    -19    19       3.4702167379E-005
#    -19    20       2.7995478785E-005
#    -19    21       2.3874811714E-005
#    -19    22       1.4406916889E-005
#    -19    23       2.7020401240E-005
#    -19    24       4.1355932616E-006
#    -19    25       1.8067242072E-005
#    -19    26       1.8070007869E-006
#    -19    27       1.8400672836E-006
#    -18    -9       4.8394785001E-005
#    -18    -8       6.3305763093E-005
#    -18    -7       2.5242218719E-005
#    -18    -6       1.0981609916E-004
#    -18    -5       7.9158892521E-005
#    -18    -4       1.2289782086E-004
#    -18    -3       1.2581488005E-004
#    -18    -2       1.6715438173E-004
#    -18    -1       3.1139892021E-004
#    -18     0       5.2379288982E-005
#    -18     1       6.2248028833E-004
#    -18     2       6.8581535689E-005
#    -18     3       2.4003957188E-004
#    -18     4       2.3673391567E-004
#    -18     5       1.1264000837E-004
#    -18     6       1.1772139639E-004
#    -18     7       1.2561898200E-004
#    -18     8       1.2682613100E-004
#    -18     9       4.4842164535E-005
#    -18    10       1.0359934232E-004
#    -18    11       1.3436259590E-004
#    -18    12       2.3551939197E-005
#    -18    13       4.4224562452E-005
#    -18    14       1.0167600439E-005
#    -18    15       6.9190829166E-006
#    -18    16       1.2692648169E-005
#    -18    17       1.5525665322E-005
#    -18    18       3.2431594548E-005
#    -18    19       3.5320400290E-005
#    -18    20       4.7757541476E-005
#    -18    21       2.8985248140E-005
#    -18    22       2.7225176359E-005
#    -18    23       1.3259431073E-005
#    -18    24       6.8982660554E-006
#    -18    25       1.0000373881E-005
#    -18    26       5.9663096115E-006
#    -18    27       7.1445861755E-006
#    -17   -10       1.0966040090E-004
#    -17    -9       3.7756949011E-005
#    -17    -8       5.1401020952E-005
#    -17    -7       2.0080545737E-004
#    -17    -6       5.6784817460E-005
#    -17    -5       1.1186039857E-004
#    -17    -4       7.8413135796E-005
#    -17    -3       6.2645008722E-005
#    -17    -2       2.0715083828E-005
#    -17    -1       4.1137594785E-005
#    -17     0       1.3569049494E-005
#    -17     1       1.2008841219E-004
#    -17     2       2.9369596221E-005
#    -17     3       2.5556799273E-004
#    -17     4       2.9219492805E-005
#    -17     5       6.0858755406E-005
#    -17     6       1.3877540626E-005
#    -17     7       4.3536398120E-005
#    -17     8       2.0059119188E-007
#    -17     9       1.2762209471E-006
#    -17    10       8.0915013577E-006
#    -17    11       3.2211183825E-005
#    -17    12       7.7856230881E-006
#    -17    13       3.5272155899E-005
#    -17    14       6.1691076197E-005
#    -17    15       4.9421297664E-005
#    -17    16       8.4900320430E-005
#    -17    17       2.6570090994E-005
#    -17    18       7.8657762392E-005
#    -17    19       1.9673453627E-005
#    -17    20       2.4169740977E-005
#    -17    21       3.4936059017E-005
#    -17    22       2.2738758270E-005
#    -17    23       1.7315908194E-005
#    -17    24       2.2943787820E-006
#    -17    25       9.2364692079E-006
