 Diffraction intensities for potential:_6x6_05D10003.in                        
#    -54    14       3.4491556534E-006
#    -54    15       5.2421521312E-007
#    -54    16       6.1782857831E-006
#    -54    17       1.0382595164E-006
#    -54    18       2.5585003052E-005
#    -54    19       3.3137947267E-006
#    -54    20       5.3759993552E-006
#    -53     9       2.4857280886E-006
#    -53    10       2.5215803402E-006
#    -53    11       6.5100268640E-007
#    -53    12       1.9052133673E-008
#    -53    13       1.3389619701E-006
#    -53    14       5.2506688793E-006
#    -53    15       6.3086846627E-006
#    -53    16       6.2897921501E-006
#    -53    17       3.1282149616E-006
#    -53    18       2.4493663142E-008
#    -53    19       2.7214239177E-006
#    -53    20       6.2959496942E-006
#    -53    21       6.8246180909E-006
#    -53    22       3.5006203385E-006
#    -53    23       2.6601504495E-006
#    -53    24       2.9730393367E-007
#    -52     6       8.1255239896E-007
#    -52     7       2.1294562658E-006
#    -52     8       9.2289468777E-007
#    -52     9       6.1089317304E-007
#    -52    10       6.3263334258E-008
#    -52    11       4.3954680841E-006
#    -52    12       1.2273082136E-006
#    -52    13       3.8192161889E-006
#    -52    14       2.3818785100E-006
#    -52    15       6.7036601761E-007
#    -52    16       4.7398118641E-007
#    -52    17       5.0263575419E-006
#    -52    18       3.3027024968E-006
#    -52    19       6.4206049666E-006
#    -52    20       2.0690622763E-006
#    -52    21       1.1720158180E-007
#    -52    22       8.6992777980E-008
#    -52    23       4.0996390946E-006
#    -52    24       7.9748376892E-007
#    -52    25       1.5613076350E-006
#    -52    26       4.9600986502E-007
#    -51     3       1.6960991108E-006
#    -51     4       8.2723463540E-009
#    -51     5       1.7657260872E-006
#    -51     6       4.3078255876E-009
#    -51     7       6.3192773229E-007
#    -51     8       2.4295830747E-008
#    -51     9       7.7725943180E-006
#    -51    10       1.5160917133E-007
#    -51    11       7.8748924299E-006
#    -51    12       1.0428116498E-006
#    -51    13       4.2556865026E-006
#    -51    14       8.8263469936E-007
#    -51    15       3.3559070844E-005
#    -51    16       1.9280799760E-006
#    -51    17       1.5866409505E-005
#    -51    18       1.1876091654E-006
#    -51    19       2.6574085446E-006
#    -51    20       6.3052222260E-007
#    -51    21       2.4433861548E-005
#    -51    22       5.6372441242E-007
#    -51    23       5.1842595497E-006
#    -51    24       7.3477668627E-007
#    -51    25       1.1405306647E-006
#    -51    26       2.5401325344E-007
#    -51    27       2.5929982988E-006
#    -50     1       5.7522493259E-007
#    -50     2       1.9522439028E-007
#    -50     3       6.0683835995E-008
#    -50     4       4.6854131844E-007
