 Diffraction intensities for potential:restest_32_10010001.in                  
#    -23    21       4.3990508488E-005
#    -23    22       5.3714740802E-005
#    -23    23       7.5478316979E-005
#    -23    24       7.4499925374E-005
#    -23    25       1.1789487417E-005
#    -23    26       2.9013805850E-005
#    -22   -21       1.0080534672E-005
#    -22   -20       2.4562602919E-005
#    -22   -19       3.4389127009E-005
#    -22   -18       4.3027674709E-005
#    -22   -17       4.2252781685E-005
#    -22   -16       3.7510487581E-005
#    -22   -15       4.0921130242E-005
#    -22   -14       3.0901010028E-005
#    -22   -13       2.0521576395E-005
#    -22   -12       1.3420284603E-005
#    -22   -11       9.8636064329E-006
#    -22   -10       6.2387899217E-006
#    -22    -9       2.3327611137E-006
#    -22    -8       5.0904429764E-006
#    -22    -7       1.2005017023E-005
#    -22    -6       2.1776720246E-005
#    -22    -5       2.7560560961E-005
#    -22    -4       2.2884386468E-005
#    -22    -3       9.9208577743E-006
#    -22    -2       1.1348730587E-005
#    -22    -1       2.8910916774E-005
#    -22     0       4.4661853196E-005
#    -22     1       4.3585587973E-005
#    -22     2       2.7506037626E-005
#    -22     3       1.4545387071E-005
#    -22     4       9.4747904141E-006
#    -22     5       1.6302219928E-005
#    -22     6       3.2746392224E-005
#    -22     7       4.7063589897E-005
#    -22     8       7.2393224961E-005
#    -22     9       8.6275981870E-005
#    -22    10       9.7628657162E-005
#    -22    11       1.0537127656E-004
#    -22    12       1.0487361578E-004
#    -22    13       1.0299381184E-004
#    -22    14       7.4927807557E-005
#    -22    15       5.7711699522E-005
#    -22    16       4.2739644844E-005
#    -22    17       2.3747469429E-005
#    -22    18       2.9527573824E-005
#    -22    19       3.3328248627E-005
#    -22    20       4.7988246286E-005
#    -22    21       4.9211689008E-005
#    -22    22       1.2977155818E-004
#    -22    23       3.1408220113E-005
#    -22    24       4.7435393008E-005
#    -22    25       8.1771378358E-006
#    -22    26       2.3136181244E-005
#    -21   -22       1.8311131682E-005
#    -21   -21       1.8613112495E-005
#    -21   -20       3.2241162425E-005
#    -21   -19       4.4767741446E-005
#    -21   -18       6.4109771907E-005
#    -21   -17       5.2585681842E-005
#    -21   -16       4.7593531745E-005
#    -21   -15       4.1698295150E-005
#    -21   -14       3.2467333134E-005
#    -21   -13       2.0173435788E-005
#    -21   -12       1.2256046181E-005
#    -21   -11       7.1050379702E-006
#    -21   -10       3.1538267152E-006
#    -21    -9       1.3142166380E-006
#    -21    -8       3.7270284537E-006
#    -21    -7       1.8613929185E-005
#    -21    -6       2.9891857574E-005
#    -21    -5       2.7423967973E-005
#    -21    -4       1.4106557983E-005
#    -21    -3       1.6265714012E-005
#    -21    -2       2.7606964023E-005
#    -21    -1       4.3600270156E-005
#    -21     0       4.5936752871E-005
#    -21     1       3.2002312317E-005
#    -21     2       1.6220511914E-005
#    -21     3       1.1380892095E-005
#    -21     4       1.8230385368E-005
#    -21     5       3.6445319987E-005
#    -21     6       5.6941261530E-005
#    -21     7       7.8801056434E-005
#    -21     8       7.9214842182E-005
#    -21     9       9.1698191744E-005
#    -21    10       9.5532135239E-005
#    -21    11       1.1280945290E-004
#    -21    12       1.2434215460E-004
#    -21    13       9.8409684044E-005
#    -21    14       9.9681171502E-005
#    -21    15       6.7313550306E-005
#    -21    16       3.0659645351E-005
#    -21    17       7.5058022590E-006
#    -21    18       2.3546702943E-005
#    -21    19       3.7820789796E-005
#    -21    20       1.8701512734E-005
#    -21    21       5.3539883573E-005
#    -21    22       1.5170654004E-004
#    -21    23       8.7986713539E-005
#    -21    24       6.5333514532E-005
#    -21    25       4.4747772296E-005
#    -20   -22       1.6799485602E-005
#    -20   -21       2.9232766057E-005
#    -20   -20       1.7807260141E-005
#    -20   -19       4.8509005215E-005
#    -20   -18       9.5653534976E-005
#    -20   -17       4.8898350117E-005
#    -20   -16       4.8720816189E-005
#    -20   -15       1.7480087920E-004
#    -20   -14       2.2858740960E-005
#    -20   -13       1.8337368225E-005
#    -20   -12       6.6441133135E-006
#    -20   -11       4.6733546922E-006
#    -20   -10       9.0651323398E-004
#    -20    -9       2.3019132963E-006
#    -20    -8       9.6862136172E-006
#    -20    -7       2.8133969215E-005
#    -20    -6       3.0275089214E-005
#    -20    -5       4.4006810992E-003
#    -20    -4       1.1081762419E-005
#    -20    -3       1.9455488646E-005
#    -20    -2       2.7531150936E-005
#    -20    -1       3.2019036515E-005
#    -20     0       1.3120890427E-002
#    -20     1       6.7209642565E-006
#    -20     2       3.7004107269E-006
#    -20     3       1.0696896505E-005
#    -20     4       2.1355994796E-005
#    -20     5       1.5187208738E-002
#    -20     6       4.5302431751E-005
#    -20     7       4.0298870804E-005
#    -20     8       3.2668849580E-005
#    -20     9       4.2031700182E-005
#    -20    10       1.1465596100E-002
#    -20    11       9.4442947312E-005
#    -20    12       7.7576191720E-005
#    -20    13       7.7325418398E-005
#    -20    14       8.7784431868E-005
#    -20    15       2.9320271965E-003
#    -20    16       1.0852868022E-005
#    -20    17       2.8196648221E-005
#    -20    18       2.7429596428E-005
#    -20    19       1.2888890917E-005
#    -20    20       2.3323303264E-003
#    -20    21       8.0952545390E-005
#    -20    22       5.0722963133E-005
#    -20    23       4.4470322413E-005
#    -20    24       6.9320788120E-005
#    -20    25       5.1052265509E-004
#    -19   -23       3.6180140934E-005
#    -19   -22       2.9237911277E-005
#    -19   -21       5.1627413457E-005
#    -19   -20       3.0364837172E-005
#    -19   -19       5.5391462704E-005
#    -19   -18       5.0637486780E-005
#    -19   -17       5.1112168335E-005
#    -19   -16       4.3620554600E-005
#    -19   -15       2.3868695440E-005
#    -19   -14       2.0269250195E-005
#    -19   -13       8.7149675999E-006
#    -19   -12       3.7553469094E-006
#    -19   -11       5.3533303441E-006
#    -19   -10       5.1888142801E-006
#    -19    -9       8.9891229841E-006
#    -19    -8       2.1994996644E-005
#    -19    -7       2.8991153682E-005
#    -19    -6       2.2859966096E-005
#    -19    -5       6.7456425392E-006
#    -19    -4       5.8415961597E-006
#    -19    -3       1.4577631723E-005
#    -19    -2       1.6245346997E-005
#    -19    -1       6.7296578243E-006
#    -19     0       2.5434482782E-008
#    -19     1       6.9338180597E-006
#    -19     2       1.6850237561E-005
#    -19     3       2.2952402162E-005
#    -19     4       2.5561369293E-005
#    -19     5       1.3411465105E-005
#    -19     6       3.4992616768E-006
#    -19     7       5.7923125620E-006
#    -19     8       2.0325810132E-005
#    -19     9       4.0974190820E-005
#    -19    10       4.4239504592E-005
#    -19    11       4.4324027857E-005
#    -19    12       5.1082569441E-005
#    -19    13       4.4641532387E-005
#    -19    14       5.2567569666E-005
#    -19    15       7.2266637801E-005
#    -19    16       4.9776782398E-005
#    -19    17       3.6215395243E-005
#    -19    18       3.4399840023E-005
#    -19    19       7.4241325987E-006
#    -19    20       2.8776060049E-006
#    -19    21       3.2424496662E-005
#    -19    22       1.1497389840E-004
#    -19    23       2.1750823222E-004
#    -19    24       1.7489943632E-005
#    -19    25       6.2750160966E-005
#    -18   -23       1.5261246075E-005
#    -18   -22       8.4453549467E-006
#    -18   -21       3.1475511825E-005
#    -18   -20       4.3575590469E-005
#    -18   -19       5.3040287017E-005
#    -18   -18       5.1692403244E-005
#    -18   -17       2.6016446847E-005
#    -18   -16       2.6829187167E-005
#    -18   -15       1.8420731983E-005
#    -18   -14       1.1697120985E-005
#    -18   -13       3.5046071698E-006
#    -18   -12       5.7907954401E-006
#    -18   -11       1.5919898714E-005
#    -18   -10       2.1540463149E-005
#    -18    -9       2.4288444145E-005
#    -18    -8       2.3493927628E-005
#    -18    -7       1.7528350995E-005
#    -18    -6       4.6419768840E-006
#    -18    -5       6.7908199462E-007
#    -18    -4       9.5032901590E-006
#    -18    -3       1.1407598974E-005
#    -18    -2       3.7083119372E-006
#    -18    -1       6.9246784924E-006
#    -18     0       3.2032683111E-005
#    -18     1       6.2227896972E-005
#    -18     2       6.9380031312E-005
#    -18     3       4.4592110642E-005
#    -18     4       2.1526405004E-005
#    -18     5       1.1371805846E-005
#    -18     6       2.3533368680E-005
#    -18     7       4.4887330326E-005
#    -18     8       6.0509984967E-005
#    -18     9       5.4137380192E-005
#    -18    10       3.6524242062E-005
#    -18    11       1.3835923592E-005
#    -18    12       1.1867450627E-005
#    -18    13       3.0518616143E-005
#    -18    14       4.2106056718E-005
#    -18    15       2.7791130061E-005
#    -18    16       2.9212169448E-005
#    -18    17       2.5368728743E-005
#    -18    18       4.7697303994E-006
#    -18    19       3.2484594881E-006
#    -18    20       3.9651863539E-006
#    -18    21       5.6919919924E-005
#    -18    22       1.0935622408E-004
#    -18    23       2.7907412933E-005
#    -18    24       3.2863302319E-005
#    -17   -24       1.4807526979E-005
#    -17   -23       1.2776865645E-005
#    -17   -22       2.6404883949E-005
#    -17   -21       4.1257187616E-005
#    -17   -20       4.3993622066E-005
#    -17   -19       4.9142133074E-005
#    -17   -18       3.1312837696E-005
#    -17   -17       3.5501658498E-005
#    -17   -16       2.7314358154E-005
#    -17   -15       1.2545528886E-005
#    -17   -14       1.7548782952E-006
#    -17   -13       7.3332161019E-006
#    -17   -12       1.8326962769E-005
#    -17   -11       3.5827829799E-005
#    -17   -10       3.9757527237E-005
#    -17    -9       2.9555313285E-005
#    -17    -8       1.7114486469E-005
#    -17    -7       3.2320227260E-006
#    -17    -6       4.8493184491E-006
#    -17    -5       1.6322506548E-005
#    -17    -4       1.8257452694E-005
#    -17    -3       1.0699890288E-005
#    -17    -2       1.6826995086E-005
#    -17    -1       6.2195513816E-005
#    -17     0       1.2562573933E-004
#    -17     1       1.5460382849E-004
#    -17     2       1.3211743472E-004
#    -17     3       9.6091342910E-005
#    -17     4       7.2276620052E-005
#    -17     5       8.3462713250E-005
#    -17     6       9.8573632332E-005
#    -17     7       1.0129070445E-004
#    -17     8       1.0522162348E-004
#    -17     9       6.1336790834E-005
#    -17    10       1.9668794405E-005
#    -17    11       1.4696164849E-006
#    -17    12       1.1768165800E-005
#    -17    13       2.0501388041E-005
#    -17    14       1.4593653460E-005
#    -17    15       9.0668559390E-006
#    -17    16       1.5930505881E-006
#    -17    17       7.7796844665E-007
#    -17    18       2.1514074160E-006
#    -17    19       2.2826512518E-005
#    -17    20       5.1767045638E-005
#    -17    21       2.7674133425E-005
#    -17    22       5.9938086468E-006
#    -17    23       2.6446299515E-005
#    -17    24       2.2478768449E-005
#    -16   -24       2.7171740967E-005
#    -16   -23       3.7365307800E-005
#    -16   -22       4.2895907498E-005
#    -16   -21       3.6721969077E-005
#    -16   -20       3.8162194169E-005
#    -16   -19       4.3234789957E-005
#    -16   -18       4.8084247178E-005
#    -16   -17       3.6345645560E-005
#    -16   -16       1.5248456010E-005
#    -16   -15       3.0250059086E-006
#    -16   -14       2.4604081055E-006
#    -16   -13       1.6840037511E-005
#    -16   -12       4.6994888047E-005
#    -16   -11       5.7462703758E-005
#    -16   -10       3.2921787153E-005
#    -16    -9       1.1408533851E-005
#    -16    -8       4.5620002700E-006
#    -16    -7       1.5251486088E-005
#    -16    -6       3.2756080712E-005
#    -16    -5       3.6472739789E-005
#    -16    -4       2.1367591430E-005
#    -16    -3       2.2924537676E-005
#    -16    -2       6.9316926075E-005
#    -16    -1       1.5455089876E-004
#    -16     0       2.2908781701E-004
#    -16     1       2.3278257914E-004
#    -16     2       2.0337559755E-004
#    -16     3       1.5553645450E-004
#    -16     4       1.3062970113E-004
#    -16     5       1.3868802203E-004
#    -16     6       1.3965229804E-004
#    -16     7       1.4777096698E-004
#    -16     8       7.4375569817E-005
#    -16     9       3.3560181681E-005
#    -16    10       3.3729950071E-006
#    -16    11       1.1331774092E-005
#    -16    12       3.9023704700E-005
#    -16    13       6.1029754004E-006
#    -16    14       5.7373433955E-006
#    -16    15       2.1956703486E-006
#    -16    16       3.7179580208E-006
#    -16    17       2.9301359218E-006
#    -16    18       5.3350109242E-005
#    -16    19       1.4566270984E-005
#    -16    20       8.5438564539E-005
#    -16    21       1.1098751521E-004
#    -16    22       1.9389562943E-004
#    -16    23       8.1785294794E-005
#    -15   -25       7.8988011015E-006
#    -15   -24       3.4587938897E-005
#    -15   -23       7.4700075695E-006
#    -15   -22       2.6204585509E-005
#    -15   -21       4.5244000153E-005
#    -15   -20       7.5304919131E-005
#    -15   -19       2.1780333573E-005
#    -15   -18       1.5821998262E-005
#    -15   -17       1.2076457950E-005
#    -15   -16       8.3277015384E-006
#    -15   -15       6.2094563631E-004
#    -15   -14       2.6457105447E-005
#    -15   -13       4.9932941546E-005
#    -15   -12       8.0588782513E-005
#    -15   -11       4.0225991932E-005
#    -15   -10       4.8514740240E-003
#    -15    -9       5.8764477427E-006
#    -15    -8       3.3590110089E-005
#    -15    -7       4.7060101613E-005
#    -15    -6       5.6977873204E-005
#    -15    -5       1.5187279540E-002
#    -15    -4       2.5546618095E-005
#    -15    -3       4.4528946941E-005
#    -15    -2       1.3202516891E-004
#    -15    -1       2.3272030393E-004
#    -15     0       3.4916091875E-002
#    -15     1       3.0067161740E-004
#    -15     2       2.0951008255E-004
#    -15     3       1.3656491121E-004
#    -15     4       1.0749741760E-004
#    -15     5       2.8023051523E-002
#    -15     6       9.8791084878E-005
#    -15     7       5.5530445256E-005
#    -15     8       2.1142045920E-005
#    -15     9       8.1047542713E-008
#    -15    10       1.4494162970E-002
#    -15    11       7.5883983515E-005
#    -15    12       2.9943247258E-005
#    -15    13       1.6644738417E-005
#    -15    14       3.0575532321E-005
#    -15    15       1.5283862109E-002
#    -15    16       9.1334772567E-007
#    -15    17       5.0005753021E-005
#    -15    18       5.8529585493E-005
#    -15    19       1.3136150397E-005
#    -15    20       1.7059606021E-003
#    -15    21       2.1739338028E-004
#    -15    22       7.7130656662E-005
#    -15    23       1.2993576527E-004
#    -14   -25       5.4364551615E-005
#    -14   -24       4.5118880547E-005
#    -14   -23       5.1505119836E-005
#    -14   -22       3.6645399679E-005
#    -14   -21       6.0865733480E-005
#    -14   -20       3.1948311943E-005
#    -14   -19       1.7034088338E-005
#    -14   -18       3.1331869851E-005
#    -14   -17       7.8801475310E-006
#    -14   -16       3.9978646095E-006
#    -14   -15       1.0568950815E-005
#    -14   -14       4.7671199759E-005
#    -14   -13       5.4015101790E-005
#    -14   -12       4.8812129798E-005
#    -14   -11       1.1821101005E-005
#    -14   -10       1.3861925473E-005
#    -14    -9       4.0001973434E-005
#    -14    -8       7.2384917280E-005
#    -14    -7       7.8830217415E-005
#    -14    -6       4.5339252116E-005
#    -14    -5       1.3419533065E-005
#    -14    -4       2.1468222135E-005
#    -14    -3       9.5981237714E-005
#    -14    -2       2.0326990692E-004
#    -14    -1       3.0061058613E-004
#    -14     0       2.6338799327E-004
#    -14     1       1.6306332429E-004
#    -14     2       1.0973515818E-004
#    -14     3       5.4359621341E-005
#    -14     4       4.2960144331E-005
#    -14     5       2.8524155300E-005
#    -14     6       3.2869906725E-005
#    -14     7       1.1617943735E-005
#    -14     8       1.2161121480E-005
#    -14     9       3.5926634117E-005
#    -14    10       7.3612833009E-005
#    -14    11       6.7992599084E-005
#    -14    12       5.9287742377E-005
#    -14    13       1.3276949608E-005
#    -14    14       3.0228802316E-005
#    -14    15       6.9962615335E-005
#    -14    16       5.9092579599E-005
#    -14    17       6.9606525460E-005
#    -14    18       7.6331937372E-005
#    -14    19       2.1782058851E-005
#    -14    20       4.5445674580E-006
#    -14    21       5.5330434408E-004
#    -14    22       4.7917648906E-004
#    -13   -26       1.1565484862E-005
#    -13   -25       1.4796802483E-005
#    -13   -24       2.9594679568E-005
#    -13   -23       3.4007584860E-005
#    -13   -22       3.6669450614E-005
#    -13   -21       2.3442179814E-005
#    -13   -20       1.6516072401E-005
#    -13   -19       8.9997573395E-006
#    -13   -18       4.3772465140E-006
#    -13   -17       4.1082885785E-006
#    -13   -16       3.7230358357E-006
#    -13   -15       2.4318492003E-005
#    -13   -14       5.1892176694E-005
#    -13   -13       4.8672742928E-005
#    -13   -12       2.9971903208E-005
#    -13   -11       2.2983771773E-005
#    -13   -10       5.1651012055E-005
#    -13    -9       8.6244355836E-005
#    -13    -8       7.9228203955E-005
#    -13    -7       4.0327492292E-005
#    -13    -6       3.5106453303E-006
#    -13    -5       1.1318748843E-005
#    -13    -4       7.2158229488E-005
#    -13    -3       1.5540575812E-004
#    -13    -2       2.0941940180E-004
#    -13    -1       1.6303063025E-004
#    -13     0       9.1834726756E-005
#    -13     1       3.1697511912E-005
#    -13     2       6.4022433610E-006
#    -13     3       1.8683537841E-007
#    -13     4       1.0777461278E-005
#    -13     5       5.6461201846E-005
#    -13     6       9.9238560722E-005
#    -13     7       8.9683264436E-005
#    -13     8       1.1444441870E-004
#    -13     9       1.0932117705E-004
#    -13    10       1.2623702189E-004
#    -13    11       1.0537348799E-004
#    -13    12       8.2336879734E-005
#    -13    13       2.9003405240E-005
#    -13    14       5.2653957278E-005
#    -13    15       3.5854955997E-005
#    -13    16       6.1469719099E-005
#    -13    17       9.1585619455E-006
#    -13    18       9.4012495134E-006
#    -13    19       2.8831519398E-006
#    -13    20       6.5762023118E-005
#    -13    21       1.2683875189E-004
#    -12   -26       1.8494184348E-005
#    -12   -25       1.6428445691E-005
#    -12   -24       4.5288162113E-005
#    -12   -23       5.8103111209E-005
#    -12   -22       3.6735418818E-005
#    -12   -21       2.5856217713E-005
#    -12   -20       1.0512808087E-005
#    -12   -19       5.7763406093E-006
#    -12   -18       4.9665921591E-006
#    -12   -17       3.2429673066E-006
#    -12   -16       1.4783675118E-005
#    -12   -15       2.9277910797E-005
#    -12   -14       2.9806684914E-005
#    -12   -13       2.5623007246E-005
#    -12   -12       3.4050830071E-005
#    -12   -11       5.9853510017E-005
#    -12   -10       9.7593931040E-005
#    -12    -9       9.1699734459E-005
#    -12    -8       3.2676676094E-005
#    -12    -7       5.7799185455E-006
#    -12    -6       2.3460491592E-005
#    -12    -5       8.3332281649E-005
#    -12    -4       1.3049313635E-004
#    -12    -3       1.3646874019E-004
#    -12    -2       1.0969468059E-004
#    -12    -1       3.1690738982E-005
#    -12     0       6.6604606919E-007
#    -12     1       1.3133439867E-005
#    -12     2       4.6598393100E-005
#    -12     3       8.5940562001E-005
#    -12     4       1.5791480080E-004
#    -12     5       2.3665767128E-004
#    -12     6       2.7769540977E-004
#    -12     7       2.3399588839E-004
#    -12     8       2.1615427797E-004
#    -12     9       1.7603009067E-004
#    -12    10       1.8146460859E-004
#    -12    11       1.1745671697E-004
#    -12    12       7.4073759179E-005
#    -12    13       4.1286598085E-005
#    -12    14       4.2968465836E-005
#    -12    15       3.6372876047E-005
#    -12    16       4.8111391315E-005
#    -12    17       4.2622265915E-005
#    -12    18       4.6076920675E-005
#    -12    19       2.3828274848E-005
#    -12    20       7.5888168476E-005
#    -12    21       2.1999193014E-004
#    -11   -26       1.2813213513E-005
#    -11   -25       2.1422036793E-005
#    -11   -24       5.3417960248E-005
#    -11   -23       6.1353260788E-005
#    -11   -22       4.7291610294E-005
#    -11   -21       1.4092915510E-005
#    -11   -20       4.5899341315E-006
#    -11   -19       3.3367597597E-007
#    -11   -18       2.0915301300E-006
#    -11   -17       5.3907846725E-006
#    -11   -16       1.5839590185E-005
#    -11   -15       2.1218094661E-005
#    -11   -14       1.8323302408E-005
#    -11   -13       4.3465071973E-005
#    -11   -12       7.2366579244E-005
#    -11   -11       1.0535125290E-004
#    -11   -10       9.5518366350E-005
#    -11    -9       4.2020310483E-005
#    -11    -8       2.0279210577E-005
#    -11    -7       4.4795528421E-005
#    -11    -6       9.8441812229E-005
#    -11    -5       1.3854939932E-004
#    -11    -4       1.0740297761E-004
#    -11    -3       5.4320806346E-005
#    -11    -2       6.3972971191E-006
#    -11    -1       1.3136416844E-005
#    -11     0       8.0882825484E-005
#    -11     1       1.4894397175E-004
#    -11     2       2.1603799358E-004
#    -11     3       2.8340617748E-004
#    -11     4       3.5951758115E-004
#    -11     5       3.7835115067E-004
#    -11     6       3.0707724059E-004
#    -11     7       2.9311252383E-004
#    -11     8       1.8723588612E-004
#    -11     9       1.7486629598E-004
#    -11    10       1.5955781411E-004
#    -11    11       9.3188883112E-005
#    -11    12       7.6745825169E-006
#    -11    13       7.3178031368E-005
#    -11    14       6.6928134034E-005
#    -11    15       5.1229646876E-005
#    -11    16       3.9562065281E-005
#    -11    17       1.8631665427E-005
#    -11    18       1.4621847554E-004
#    -11    19       1.0811609162E-004
#    -11    20       5.7989803585E-005
#    -10   -27       3.1886635422E-005
#    -10   -26       1.1378710737E-005
#    -10   -25       3.7901891945E-005
#    -10   -24       8.3204432561E-005
#    -10   -23       4.1654287222E-005
#    -10   -22       3.3912370601E-005
#    -10   -21       2.4749763197E-005
#    -10   -20       4.7786666953E-005
#    -10   -19       6.4862158994E-007
#    -10   -18       1.3650193097E-005
#    -10   -17       4.8000356777E-006
#    -10   -16       1.4351052735E-005
#    -10   -15       2.2823827213E-003
#    -10   -14       2.9521311037E-005
#    -10   -13       8.5364263635E-005
#    -10   -12       1.0489147173E-004
#    -10   -11       1.1281090426E-004
#    -10   -10       1.1465980147E-002
#    -10    -9       4.0935795280E-005
#    -10    -8       6.0429014108E-005
#    -10    -7       1.0117419388E-004
#    -10    -6       1.3953321835E-004
#    -10    -5       2.8024628213E-002
#    -10    -4       4.2923928331E-005
#    -10    -3       1.8840856658E-007
#    -10    -2       4.6607307637E-005
#    -10    -1       1.4894533420E-004
#    -10     0       4.5614524921E-002
#    -10     1       4.1574680288E-004
#    -10     2       3.5890098524E-004
#    -10     3       3.0530883462E-004
#    -10     4       3.2131518078E-004
#    -10     5       2.2633037737E-002
#    -10     6       3.1568523325E-004
#    -10     7       1.8285692150E-004
#    -10     8       1.6549879818E-004
#    -10     9       1.3507716073E-004
#    -10    10       1.8383073523E-002
#    -10    11       2.2674138637E-005
#    -10    12       4.6903678318E-005
#    -10    13       8.1476598581E-005
#    -10    14       1.4565254930E-004
#    -10    15       2.6095620307E-002
#    -10    16       7.5806599836E-005
#    -10    17       1.7395631461E-004
#    -10    18       1.3237863856E-004
#    -10    19       1.3576852783E-004
#     -9   -27       1.9885223574E-005
#     -9   -26       6.4004909400E-005
#     -9   -25       1.9057617319E-005
#     -9   -24       3.0176613259E-005
#     -9   -23       5.5244587845E-005
#     -9   -22       4.9467404583E-005
#     -9   -21       5.0038717935E-005
#     -9   -20       9.0044444082E-006
#     -9   -19       5.4455108447E-006
#     -9   -18       1.2557772699E-005
#     -9   -17       6.0110916593E-006
#     -9   -16       1.7049405263E-005
#     -9   -15       2.4208142137E-005
#     -9   -14       5.5068706547E-005
#     -9   -13       1.0305339431E-004
#     -9   -12       1.2438647981E-004
#     -9   -11       9.4456021818E-005
#     -9   -10       4.4234325421E-005
#     -9    -9       5.4093997962E-005
#     -9    -8       1.0513667086E-004
#     -9    -7       1.4766899420E-004
#     -9    -6       9.8719711948E-005
#     -9    -5       2.8512209373E-005
#     -9    -4       1.0792983442E-005
#     -9    -3       8.5948106194E-005
#     -9    -2       2.1603387021E-004
#     -9    -1       4.1574750081E-004
#     -9     0       3.8096895523E-004
#     -9     1       3.3133429307E-004
#     -9     2       2.7585885236E-004
#     -9     3       1.5117950463E-004
#     -9     4       1.7161490485E-004
#     -9     5       1.3497204280E-004
#     -9     6       5.2472802277E-005
#     -9     7       1.0676528992E-004
#     -9     8       1.1297180932E-004
#     -9     9       7.9541814409E-005
#     -9    10       4.9310459481E-005
#     -9    11       2.0868325938E-004
#     -9    12       2.1813783351E-005
#     -9    13       1.5296000152E-005
#     -9    14       4.9129583595E-005
#     -9    15       1.6356978898E-004
#     -9    16       5.7386250177E-005
#     -9    17       3.1032052403E-004
#     -9    18       2.5186893808E-004
#     -9    19       1.7025357694E-006
#     -8   -27       6.0937474088E-005
#     -8   -26       5.4591583575E-005
#     -8   -25       6.3676411685E-005
#     -8   -24       4.7885636280E-005
#     -8   -23       3.6860987264E-005
#     -8   -22       5.1597764558E-005
#     -8   -21       4.9004186512E-005
#     -8   -20       1.4438825892E-005
#     -8   -19       5.4484031666E-006
#     -8   -18       7.4808331966E-006
#     -8   -17       4.7337779433E-006
#     -8   -16       2.5271730825E-005
#     -8   -15       4.1637399473E-005
#     -8   -14       7.5018150141E-005
#     -8   -13       9.8491475611E-005
#     -8   -12       7.7630540609E-005
#     -8   -11       4.4353017798E-005
#     -8   -10       3.6519692086E-005
#     -8    -9       6.1301382436E-005
#     -8    -8       7.4333494463E-005
#     -8    -7       5.5506358101E-005
#     -8    -6       3.2891604691E-005
#     -8    -5       5.6487448618E-005
#     -8    -4       1.5792369911E-004
#     -8    -3       2.8339122859E-004
#     -8    -2       3.5888525299E-004
#     -8    -1       3.3133404946E-004
#     -8     0       2.4225829636E-004
#     -8     1       1.3305875844E-004
#     -8     2       7.0569792640E-005
#     -8     3       3.8204933134E-005
#     -8     4       2.0077877259E-005
#     -8     5       2.0916896109E-005
#     -8     6       3.8898428696E-005
#     -8     7       5.7837808823E-005
#     -8     8       3.0218096718E-005
#     -8     9       2.7596597868E-005
#     -8    10       7.1678806753E-005
#     -8    11       8.2328270659E-005
#     -8    12       1.3929264211E-004
#     -8    13       1.4934397211E-005
#     -8    14       2.8394013396E-005
#     -8    15       7.7206465738E-005
#     -8    16       2.4404138193E-004
#     -8    17       3.3045354478E-004
#     -8    18       1.1468485058E-004
#     -7   -27       1.8565276112E-005
#     -7   -26       4.1911204664E-005
#     -7   -25       5.2836706317E-005
#     -7   -24       5.3197416007E-005
#     -7   -23       1.1510203101E-004
#     -7   -22       4.5826006423E-005
#     -7   -21       2.7514089992E-005
#     -7   -20       1.3826075038E-005
#     -7   -19       1.8763258725E-005
#     -7   -18       1.1159450557E-005
#     -7   -17       9.8790610429E-006
#     -7   -16       2.9189170928E-005
#     -7   -15       5.7813473576E-005
#     -7   -14       9.9795304816E-005
#     -7   -13       7.7401192542E-005
#     -7   -12       5.1132582313E-005
#     -7   -11       1.3859421992E-005
#     -7   -10       1.9665377697E-005
#     -7    -9       3.3551884314E-005
#     -7    -8       2.1143950639E-005
#     -7    -7       1.1634049143E-005
#     -7    -6       9.9263675228E-005
#     -7    -5       2.3665388597E-004
#     -7    -4       3.5948939364E-004
#     -7    -3       3.0528300533E-004
#     -7    -2       2.7585511078E-004
#     -7    -1       1.3306608590E-004
#     -7     0       7.2056951503E-005
#     -7     1       2.1845577608E-005
#     -7     2       1.2111530335E-005
#     -7     3       5.0974666775E-006
#     -7     4       6.4910717303E-005
#     -7     5       1.1315304413E-004
#     -7     6       1.3898132284E-004
#     -7     7       9.3420927096E-005
#     -7     8       2.6092255071E-005
#     -7     9       2.3770115423E-005
#     -7    10       1.3071133846E-004
#     -7    11       2.2489442939E-004
#     -7    12       1.6817709287E-004
#     -7    13       6.5397484020E-007
#     -7    14       5.3451020693E-005
#     -7    15       1.4481709312E-004
#     -7    16       2.5444246332E-004
#     -7    17       5.4380810067E-005
#     -6   -27       2.2858229852E-005
#     -6   -26       4.9282938169E-005
#     -6   -25       4.7283460778E-005
#     -6   -24       8.7966942133E-005
#     -6   -23       8.2471594628E-005
#     -6   -22       6.2594250232E-005
#     -6   -21       3.5168480221E-005
#     -6   -20       2.2128515806E-005
#     -6   -19       2.3342369902E-005
#     -6   -18       1.5065322316E-005
#     -6   -17       1.7786440706E-005
#     -6   -16       4.2841458279E-005
#     -6   -15       6.7422380708E-005
#     -6   -14       8.7884155537E-005
#     -6   -13       4.4678557236E-005
#     -6   -12       1.1887345802E-005
#     -6   -11       1.4787444694E-006
#     -6   -10       3.3620330079E-006
#     -6    -9       8.2842769629E-008
#     -6    -8       1.2161170395E-005
#     -6    -7       8.9688239143E-005
#     -6    -6       2.7767420968E-004
#     -6    -5       3.7830370785E-004
#     -6    -4       3.2126820127E-004
#     -6    -3       1.5115696437E-004
#     -6    -2       7.0569051195E-005
#     -6    -1       2.1848689238E-005
#     -6     0       1.0756546793E-005
