 Diffraction intensities for potential:ga5x5_09D10010.in                       
#    -28    13       1.7780739361E-005
#    -28    14       1.7094553088E-005
#    -28    15       5.1378546174E-005
#    -27     7       2.2825566677E-005
#    -27     8       3.6131625364E-005
#    -27     9       3.7346208167E-005
#    -27    10       1.1772487872E-004
#    -27    11       1.0567491678E-004
#    -27    12       6.3913904644E-005
#    -27    13       8.5963060126E-005
#    -27    14       1.0943951936E-004
#    -27    15       1.5940891885E-005
#    -27    16       6.6851175540E-006
#    -27    17       8.6152656983E-005
#    -27    18       1.6567218624E-005
#    -27    19       1.8594113685E-005
#    -27    20       5.7984685952E-005
#    -26     4       4.7034541636E-006
#    -26     5       5.0569439152E-005
#    -26     6       2.0006359675E-005
#    -26     7       9.6765097366E-005
#    -26     8       5.0072427791E-005
#    -26     9       1.3328814469E-004
#    -26    10       4.7889536249E-005
#    -26    11       5.0029727967E-005
#    -26    12       9.5948673973E-005
#    -26    13       1.3637353237E-004
#    -26    14       2.4160535842E-005
#    -26    15       4.6356624864E-005
#    -26    16       3.0915296302E-004
#    -26    17       1.8085873761E-005
#    -26    18       7.8838617920E-005
#    -26    19       1.6529263073E-005
#    -26    20       9.5190216548E-005
#    -26    21       5.7289589742E-006
#    -26    22       1.2657725021E-004
#    -25     2       7.3787866751E-006
#    -25     3       4.1102897914E-005
#    -25     4       5.7288743186E-005
#    -25     5       3.2845732603E-004
#    -25     6       6.8051706068E-005
#    -25     7       3.1744299891E-006
#    -25     8       4.9211072382E-005
#    -25     9       8.1272324095E-005
#    -25    10       8.9670706786E-004
#    -25    11       1.1363137334E-005
#    -25    12       6.7589102495E-005
#    -25    13       5.8212459312E-005
#    -25    14       6.7170271591E-005
#    -25    15       3.1785368637E-004
#    -25    16       2.1116853202E-005
#    -25    17       8.6298493922E-005
#    -25    18       3.0522868624E-004
#    -25    19       6.2492888159E-005
#    -25    20       2.4267998657E-004
#    -25    21       1.6319697797E-004
#    -25    22       2.4072854141E-005
#    -25    23       1.3696623056E-004
#    -24     0       1.8702935056E-005
#    -24     1       2.9681781763E-004
#    -24     2       4.3518145346E-005
#    -24     3       2.1046008215E-004
#    -24     4       1.2506924143E-004
#    -24     5       4.8378094586E-005
#    -24     6       6.5788006671E-005
#    -24     7       9.7054810041E-005
#    -24     8       4.7692910560E-006
#    -24     9       1.9984334298E-006
#    -24    10       6.7520938370E-005
#    -24    11       1.2328530896E-004
#    -24    12       4.2648973209E-005
#    -24    13       6.6775278350E-005
#    -24    14       2.0659460888E-004
#    -24    15       4.8520646528E-005
#    -24    16       1.4301482448E-006
#    -24    17       8.6597196978E-005
#    -24    18       3.4078222288E-006
#    -24    19       1.0929889055E-004
#    -24    20       1.3667808623E-004
#    -24    21       1.0375506290E-005
#    -24    22       9.1258632305E-005
#    -24    23       2.1394571509E-004
#    -24    24       1.2204632716E-005
#    -23    -2       2.0454258467E-005
#    -23    -1       2.0866634843E-004
#    -23     0       4.6180274007E-005
#    -23     1       9.3886709287E-006
#    -23     2       1.1745370677E-004
#    -23     3       2.2298851502E-004
#    -23     4       4.8030031611E-005
#    -23     5       1.5805864477E-004
#    -23     6       9.1587102962E-005
#    -23     7       2.7507111580E-004
#    -23     8       6.2117862555E-005
#    -23     9       2.0295694808E-006
#    -23    10       1.6682765105E-004
#    -23    11       2.9543783693E-006
#    -23    12       1.7175252119E-004
#    -23    13       8.4623260127E-005
#    -23    14       2.2400275641E-004
#    -23    15       1.6336330210E-004
#    -23    16       1.2515713816E-004
#    -23    17       2.1054383329E-005
#    -23    18       1.2283362219E-004
#    -23    19       2.0342461996E-004
#    -23    20       4.6247593809E-005
#    -23    21       3.5239196901E-005
#    -23    22       1.1392416645E-004
#    -23    23       1.3992211902E-005
#    -23    24       1.8597953789E-004
#    -23    25       5.6755963721E-005
#    -22    -4       1.6035432939E-004
#    -22    -3       7.0758708461E-006
#    -22    -2       2.4425345447E-004
#    -22    -1       2.3148702701E-005
#    -22     0       1.8507145790E-004
#    -22     1       7.8031242425E-005
#    -22     2       1.0388887273E-004
#    -22     3       5.2940986280E-005
#    -22     4       1.6260181444E-004
#    -22     5       2.2614384752E-005
#    -22     6       7.0230209740E-005
#    -22     7       5.9127039386E-006
#    -22     8       4.9928359918E-005
#    -22     9       2.4398761705E-004
#    -22    10       5.3706128027E-006
#    -22    11       1.8678429981E-005
#    -22    12       2.5790169466E-005
#    -22    13       1.5519266670E-005
#    -22    14       3.4663494854E-004
#    -22    15       1.0225933146E-004
#    -22    16       8.1809138861E-005
#    -22    17       7.1087261458E-005
#    -22    18       2.9226719797E-004
#    -22    19       1.2273281509E-005
#    -22    20       3.2678934698E-004
#    -22    21       1.1511902837E-004
#    -22    22       2.9140823228E-005
#    -22    23       3.6338390067E-005
#    -22    24       1.9745036809E-004
#    -22    25       1.2795095004E-004
#    -22    26       3.0604548226E-005
#    -21    -5       1.4173880616E-008
#    -21    -4       5.7533199933E-005
#    -21    -3       1.0416406263E-005
#    -21    -2       4.7460244277E-004
#    -21    -1       3.7924103194E-005
#    -21     0       2.7040371321E-004
#    -21     1       3.3885745770E-005
#    -21     2       1.2446664934E-004
#    -21     3       1.0529515010E-004
#    -21     4       3.7087405146E-004
#    -21     5       6.8527129652E-005
#    -21     6       2.0588442821E-006
#    -21     7       1.6237657142E-004
#    -21     8       2.0339363045E-004
#    -21     9       4.0902337334E-006
#    -21    10       1.4752317780E-004
#    -21    11       2.2181930080E-004
#    -21    12       2.8483871760E-005
#    -21    13       4.9373575326E-005
#    -21    14       2.0459576706E-004
#    -21    15       1.5632012619E-005
#    -21    16       2.0676608633E-004
#    -21    17       4.2650487637E-005
#    -21    18       1.6263638522E-007
#    -21    19       1.3430372719E-004
#    -21    20       1.3394224993E-004
#    -21    21       1.1417332374E-005
#    -21    22       3.4111804006E-004
#    -21    23       4.3214302201E-005
#    -21    24       5.1992550913E-005
#    -21    25       1.7694801303E-004
#    -21    26       6.5009365802E-005
#    -20    -7       8.9702378264E-005
#    -20    -6       1.8832127958E-004
#    -20    -5       2.9289121997E-004
#    -20    -4       4.9255412363E-004
#    -20    -3       6.9790849765E-005
#    -20    -2       3.0442471277E-005
#    -20    -1       4.5499514290E-005
#    -20     0       3.0244496233E-003
#    -20     1       3.6565668397E-004
#    -20     2       8.8063749773E-006
#    -20     3       2.1419245550E-004
#    -20     4       4.4413209718E-004
#    -20     5       6.4441749825E-003
#    -20     6       6.8931314520E-005
#    -20     7       2.8909736243E-005
#    -20     8       3.2338119107E-005
#    -20     9       3.3806397051E-004
#    -20    10       4.8616792887E-003
#    -20    11       2.8266418038E-004
#    -20    12       1.3069621047E-004
#    -20    13       2.9190664355E-004
#    -20    14       6.7951920552E-006
#    -20    15       3.1832315289E-003
#    -20    16       7.6044605414E-005
#    -20    17       9.6737700614E-005
#    -20    18       7.8492900488E-005
#    -20    19       1.0185822584E-004
#    -20    20       1.5101687080E-003
#    -20    21       3.2605786612E-005
#    -20    22       7.2766022324E-005
#    -20    23       9.0770583252E-005
#    -20    24       2.4832000267E-004
#    -20    25       2.2748021242E-004
#    -20    26       2.9464795803E-005
#    -20    27       9.9813493644E-005
#    -19    -8       4.0606875286E-005
#    -19    -7       3.3066681760E-004
#    -19    -6       1.2520564974E-005
#    -19    -5       2.2508216932E-004
#    -19    -4       2.8005926111E-004
#    -19    -3       1.4360402452E-004
#    -19    -2       2.5538084571E-004
#    -19    -1       7.8428456979E-005
#    -19     0       1.7643197116E-004
#    -19     1       5.7317019495E-004
#    -19     2       3.1929882760E-004
#    -19     3       3.4630463577E-004
#    -19     4       1.0558146074E-005
#    -19     5       1.9583449676E-004
#    -19     6       2.0313684515E-004
#    -19     7       3.3402789725E-004
#    -19     8       8.7790626610E-005
#    -19     9       2.7607048555E-005
#    -19    10       4.2183355606E-005
#    -19    11       9.2620905763E-005
#    -19    12       4.1486936915E-004
#    -19    13       2.3169836153E-004
#    -19    14       5.5343962191E-005
#    -19    15       5.2715022112E-005
#    -19    16       1.3589898165E-004
#    -19    17       8.8868512260E-004
#    -19    18       1.0579119351E-004
#    -19    19       6.3170068709E-006
#    -19    20       2.3959844058E-004
#    -19    21       3.1698985411E-005
#    -19    22       4.7863653345E-005
#    -19    23       5.6039773378E-005
#    -19    24       4.9565440672E-006
#    -19    25       1.7962817188E-004
#    -19    26       9.2120656915E-005
