 Diffraction intensities for potential:ga5x5_25D10005.in                       
#    -28    13       1.5728876885E-005
#    -28    14       8.6296588503E-005
#    -28    15       2.4116809480E-005
#    -27     7       1.0996902248E-004
#    -27     8       7.9438855864E-006
#    -27     9       6.3788232035E-006
#    -27    10       2.2980480085E-004
#    -27    11       2.4373807370E-004
#    -27    12       5.7226138870E-005
#    -27    13       1.3864884601E-005
#    -27    14       8.2198328851E-005
#    -27    15       9.5823513743E-006
#    -27    16       1.2734449433E-004
#    -27    17       1.3303015626E-004
#    -27    18       3.3010796505E-005
#    -27    19       2.1916200121E-005
#    -27    20       1.7422280936E-004
#    -26     4       2.0455175950E-004
#    -26     5       1.3491032351E-004
#    -26     6       9.2805973625E-005
#    -26     7       2.9559911961E-004
#    -26     8       4.7554190156E-004
#    -26     9       1.3578589467E-004
#    -26    10       9.7053706691E-005
#    -26    11       1.2823087306E-004
#    -26    12       6.4861745300E-005
#    -26    13       3.4424740000E-004
#    -26    14       1.7039536391E-004
#    -26    15       9.6693877325E-005
#    -26    16       6.1513050756E-006
#    -26    17       1.1468673816E-004
#    -26    18       1.3872880012E-004
#    -26    19       3.2395472478E-005
#    -26    20       4.0721080650E-005
#    -26    21       6.4345802003E-005
#    -26    22       8.0918482757E-005
#    -25     2       4.0951058381E-004
#    -25     3       2.7879407600E-005
#    -25     4       5.8735494501E-005
#    -25     5       7.3718768866E-004
#    -25     6       1.1758272813E-005
#    -25     7       2.7330556333E-004
#    -25     8       2.6382694896E-005
#    -25     9       1.7744154826E-004
#    -25    10       9.4942103665E-004
#    -25    11       1.3993321346E-004
#    -25    12       5.6664600669E-005
#    -25    13       1.8333018276E-005
#    -25    14       2.0659664348E-004
#    -25    15       4.6380175278E-004
#    -25    16       8.3594444802E-005
#    -25    17       1.8123129793E-005
#    -25    18       3.3947092698E-005
#    -25    19       1.6724377445E-004
#    -25    20       5.7550571366E-004
#    -25    21       2.0326426106E-004
#    -25    22       4.5752260888E-006
#    -25    23       1.4646055244E-005
#    -24     0       1.7123451053E-004
#    -24     1       4.5950143469E-004
#    -24     2       1.4009927558E-004
#    -24     3       1.5906141521E-005
#    -24     4       1.1645059553E-006
#    -24     5       1.0077466227E-005
#    -24     6       4.1312877293E-004
#    -24     7       3.1727459441E-004
#    -24     8       2.2837249440E-004
#    -24     9       2.5870816383E-005
#    -24    10       2.9375618152E-005
#    -24    11       4.5782573180E-004
#    -24    12       4.3185425357E-004
#    -24    13       2.4818178471E-004
#    -24    14       1.4570805446E-005
#    -24    15       1.1948739302E-003
#    -24    16       2.2099716901E-005
#    -24    17       6.0914095680E-005
#    -24    18       1.0225124410E-004
#    -24    19       2.0653529511E-004
#    -24    20       3.0602063873E-004
#    -24    21       8.4240328062E-005
#    -24    22       2.8408718819E-005
#    -24    23       1.2775883226E-004
#    -24    24       2.4558010859E-004
#    -23    -2       1.2419417829E-004
#    -23    -1       1.5214877680E-004
#    -23     0       5.0697113997E-005
#    -23     1       2.1644231885E-004
#    -23     2       1.3000888533E-004
#    -23     3       9.0413493034E-006
#    -23     4       6.3421809405E-004
#    -23     5       2.8850549975E-004
#    -23     6       3.6143970686E-004
#    -23     7       1.8015001774E-004
#    -23     8       6.8240534663E-005
#    -23     9       1.3296371107E-005
#    -23    10       6.2348186850E-004
#    -23    11       2.1164540546E-004
#    -23    12       1.4368728909E-003
#    -23    13       2.2948217199E-004
#    -23    14       3.2071531805E-004
#    -23    15       6.3363344485E-005
#    -23    16       4.9894991088E-004
#    -23    17       7.4166124773E-004
#    -23    18       1.5682986341E-006
