 Diffraction intensities for potential:_6x6_02D10008.in                        
#    -54    14       2.2560589927E-005
#    -54    15       2.3080284352E-005
#    -54    16       1.6647214746E-005
#    -54    17       2.5705002821E-006
#    -54    18       2.5479457597E-005
#    -54    19       1.5851536408E-005
#    -54    20       1.8958802049E-005
#    -53     9       1.1839798391E-015
#    -53    10       8.1168712169E-016
#    -53    11       3.6628993790E-015
#    -53    12       1.0263485819E-015
#    -53    13       9.5967635681E-016
#    -53    14       1.6274793386E-016
#    -53    15       6.5244799110E-016
#    -53    16       1.8163175184E-016
#    -53    17       3.2490985029E-016
#    -53    18       3.8518718965E-016
#    -53    19       4.7262608476E-017
#    -53    20       3.0691427875E-016
#    -53    21       3.1165650619E-016
#    -53    22       2.4044160750E-016
#    -53    23       6.3585425487E-016
#    -53    24       2.3166366516E-015
#    -52     6       3.8813392858E-006
#    -52     7       1.2464159461E-005
#    -52     8       1.1252217702E-005
#    -52     9       2.2399389397E-005
#    -52    10       1.8219325375E-005
#    -52    11       1.6954502810E-005
#    -52    12       2.8937739424E-005
#    -52    13       3.2167707075E-005
#    -52    14       3.0505605000E-005
#    -52    15       3.0788911582E-005
#    -52    16       2.8166120819E-005
#    -52    17       4.3719728914E-005
#    -52    18       3.3061121728E-005
#    -52    19       4.3987566683E-005
#    -52    20       2.8156122155E-005
#    -52    21       5.8272076241E-005
#    -52    22       4.7512862998E-005
#    -52    23       7.9594638614E-006
#    -52    24       2.5251808542E-005
#    -52    25       5.8740919153E-006
#    -52    26       2.2978059613E-005
#    -51     3       7.2362386025E-016
#    -51     4       6.5402791761E-017
#    -51     5       9.6805227823E-016
#    -51     6       3.1967862892E-016
#    -51     7       7.7745141095E-016
#    -51     8       1.0576364314E-016
#    -51     9       1.6203598835E-015
#    -51    10       8.1087056129E-016
#    -51    11       1.0154250599E-015
#    -51    12       7.8761799890E-016
#    -51    13       6.8403833862E-016
#    -51    14       2.7887187336E-016
#    -51    15       4.5923958298E-016
#    -51    16       4.6962057325E-016
#    -51    17       3.3269424210E-016
#    -51    18       5.1734081469E-016
#    -51    19       2.6112083646E-016
#    -51    20       2.0533067796E-015
#    -51    21       4.5477690390E-016
#    -51    22       7.1558089161E-016
#    -51    23       6.9923134937E-016
#    -51    24       2.1807496309E-016
#    -51    25       8.1565653377E-016
#    -51    26       4.8955491057E-015
#    -51    27       6.6283324061E-016
#    -50     1       3.2924470572E-006
#    -50     2       1.2230140024E-005
#    -50     3       2.0085406955E-005
#    -50     4       8.4430715388E-006
#    -50     5       1.3103383760E-005
#    -50     6       3.0286250465E-005
#    -50     7       2.5885842985E-005
#    -50     8       2.9991776473E-005
#    -50     9       3.7569531112E-005
#    -50    10       2.9322849626E-005
#    -50    11       3.0228403897E-005
#    -50    12       5.9403339434E-005
#    -50    13       5.0984251650E-005
#    -50    14       5.0536739569E-005
#    -50    15       5.7329501559E-005
#    -50    16       6.4625336167E-005
#    -50    17       6.9513181609E-005
#    -50    18       4.4645611334E-005
#    -50    19       5.0855405682E-005
#    -50    20       5.4524026927E-005
#    -50    21       5.6718572334E-005
#    -50    22       7.4625635170E-005
#    -50    23       5.2863832158E-005
#    -50    24       4.1327846906E-005
#    -50    25       1.9067669966E-005
#    -50    26       4.3122201524E-005
#    -50    27       3.1093478789E-005
#    -50    28       2.2159891062E-005
#    -49    -1       2.0798367966E-014
#    -49     0       2.1000718703E-014
#    -49     1       2.3378841422E-015
#    -49     2       2.0945829191E-015
#    -49     3       3.2657394050E-015
#    -49     4       2.9055627021E-015
#    -49     5       8.8102480466E-015
#    -49     6       2.5163702131E-015
#    -49     7       1.0154618021E-016
#    -49     8       7.0825588727E-017
#    -49     9       3.0441409515E-015
#    -49    10       2.8226764337E-015
#    -49    11       2.7128739246E-015
#    -49    12       9.7943602054E-016
#    -49    13       1.3413747352E-015
#    -49    14       1.0126632403E-015
#    -49    15       9.3335912707E-017
#    -49    16       9.0058671713E-017
#    -49    17       4.3139590404E-016
#    -49    18       4.2522134033E-016
#    -49    19       3.5733766501E-016
#    -49    20       2.2888403444E-016
