 Diffraction intensities for potential:_6x6_05D10018.in                        
#    -54    14       1.1261953016E-005
#    -54    15       1.6368523656E-006
#    -54    16       2.5599527288E-005
#    -54    17       1.3441983771E-006
#    -54    18       3.4204261560E-005
#    -54    19       3.0900908005E-006
#    -54    20       1.5401420190E-005
#    -53     9       7.4958628503E-007
#    -53    10       9.2538808858E-007
#    -53    11       8.1526492317E-007
#    -53    12       1.0881371898E-006
#    -53    13       6.9389065870E-007
#    -53    14       1.0138248816E-006
#    -53    15       4.9766197280E-007
#    -53    16       1.2720605504E-006
#    -53    17       9.8834132894E-007
#    -53    18       1.1195468427E-006
#    -53    19       2.2253426876E-006
#    -53    20       1.3708093016E-006
#    -53    21       5.5684107102E-007
#    -53    22       4.3549057088E-007
#    -53    23       8.9613425061E-007
#    -53    24       4.6593721133E-007
#    -52     6       1.7699096953E-007
#    -52     7       2.7885689583E-006
#    -52     8       1.0266118271E-006
#    -52     9       4.8669928205E-006
#    -52    10       5.7712492826E-006
#    -52    11       1.0412968268E-006
#    -52    12       1.2354855217E-006
#    -52    13       1.3674260251E-005
#    -52    14       4.9594556228E-006
#    -52    15       1.7773191347E-005
#    -52    16       1.4482836332E-005
#    -52    17       4.5007209794E-006
#    -52    18       2.6012266779E-006
#    -52    19       1.6271519302E-005
#    -52    20       8.0496261338E-006
#    -52    21       2.5161433844E-005
#    -52    22       1.0265052063E-005
#    -52    23       3.0227775994E-006
#    -52    24       2.2205131715E-006
#    -52    25       2.9556426233E-006
#    -52    26       1.0714058361E-006
#    -51     3       1.8915468942E-007
#    -51     4       3.2037606966E-007
#    -51     5       3.0440054077E-007
#    -51     6       6.7338086839E-007
#    -51     7       8.7849613961E-007
#    -51     8       5.8023314467E-007
#    -51     9       5.8167623839E-007
#    -51    10       1.2490181405E-006
#    -51    11       1.3466378796E-006
#    -51    12       2.2327605482E-006
#    -51    13       2.1474011584E-006
#    -51    14       3.4492024446E-006
#    -51    15       2.5744419221E-006
#    -51    16       2.3391416207E-006
#    -51    17       2.2790072384E-006
#    -51    18       2.5823718611E-006
#    -51    19       2.8175273419E-006
#    -51    20       2.8547947098E-006
#    -51    21       2.5756194172E-006
#    -51    22       1.5172201256E-006
#    -51    23       8.5113846771E-007
#    -51    24       5.9558732704E-007
#    -51    25       5.3965824512E-007
#    -51    26       9.4366661257E-008
#    -51    27       2.7220302381E-007
#    -50     1       1.2684354407E-006
#    -50     2       5.8035254870E-008
#    -50     3       5.7761832345E-007
#    -50     4       6.3719901983E-007
#    -50     5       6.1326771440E-006
#    -50     6       4.6055164964E-007
#    -50     7       9.3792942492E-007
#    -50     8       1.5692694439E-006
#    -50     9       1.4664359317E-006
#    -50    10       6.4011324966E-006
#    -50    11       2.5118936010E-005
#    -50    12       3.3366334499E-007
#    -50    13       1.1720818199E-005
#    -50    14       9.4696505335E-006
#    -50    15       1.4312545527E-005
#    -50    16       1.6978818020E-005
#    -50    17       3.9921638407E-005
#    -50    18       3.5438859323E-006
#    -50    19       1.9948633225E-005
#    -50    20       6.6075016002E-006
#    -50    21       1.1106155215E-005
#    -50    22       7.5507093635E-006
#    -50    23       1.1105471705E-005
#    -50    24       1.8848229724E-007
#    -50    25       7.1879429099E-006
#    -50    26       2.0061951358E-006
#    -50    27       6.2127371719E-006
#    -50    28       5.8358604131E-006
#    -49    -1       2.1426478569E-007
#    -49     0       1.1259448963E-007
#    -49     1       9.1312232716E-008
#    -49     2       1.4180721846E-007
#    -49     3       1.3017993573E-007
#    -49     4       3.6247672229E-007
#    -49     5       5.1515529259E-007
#    -49     6       6.4542912545E-007
#    -49     7       4.0336581162E-007
#    -49     8       8.5682857073E-007
#    -49     9       7.4155523625E-007
#    -49    10       1.6647460174E-006
#    -49    11       2.5965757032E-006
#    -49    12       3.4763550456E-006
#    -49    13       2.2097600564E-006
#    -49    14       1.9825512437E-006
#    -49    15       3.1237213448E-006
#    -49    16       1.7916082555E-006
#    -49    17       3.2092229612E-006
#    -49    18       4.0680184209E-006
#    -49    19       2.3061393227E-006
#    -49    20       4.1801199596E-007
#    -49    21       1.3740655970E-006
#    -49    22       2.3435618951E-007
#    -49    23       7.6291608964E-007
#    -49    24       5.0476642282E-007
#    -49    25       3.8660505738E-007
#    -49    26       6.3942838919E-008
#    -49    27       2.6286734578E-007
#    -49    28       4.9647030637E-007
#    -49    29       3.1035666694E-008
