 Diffraction intensities for potential:_6x6_07D10027.in                        
#    -54    14       1.2055793307E-008
#    -54    15       1.8538882003E-006
#    -54    16       1.0267124305E-006
#    -54    17       1.3286329375E-007
#    -54    18       3.1217753567E-006
#    -54    19       9.1445152865E-007
#    -54    20       5.0921712629E-008
#    -53     9       2.2053016152E-008
#    -53    10       3.1831460575E-008
#    -53    11       3.3550243081E-008
#    -53    12       7.9667986259E-008
#    -53    13       4.6498111737E-008
#    -53    14       4.6416912900E-008
#    -53    15       1.2122154303E-007
#    -53    16       9.5824851504E-008
#    -53    17       1.8806633176E-007
#    -53    18       2.0511695772E-007
#    -53    19       2.5276893259E-007
#    -53    20       2.2581638817E-007
#    -53    21       3.3794990066E-007
#    -53    22       1.3078362764E-007
#    -53    23       1.3601003995E-007
#    -53    24       8.3905934807E-008
#    -52     6       3.0494411769E-008
#    -52     7       1.6915715625E-007
#    -52     8       5.9219133122E-008
#    -52     9       3.8499477557E-008
#    -52    10       1.1581188398E-007
#    -52    11       9.6962912223E-008
#    -52    12       1.4477503733E-007
#    -52    13       2.0400128833E-007
#    -52    14       2.0111236520E-007
#    -52    15       2.0958772296E-007
#    -52    16       5.2348623600E-007
#    -52    17       3.9945169103E-007
#    -52    18       2.6316253172E-007
#    -52    19       4.5359455918E-007
#    -52    20       3.4214705855E-007
#    -52    21       5.0369654440E-007
#    -52    22       1.7488867091E-007
#    -52    23       2.2306483638E-007
#    -52    24       3.4489580674E-008
#    -52    25       2.8131530016E-007
#    -52    26       8.7479788602E-007
#    -51     3       8.0887624342E-008
#    -51     4       2.1331121634E-009
#    -51     5       1.4241266608E-007
#    -51     6       6.2339297159E-007
#    -51     7       1.2911301339E-007
#    -51     8       3.6700206042E-007
#    -51     9       7.5762998131E-007
#    -51    10       3.1406521230E-008
#    -51    11       4.7003126677E-007
#    -51    12       1.8041628036E-006
#    -51    13       2.9228619305E-007
#    -51    14       1.2244058552E-006
#    -51    15       3.2508455626E-006
#    -51    16       6.3729792414E-007
#    -51    17       1.3949808436E-006
#    -51    18       2.6944816577E-006
#    -51    19       4.4620580594E-007
#    -51    20       1.0916676629E-006
#    -51    21       2.3856894772E-006
#    -51    22       2.5009361635E-007
#    -51    23       5.8919287863E-007
#    -51    24       1.2923800886E-006
#    -51    25       2.8326435788E-007
#    -51    26       5.5261583290E-007
#    -51    27       3.5235025260E-007
#    -50     1       2.7474941303E-008
#    -50     2       5.4879928447E-009
#    -50     3       2.1706137550E-008
#    -50     4       2.1422623012E-007
#    -50     5       3.9317110286E-007
#    -50     6       2.0953807073E-008
#    -50     7       4.4295821614E-007
#    -50     8       5.9266259603E-007
#    -50     9       5.1091976796E-009
#    -50    10       6.9706293217E-007
#    -50    11       9.7485849302E-007
#    -50    12       2.0181241152E-008
#    -50    13       1.8365436055E-006
#    -50    14       1.4970932848E-006
#    -50    15       9.1364746659E-008
#    -50    16       1.6916540801E-006
#    -50    17       9.8856652911E-007
#    -50    18       8.5840602053E-008
#    -50    19       1.5802744226E-006
#    -50    20       1.0692042008E-006
#    -50    21       6.9384813158E-009
#    -50    22       4.5854545296E-007
#    -50    23       3.4382753264E-007
#    -50    24       6.4914458342E-008
#    -50    25       1.8243673036E-007
#    -50    26       3.5731241480E-007
#    -50    27       8.9968628509E-008
#    -50    28       3.1252671398E-007
#    -49    -1       9.1782214813E-009
#    -49     0       2.8704064507E-008
#    -49     1       8.3466943548E-008
#    -49     2       1.2535673099E-008
#    -49     3       1.0009688083E-008
#    -49     4       2.9331530295E-008
#    -49     5       1.4746628413E-008
#    -49     6       9.2165228384E-009
#    -49     7       1.8878823455E-009
#    -49     8       1.3198691636E-009
#    -49     9       3.1596457671E-008
#    -49    10       3.1856879715E-008
#    -49    11       3.9222414621E-009
#    -49    12       1.2370185320E-008
#    -49    13       3.4504258387E-008
#    -49    14       9.4224946561E-009
#    -49    15       2.0301363268E-008
#    -49    16       5.7379093109E-008
#    -49    17       3.4907004292E-008
#    -49    18       1.8129812765E-008
#    -49    19       2.4074279482E-008
#    -49    20       4.8642248777E-008
#    -49    21       1.5399298574E-008
#    -49    22       2.6226083230E-008
#    -49    23       7.5489724129E-008
#    -49    24       5.9911713028E-008
#    -49    25       7.7419761383E-009
#    -49    26       2.1807501204E-008
#    -49    27       3.7699243809E-008
#    -49    28       8.1251319809E-008
#    -49    29       8.0728005000E-008
#    -48    -3       4.9311172742E-007
#    -48    -2       1.2054021058E-008
#    -48    -1       1.3770983246E-008
#    -48     0       2.5715296229E-006
#    -48     1       5.5690374491E-008
#    -48     2       1.2559324897E-008
#    -48     3       1.6207839743E-007
#    -48     4       3.3673699803E-009
#    -48     5       1.2021340205E-007
#    -48     6       1.2416995528E-005
#    -48     7       6.7170033899E-007
#    -48     8       1.9595612732E-007
#    -48     9       8.7071272077E-007
#    -48    10       1.6699263552E-007
#    -48    11       1.2153916114E-007
#    -48    12       2.2889972135E-005
#    -48    13       2.1103377019E-006
#    -48    14       4.2965691507E-007
#    -48    15       1.1789945890E-005
#    -48    16       2.9927444896E-007
#    -48    17       9.5114355924E-007
#    -48    18       2.3892394552E-005
#    -48    19       5.7954947193E-006
#    -48    20       5.8764306038E-007
#    -48    21       1.2781971578E-005
#    -48    22       1.8362710926E-006
#    -48    23       5.3282163101E-007
#    -48    24       9.6240835773E-006
#    -48    25       8.1119533970E-006
#    -48    26       2.0424531828E-007
#    -48    27       2.3525617333E-006
#    -48    28       2.4880504877E-006
#    -48    29       3.3805126662E-008
#    -48    30       1.2952760241E-006
#    -47    -4       2.0245972359E-008
#    -47    -3       7.2013749315E-009
#    -47    -2       1.9698268049E-008
#    -47    -1       3.6919042594E-009
#    -47     0       1.2384404584E-007
#    -47     1       6.3739563056E-008
#    -47     2       5.4993955223E-008
#    -47     3       1.5926397599E-007
#    -47     4       9.5143407348E-008
#    -47     5       2.1765132341E-007
#    -47     6       1.7235869112E-007
#    -47     7       2.4606939514E-007
#    -47     8       2.9677100466E-007
#    -47     9       5.3044342865E-007
#    -47    10       2.7335893806E-007
#    -47    11       4.7590567416E-007
#    -47    12       8.8835802353E-007
#    -47    13       5.1170170602E-007
#    -47    14       1.0540615520E-006
#    -47    15       1.1459264054E-006
#    -47    16       1.2122744238E-006
#    -47    17       1.1607270657E-006
#    -47    18       1.2133006019E-006
#    -47    19       7.5020061398E-007
#    -47    20       7.0828766523E-007
#    -47    21       6.6633539612E-007
#    -47    22       5.3390953059E-007
#    -47    23       2.7132384538E-007
#    -47    24       7.8844870588E-007
#    -47    25       3.7722908119E-007
#    -47    26       1.2206214636E-007
#    -47    27       9.4383436653E-008
#    -47    28       2.8406868827E-007
#    -47    29       1.7321993340E-007
#    -47    30       1.3038943042E-007
#    -47    31       4.0032150691E-007
#    -46    -6       1.2075843365E-008
#    -46    -5       2.4702029941E-008
#    -46    -4       3.1413420892E-008
#    -46    -3       8.5044339232E-009
#    -46    -2       1.3589162516E-007
#    -46    -1       1.4078374528E-007
#    -46     0       5.0533262519E-008
#    -46     1       1.7249984744E-007
#    -46     2       1.2732229057E-009
#    -46     3       1.7608751804E-008
#    -46     4       2.6546792198E-007
#    -46     5       3.0686560251E-007
#    -46     6       2.2782565049E-007
#    -46     7       1.1673648017E-006
#    -46     8       5.4464080460E-007
#    -46     9       5.9548683115E-007
#    -46    10       1.2960508176E-006
#    -46    11       1.2077131891E-006
#    -46    12       9.0293150687E-007
#    -46    13       2.9799464629E-006
#    -46    14       2.1993381562E-006
#    -46    15       1.8278264101E-006
#    -46    16       3.7426834611E-006
#    -46    17       2.5587038870E-006
#    -46    18       1.6393765994E-006
#    -46    19       2.3558919035E-006
#    -46    20       2.0827162723E-006
#    -46    21       1.0901838194E-006
#    -46    22       1.7146069087E-006
#    -46    23       9.5194362501E-007
#    -46    24       1.1518421620E-006
#    -46    25       1.4554473587E-006
#    -46    26       5.9143625746E-007
#    -46    27       2.2162429550E-007
#    -46    28       9.1992862203E-009
#    -46    29       7.6699684704E-007
#    -46    30       3.4074673588E-007
#    -46    31       9.4170799476E-008
#    -45    -7       3.9503538242E-008
#    -45    -6       2.9249999436E-007
#    -45    -5       2.0889436876E-007
#    -45    -4       3.2234856680E-008
#    -45    -3       2.4440257739E-007
#    -45    -2       2.6511101186E-007
#    -45    -1       1.8169267297E-007
#    -45     0       1.2434407641E-006
#    -45     1       3.1328670748E-007
#    -45     2       4.6914179801E-007
#    -45     3       4.0441297545E-007
#    -45     4       9.1999149591E-008
#    -45     5       1.4448070286E-006
#    -45     6       5.8552406811E-006
#    -45     7       1.4151428536E-006
#    -45     8       3.2988000889E-006
#    -45     9       9.8375173871E-006
#    -45    10       1.0546228689E-006
#    -45    11       5.4225769195E-006
#    -45    12       1.5760112980E-005
#    -45    13       3.1549075574E-006
#    -45    14       7.6479388308E-006
#    -45    15       1.9499669059E-005
#    -45    16       3.5527355491E-006
#    -45    17       8.3227704130E-006
#    -45    18       2.3857486568E-005
#    -45    19       3.0713806865E-006
#    -45    20       5.9621649938E-006
#    -45    21       1.1429325217E-005
#    -45    22       1.7172982996E-006
#    -45    23       5.3452656929E-006
#    -45    24       6.8192902517E-006
#    -45    25       1.9101568828E-006
#    -45    26       2.1062439567E-006
#    -45    27       5.3165974139E-006
#    -45    28       1.7206871609E-006
#    -45    29       8.8307492231E-007
#    -45    30       2.1621267754E-007
#    -45    31       6.2578381580E-007
#    -45    32       6.6613479574E-007
#    -44    -9       1.6736953825E-007
#    -44    -8       1.6262973508E-007
#    -44    -7       1.6195307580E-007
#    -44    -6       1.2174004667E-007
#    -44    -5       1.0578814348E-007
#    -44    -4       3.1723273081E-007
#    -44    -3       8.2744280972E-008
#    -44    -2       6.8294178991E-007
#    -44    -1       9.0842702644E-007
#    -44     0       1.9494797811E-007
#    -44     1       6.1233284151E-007
#    -44     2       1.3215470459E-006
#    -44     3       3.3471289857E-008
