 Diffraction intensities for potential:_6x6_05D10016.in                        
#    -54    14       1.2696124946E-006
#    -54    15       9.3848597261E-006
#    -54    16       2.5299309928E-006
#    -54    17       1.6463796457E-006
#    -54    18       3.7299447802E-005
#    -54    19       7.8942050273E-007
#    -54    20       3.9833283258E-007
#    -53     9       7.8716623583E-007
#    -53    10       2.8209897837E-006
#    -53    11       2.0831326696E-006
#    -53    12       3.1329325891E-006
#    -53    13       8.6304752743E-007
#    -53    14       1.3512051945E-005
#    -53    15       1.7861213832E-006
#    -53    16       6.1093496050E-006
#    -53    17       8.8588045546E-006
#    -53    18       5.9443866298E-006
#    -53    19       1.5160764942E-006
#    -53    20       1.2981801728E-005
#    -53    21       2.1456462130E-006
#    -53    22       4.3324522684E-006
#    -53    23       6.6031133279E-006
#    -53    24       1.0941632660E-006
#    -52     6       1.1128389483E-008
#    -52     7       1.1132354620E-006
#    -52     8       3.4177874975E-006
#    -52     9       3.7887477333E-006
#    -52    10       1.5113861558E-006
#    -52    11       3.8815059527E-007
#    -52    12       1.1386501424E-009
#    -52    13       2.9944610126E-006
#    -52    14       1.2599065593E-005
#    -52    15       4.3796938602E-006
#    -52    16       4.1394766256E-007
#    -52    17       2.3879155406E-006
#    -52    18       1.0014169862E-007
#    -52    19       2.7745659720E-006
#    -52    20       9.4843077152E-006
#    -52    21       4.2221689429E-006
#    -52    22       5.7555917925E-007
#    -52    23       1.8870911642E-006
#    -52    24       9.5105132808E-008
#    -52    25       4.2943635684E-007
#    -52    26       5.8811831347E-006
#    -51     3       5.8340799767E-008
#    -51     4       9.7273513970E-007
#    -51     5       1.3323314800E-006
#    -51     6       3.7908899782E-006
#    -51     7       5.9809487995E-007
#    -51     8       7.7463368267E-006
#    -51     9       1.3797378022E-007
#    -51    10       7.5939338525E-006
#    -51    11       6.5525213082E-006
#    -51    12       9.6855157890E-006
#    -51    13       3.8183881215E-006
#    -51    14       2.1320829422E-005
#    -51    15       1.4641649629E-006
#    -51    16       2.1364017497E-005
#    -51    17       1.3283047943E-005
#    -51    18       1.5791762324E-005
#    -51    19       3.0046657613E-006
#    -51    20       1.7420280065E-005
#    -51    21       1.3141203035E-006
#    -51    22       8.0294411685E-006
#    -51    23       4.6481220891E-006
#    -51    24       3.5335939098E-006
#    -51    25       2.5229565616E-006
#    -51    26       3.6790232575E-006
#    -51    27       4.3852461463E-007
#    -50     1       9.4249744704E-007
#    -50     2       3.0572140231E-008
#    -50     3       2.9818165383E-007
#    -50     4       2.4709462863E-006
#    -50     5       1.2116849102E-006
#    -50     6       1.3167455883E-006
#    -50     7       1.4022929854E-006
#    -50     8       1.8906234608E-007
#    -50     9       1.3947307529E-006
#    -50    10       1.7747782739E-005
#    -50    11       2.3774572579E-006
#    -50    12       2.7326950316E-006
#    -50    13       7.9028374958E-006
#    -50    14       2.8827368902E-006
#    -50    15       4.4087179215E-006
#    -50    16       3.6044295776E-005
#    -50    17       6.6261936439E-006
#    -50    18       9.8826617087E-006
#    -50    19       1.0148630555E-005
#    -50    20       2.9344041008E-006
#    -50    21       1.1554499486E-006
#    -50    22       1.6311340527E-005
#    -50    23       2.0744118642E-006
#    -50    24       1.7405408076E-006
#    -50    25       4.7151450496E-006
#    -50    26       2.2451811738E-006
#    -50    27       1.1374697708E-006
#    -50    28       9.4266959739E-006
#    -49    -1       2.9141742521E-007
#    -49     0       6.8836072091E-007
#    -49     1       1.7513129399E-008
#    -49     2       7.3686304379E-007
#    -49     3       5.3104567947E-007
#    -49     4       3.2832034799E-006
#    -49     5       5.6724520679E-008
#    -49     6       2.7749978726E-006
#    -49     7       1.4366429032E-006
#    -49     8       2.7268376557E-006
#    -49     9       1.9357931770E-006
#    -49    10       1.3248595420E-005
#    -49    11       8.8476876313E-007
#    -49    12       1.1456797971E-005
#    -49    13       9.9015656139E-006
#    -49    14       7.4356816697E-006
#    -49    15       5.8794901503E-006
#    -49    16       2.1530944376E-005
#    -49    17       2.3535853690E-006
#    -49    18       1.5177206392E-005
#    -49    19       1.3101988621E-005
#    -49    20       5.5270728072E-006
#    -49    21       2.0962568867E-006
#    -49    22       7.2291590292E-006
#    -49    23       2.6191803128E-007
#    -49    24       1.9215817423E-006
#    -49    25       3.0644910033E-006
#    -49    26       1.0823901425E-006
#    -49    27       9.1807990865E-007
#    -49    28       3.2565670542E-006
#    -49    29       4.9628200446E-007
#    -48    -3       7.2091877632E-009
#    -48    -2       1.0718199531E-007
#    -48    -1       4.0208431553E-007
#    -48     0       5.2422628225E-006
#    -48     1       9.1932254293E-008
#    -48     2       7.6231198871E-008
#    -48     3       4.5080456859E-007
