 Diffraction intensities for potential:gv5x5_01D10001.in                       
#    -28    13       5.1497425600E-006
#    -28    14       3.2731133770E-006
#    -28    15       2.5662309201E-006
#    -27     7       4.7267764134E-006
#    -27     8       1.2779228185E-005
#    -27     9       1.1579149733E-006
#    -27    10       5.8451161991E-006
#    -27    11       1.4380114168E-005
#    -27    12       1.9691093752E-006
#    -27    13       1.4766328042E-006
#    -27    14       1.0705156854E-005
#    -27    15       3.1984204019E-006
#    -27    16       5.1789458408E-006
#    -27    17       3.8121556209E-006
#    -27    18       2.3404967261E-006
#    -27    19       5.5275841069E-007
#    -27    20       1.2606204403E-006
#    -26     4       3.3156074406E-005
#    -26     5       3.9006759330E-006
#    -26     6       1.8189930148E-005
#    -26     7       2.5479978236E-005
#    -26     8       2.6892084961E-007
#    -26     9       1.4316841935E-007
#    -26    10       6.4210320488E-006
#    -26    11       1.2805629268E-006
#    -26    12       1.0544803378E-006
#    -26    13       8.1569055204E-008
#    -26    14       8.4733875087E-006
#    -26    15       3.8626261855E-006
#    -26    16       6.3822362702E-006
#    -26    17       7.8108497618E-006
#    -26    18       8.6367241606E-007
#    -26    19       1.8918293868E-006
#    -26    20       1.3161700799E-006
#    -26    21       7.8082508760E-007
#    -26    22       8.6969858862E-008
#    -25     2       2.6209049929E-005
#    -25     3       2.1098087994E-006
#    -25     4       2.3947450769E-005
#    -25     5       1.0430370861E-003
#    -25     6       2.7846148296E-005
#    -25     7       1.0903856089E-005
#    -25     8       2.6359373042E-007
#    -25     9       6.4264161343E-006
#    -25    10       1.0257608415E-003
#    -25    11       1.4581369982E-006
#    -25    12       3.1084182926E-006
#    -25    13       7.4563369586E-006
#    -25    14       5.8630796586E-006
#    -25    15       3.5034661526E-004
#    -25    16       1.1884661585E-005
#    -25    17       1.0463946639E-005
#    -25    18       9.9209163699E-006
#    -25    19       5.9483015502E-006
#    -25    20       2.9865271305E-004
#    -25    21       3.1481421123E-007
#    -25    22       4.8712695455E-007
#    -25    23       3.5947251943E-006
#    -24     0       3.0075508903E-005
#    -24     1       2.9912431206E-005
#    -24     2       2.6443931665E-005
#    -24     3       2.8019369416E-005
#    -24     4       4.4353340955E-005
#    -24     5       2.3105253133E-005
#    -24     6       5.9186584080E-006
#    -24     7       6.7606781917E-006
#    -24     8       1.2999658656E-006
#    -24     9       2.6702106495E-006
#    -24    10       3.9019289430E-006
#    -24    11       3.6773387012E-006
#    -24    12       7.1647241235E-006
#    -24    13       1.8980931471E-005
#    -24    14       1.4992064655E-005
#    -24    15       1.8690197887E-005
#    -24    16       7.3518463047E-006
#    -24    17       1.6082481883E-005
#    -24    18       5.9492828775E-006
#    -24    19       4.3287318021E-006
#    -24    20       8.6607168983E-007
#    -24    21       1.9069360394E-006
#    -24    22       1.1187275322E-007
#    -24    23       1.6523646915E-007
#    -24    24       1.2000966955E-007
#    -23    -2       9.5695821204E-006
#    -23    -1       2.6845341294E-005
#    -23     0       4.8287091277E-005
#    -23     1       1.2972836960E-005
#    -23     2       2.6339826786E-005
#    -23     3       2.8220791382E-005
#    -23     4       1.5423870661E-005
#    -23     5       1.3683031180E-005
#    -23     6       1.0855507790E-005
#    -23     7       6.4589440382E-006
#    -23     8       3.1772638414E-006
#    -23     9       1.3479387726E-006
#    -23    10       5.5152471250E-006
#    -23    11       4.7074572349E-006
#    -23    12       1.2454279580E-005
#    -23    13       1.9842727050E-005
#    -23    14       2.3302424361E-005
#    -23    15       4.3202714809E-005
#    -23    16       2.2936111566E-005
#    -23    17       2.4803579225E-005
#    -23    18       2.3485604914E-005
#    -23    19       6.6358140334E-006
#    -23    20       2.6522243532E-006
#    -23    21       1.4367641517E-006
#    -23    22       1.7751283674E-007
#    -23    23       3.4163416139E-007
#    -23    24       3.3072748011E-007
#    -23    25       9.7138214063E-008
#    -22    -4       1.2809287992E-005
#    -22    -3       7.3717882018E-006
#    -22    -2       1.9167601618E-005
#    -22    -1       1.0978381379E-005
#    -22     0       3.5662874748E-005
#    -22     1       2.6109752753E-005
#    -22     2       2.2259158304E-005
#    -22     3       1.6848077003E-005
#    -22     4       1.2389499254E-005
#    -22     5       1.1173415456E-005
#    -22     6       5.6741271647E-006
#    -22     7       4.0351671835E-006
#    -22     8       1.2850910595E-006
#    -22     9       9.2245752270E-007
#    -22    10       2.0348567286E-006
#    -22    11       9.2799763336E-006
#    -22    12       1.6935555130E-005
#    -22    13       2.7456258691E-005
#    -22    14       2.6791860429E-005
#    -22    15       3.4785705699E-005
#    -22    16       3.5780546513E-005
#    -22    17       2.5585764089E-005
#    -22    18       1.5823673515E-005
#    -22    19       1.0427109758E-005
#    -22    20       2.9367392839E-006
#    -22    21       4.1876541035E-007
#    -22    22       5.4137433274E-008
#    -22    23       6.9962494110E-007
#    -22    24       2.1149847634E-007
#    -22    25       6.2060563471E-007
#    -22    26       8.7690261932E-007
#    -21    -5       4.7432959896E-007
#    -21    -4       2.0245275962E-005
#    -21    -3       1.8766923041E-005
#    -21    -2       2.2527792789E-005
#    -21    -1       1.6785669040E-005
#    -21     0       1.8301059667E-005
#    -21     1       1.1213810801E-005
#    -21     2       4.9880751996E-006
#    -21     3       7.2192811924E-006
#    -21     4       3.2314159983E-006
#    -21     5       1.0130076829E-005
#    -21     6       8.9406770978E-006
#    -21     7       5.3647746502E-006
#    -21     8       1.7814340939E-006
#    -21     9       3.8111076684E-008
#    -21    10       1.9701763277E-006
#    -21    11       1.0331847993E-005
#    -21    12       2.2927344076E-005
#    -21    13       4.3604442010E-005
#    -21    14       3.6796849087E-005
#    -21    15       4.7539209760E-005
#    -21    16       3.6993517186E-005
#    -21    17       2.6877093436E-005
#    -21    18       1.8212323538E-005
#    -21    19       1.0632219481E-005
