 Diffraction intensities for potential:_6x6_03D10019.in                        
#    -54    14       1.2875037917E-005
#    -54    15       1.0592164386E-005
#    -54    16       1.0354963364E-005
#    -54    17       1.8785215526E-006
#    -54    18       6.4783852627E-005
#    -54    19       1.0023303201E-005
#    -54    20       1.2213986909E-005
#    -53     9       2.2298014605E-005
#    -53    10       7.9134437793E-006
#    -53    11       2.5693954342E-006
#    -53    12       1.7898724263E-007
#    -53    13       5.3666970063E-005
#    -53    14       1.0190663149E-005
#    -53    15       2.3481182971E-005
#    -53    16       2.1837588817E-005
#    -53    17       3.8617868381E-006
#    -53    18       7.5238777061E-008
#    -53    19       7.0283565376E-005
#    -53    20       2.4143107432E-005
#    -53    21       3.2612329382E-005
#    -53    22       2.7383504067E-005
#    -53    23       5.0924626022E-006
#    -53    24       4.0889643079E-008
#    -52     6       6.9241092796E-007
#    -52     7       4.7964774007E-006
#    -52     8       4.1442332947E-006
#    -52     9       2.0661473659E-005
#    -52    10       1.1024030687E-005
#    -52    11       3.2827790837E-005
#    -52    12       3.6451488869E-007
#    -52    13       9.0639148663E-006
#    -52    14       1.7984088858E-005
#    -52    15       2.4104782302E-005
#    -52    16       1.4454361504E-005
#    -52    17       6.4639890932E-005
#    -52    18       1.5669951391E-007
#    -52    19       6.7880280479E-006
#    -52    20       2.0237864680E-005
#    -52    21       3.4534237918E-005
#    -52    22       2.9039292553E-005
#    -52    23       2.4217915368E-005
#    -52    24       3.0090488880E-007
#    -52    25       3.1143639305E-006
#    -52    26       1.0950093696E-005
#    -51     3       3.0399051253E-006
#    -51     4       7.2333863242E-006
#    -51     5       2.8807541330E-006
#    -51     6       1.9616543624E-005
#    -51     7       6.5349047996E-006
#    -51     8       1.6576016695E-005
#    -51     9       7.5671703859E-006
#    -51    10       1.7977989353E-005
#    -51    11       5.7431948001E-006
#    -51    12       6.1184671408E-005
#    -51    13       6.9751299996E-006
#    -51    14       2.9675800539E-005
#    -51    15       6.5017984350E-006
#    -51    16       3.1899073644E-005
#    -51    17       9.2031094138E-006
#    -51    18       9.3265276704E-005
#    -51    19       7.4733760416E-006
#    -51    20       2.0245640528E-005
#    -51    21       1.3151489646E-005
#    -51    22       2.4822153997E-005
#    -51    23       9.4453265941E-006
#    -51    24       4.7782218466E-005
#    -51    25       1.3927919818E-005
#    -51    26       2.5997244270E-005
#    -51    27       5.3106885657E-006
#    -50     1       1.2590700668E-005
#    -50     2       1.0411449299E-005
#    -50     3       2.1853176326E-005
#    -50     4       8.7459299940E-006
#    -50     5       2.0398413036E-006
#    -50     6       1.1750688563E-006
#    -50     7       4.5200101457E-005
#    -50     8       2.0046725411E-005
#    -50     9       2.9853609755E-005
#    -50    10       1.8940793539E-005
#    -50    11       6.2460718010E-006
#    -50    12       3.0782761049E-006
#    -50    13       7.2424884150E-005
#    -50    14       3.9607306388E-005
#    -50    15       4.1840361506E-005
#    -50    16       4.7775308028E-005
#    -50    17       1.2466558176E-005
#    -50    18       9.9797501809E-007
#    -50    19       8.7228004550E-005
#    -50    20       3.2018712695E-005
#    -50    21       5.2011369064E-005
#    -50    22       6.4160732199E-005
#    -50    23       1.7583417525E-005
#    -50    24       1.0744415461E-006
#    -50    25       3.6012844520E-005
#    -50    26       3.4972395299E-005
#    -50    27       4.2030773943E-005
#    -50    28       4.5939314763E-005
#    -49    -1       1.0239271907E-005
#    -49     0       1.7100414808E-007
#    -49     1       3.4919738984E-006
#    -49     2       1.8331497112E-005
#    -49     3       2.2761503364E-005
#    -49     4       2.0935019152E-005
#    -49     5       2.4611890692E-005
#    -49     6       2.1131008130E-007
#    -49     7       2.1671225720E-006
#    -49     8       3.5161027252E-005
#    -49     9       3.7197905335E-005
#    -49    10       2.1503995369E-005
#    -49    11       5.7954294374E-005
#    -49    12       1.6955068786E-007
#    -49    13       7.6438000181E-006
#    -49    14       5.0519615282E-005
#    -49    15       7.2944113999E-005
#    -49    16       5.3357442858E-005
#    -49    17       7.0801586769E-005
#    -49    18       2.3344792857E-007
#    -49    19       2.0988258946E-005
#    -49    20       5.6637689633E-005
#    -49    21       3.9524517314E-005
#    -49    22       5.8612359440E-005
#    -49    23       1.0480505274E-004
#    -49    24       1.9703389504E-007
#    -49    25       1.6953234910E-005
#    -49    26       4.6995887732E-005
#    -49    27       5.3271012668E-005
#    -49    28       4.1980193139E-005
#    -49    29       3.7505584618E-005
#    -48    -3       2.5592099942E-006
#    -48    -2       1.2762831230E-005
#    -48    -1       6.4817269834E-007
#    -48     0       5.4682409965E-005
#    -48     1       6.9072607133E-006
#    -48     2       1.1941716007E-005
#    -48     3       5.0921099408E-006
#    -48     4       8.0582215310E-006
#    -48     5       6.9817546923E-006
#    -48     6       5.2268185107E-005
#    -48     7       4.5744731209E-006
#    -48     8       1.8939810197E-005
#    -48     9       1.3624383545E-005
#    -48    10       1.9582755786E-005
#    -48    11       1.6399193854E-005
#    -48    12       1.7649908764E-004
#    -48    13       1.3643892311E-005
#    -48    14       3.9159707262E-005
#    -48    15       1.7759477993E-005
#    -48    16       5.8100842626E-005
#    -48    17       6.9984075788E-006
#    -48    18       1.1152029560E-004
#    -48    19       2.1440199347E-005
#    -48    20       5.0241981364E-005
#    -48    21       2.2590057626E-005
#    -48    22       1.2271408423E-004
#    -48    23       2.4698865504E-005
#    -48    24       1.2510791363E-004
#    -48    25       1.7686209544E-005
#    -48    26       4.7957919670E-005
#    -48    27       1.1360653022E-005
#    -48    28       1.6622002068E-005
#    -48    29       7.0130196159E-006
#    -48    30       2.4995442132E-005
#    -47    -4       1.1025350657E-005
#    -47    -3       1.9382027655E-005
#    -47    -2       1.1571225904E-005
#    -47    -1       3.9232218292E-006
#    -47     0       1.1768197158E-007
#    -47     1       4.2547274353E-005
#    -47     2       8.7884821718E-006
#    -47     3       3.4018277368E-005
#    -47     4       1.3474484601E-005
#    -47     5       3.2088591572E-006
#    -47     6       3.5913427575E-007
#    -47     7       5.8933711639E-005
#    -47     8       1.6279179088E-005
#    -47     9       5.2212609911E-005
#    -47    10       3.1461757757E-005
#    -47    11       1.1556193471E-005
#    -47    12       5.2411799331E-007
#    -47    13       1.3828190647E-004
#    -47    14       6.2098039595E-005
#    -47    15       6.7122627988E-005
#    -47    16       6.1469682723E-005
#    -47    17       1.8764811291E-005
#    -47    18       1.0350024133E-006
#    -47    19       1.4011774850E-004
#    -47    20       5.5201824724E-005
#    -47    21       9.9975935652E-005
#    -47    22       6.6513229266E-005
#    -47    23       2.7754583411E-005
#    -47    24       5.6703813454E-007
#    -47    25       1.0673321241E-004
#    -47    26       1.4113117799E-005
#    -47    27       4.1514660929E-005
#    -47    28       5.1965254672E-005
#    -47    29       1.8893799658E-005
#    -47    30       5.9660625702E-006
#    -47    31       5.4299380635E-005
#    -46    -6       8.7973131980E-007
#    -46    -5       3.3994731782E-006
#    -46    -4       6.4985485326E-006
#    -46    -3       2.2610610923E-005
#    -46    -2       8.7649131407E-006
#    -46    -1       4.6944055900E-005
#    -46     0       3.5052819455E-008
#    -46     1       1.1609646451E-005
#    -46     2       1.2419424259E-005
#    -46     3       3.0300453840E-005
#    -46     4       1.8792197294E-005
#    -46     5       4.9831739413E-005
#    -46     6       6.6151487873E-007
#    -46     7       1.3240103233E-005
#    -46     8       2.9699147617E-005
#    -46     9       3.3012603026E-005
#    -46    10       3.2250111381E-005
#    -46    11       8.6775986728E-005
#    -46    12       1.4417466626E-006
#    -46    13       1.1718282842E-005
#    -46    14       3.9019842876E-005
#    -46    15       7.2588931822E-005
#    -46    16       4.6353202696E-005
#    -46    17       1.3984800292E-004
#    -46    18       4.8702240452E-008
#    -46    19       2.0702352002E-005
#    -46    20       6.1166842086E-005
#    -46    21       8.1874286198E-005
#    -46    22       5.1875900115E-005
#    -46    23       8.9133439135E-005
#    -46    24       2.5646129008E-006
#    -46    25       1.6203183672E-005
#    -46    26       7.8389929706E-005
#    -46    27       1.1599720632E-004
#    -46    28       9.9317785520E-005
#    -46    29       7.2144019458E-005
#    -46    30       3.4173584875E-006
#    -46    31       2.1878090049E-005
#    -45    -7       3.5317775869E-006
#    -45    -6       1.9350427431E-005
#    -45    -5       4.3843260955E-006
#    -45    -4       2.0595740344E-005
#    -45    -3       3.4523133761E-006
#    -45    -2       9.4743064343E-006
#    -45    -1       5.7671005388E-006
#    -45     0       4.7121448757E-005
#    -45     1       8.0831768620E-006
#    -45     2       3.2554136706E-005
#    -45     3       7.5859115585E-006
#    -45     4       2.1225291429E-005
#    -45     5       1.2748657023E-005
#    -45     6       7.7823754328E-005
#    -45     7       7.0424983480E-006
#    -45     8       3.7033450754E-005
#    -45     9       1.5615152684E-005
#    -45    10       2.2650875488E-005
#    -45    11       1.2829047037E-005
#    -45    12       1.0577415550E-004
#    -45    13       1.4552981180E-005
#    -45    14       3.4700778210E-005
#    -45    15       1.5641416629E-005
#    -45    16       6.8578938050E-005
#    -45    17       1.9427388028E-005
#    -45    18       1.6646823905E-004
#    -45    19       2.0478514791E-005
#    -45    20       6.2796615236E-005
#    -45    21       3.4243308491E-005
#    -45    22       4.0232926330E-005
#    -45    23       1.6912281473E-005
#    -45    24       1.3486163450E-004
#    -45    25       1.6320816162E-005
#    -45    26       6.4331270507E-005
#    -45    27       1.8030479517E-005
#    -45    28       7.2233592411E-005
#    -45    29       1.3129201446E-005
#    -45    30       2.1058703799E-004
#    -45    31       8.2140163433E-006
#    -45    32       1.3342433090E-005
#    -44    -9       2.0716748353E-005
#    -44    -8       6.8858349033E-006
#    -44    -7       4.9236654916E-006
#    -44    -6       1.7927829747E-006
#    -44    -5       2.3338689591E-005
#    -44    -4       7.9902916342E-006
#    -44    -3       3.2662637692E-005
#    -44    -2       1.2851064770E-005
#    -44    -1       9.9459308530E-006
#    -44     0       8.2939692907E-007
#    -44     1       5.2496460035E-005
#    -44     2       3.3755913610E-005
#    -44     3       5.4768258348E-005
#    -44     4       2.6455856056E-005
#    -44     5       9.2408478644E-006
#    -44     6       1.3559193840E-006
#    -44     7       7.3210849652E-005
#    -44     8       2.7863199390E-005
#    -44     9       3.8774818878E-005
#    -44    10       3.2862154467E-005
#    -44    11       3.6751500095E-006
#    -44    12       1.7105638919E-007
#    -44    13       8.8305467581E-005
#    -44    14       4.1673446143E-005
#    -44    15       4.4552964814E-005
#    -44    16       6.1105841805E-005
#    -44    17       2.4168619926E-005
#    -44    18       2.7402424801E-006
#    -44    19       9.3793412697E-005
#    -44    20       4.0074134400E-005
#    -44    21       7.5660463850E-005
#    -44    22       6.2923403959E-005
#    -44    23       1.3530059852E-005
#    -44    24       3.7757675868E-007
#    -44    25       1.2919463203E-004
#    -44    26       7.4267439498E-005
#    -44    27       1.0619472225E-004
#    -44    28       6.8778803333E-005
#    -44    29       1.9052636593E-005
#    -44    30       7.0490263115E-008
#    -44    31       8.8195438961E-005
#    -44    32       1.3562466783E-005
#    -43   -10       9.0574336869E-006
#    -43    -9       2.0974040632E-005
#    -43    -8       1.6496585041E-005
#    -43    -7       4.2482309340E-005
#    -43    -6       1.3127613543E-006
#    -43    -5       7.2552440856E-006
#    -43    -4       1.0305740914E-005
#    -43    -3       3.2809365184E-005
#    -43    -2       2.4994129758E-005
#    -43    -1       5.3716982140E-005
#    -43     0       6.3851898416E-007
#    -43     1       9.1573443574E-006
#    -43     2       3.7777563112E-005
#    -43     3       5.1593710306E-005
#    -43     4       4.8576131038E-005
#    -43     5       7.6576093087E-005
#    -43     6       4.1440960824E-007
#    -43     7       7.7947521603E-006
#    -43     8       2.8735085748E-005
#    -43     9       3.0781259756E-005
#    -43    10       2.8162017376E-005
#    -43    11       3.4855735079E-005
#    -43    12       6.5093536625E-007
#    -43    13       1.7956451401E-006
#    -43    14       4.6563876969E-005
#    -43    15       4.9311079854E-005
#    -43    16       3.6844749992E-005
#    -43    17       1.1214048251E-004
#    -43    18       4.5333586711E-007
#    -43    19       3.1194859507E-005
#    -43    20       4.8052010681E-005
#    -43    21       3.7951041397E-005
#    -43    22       5.0695001592E-005
#    -43    23       1.0234006815E-004
#    -43    24       4.8300682130E-007
#    -43    25       2.0221719499E-005
#    -43    26       7.8700228010E-005
#    -43    27       1.0384996235E-004
#    -43    28       9.1495422158E-005
#    -43    29       1.5735783407E-004
#    -43    30       3.4755361695E-006
#    -43    31       1.1060996391E-005
