 Diffraction intensities for potential:gv5x5_30D10004.in                       
#    -28    13       1.2778788294E-004
#    -28    14       4.5124999318E-004
#    -28    15       1.3378568532E-005
#    -27     7       1.7743621188E-005
#    -27     8       9.2866848593E-005
#    -27     9       2.5040489569E-005
#    -27    10       3.6992818964E-005
#    -27    11       7.6656860911E-005
#    -27    12       1.4125756076E-005
#    -27    13       4.1685297165E-006
#    -27    14       1.0436216796E-004
#    -27    15       3.7716110485E-005
#    -27    16       4.5645978123E-004
#    -27    17       1.3718964819E-004
#    -27    18       2.5488145447E-005
#    -27    19       4.3848430782E-004
#    -27    20       5.5520685111E-005
#    -26     4       2.9571637267E-004
#    -26     5       9.8607838892E-005
#    -26     6       5.9094818224E-004
#    -26     7       1.1142202488E-004
#    -26     8       4.2890568010E-005
#    -26     9       4.4538983899E-005
#    -26    10       3.1843324071E-004
#    -26    11       1.7214173029E-004
#    -26    12       2.5066060000E-004
#    -26    13       8.8625687364E-006
#    -26    14       2.5230534161E-004
#    -26    15       9.2341239146E-005
#    -26    16       2.0851943584E-005
#    -26    17       2.1046408136E-005
#    -26    18       2.2833508287E-004
#    -26    19       4.3002620241E-004
#    -26    20       4.3650087549E-004
#    -26    21       6.5763533998E-005
#    -26    22       1.6256644489E-004
#    -25     2       4.9470312340E-005
#    -25     3       6.1710144182E-006
#    -25     4       2.4039371804E-006
#    -25     5       1.9916719201E-004
#    -25     6       1.0057500321E-004
#    -25     7       7.5848903485E-006
#    -25     8       4.8974241709E-005
#    -25     9       6.3440308899E-006
#    -25    10       2.1029274258E-004
#    -25    11       7.0776828173E-005
#    -25    12       1.4461015827E-004
#    -25    13       1.1990704045E-004
#    -25    14       7.0399963801E-005
#    -25    15       3.7536298148E-005
#    -25    16       3.8772475891E-004
#    -25    17       3.0766030083E-005
#    -25    18       5.7740567458E-005
#    -25    19       3.1410856661E-004
#    -25    20       9.7759995719E-004
#    -25    21       3.7800217500E-005
#    -25    22       2.2146248600E-004
#    -25    23       3.4748456008E-005
#    -24     0       4.2682204221E-005
#    -24     1       1.6822269559E-004
#    -24     2       4.6005385736E-005
#    -24     3       2.7010912639E-004
#    -24     4       3.8619589868E-004
#    -24     5       1.4743487568E-004
#    -24     6       1.3683819263E-004
#    -24     7       3.6366219262E-005
#    -24     8       1.1892792266E-004
#    -24     9       2.3193957489E-004
#    -24    10       3.0646015844E-004
