 Diffraction intensities for potential:ga5x5_20D10002.in                       
#    -28    13       4.1617389739E-008
#    -28    14       1.2658657168E-008
#    -28    15       2.0273624807E-008
#    -27     7       1.5564136030E-008
#    -27     8       1.8100094318E-008
#    -27     9       2.1871378053E-008
#    -27    10       6.4784190234E-009
#    -27    11       9.1169192075E-008
#    -27    12       2.5287030099E-008
#    -27    13       3.8876979691E-009
#    -27    14       2.8186671152E-007
#    -27    15       1.3068666441E-008
#    -27    16       2.2119991437E-008
#    -27    17       1.2043767174E-008
#    -27    18       2.8130778014E-008
#    -27    19       5.3163235004E-008
#    -27    20       2.6441336064E-008
#    -26     4       1.7769419480E-007
#    -26     5       1.7992604259E-007
#    -26     6       2.4285343097E-008
#    -26     7       2.2476399390E-008
#    -26     8       1.5434807942E-009
#    -26     9       7.8806543802E-009
#    -26    10       1.5526373519E-008
#    -26    11       1.1309246638E-010
#    -26    12       3.5624545759E-009
#    -26    13       1.3133652139E-007
#    -26    14       8.6305410964E-008
#    -26    15       2.0899569836E-009
#    -26    16       8.5880447411E-009
#    -26    17       1.4306383171E-007
#    -26    18       5.3716595686E-008
#    -26    19       1.9461636030E-007
#    -26    20       1.0521670776E-008
#    -26    21       3.4955078804E-008
#    -26    22       2.3868850670E-008
#    -25     2       1.8844830361E-008
#    -25     3       1.9321070158E-008
#    -25     4       1.2051888218E-008
#    -25     5       1.3811322488E-008
#    -25     6       4.1647382378E-009
#    -25     7       4.2391697553E-008
#    -25     8       1.4401109042E-008
#    -25     9       2.5069602706E-008
#    -25    10       9.8577846091E-009
#    -25    11       2.3811055492E-008
#    -25    12       1.7350093246E-008
#    -25    13       5.6209913935E-008
#    -25    14       2.0769388436E-008
#    -25    15       1.7647247885E-008
#    -25    16       8.1399994486E-008
#    -25    17       1.7140431631E-008
#    -25    18       2.9807092466E-008
#    -25    19       3.2660243336E-009
#    -25    20       3.8890867521E-008
#    -25    21       1.2439846591E-007
#    -25    22       9.9462970334E-009
#    -25    23       1.2716111252E-008
#    -24     0       1.0219576839E-007
#    -24     1       6.1989540206E-008
#    -24     2       7.7474113941E-009
#    -24     3       3.1956079074E-009
#    -24     4       1.7548622064E-008
#    -24     5       5.1423234034E-009
#    -24     6       4.4215585401E-009
#    -24     7       3.4838732482E-008
#    -24     8       1.2776481422E-007
#    -24     9       4.0487529695E-008
#    -24    10       3.9473873389E-010
#    -24    11       2.9878196198E-008
#    -24    12       1.4236402541E-007
#    -24    13       9.1449006807E-008
#    -24    14       9.9365883096E-009
#    -24    15       8.9310004841E-009
#    -24    16       3.9445450021E-009
#    -24    17       2.3179693144E-008
#    -24    18       1.9382894594E-007
#    -24    19       4.3398909993E-008
#    -24    20       1.1473402157E-007
#    -24    21       1.4147964822E-007
#    -24    22       6.7564166608E-008
#    -24    23       7.5519825238E-008
#    -24    24       1.5212861136E-008
#    -23    -2       1.1360784274E-008
#    -23    -1       8.6575197629E-008
#    -23     0       1.0035565337E-007
#    -23     1       7.4769399938E-011
#    -23     2       3.5675727374E-009
#    -23     3       6.7178964104E-008
#    -23     4       8.1388497149E-008
#    -23     5       2.2945491482E-009
#    -23     6       8.2033144765E-009
#    -23     7       3.7668150272E-008
#    -23     8       8.4937827055E-008
#    -23     9       5.2228694530E-009
#    -23    10       3.4609720480E-008
#    -23    11       3.0236537626E-008
#    -23    12       7.5986403660E-008
#    -23    13       1.7910662693E-007
#    -23    14       2.6978164909E-008
#    -23    15       2.3310305687E-008
#    -23    16       1.3092429529E-007
#    -23    17       9.2947588304E-008
#    -23    18       5.3786635485E-007
#    -23    19       3.0736620901E-008
#    -23    20       2.3733129664E-008
#    -23    21       7.8470808793E-008
#    -23    22       4.8958440341E-008
#    -23    23       3.2084931636E-008
#    -23    24       2.6739413663E-008
#    -23    25       1.8440313305E-007
#    -22    -4       8.4706252194E-008
#    -22    -3       3.8581326594E-008
#    -22    -2       7.0939451933E-010
#    -22    -1       3.2831375437E-008
#    -22     0       1.6081327524E-007
#    -22     1       2.7376392868E-008
#    -22     2       4.6651972051E-009
#    -22     3       4.9906760019E-008
#    -22     4       2.6971282812E-008
#    -22     5       4.6796743165E-008
#    -22     6       1.3360939563E-007
#    -22     7       1.1743067008E-007
#    -22     8       3.5306924784E-008
#    -22     9       9.1174229108E-008
#    -22    10       7.0124205922E-008
#    -22    11       3.5837159050E-008
#    -22    12       5.1223218626E-008
#    -22    13       4.0844102268E-008
