 Diffraction intensities for potential:gv5x5_03D10005.in                       
#    -28    13       1.6917519875E-006
#    -28    14       5.4692058246E-006
#    -28    15       6.2468075387E-006
#    -27     7       2.3086001816E-007
#    -27     8       2.5817488826E-007
#    -27     9       2.8076131481E-006
#    -27    10       1.2101110408E-006
#    -27    11       1.8925168664E-006
#    -27    12       8.4629396284E-008
#    -27    13       6.0189416332E-006
#    -27    14       1.0945916720E-005
#    -27    15       2.2259539627E-006
#    -27    16       2.1214236801E-006
#    -27    17       4.3890519023E-006
#    -27    18       2.5087990035E-006
#    -27    19       1.0342607454E-005
#    -27    20       3.6589280316E-006
#    -26     4       1.3363163825E-007
#    -26     5       5.0431137693E-007
#    -26     6       1.7302032059E-007
#    -26     7       5.4045697750E-007
#    -26     8       8.8199976193E-006
#    -26     9       5.2087388689E-007
#    -26    10       2.0937392603E-007
#    -26    11       5.3267509340E-007
#    -26    12       8.9938124541E-006
#    -26    13       2.1820565205E-005
#    -26    14       8.9238294643E-006
#    -26    15       1.0728200412E-006
#    -26    16       1.0296197928E-005
#    -26    17       7.4671587950E-007
#    -26    18       2.2700956847E-006
#    -26    19       6.8530530456E-006
#    -26    20       8.7053018382E-006
#    -26    21       5.0376844162E-006
#    -26    22       2.6795107781E-005
#    -25     2       1.3799009415E-007
#    -25     3       2.6587155684E-006
#    -25     4       2.4975656717E-006
#    -25     5       7.1646218424E-004
#    -25     6       3.3022653743E-006
#    -25     7       8.7567872756E-008
#    -25     8       6.9609756458E-007
#    -25     9       4.5737535031E-006
#    -25    10       7.6967555094E-004
#    -25    11       3.0340852541E-005
#    -25    12       3.7432568141E-005
#    -25    13       4.6383532777E-006
#    -25    14       4.7698760240E-006
#    -25    15       4.0490879117E-004
#    -25    16       2.3635939125E-008
#    -25    17       7.5960810892E-006
#    -25    18       7.1799336992E-006
#    -25    19       1.9121534310E-005
#    -25    20       5.0670719467E-004
#    -25    21       3.0504197002E-005
#    -25    22       3.1452563643E-006
#    -25    23       6.4789961606E-006
#    -24     0       3.1045140118E-006
#    -24     1       2.7973652842E-006
#    -24     2       5.0374733344E-007
#    -24     3       1.6089203576E-006
#    -24     4       3.0051839651E-006
#    -24     5       3.7927056175E-006
#    -24     6       1.9389979611E-006
#    -24     7       5.4924549410E-007
#    -24     8       1.4641214592E-005
#    -24     9       1.2012566773E-005
#    -24    10       3.5879306454E-005
#    -24    11       3.9547384024E-005
#    -24    12       3.1652097587E-006
#    -24    13       7.6447820368E-006
#    -24    14       1.7920815507E-006
#    -24    15       1.1777685749E-005
#    -24    16       3.2007386771E-005
#    -24    17       8.2038189573E-006
#    -24    18       1.9227019465E-005
#    -24    19       4.3939731227E-005
#    -24    20       5.0372694149E-005
#    -24    21       2.2224200005E-005
#    -24    22       1.7542189296E-005
#    -24    23       2.9522714278E-005
#    -24    24       4.1964693629E-005
#    -23    -2       6.1520512766E-006
#    -23    -1       3.5855702230E-006
#    -23     0       1.2155320303E-006
#    -23     1       1.7458514030E-006
#    -23     2       4.4313237271E-006
#    -23     3       1.0239461168E-006
#    -23     4       6.7555670038E-006
#    -23     5       2.0879189179E-006
#    -23     6       5.8506817401E-006
#    -23     7       8.6706257411E-006
#    -23     8       2.0645383255E-005
#    -23     9       5.2712696165E-005
#    -23    10       4.4113571355E-005
#    -23    11       3.1663547701E-006
#    -23    12       8.1165688123E-006
#    -23    13       7.4240979847E-006
#    -23    14       2.8193818661E-005
#    -23    15       2.3503058676E-005
#    -23    16       4.2868691561E-006
#    -23    17       5.0298435652E-005
#    -23    18       4.1248719219E-005
#    -23    19       2.0654039596E-005
#    -23    20       2.4050360366E-005
#    -23    21       3.0144191075E-005
#    -23    22       2.7134007687E-005
#    -23    23       6.9413784144E-005
#    -23    24       3.6978265429E-005
#    -23    25       1.9185014220E-005
#    -22    -4       1.8718622697E-006
#    -22    -3       1.5659615143E-006
#    -22    -2       1.9129823624E-006
#    -22    -1       6.4849637505E-008
#    -22     0       2.7873834176E-006
#    -22     1       3.4445521403E-007
#    -22     2       1.6530813648E-006
#    -22     3       3.3444962831E-007
#    -22     4       7.1609969800E-006
#    -22     5       7.6649727609E-006
#    -22     6       5.3926978987E-006
#    -22     7       4.1613923900E-005
#    -22     8       8.9962854284E-005
#    -22     9       3.9482156596E-005
#    -22    10       8.0577044814E-007
#    -22    11       9.1533255172E-006
#    -22    12       3.1171526850E-005
#    -22    13       4.5627268932E-005
#    -22    14       2.9829733859E-005
#    -22    15       6.8679172800E-006
#    -22    16       5.9318703768E-005
#    -22    17       4.6207405117E-005
#    -22    18       1.7494527638E-005
#    -22    19       1.9331061137E-005
#    -22    20       4.3174482841E-005
#    -22    21       7.0884543630E-005
#    -22    22       8.4052370406E-005
#    -22    23       2.2623090788E-005
#    -22    24       2.1252996032E-005
#    -22    25       1.7242580047E-006
#    -22    26       1.9497721499E-005
#    -21    -5       3.7752576863E-007
#    -21    -4       1.8853061574E-006
#    -21    -3       7.8644712966E-006
#    -21    -2       2.4082917089E-006
#    -21    -1       7.8391046116E-008
#    -21     0       3.5548053643E-007
#    -21     1       1.1056419808E-007
#    -21     2       9.1683145187E-006
#    -21     3       2.9263192723E-005
#    -21     4       7.1445345449E-006
#    -21     5       1.4574990251E-005
#    -21     6       8.7674649601E-005
#    -21     7       1.2867886741E-004
#    -21     8       3.3509560825E-005
#    -21     9       2.3840178407E-006
#    -21    10       3.2111327395E-005
#    -21    11       7.0302901053E-005
#    -21    12       7.9899789882E-005
#    -21    13       3.2977305584E-005
