 Diffraction intensities for potential:_5x5_03D10008.in                        
#    -45    11       5.9791532964E-006
#    -45    12       1.7189029610E-006
#    -45    13       3.7104452670E-006
#    -45    14       5.2595770141E-005
#    -45    15       1.1079415266E-004
#    -45    16       4.0054970340E-005
#    -44     7       5.7504240453E-005
#    -44     8       1.9137107476E-005
#    -44     9       3.2982186559E-005
#    -44    10       1.8662277994E-005
#    -44    11       2.1651607317E-005
#    -44    12       1.1085972540E-004
#    -44    13       2.7791456863E-005
#    -44    14       6.0610623654E-005
#    -44    15       1.9816085452E-005
#    -44    16       3.0092773808E-005
#    -44    17       7.6951193295E-005
#    -44    18       1.4936472461E-005
#    -44    19       1.7355212293E-005
#    -44    20       2.5474689989E-005
#    -43     4       9.0580717911E-006
#    -43     5       2.8330248517E-006
#    -43     6       2.1877419439E-005
#    -43     7       6.6382289074E-005
#    -43     8       1.3036047818E-005
#    -43     9       1.5940418183E-005
#    -43    10       3.0297976061E-006
#    -43    11       1.0513424849E-004
#    -43    12       1.5468826586E-004
#    -43    13       1.0716298835E-005
#    -43    14       3.6850517125E-005
#    -43    15       2.9963050354E-005
#    -43    16       1.1672757647E-004
#    -43    17       1.4801788229E-004
#    -43    18       7.9163816885E-006
#    -43    19       5.8252519644E-005
#    -43    20       9.4497244024E-006
#    -43    21       6.0962113469E-005
#    -43    22       6.0882070239E-005
#    -42     2       5.6907865438E-006
#    -42     3       4.4005733290E-005
#    -42     4       3.9319856874E-005
#    -42     5       3.2273382017E-006
#    -42     6       1.5126544130E-006
#    -42     7       2.4559770905E-006
#    -42     8       9.7381597175E-005
#    -42     9       8.1295050494E-005
#    -42    10       2.7569964146E-006
#    -42    11       2.9343099344E-005
#    -42    12       1.5120108369E-005
#    -42    13       2.4215413837E-004
#    -42    14       1.5590104098E-004
#    -42    15       2.3380303386E-005
#    -42    16       5.0243503167E-005
#    -42    17       2.9167588193E-006
#    -42    18       1.5424352774E-004
#    -42    19       1.7003047187E-004
#    -42    20       9.2779119548E-006
#    -42    21       4.5968232726E-005
#    -42    22       1.3897082479E-005
#    -42    23       7.9795655862E-005
#    -41     0       1.7168208103E-005
#    -41     1       8.6943717668E-006
#    -41     2       4.8316761184E-006
#    -41     3       6.5834554600E-005
#    -41     4       1.1582230009E-005
#    -41     5       2.6414028139E-005
#    -41     6       8.4523675844E-006
#    -41     7       3.1358371255E-005
#    -41     8       8.7193700677E-005
#    -41     9       3.9843369482E-005
#    -41    10       5.2707273746E-005
#    -41    11       5.8955853216E-005
#    -41    12       3.6570228244E-005
#    -41    13       1.9469264204E-004
#    -41    14       4.3166491233E-005
#    -41    15       8.6946504202E-005
#    -41    16       1.1563522978E-004
#    -41    17       7.9557262210E-005
#    -41    18       2.8056079915E-004
#    -41    19       4.7129802734E-005
#    -41    20       9.1854605422E-005
#    -41    21       1.0359550990E-004
#    -41    22       4.1262044938E-005
#    -41    23       9.1739507072E-005
#    -41    24       5.3832268385E-006
#    -40    -2       8.5858989498E-006
#    -40    -1       7.3418913587E-006
#    -40     0       1.4087931789E-004
#    -40     1       3.2883598950E-005
#    -40     2       6.1227547706E-006
#    -40     3       3.9141359393E-006
#    -40     4       5.8762684628E-005
#    -40     5       1.3241751674E-004
#    -40     6       4.2118762375E-005
#    -40     7       6.0919357808E-006
#    -40     8       9.0984480087E-006
#    -40     9       4.4643099909E-005
#    -40    10       2.6333560534E-004
#    -40    11       7.1236557647E-005
#    -40    12       9.1516281249E-006
#    -40    13       1.7500912094E-005
#    -40    14       1.5888417640E-004
#    -40    15       3.5495401140E-004
#    -40    16       1.2727905415E-004
#    -40    17       1.5511663228E-005
#    -40    18       2.1621904702E-005
#    -40    19       7.7662098925E-005
#    -40    20       2.4771294653E-004
#    -40    21       6.4495548414E-005
#    -40    22       1.4607948664E-005
#    -40    23       1.7689591515E-005
#    -40    24       7.2650806700E-005
#    -40    25       7.6462762782E-005
#    -39    -4       9.5341240054E-006
#    -39    -3       6.0828104099E-005
#    -39    -2       5.1693355365E-006
#    -39    -1       4.3715694043E-005
#    -39     0       1.4039348927E-005
#    -39     1       2.0004840361E-005
#    -39     2       8.0872042925E-005
#    -39     3       1.5087597538E-005
#    -39     4       6.0742156034E-005
#    -39     5       4.9845836981E-005
#    -39     6       3.2010851544E-005
#    -39     7       1.3286594657E-004
#    -39     8       5.0877968879E-005
#    -39     9       8.9096756563E-005
#    -39    10       5.7204790726E-005
#    -39    11       7.3800072530E-005
#    -39    12       2.6525868516E-004
#    -39    13       6.4245230525E-005
#    -39    14       1.1197896014E-004
#    -39    15       1.0110478761E-004
#    -39    16       7.7307916002E-005
#    -39    17       2.8430888398E-004
#    -39    18       1.1314641506E-004
#    -39    19       9.2631230325E-005
#    -39    20       9.7624904564E-005
#    -39    21       6.0004926274E-005
