 Diffraction intensities for potential:gv5x5_06D10010.in                       
#    -28    13       2.3870035180E-006
#    -28    14       7.5053704972E-006
#    -28    15       1.3996478913E-005
#    -27     7       5.3603443279E-006
#    -27     8       1.9981628198E-005
#    -27     9       1.0023186919E-005
#    -27    10       2.6716025540E-005
#    -27    11       4.6152517664E-005
#    -27    12       7.7492054263E-008
#    -27    13       4.3904329980E-005
#    -27    14       3.2703953140E-005
#    -27    15       1.8013245474E-005
#    -27    16       2.0396843051E-005
#    -27    17       2.8240287618E-005
#    -27    18       2.5009830132E-005
#    -27    19       1.1474703832E-006
#    -27    20       2.8576383301E-006
#    -26     4       4.5385892599E-005
#    -26     5       5.9011879113E-007
#    -26     6       2.4857700348E-005
#    -26     7       9.5616284243E-005
#    -26     8       1.8991290181E-005
#    -26     9       6.2620184274E-005
#    -26    10       4.7346934764E-005
#    -26    11       2.4428259028E-005
#    -26    12       4.7514391637E-005
#    -26    13       8.3469644610E-006
#    -26    14       2.2988847589E-005
#    -26    15       2.2084661813E-005
#    -26    16       3.3279627997E-005
#    -26    17       3.4943153069E-008
#    -26    18       7.8257832296E-007
#    -26    19       3.9206788807E-006
#    -26    20       6.9908065647E-006
#    -26    21       2.3716448637E-006
#    -26    22       1.2398046455E-005
#    -25     2       1.3319012258E-005
#    -25     3       3.2069959579E-005
#    -25     4       1.9946640183E-005
#    -25     5       8.1751630937E-004
#    -25     6       9.5176910081E-005
#    -25     7       6.6745572571E-006
#    -25     8       2.7619004726E-005
#    -25     9       3.3710790269E-005
#    -25    10       5.9961469855E-004
#    -25    11       3.0602574142E-005
#    -25    12       4.9300979328E-005
#    -25    13       5.8029016612E-006
#    -25    14       1.1464656173E-005
#    -25    15       2.8861011139E-004
#    -25    16       2.1211065493E-005
#    -25    17       3.5965447872E-005
#    -25    18       2.5266282340E-005
#    -25    19       2.1719189802E-005
#    -25    20       3.9534521850E-004
#    -25    21       7.5585192996E-006
#    -25    22       2.6829530008E-006
#    -25    23       1.2746395065E-005
#    -24     0       7.1997141310E-007
#    -24     1       7.7867935930E-005
#    -24     2       9.5457624409E-005
#    -24     3       8.8850810352E-006
#    -24     4       1.7399118766E-004
#    -24     5       5.9841522104E-006
#    -24     6       2.8324659865E-005
#    -24     7       5.2619013444E-005
#    -24     8       2.3111701576E-005
#    -24     9       5.5311207590E-005
#    -24    10       2.1642898885E-005
#    -24    11       3.1913158518E-005
#    -24    12       2.5458778232E-005
#    -24    13       3.7296456767E-006
#    -24    14       6.2052684821E-005
#    -24    15       4.9699584723E-005
#    -24    16       3.9080482739E-005
#    -24    17       2.8849126449E-005
#    -24    18       1.0725635659E-005
#    -24    19       6.8893969340E-006
#    -24    20       3.5263544372E-006
#    -24    21       1.3778499282E-005
#    -24    22       6.8139590922E-006
#    -24    23       1.5617063811E-005
#    -24    24       8.7209364994E-006
#    -23    -2       5.2342344526E-005
#    -23    -1       2.8209986389E-005
#    -23     0       1.1318346030E-004
#    -23     1       7.5207998218E-005
#    -23     2       7.7717493809E-005
#    -23     3       9.2448526448E-005
#    -23     4       2.5359938829E-006
#    -23     5       8.4969917916E-005
#    -23     6       6.3153825125E-005
#    -23     7       1.8496229309E-005
#    -23     8       5.2249946078E-005
#    -23     9       3.8440850067E-005
#    -23    10       8.4423625992E-005
#    -23    11       1.8110015445E-005
#    -23    12       5.3253997349E-006
#    -23    13       9.6898836069E-005
#    -23    14       1.5752648514E-004
#    -23    15       4.4234567996E-005
#    -23    16       7.3929343891E-006
#    -23    17       2.1974275226E-005
#    -23    18       3.5549188839E-006
#    -23    19       3.5834377579E-006
#    -23    20       1.3870471819E-005
#    -23    21       4.5386051505E-005
#    -23    22       1.7694078303E-005
#    -23    23       4.7817502537E-006
