 Diffraction intensities for potential:gv5x5_09D10009.in                       
#    -28    13       4.5831920012E-005
#    -28    14       9.7849842236E-006
#    -28    15       1.8028454227E-006
#    -27     7       1.2355900588E-005
#    -27     8       5.5026803585E-005
#    -27     9       3.3746788011E-006
#    -27    10       1.2507261506E-004
#    -27    11       3.8780574433E-005
#    -27    12       1.1428370154E-004
#    -27    13       4.3352541859E-005
#    -27    14       5.9683254015E-005
#    -27    15       3.0025428061E-005
#    -27    16       1.2769982027E-004
#    -27    17       2.6665647420E-005
#    -27    18       1.8642142691E-006
#    -27    19       4.0644682788E-005
#    -27    20       1.4521882260E-005
#    -26     4       8.6589445892E-006
#    -26     5       2.1169954658E-005
#    -26     6       4.5185277526E-005
#    -26     7       8.5735874443E-005
#    -26     8       1.0080583254E-006
#    -26     9       1.7181392568E-004
#    -26    10       6.8738167326E-006
#    -26    11       1.0357621066E-004
#    -26    12       1.9450189691E-004
#    -26    13       8.3499888290E-005
#    -26    14       4.5004536443E-005
#    -26    15       2.0493205800E-005
#    -26    16       8.5812058296E-005
#    -26    17       2.1620489048E-005
#    -26    18       1.3015961773E-004
#    -26    19       3.4760620853E-006
#    -26    20       1.8415154653E-004
#    -26    21       2.9478094267E-006
#    -26    22       1.6577491581E-007
#    -25     2       2.6089274112E-005
#    -25     3       6.4562867026E-005
#    -25     4       1.3542373942E-005
#    -25     5       4.8834565271E-004
#    -25     6       1.5658227944E-004
#    -25     7       2.1500709901E-005
#    -25     8       2.9839822334E-004
#    -25     9       2.5080422356E-005
#    -25    10       4.0520070532E-004
#    -25    11       5.9845624220E-005
#    -25    12       5.2164774674E-005
#    -25    13       3.4940947209E-004
#    -25    14       1.5062261971E-005
#    -25    15       2.0246270133E-004
#    -25    16       4.6158433874E-005
#    -25    17       4.2302800376E-005
#    -25    18       4.1930143864E-005
#    -25    19       8.4550092802E-005
#    -25    20       1.9512260275E-004
#    -25    21       2.2979820251E-005
#    -25    22       1.0015901132E-005
#    -25    23       6.1702229215E-006
#    -24     0       5.0112125801E-006
#    -24     1       2.9381044923E-005
#    -24     2       6.7490614058E-005
#    -24     3       6.3681615629E-005
#    -24     4       4.6491760680E-005
#    -24     5       4.2309891760E-005
#    -24     6       1.1631980874E-005
#    -24     7       2.1429398067E-004
#    -24     8       3.1377511813E-005
#    -24     9       3.8551169555E-004
#    -24    10       6.9551576196E-005
#    -24    11       3.5697239906E-005
#    -24    12       4.7841074033E-004
#    -24    13       1.4537731856E-004
#    -24    14       8.1703132067E-005
#    -24    15       5.3841251222E-005
#    -24    16       1.3124956563E-005
#    -24    17       6.5599235049E-005
#    -24    18       1.0099085273E-004
#    -24    19       5.5174602217E-005
#    -24    20       3.9523987762E-005
#    -24    21       6.3818530375E-005
#    -24    22       3.1834334401E-006
#    -24    23       2.1404202569E-004
#    -24    24       5.0905592628E-005
