 Diffraction intensities for potential:gv5x5_03D10008.in                       
#    -28    13       1.8790795181E-005
#    -28    14       3.3016135154E-006
#    -28    15       8.9870783443E-006
#    -27     7       5.3027930680E-006
#    -27     8       2.9270321159E-006
#    -27     9       1.5740329919E-005
#    -27    10       1.2457090500E-005
#    -27    11       1.9100080515E-005
#    -27    12       1.4201829002E-005
#    -27    13       4.6467278580E-005
#    -27    14       2.3456833073E-005
#    -27    15       1.6141837862E-005
#    -27    16       3.0514816359E-005
#    -27    17       7.5775010649E-006
#    -27    18       1.6207769926E-005
#    -27    19       4.9339514574E-006
#    -27    20       2.5615151133E-006
#    -26     4       5.3899260904E-006
#    -26     5       4.0668864317E-007
#    -26     6       4.3816739367E-006
#    -26     7       2.9451070440E-005
#    -26     8       6.3471098146E-006
#    -26     9       2.8794324700E-005
#    -26    10       2.9665831397E-005
#    -26    11       5.5449518336E-005
#    -26    12       2.6213884699E-005
#    -26    13       3.9162814411E-005
#    -26    14       3.3248151605E-005
#    -26    15       4.2624578704E-005
#    -26    16       3.5800421504E-005
#    -26    17       5.3868348245E-006
#    -26    18       2.3943373241E-006
#    -26    19       9.9134456227E-006
#    -26    20       8.8393474400E-006
#    -26    21       4.6438649682E-006
#    -26    22       3.4011739657E-008
#    -25     2       8.7966016414E-006
#    -25     3       2.1915177937E-007
#    -25     4       1.0249077504E-005
#    -25     5       8.1001584860E-004
#    -25     6       3.6790731944E-005
#    -25     7       3.4460122996E-005
#    -25     8       3.2087974532E-005
#    -25     9       2.7909916496E-005
#    -25    10       8.3977921411E-004
#    -25    11       4.6573431596E-005
#    -25    12       5.3770282295E-005
#    -25    13       1.1131125421E-004
#    -25    14       1.6304872041E-005
#    -25    15       2.5899216023E-004
#    -25    16       2.5343612105E-005
#    -25    17       1.9331859908E-005
#    -25    18       4.7239420771E-005
#    -25    19       7.8034777297E-007
#    -25    20       2.3894723443E-004
#    -25    21       5.3842003397E-007
#    -25    22       2.3665144086E-006
#    -25    23       8.8049672971E-007
#    -24     0       9.4579029507E-006
#    -24     1       3.4298857955E-007
#    -24     2       7.9960881274E-006
#    -24     3       7.4021942055E-006
#    -24     4       1.2384425061E-005
#    -24     5       1.4701211472E-006
#    -24     6       4.1243872576E-005
#    -24     7       2.5618211094E-005
#    -24     8       5.0359537738E-005
#    -24     9       5.8223315752E-005
#    -24    10       4.7201365937E-005
#    -24    11       1.1963092455E-004
#    -24    12       4.7625926834E-005
#    -24    13       1.4821168513E-004
#    -24    14       2.5973073011E-005
#    -24    15       6.1665745953E-005
#    -24    16       2.7215562303E-005
#    -24    17       2.1234593723E-005
#    -24    18       4.6350473020E-005
#    -24    19       1.4401484555E-007
#    -24    20       9.4045057337E-006
#    -24    21       3.8878042232E-007
#    -24    22       3.5710439697E-007
#    -24    23       2.9539148227E-006
#    -24    24       1.3524427426E-006
#    -23    -2       1.3525659986E-006
#    -23    -1       3.4723359824E-006
#    -23     0       7.4438027697E-006
#    -23     1       1.8813941304E-006
#    -23     2       1.7637386987E-005
#    -23     3       1.3566963067E-006
#    -23     4       2.4856237521E-005
#    -23     5       6.1450261706E-006
#    -23     6       6.2141403469E-005
#    -23     7       4.7300200082E-005
#    -23     8       1.0024262824E-004
#    -23     9       6.1201186145E-005
#    -23    10       1.3206766386E-004
#    -23    11       1.6327024872E-004
#    -23    12       7.9913883605E-005
#    -23    13       1.3298800294E-004
#    -23    14       2.0038664537E-005
#    -23    15       1.1295049426E-004
#    -23    16       3.5004228580E-005
#    -23    17       2.8770004628E-005
#    -23    18       4.0454398642E-005
#    -23    19       3.2418852869E-007
#    -23    20       2.2651242537E-005
#    -23    21       7.5206727985E-006
#    -23    22       2.1220468114E-006
#    -23    23       5.3196068741E-006
#    -23    24       5.3761392758E-007
#    -23    25       1.7370764357E-006
#    -22    -4       1.8812844935E-007
#    -22    -3       1.4385047969E-006
#    -22    -2       5.7697832805E-007
#    -22    -1       3.9481758026E-006
#    -22     0       2.2440860000E-005
#    -22     1       2.7241041078E-006
#    -22     2       1.0758338730E-005
#    -22     3       5.9343929400E-006
#    -22     4       3.0089014171E-005
#    -22     5       1.1279275506E-005
#    -22     6       6.1569446318E-005
#    -22     7       2.8983561416E-005
#    -22     8       1.3175686482E-004
#    -22     9       7.8140350742E-005
#    -22    10       1.4256379180E-004
#    -22    11       1.1081580421E-004
#    -22    12       9.9523870188E-005
#    -22    13       1.3059664008E-004
#    -22    14       1.8079835951E-005
#    -22    15       9.2559679378E-005
#    -22    16       7.4785214097E-006
#    -22    17       3.1109502975E-005
#    -22    18       4.2371524450E-005
#    -22    19       8.0972725061E-008
#    -22    20       1.9343835482E-005
#    -22    21       1.0823475516E-005
#    -22    22       8.9664037838E-007
#    -22    23       5.0702221743E-006
#    -22    24       6.2601738575E-007
#    -22    25       9.9653951361E-007
#    -22    26       2.7096574974E-007
#    -21    -5       7.9300056921E-007
#    -21    -4       3.6708346289E-007
#    -21    -3       6.7406721167E-006
#    -21    -2       8.0074837276E-006
#    -21    -1       4.6201839156E-006
#    -21     0       7.8079365952E-006
#    -21     1       1.0640712070E-005
#    -21     2       5.7815430803E-006
#    -21     3       1.6129109637E-005
#    -21     4       1.7683408131E-005
#    -21     5       2.5945508413E-005
